PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Talla,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Color,Composición,Homologación,Homologación de emisiones acústicas,Posición,Talla,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1061586,60300378,DK20250T,PRO CIRCUIT,PROCI DECALS KIT MONSTER ENERGY,Kit de adhesivos Pro Circuit Monster Energy KX250,187.44,154.91,80.00,DK20250T,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>Customize your motorbike in the colours and design of the Team Monster Energy 2020 with PRO CIRCUIT graphic kits.<a id=""_DX_FRAG_ENDFRAGMENT""></a><a id=""_dx_frag_StartFragment""></a>Each kit includes high-quality digitally printed graphic decals for<a id=""_dx_frag_EndFragment""></a> your bike.</p></body> </html>","       Customize your motorbike in the colours and design of the Team Monster Energy 2020 with PRO CIRCUIT graphic kits.Each kit includes high-quality digitally printed graphic decals for your bike. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,8439,510,801,439,24,,,,,,,,,,https://api.mybihr.com/medias/1061586-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2MTY4fGltYWdlL2pwZWd8YURka0wyaG1ZUzg0T1Rjek16VTRNREEyTXpBeUx6RXdOakUxT0RZdE1WODRNREJYZURnd01FZ3wyY2ExN2NkYmVjOTM5Nzg5MTUyZDc0MTQ3MmMwNDU0ODJhNmExZjAzNDhmMWFiYmU1OTcwOGRjNTY5MmI2Nzg2,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1061587,60300376,DK20450T,PRO CIRCUIT,PROCI DECALS KIT MONSTER ENERGY,Kit de adhesivos Pro Circuit Monster Energy KX450,187.44,154.91,50.00,87-14-99-90-89,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>Customize your motorbike in the colours and design of the Team Monster Energy 2020 with PRO CIRCUIT graphic kits.<a id=""_DX_FRAG_ENDFRAGMENT""></a><a id=""_dx_frag_StartFragment""></a>Each kit includes high-quality digitally printed graphic decals for<a id=""_dx_frag_EndFragment""></a> your bike.</p></body> </html>","       Customize your motorbike in the colours and design of the Team Monster Energy 2020 with PRO CIRCUIT graphic kits.Each kit includes high-quality digitally printed graphic decals for your bike. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,8030,507,867,421,22,,,,,,,,,,https://api.mybihr.com/medias/1061587-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2MTY4fGltYWdlL2pwZWd8YUdJeUwyaG1aUzg0T1Rjek16VTRNakF5T1RFd0x6RXdOakUxT0RjdE1WODRNREJYZURnd01FZ3xhMTI3OTYxMzZlOWQ2MDdiYTU2OTI1ZmI0NjE1ZWRjNzIzNDg1OTRlMWNkMjJmZTRlMTU4MDM1ZTRiM2E5ODVi,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1121707,,DC22DLX,PRO CIRCUIT,PROCI 2022 DELUXE DECAL SHEET,Hoja de adhesivos PRO CIRCUIT Deluxe 2022,31.69,26.19,19.64,DC22DLX,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,813,97,499,326,5,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1121707-1.jpg?context=bWFzdGVyfHJvb3R8MjY4ODU1fGltYWdlL2pwZWd8YUdZNEwyZzJaaTgxTWpFMU9EZzROamd3TlRVek5DODRNREJYZURnd01FaGZNVEV5TVRjd055MHhMbXB3Wnd8YjYzMDAwMGUzNzlkNWFiYjczY2M2MGY2ODk0NDdiZjE3YWEwNzEzMTcxMGE2Yzk5ODNkYmRlZGEyZTZhY2JmYg,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1138621,,55146,PRO CIRCUIT,PROCI PIT BOARD MONSTER,Pizarra pit board PRO CIRCUIT Monster,50.37,41.63,33.30,,0,8714109090,0,1,"<p>Las pizarras pit board de Pro Circuit Pit Boards facilitan la transmisión de información al piloto durante la carrera. Esta pizarra tiene asas abiertas a ambos lados para facilitar su sujeción, incluye un rotulador, un área para personalizarla con el nombre del piloto y una superficie de borrado en seco que permite limpiar fácilmente la información de las vueltas anteriores.</p>
<p><strong>Incluye:</strong></p>
<ul>
<li>Rotulador</li>
<li>Superficie fácil de limpiar</li>
<li></li>
<li></li>
</ul>","
Las pizarras pit board de Pro Circuit Pit Boards facilitan la transmisión de información al piloto durante la carrera. Esta pizarra tiene asas abiertas a ambos lados para facilitar su sujeción, incluye un rotulador, un área para personalizarla con el nombre del piloto y una superficie de borrado en seco que permite limpiar fácilmente la información de las vueltas anteriores.

Incluye:

Rotulador
Superficie fácil de limpiar


",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,1,1,10,10,10,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1138621-1.jpg?context=bWFzdGVyfHJvb3R8NTQ0ODB8aW1hZ2UvanBlZ3xhR1UyTDJoaU5DODRNRGs1T0RJMk5UazNPRGt4TUM4NE1EQlhlRGd3TUVoZk1URXpPRFl5TVMweExtcHdad3wwZTVhMDEyZjkyYzYwMTFmYTZhMWU2Y2MzYTkyZGRiYWI3MDA5NGFkN2ZjODZkNmRiZDc0ZDE0YzljZGYwMWQy,https://api.mybihr.com/medias/800Wx800H-1138621-2.jpg?context=bWFzdGVyfHJvb3R8MTc3NTJ8aW1hZ2UvanBlZ3xhRGs1TDJnMVppODRNRGs1T0RJMk5qTTNNakV5Tmk4NE1EQlhlRGd3TUVoZk1URXpPRFl5TVMweUxtcHdad3w1OWQ4OTExNTRiMmJiNGEyM2FmZWEzNjQxOTk5NGVjZWEzMDYzOGI2YTAyODdkN2RhZGFmZWJlY2ZiZDkyN2Zk,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1138620,,55145,PRO CIRCUIT,PROCI PIT BOARD,Pizarra pit board PRO CIRCUIT,50.37,41.63,33.30,55145,2,8714109090,0,1,"<p>Las pizarras pit board de Pro Circuit Pit Boards facilitan la transmisión de información al piloto durante la carrera. Esta pizarra tiene asas abiertas a ambos lados para facilitar su sujeción, incluye un rotulador, un área para personalizarla con el nombre del piloto y una superficie de borrado en seco que permite limpiar fácilmente la información de las vueltas anteriores.</p>
<p><strong>Incluye:</strong></p>
<ul>
<li>Rotulador</li>
<li>Superficie fácil de limpiar</li>
<li></li>
<li></li>
</ul>","
Las pizarras pit board de Pro Circuit Pit Boards facilitan la transmisión de información al piloto durante la carrera. Esta pizarra tiene asas abiertas a ambos lados para facilitar su sujeción, incluye un rotulador, un área para personalizarla con el nombre del piloto y una superficie de borrado en seco que permite limpiar fácilmente la información de las vueltas anteriores.

Incluye:

Rotulador
Superficie fácil de limpiar


",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,5174,291,573,301,30,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1138620-1.jpg?context=bWFzdGVyfHJvb3R8MTAyNDE2fGltYWdlL2pwZWd8YURJeEwyaGpNeTg0TURrNU9ESTJOVFV5TURFMU9DODRNREJYZURnd01FaGZNVEV6T0RZeU1DMHhMbXB3Wnd8YTVhZjg1NjBiYjBkZGRmNjQ4OTI3NzQ0NDc3ODQwYzYwOWUzNjMyYWE4NWQyNjZhNmU3MzAyY2ZlN2M1NmZlZA,https://api.mybihr.com/medias/800Wx800H-1138620-2.jpg?context=bWFzdGVyfHJvb3R8MTc4OTV8aW1hZ2UvanBlZ3xhRFkwTDJoaVl5ODRNRGs1T0RJMk5UY3hOamMyTmk4NE1EQlhlRGd3TUVoZk1URXpPRFl5TUMweUxtcHdad3w2ZWQyMWEzNWU1YzE0NDAzMTMyYmE5OTZkMDk4OTRlMDdmNzRmMDgzNTlkY2UyYjZkNDlhNTFmNjY3YzJiOWZh,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1138615,,DC0010-RETRO,PRO CIRCUIT,"PROCI FENDER DECAL WHITE, WHT",Adhesivos retro para guardabarros PRO CIRCUIT,20.17,16.67,12.50,DC0010-RETRO,10,8714109090,0,1,"<p><strong>Compatible con las siguientes motocicletas:</strong></p>
<p>Motos estándar (125cc-500cc)</p>
<p></p>
<p><strong>Descripción:</strong></p>
<p>Estos adhesivos son de vinilo de 0,3 mm de grosor con una base superadherente, ¡la forma perfecta de añadir estilo a tu moto!</p>","
Compatible con las siguientes motocicletas:

Motos estándar (125cc-500cc)



Descripción:

Estos adhesivos son de vinilo de 0,3 mm de grosor con una base superadherente, ¡la forma perfecta de añadir estilo a tu moto!",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,308,55,305,101,10,,,,Blanco,,,,,,https://api.mybihr.com/medias/800Wx800H-1138615-1.jpg?context=bWFzdGVyfHJvb3R8NTk4MjB8aW1hZ2UvanBlZ3xhREJpTDJneVpDODRNVEkzTlRBd01qTXlNamszTkM4NE1EQlhlRGd3TUVoZk1URXpPRFl4TlMweExtcHdad3xhM2ZlNTg0YjIxZmQ2YjY1ZjFmYWMwNzNkNDI1MGQ0M2FjMDEwZjViZTQ5ZWZjNWQ5OTVmNjA0ZWU4N2UyNjg4,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1138616,,DC2001,PRO CIRCUIT,PROCI FENDER DECAL HOLOGRAM,Adhesivos para guardabarros delantero PRO CIRCUIT Hologram,32.27,26.67,20.00,DC2001,10,8714109090,0,1,"<p><strong>Compatible con las siguientes motocicletas:</strong></p>
<p>Motos estándar (125cc-450cc)</p>
<p>&nbsp;</p>
<p><strong>Descripción:</strong></p>
<p>Estos adhesivos están diseñados están diseñadas con menos curvas para adaptarse a los guardabarros delanteros más rectos de los modelos más nuevos de motos off-road. Estos adhesivos son de vinilo de 0,3 mm de grosor con una base superadherente, ¡la forma perfecta de añadir estilo a tu moto! </p>","
Compatible con las siguientes motocicletas:

Motos estándar (125cc-450cc)

 

Descripción:

Estos adhesivos están diseñados están diseñadas con menos curvas para adaptarse a los guardabarros delanteros más rectos de los modelos más nuevos de motos off-road. Estos adhesivos son de vinilo de 0,3 mm de grosor con una base superadherente, ¡la forma perfecta de añadir estilo a tu moto! ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,554,45,305,101,18,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1138616-1.jpg?context=bWFzdGVyfHJvb3R8NTAyNTV8aW1hZ2UvanBlZ3xhRGs0TDJnMU15ODRNVEkzTmpZeU1UazNPVFkzT0M4NE1EQlhlRGd3TUVoZk1URXpPRFl4TmkweExtcHdad3w4NzBiNWMxZmM4OGZlZThlNWM3YmZhNzJhMWE0M2M3ZTZhNjA4OWY0OTcwYTIwN2JjYmEyMWZiMmI4MjEzOTEw,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1138617,,DC96OL,PRO CIRCUIT,PROCI PC ORIGINAL LOGO SHEET,Hoja de adhesivos PRO CIRCUIT logo original,13.98,11.55,8.66,DC96OL,8,8714109090,0,1,<p>Dimensiones: 34 cm x 26 cm. Esta hoja de adhesivos contiene 16 adhesivos recortados con nuestro emblemático logotipo original.</p>,"
Dimensiones: 34 cm x 26 cm. Esta hoja de adhesivos contiene 16 adhesivos recortados con nuestro emblemático logotipo original.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,445,45,337,264,5,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1138617-1.jpg?context=bWFzdGVyfHJvb3R8MTQ0NDQzfGltYWdlL2pwZWd8YURFMEwyaGhNaTg0TVRJM05qWXlNakUzTmpJNE5pODRNREJYZURnd01FaGZNVEV6T0RZeE55MHhMbXB3Wnd8NmY5YmM2OTQ3MDBlN2E0NzMzYzI2MjM5NTUxZDc5OTJmODAwODRjMWFiOTE2NmM3YTY5ODEyOTU3MDAxNGM4YQ,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1138622,,55187,PRO CIRCUIT,PROCI SAG TAPE MEASURE,Cinta métrica PRO CIRCUIT,9.58,7.92,6.34,,1,8714109090,0,1,"<p>La cinta métrica Pro Circuit cuenta con una cinta metálica retráctil de 39"" - 99 cm con medidas en pulgadas y métricas, perfecta para cuando necesitas comprobar la holgura de tu amortiguador o para cualquier otra cosa que puedas necesitar. Gracias a su diseño con llavero siempre la tendras a la mano cuando la necesites.</p>","
La cinta métrica Pro Circuit cuenta con una cinta metálica retráctil de 39"" - 99 cm con medidas en pulgadas y métricas, perfecta para cuando necesitas comprobar la holgura de tu amortiguador o para cualquier otra cosa que puedas necesitar. Gracias a su diseño con llavero siempre la tendras a la mano cuando la necesites.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,28,16,41,38,18,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1138622-1.jpg?context=bWFzdGVyfHJvb3R8NTQ1NTV8aW1hZ2UvanBlZ3xhRGcwTDJnMU1TODRNVEkzTWpVek5qSTJPRGd6TUM4NE1EQlhlRGd3TUVoZk1URXpPRFl5TWkweExtcHdad3xkMjFhNzA1YjljNDgwMWRlNWFhZTc4OTNlY2E3YmFjNmM3OTBlN2E1ZmQxNjg4OThiZWQwYzM2Y2MyNzZjYzIz,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1138619,,55129,PRO CIRCUIT,PROCI STAINLESS MUG,Taza térmica PRO CIRCUIT,21.99,18.17,14.54,1138619,3,8714109090,0,1,"<p>Esta taza térmica de 16 oz (47 cl) cuenta con un exterior de acrílico y acero inoxidable con revestimiento interior de acero inoxidable, aspecto de cerámica y tapa resistente a las fugas. Logotipos de Pro Circuit en cada lado.</p>","
Esta taza térmica de 16 oz (47 cl) cuenta con un exterior de acrílico y acero inoxidable con revestimiento interior de acero inoxidable, aspecto de cerámica y tapa resistente a las fugas. Logotipos de Pro Circuit en cada lado.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,2270,240,126,91,198,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1138619-1.jpg?context=bWFzdGVyfHJvb3R8Mzg0NTB8aW1hZ2UvanBlZ3xhREExTDJnMFlTODRNVEkzTWpVek5qQXdOalk0Tmk4NE1EQlhlRGd3TUVoZk1URXpPRFl4T1MweExtcHdad3xkMzU4OTY4YmRiNjZiNjYwZjdiYTdlYzFhYjYyMTMzMzM4ZGUzN2NlZjA0YjcxZjIyN2I0NDYyZGU1YzEwYzE0,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1138618,,DCFD-RED,PRO CIRCUIT,"PROCI FORK DECALS STANDARD RED, RED",Adhesivos para horquilla PRO CIRCUIT,15.13,12.50,9.38,DCFD-RED,9,8714109090,0,1,"<p><strong>Compatible con las siguientes motocicletas:</strong></p>
<p>Motos estándar (125cc-500cc)</p>
<p></p>
<p><strong>Descripción:</strong></p>
<p>Estos adhesivos son de vinilo de 0,1 mm de grosor y pueden colocarse en los laterales de los tubos de horquilla.</p>","
Compatible con las siguientes motocicletas:

Motos estándar (125cc-500cc)



Descripción:

Estos adhesivos son de vinilo de 0,1 mm de grosor y pueden colocarse en los laterales de los tubos de horquilla.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,341,52,310,110,10,,,,Rojo,,,,,,https://api.mybihr.com/medias/800Wx800H-1138618-1.jpg?context=bWFzdGVyfHJvb3R8OTEzMDN8aW1hZ2UvanBlZ3xhR1V6TDJoaFlpODRNVEkzTmpZeU1qUXpPRFF6TUM4NE1EQlhlRGd3TUVoZk1URXpPRFl4T0MweExtcHdad3wxZmY2OTQ5Y2E3ZjdiNmYxNzAwZDVhMjJmNzg0Y2RhYWQ2NjRkYzMyZWNmN2U3MDc0MzU5ODQwYjllYzk2ZDU3,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1061608,10300047,CCY03450F,PRO CIRCUIT,PROCI COVER CLUTCH BLK,"Tapa de embrague Pro Circuit para Yamaha YZ450F: aluminio, negro",201.01,166.12,95.00,CCY03450F,1,8714104000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Pro Circuit Clutch Covers are CNC machined from T-6 billet aircraft-grade aluminum to improve durability and heat dissipation, which improves performance. </p><p> </p><ul> <li>These covers are designed to be stronger and lighter than the stock clutch cover<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Pro Circuit Clutch Covers are CNC machined from T-6 billet aircraft-grade aluminum to improve durability and heat dissipation, which improves performance.   These covers are designed to be stronger and lighter than the stock clutch cover  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,1741,264,211,223,37,,,,Negro,,,,,,https://api.mybihr.com/medias/1061608-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQyMzkzfGltYWdlL2pwZWd8YUdaa0wyaGhOUzg0T1Rjek16WXlNek14TmpjNEx6RXdOakUyTURndE1WODRNREJYZURnd01FZ3w5NzJkMTdiZTQxOTdjZjU2MDMyNWQzODE4MzUzNDcyOWFjNjRmZjA2ODYwNGY1NzRlYmFkMDY1NTRlYzgzNTRk,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1061609,10300042,CCY05125,PRO CIRCUIT,PROCI COVER CLUTCH BLK,"Tapa de embrague Pro Circuit para Yamaha YZ125: aluminio, negro",231.82,191.59,134.11,CCY05125,1,8714104000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Pro Circuit Clutch Covers are CNC machined from T-6 billet aircraft-grade aluminum to improve durability and heat dissipation, which improves performance. </p><p> </p><ul> <li>These covers are designed to be stronger and lighter than the stock clutch cover<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Pro Circuit Clutch Covers are CNC machined from T-6 billet aircraft-grade aluminum to improve durability and heat dissipation, which improves performance.   These covers are designed to be stronger and lighter than the stock clutch cover  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,1741,261,211,223,37,,,,Negro,,,,,,https://api.mybihr.com/medias/1061609-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxNjI3fGltYWdlL2pwZWd8YURRd0wyZzVaaTg0T1Rjek16WXlOVEk0TWpnMkx6RXdOakUyTURrdE1WODRNREJYZURnd01FZ3w5MGZlY2NkZDliMzZjMjE2ZmM5ZDQ0NTdlMWE2NWY3MWE4N2M3NzAyYjQ0ZDZmZDJjNjA5YTJhY2E4MjNhNjVj,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1061611,10300045,CCY14250F,PRO CIRCUIT,PROCI COVER CLUTCH BLK,"Tapa de embrague Pro Circuit para Yamaha YZ250F: aluminio, negro",231.82,191.59,95.00,CCY14250F,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Pro Circuit Clutch Covers are CNC machined from T-6 billet aircraft-grade aluminum to improve durability and heat dissipation, which improves performance. </p><p> </p><ul> <li>These covers are designed to be stronger and lighter than the stock clutch cover<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Pro Circuit Clutch Covers are CNC machined from T-6 billet aircraft-grade aluminum to improve durability and heat dissipation, which improves performance.   These covers are designed to be stronger and lighter than the stock clutch cover  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,1741,261,211,223,37,,,,Negro,,,,,,https://api.mybihr.com/medias/1061611-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYzMzc4fGltYWdlL2pwZWd8YURsbUwyZzVNUzg0T1Rjek16WXlPVEl4TlRBeUx6RXdOakUyTVRFdE1WODRNREJYZURnd01FZ3w4YjZlNjk5YjFlNzhjYzlkNjM4YjE1MTBiYzhlZjU5YzYwMjE5NzAyMmEyNzlmY2ZkYWIxZjhkNmY1NWNkMjUy,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1061601,10300036,CCK19450,PRO CIRCUIT,PROCI COVER CLUTCH BLK,"Tapa de embrague Pro Circuit para Kawasaki KX450: aluminio, negro",231.82,191.59,95.00,CCK19450,1,8714104000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Pro Circuit Clutch Covers are CNC machined from T-6 billet aircraft-grade aluminum to improve durability and heat dissipation, which improves performance. </p><p> </p><ul> <li>These covers are designed to be stronger and lighter than the stock clutch cover<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       Pro Circuit Clutch Covers are CNC machined from T-6 billet aircraft-grade aluminum to improve durability and heat dissipation, which improves performance.   These covers are designed to be stronger and lighter than the stock clutch cover  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,,1632,300,199,205,40,,,,Negro,,,,,,https://api.mybihr.com/medias/1061601-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcxOTc3fGltYWdlL2pwZWd8YURGbUwyZzVZaTg0T1Rjek16WXdPVFUxTkRJeUx6RXdOakUyTURFdE1WODRNREJYZURnd01FZ3wyZTAzYTAyZmQ1YjU3ZmY1YTQwOGYzZGE5MzA4MzQ0MzM3MzliYjA2YTRkOTE2YzU4ZmE3MmIzMTE2ZWUzNzQx,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
1061748,76000120,PT09065P,PRO CIRCUIT,PROCI EXHAUST PLATINUM PIPE,Escape 2T Pro Circuit Platinum para KTM SX65,308.01,254.55,178.19,PT09065P,1,8714104000,0,1,"<p align=justify>The Platinum Pipe offers the same performance gains as the popular Works Pipe, but utilizes a platinum plating on the body to protect it from everyday elements. Precision in design and engineering makes even the smallest details into a work of art. The Platinum Pipe is a unique fusion of power, elegance and utility that pushes the boundaries of the sport's riding pleasure.<br> </p><ul><li>Stamped AKDQ high quality carbon steel construction</li><li>Hand welded and pounded seams</li><li>Reinforced mounting brackets and stinger</li><li>Electroless nickel plating increases part life 2-10x longer</li></ul>","
The Platinum Pipe offers the same performance gains as the popular Works Pipe, but utilizes a platinum plating on the body to protect it from everyday elements. Precision in design and engineering makes even the smallest details into a work of art. The Platinum Pipe is a unique fusion of power, elegance and utility that pushes the boundaries of the sport's riding pleasure. Stamped AKDQ high quality carbon steel constructionHand welded and pounded seamsReinforced mounting brackets and stingerElectroless nickel plating increases part life 2-10x longer",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,,,25610,1478,420,281,217,,,,,,Homologación FIM,,,,https://api.mybihr.com/medias/1061748-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIzOTh8aW1hZ2UvanBlZ3xhRFV3TDJneE55ODRPVGN6TXpnNU5qWXdNVGt3THpFd05qRTNORGd0TVY4NE1EQlhlRGd3TUVnfDQ3YmE0ZjY0MGY1OWY2YjYyYWYwODlhMzIzMjZkMTQyZDk4N2FiZDJjMzk4YTExY2JjMTQ3MThhZThmMWUzYzM,,,https://static.bihr.pro/eBihr/Pictures/PRO_CIRCUIT-pictures.zip,Spain Warehouse (Parts)
