PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Posición,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Alto espejo (mm),Ancho espejo (mm),Color,Composición,Distancia entre pernos,Embalaje,Fijación,Forma,Homologación,Incluye intermitente,Montaje,Posición,Rosca (mm),Rosca de espejo,Sentido de rosca,Picture1,AllPicturesZIP,Document1,Document2,DeliveryPlant
1084204001,T340D,T340D,VICMA,"VICMA MIRROR HULL OEM TYPE, R",Carcasa VICMA para retrovisor E340D,5.95,4.92,2.95,8430525139466,12,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,1624,62,203,129,62,,,Negro & Negro,Plástico,,,,Otras formas,,,,,,,,https://api.mybihr.com/medias/1084204001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzExNDY2fGltYWdlL2pwZWd8YURJNEwyaGlNQzg0T1RjNE56YzVPVE13TmpVMEx6RXdPRFF5TURRd01ERXRNVjg0TURCWGVEZ3dNRWd8NDYyMWQ0NzhkYzBjZTcyOTYxYWRjYjRiMzNlMzkwMGZlNzVhMWVlYTdhNGFiMWE2NDEwMTIxZTY0YjE2YzMyNg,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084061001,ER1I,PT00638,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Rieju RS-1,15.95,13.18,2.34,8430525006386,61,7009100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,4079,338,125,333,98,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/800Wx800H-1084061001-1.jpg?context=bWFzdGVyfHJvb3R8MzE2MTR8aW1hZ2UvanBlZ3xhR0l3TDJobVppOHpNekV6TXpJNE5qSXlOems1T0M4NE1EQlhlRGd3TUVoZk1UQTROREEyTVRBd01TMHhMbXB3Wnd8NGNjMWRjOTVjYmZlMGNjZDg1ZDZkN2FiYWJhNWU4Y2U3MzEyZThiZDg0MDEyNjU0N2Y5NTdhYWE0ZjlhYTRhNg,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084144002,EY4D,FY-997-T RH,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Yamaha SR400 (07-) 5YUF2629011,32.95,27.23,16.34,8430525366336,17,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3168,395,320,110,90,,,Cromo,,,,,Otras formas,Homologado,,Manillar,,,,A izquierdas,https://api.mybihr.com/medias/1084144002-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODkxMTV8aW1hZ2UvanBlZ3xhR0kxTDJnd055ODRPVGM0TnpVMU5EVXlPVFU0THpFd09EUXhORFF3TURJdE1WODRNREJYZURnd01FZ3wzNTMxZjkzYTNhNTFiYjI0NWIwMWIzMzY5ZDQ4YTUwNDFlZjAyNzY2NWMzZDU4ODg5YTAwYjYyZTJlMTA4Yzdi,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084144001,EY4I,FY-997-T LH,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Yamaha SR400 (07-) 5YUF2628011,32.95,27.23,16.34,8430525366329,12,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,3168,395,320,110,90,,,Cromo,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1084144001-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODg2OTR8aW1hZ2UvanBlZ3xhRGcxTDJnd1pTODRPVGM0TnpVMU1qVTJNelV3THpFd09EUXhORFF3TURFdE1WODRNREJYZURnd01FZ3xhOGIwMGMxN2FjMTQ0YWE1ZmU2NWFmZDg5NzJkMmRiMDQxNTI3MjFkYTNlNzRmNGU0YTBiNmQwZGE0NTRjZTcz,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1096040001,41100021,FK-164,VICMA,"VICMA MIRROR, L/R",Retrovisor ambos lados VICMA tipo OEM - KAWASAKI KLR650 2015-2020 56001-0303,22.95,18.97,11.38,FK-164,13,7009100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror </li><li>Street legal</li></ul> </body> </html>","        OEM type mirror Street legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda / Derecha,2189,320,124,353,50,,,Negro,,,,,Redondo,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/1096040001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY1MDk4fGltYWdlL2pwZWd8YURVMUwyZ3dNeTg0T0RjM056WXpOalUzTnpVNEx6RXdPVFl3TkRBd01ERXRNVjg0TURCWGVEZ3dNRWd8NmQzZGE1ZDY3ODU3NzhmNDM4OGEzNzQwOWUzMzYxZWQwMDY2Y2UwZjg0OWQ0ZjY3ODhkN2EzYjk0NWI3NjEzNw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084052001,EO315D,EO315D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM cromado - Yamaha FZ1N,58.95,48.72,29.23,8430525103962,14,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2899,649,331,151,58,,,Cromo,,,,,Otras formas,Homologado,,Manillar,,,,A izquierdas,https://api.mybihr.com/medias/800Wx800H-1084052001-1.jpg?context=bWFzdGVyfHJvb3R8Mzk4OTR8aW1hZ2UvanBlZ3xhRGMzTDJoaFlTOHpNekV6TXpJNE5UZ3pORGM0TWk4NE1EQlhlRGd3TUVoZk1UQTROREExTWpBd01TMHhMbXB3Wnd8ZWQ2YzQwNjc4YmIyZDRiNjVlNGEwN2I5NzcyODFmY2RiY2QwZjMyZjljYTFlZDllYjNlNmM4ZDI1NTgzZDgwMg,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084084001,ES406I,FS-147,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Suzuki GSX R 600/750 (08),58.95,48.72,29.23,8430525114036,9,7009100090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,4952,654,133,358,104,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1084084001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTgxOTN8aW1hZ2UvanBlZ3xhRFU1TDJnNU9DOHhOVFF4TURreU9ETTFNek14TUM4eE1EZzBNRGcwTURBeExURmZPREF3VjNnNE1EQkl8MGJmYzMxNzZjNGE0ZWNhMmVjYTExYzdmZWE3YjQzOTg2OTNjZTVkZWFiMGYzMzI4MDdjNDYwMzFlN2M2YWFmYw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1084084002,ES406D,FS-147,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Suzuki GSX R 600/750 (08),58.95,48.72,29.23,8430525114043,9,7009100090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4908,658,132,361,103,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1084084002-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTgzNzd8aW1hZ2UvanBlZ3xhR05pTDJnNFlTOHhOVFF4TURreU9EYzBOalV5Tmk4eE1EZzBNRGcwTURBeUxURmZPREF3VjNnNE1EQkl8ZjRhZjA2YWRmYWQ3Njg5MmFhM2VmYWQ5NGVhNTVhMTA5ZTRmMTJjODg2OWE1YWIxYTViYmQ2YTY1NzhhMDI4MA,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083534001,EY481D,EY481D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - BIHR tipo OEM negro - Yamaha Fazer 600 / R6,30.95,25.58,15.35,8430525032309,31,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4631,420,360,155,83,,,Negro,,,,,Otras formas,Homologado,,Carenado,,,,,https://api.mybihr.com/medias/1083534001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM0MzZ8aW1hZ2UvanBlZ3xhRGt6TDJobU5TODRPVGM0TlRVNE9UUXpNall5THpFd09ETTFNelF3TURFdE1WODRNREJYZURnd01FZ3xlODQ3OWRkZjYyYzVkZjBkMjExZTI1ODIzNmNmZTIyYWJmZDM2Zjc0NGE2YTEzNDFhMjQxMDM1MzNmNzgwZDlh,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083549002,E112I,E112I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM negro - Peugeot Geopolis 125/250/400,23.95,19.79,11.87,8430525092952,237,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2118,307,333,159,40,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083549002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUxMTV8aW1hZ2UvanBlZ3xhR05pTDJoa01pODRPVGM0TlRZMk1ESXhNVFV3THpFd09ETTFORGt3TURJdE1WODRNREJYZURnd01FZ3wyZjUzMWY4ODNhMzVhNTAwM2Y3NzA0MTJmYmZlOGQ0OWM3MWFiNzBiNTM4NTMxZGVjOTIyYjE5ZTMxN2JmNTMw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083549001,E112D,E112D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - Peugeot Geopolis 125/250/400,23.95,19.79,11.87,8430525092969,366,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2221,310,342,151,43,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083549001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQyNzd8aW1hZ2UvanBlZ3xhRFF3TDJnM1pTODRPVGM0TlRZMU5qa3pORGN3THpFd09ETTFORGt3TURFdE1WODRNREJYZURnd01FZ3xkNTc4OGNhNTEyZWY2ZmU0NjI0NjcxNmVhY2NjNGE1ZThkMGUzNGI1Y2Y0YzFmNzYyODU3YzkxMmQwNmE5YjVj,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083564002,E148I,E148I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM negro - Piaggio Sfera RST 50,46.95,38.80,23.28,8430525015777,0,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2417,313,334,154,47,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083564002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzk3MTV8aW1hZ2UvanBlZ3xhRFV5TDJnd01TODRPVGM0TlRjeU1URTFPVGs0THpFd09ETTFOalF3TURJdE1WODRNREJYZURnd01FZ3w2NTYyMGMwMTIwNDcyNWIyY2I4MjBkYzhmMDQ3YjlmZmFkNzBmNDc5MGU0YzdhYmJmODI1NTdhYTdiMTU1ZmFi,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083564001,E148D,E148D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - Piaggio Sfera RST 50,46.95,38.80,23.28,8430525015784,0,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,2417,299,334,154,47,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083564001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTE2fGltYWdlL2pwZWd8YUdObEwyZzBaaTg0T1RjNE5UY3hPVEU1TXprd0x6RXdPRE0xTmpRd01ERXRNVjg0TURCWGVEZ3dNRWd8YWYzODc4NjJkMzU2YzhhYjg5OGYyNGExMjg1OGNlM2E2ODJhZDU0ZDNiYmIyMGFiNzg4ODkwZjljY2MwMzQ3Nw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083598001,E192,E-192,VICMA,"VICMA MIRROR OEM TYPE, L/R",Retrovisor ambos lados VICMA tipo OEM - CPI GTR 50,22.95,18.97,11.38,8430525101005,13,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda / Derecha,2382,281,308,119,65,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083598001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg3Njd8aW1hZ2UvanBlZ3xhRGd3TDJoak1DODRPVGM0TlRnek16VTFOREl5THpFd09ETTFPVGd3TURFdE1WODRNREJYZURnd01FZ3xmNDQwZDNlMGIwODBiOThhZjgyYzNiYjE5ODM1NWU2MjhkZWQwMDc2ZWViZWQzNzU0MzUwZjY2NGE3NGFhOGIw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083663002,E283D,SYM H3P-R,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - Sym Joyride Euro 2,15.95,13.18,7.91,8430525102002,27,7009100090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,4339,372,124,432,81,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/800Wx800H-1083663002-1.jpg?context=bWFzdGVyfHJvb3R8NDQyMTd8aW1hZ2UvanBlZ3xhR05rTDJneVl5OHpNekV6TXpJM01UWTBOakl6T0M4NE1EQlhlRGd3TUVoZk1UQTRNelkyTXpBd01pMHhMbXB3Wnd8NzQzNTIwZTg2MDU4NGM1N2E5MTkyZTE2NjdlZGMzNzlhYjQyYmVmMWUwMDc2ZjYyMzllOTI4YjE4MDFkYmEyYw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083684002,E328I,E328I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Daelim S-Five,51.95,42.93,25.76,8430525101043,3,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,2821,429,333,154,55,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083684002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzYyNDJ8aW1hZ2UvanBlZ3xhR1JqTDJnM1l5ODRPVGM0TmpFd05UVXlPRFl5THpFd09ETTJPRFF3TURJdE1WODRNREJYZURnd01FZ3xlY2I1ZWZlYzRjMDRhNzJmY2VmNWY4ODg2N2JmYjJkNDY3ZTBkOTJmNjEyZDczMjY2ZTEzMDE0ZGUxZDliODFl,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083731002,E402I,E402I,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM negro - BMW R1200ST,43.95,36.32,21.79,8430525100916,41,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,3049,347,330,154,60,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083731002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM3OTR8aW1hZ2UvanBlZ3xhREF4TDJnM015ODRPVGM0TmpJek5EWXpORFUwTHpFd09ETTNNekV3TURJdE1WODRNREJYZURnd01FZ3w2NGUwZjg4NjY5YThhMWZhZWNhMDI1NjIzMjQ2NzdmOWY5YWY1YTc5MmZkMWNlYWQwZjc5NTk2YjFhODRlNTQ5,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083731001,E402D,E402D,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM negro - BMW R1200ST,43.95,36.32,21.79,8430525100923,1,7009100030,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3086,343,334,154,60,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083731001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM4Nzd8aW1hZ2UvanBlZ3xhRGt4TDJnM1pDODRPVGM0TmpJek1UTTFOemMwTHpFd09ETTNNekV3TURFdE1WODRNREJYZURnd01FZ3w3N2FhZDhmZDhmMjIyZDdjZTMyZDRlNTFhNmJiOTQ3OGUzYTVlODMxMjIxZDdmNDkxNGUxZmQwMGU5NjUwZjIy,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083769002,E460D,FP-323B-RH,VICMA,"VICMA MIRROR OEM TYPE, R",Retrovisor derecho VICMA tipo OEM - Scarabeo 50 13- CM260002,16.95,14.01,8.41,8430525894716,8,7009100090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Derecha,3312,324,348,122,78,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/800Wx800H-1083769002-1.jpg?context=bWFzdGVyfHJvb3R8MzMzMzZ8aW1hZ2UvanBlZ3xhR1JoTDJnNU1TOHpNekV6TXpJM05EYzVNVGsyTmk4NE1EQlhlRGd3TUVoZk1UQTRNemMyT1RBd01pMHhMbXB3Wnd8NmUwMzU3OGMwMjJlMjIzMzUyZTE5OTg3OTU1ZDY5YzA1NGUyMDFkMGMxYTQ5NjA2YjJjMTRjYzhhMmM2OGQ5OA,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083769001,E460I,FP-323B-LH,VICMA,"VICMA MIRROR OEM TYPE, L",Retrovisor izquierdo VICMA tipo OEM - Scarabeo 50 13- CM260001,16.95,14.01,8.41,8430525894709,31,7009100090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda,3193,326,348,124,74,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,,https://api.mybihr.com/medias/800Wx800H-1083769001-1.jpg?context=bWFzdGVyfHJvb3R8MzMwNjN8aW1hZ2UvanBlZ3xhRGRpTDJnNVppOHpNekV6TXpJM05ETTVPRGMxTUM4NE1EQlhlRGd3TUVoZk1UQTRNemMyT1RBd01TMHhMbXB3Wnd8MzdlYTBjZWUyNDY1MmUzNWY1MTZkODdmOTQ3N2YxMDJhZmY4MzgxYTZlYmQ4NDZlODJhNmEyYWFlMjQ3NzhmMw,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
1083747001,E422,E422,VICMA,"VICMA MIRROR OEM TYPE, L/R",Retrovisor ambos lados VICMA tipo OEM negro - Voxan Magic,38.95,32.19,19.31,8430525102057,55,8512100000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>OEM type mirror</li><li>Street legal</li></ul> </body> </html>","        OEM type mirrorStreet legal  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Izquierda / Derecha,3160,501,331,154,62,,,Negro,,,,,Otras formas,Homologado,,Manillar,,,,A derechas,https://api.mybihr.com/medias/1083747001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzU1MzF8aW1hZ2UvanBlZ3xhRFJpTDJnMk5TODRPVGM0TmpJNE16YzROalUwTHpFd09ETTNORGN3TURFdE1WODRNREJYZURnd01FZ3w3NDFmYjEwNTkzOTM3NjExNTZmODk0MTZlNjYwYmIzNDI1Zjc1OWNkNzkwNTM2YmZkNjU2MDY3ZjliODYzYTkz,https://static.bihr.pro/eBihr/Pictures/VICMA-pictures.zip,,,Spain Warehouse (Parts)
