PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Longitud (mm),Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1091604,,55V00,TECNOSEL,TECNO STICKERS KTM VINTAGE,Adhesivos TECNOSEL Vintage KTM,33.66,27.82,18.08,55V00,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The kit is composed of a sheet made of back-printed crystall material (thickness 0,5 mm) containing pre-cut stickers of different sizes. Universal application on motorbikes or various surfaces.</p></body> </html>","       The kit is composed of a sheet made of back-printed crystall material (thickness 0,5 mm) containing pre-cut stickers of different sizes. Universal application on motorbikes or various surfaces. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,2999,268,355,497,17,,,https://api.mybihr.com/medias/1091604-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg4OTQ3fGltYWdlL2pwZWd8YURCa0wyZ3lNaTg0T1RVd05EazVPVFkzTURBMkx6RXdPVEUyTURRdE1WODRNREJYZURnd01FZ3xhYzZhOTljMjRiNjc3N2E5NmI1OTIyOGJkOGY2NTg5MzYxMTZhY2RhOGYxNzJiMGEyNTA5ZDUzNTUwYjAwNjJi,,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091606,,81V00,TECNOSEL,TECNO STICKERS HONDA TEAM 91,Kit adhesivos completo TECNOSEL Team Honda 1991,155.36,128.40,83.46,60300590,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. </p><p> </p><p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,5960,1038,498,352,34,,,https://api.mybihr.com/medias/1091606-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM0MzQwfGltYWdlL2pwZWd8YURVMUwyZzVZUzg0T1RJNU5UYzFOams0TkRZeUx6RXdPVEUyTURZdE1WODRNREJYZURnd01FZ3xlZTNkMDNlZTVhOThiYzVmMDMwN2U2MjJhZGE2MmQ4ZTRlYTc2YWVmMzM1MjQwZDVkZTc4MzMzZjFjMTRhYTkz,https://api.mybihr.com/medias/1091606-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzI0NDU4fGltYWdlL2pwZWd8YURnMEwyZzVNeTg0T1RJNU5UYzFPRGsxTURjd0x6RXdPVEUyTURZdE1sODRNREJYZURnd01FZ3w0MGY1YTcwM2Y5YjlmOTZkOGFlYTFmMzFkMDQ0M2I1NWQ5MTRhZmE2YmE0Mzk3NGIyNjk3YzBkMTFlMjY4OTBi,https://api.mybihr.com/medias/1091606-3-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwMDl8aW1hZ2UvanBlZ3xhREE1TDJnME5TODRPVEk1TlRjMk1Ea3hOamM0THpFd09URTJNRFl0TTE4NE1EQlhlRGd3TUVnfGUxNWUzZGZmZWUzZmQyMmMxYTQ3Nzg0NzA1ZTNiYzViYzA1NDIwZWE2ZDU3N2UwYjNhZWUzZGE1NTgwMWNhNTI,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091607,,81V01,TECNOSEL,TECNO STICKERS HONDA TEAM 91 USA,Kit adhesivos completo TECNOSEL Team Honda USA 1991,155.36,128.40,83.46,60300591,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. </p><p> </p><p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,6986,1033,350,499,40,,,https://api.mybihr.com/medias/1091607-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI4ODM1fGltYWdlL2pwZWd8YURSaUwyZ3paUzg0T1RJNU5UYzJNamc0TWpnMkx6RXdPVEUyTURjdE1WODRNREJYZURnd01FZ3wzN2Q0MzMxYmQ0YTZhM2QwZjg1NDhiNDZjYWFiYjRlY2YyYTE2NmU1ODBiYzc4YjA5ODcxZGI3Y2JjZjY1YzRi,https://api.mybihr.com/medias/1091607-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTU3MjJ8aW1hZ2UvanBlZ3xhRGRpTDJnek55ODRPVEk1TlRjMk5EZzBPRGswTHpFd09URTJNRGN0TWw4NE1EQlhlRGd3TUVnfDQ5MWEyMjRkMTc5Njk3MTc1ODZiYmI4ZGUwZmIzNDNlNWM3MmVhZGM2MzcyNmMzYzc5NzJlNjVlZGFhYjMwMTI,https://api.mybihr.com/medias/1091607-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjYwMzkwfGltYWdlL2pwZWd8YUdGaUwyZ3pNQzg0T1RJNU5UYzJOamd4TlRBeUx6RXdPVEUyTURjdE0xODRNREJYZURnd01FZ3w1OTEwYmIzODkyYWY4MjU0M2NkOGI0YzFlMDI2ZDEzZGMwYjNhZGU0Y2U3MjVlODMxYTJiMDdjYjZkMjg5MDdm,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091610,,81V04,TECNOSEL,TECNO STICKERS HONDA OEM 98,Kit adhesivos completo TECNOSEL OEM Honda 1998,155.36,128.40,83.46,60300593,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments. </p><p> </p><p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,3299,731,499,348,19,,,https://api.mybihr.com/medias/1091610-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODk5NzJ8aW1hZ2UvanBlZ3xhR1JpTDJneFlTODRPVFV3TlRBd01UWXpOakUwTHpFd09URTJNVEF0TVY4NE1EQlhlRGd3TUVnfDMzMjAyMzVjYmZiNzEwNzY0M2UxYTNiOTYxZTZlYWQyNTdiMTlhNTQ1NGJjZTE4OGNiYTZkODZkYzZlY2FjNWQ,https://api.mybihr.com/medias/1091610-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjM1MzkyfGltYWdlL2pwZWd8YURCaEwyZ3hOQzg0T1RVd05UQXdNell3TWpJeUx6RXdPVEUyTVRBdE1sODRNREJYZURnd01FZ3xjODgwYTBkYThmNWQ1ZDYwMWU2YmMwZjM5Zjc2ZWUzZWY3ZjY1NjgyMDk5OTk3ZmQ3YTFmYWVjOTQ4Nzc5OTNl,https://api.mybihr.com/medias/1091610-3-800Wx800H?context=bWFzdGVyfHJvb3R8MzMxNDV8aW1hZ2UvanBlZ3xhRFJrTDJnd1pDODRPVFV3TlRBd05UVTJPRE13THpFd09URTJNVEF0TTE4NE1EQlhlRGd3TUVnfGQ2M2RmYjFjNGExMzEwNzQxOWVjNmJjNmQ4MzFjMTY4YTIyMzJhMzdmOTcxZTZjYjMzOTY3Yjk3ZWQ0MzI0MjE,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091587,,25V01/02,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL OEM KTM GS 74-76 fondo blanco,45.31,37.45,24.34,8057912005496,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p><p> </p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,4752,188,352,500,27,,,https://api.mybihr.com/medias/800Wx800H-1091587-1.jpg?context=bWFzdGVyfHJvb3R8NTc2NzN8aW1hZ2UvanBlZ3xhRGd4TDJoak9DODJNVGd6TlRreU5ESTBNalEyTWk4NE1EQlhlRGd3TUVoZk1UQTVNVFU0TnkweExtcHdad3xlYThlMTFmZTRiYTY0ZTRiYjdlYWNhNWNlZDI2MTk1YTI0Mjg5NWM1NDA5NjQ1MmM4M2RiNWQyNjk2NzVmYjc3,https://api.mybihr.com/medias/800Wx800H-1091587-2.jpg?context=bWFzdGVyfHJvb3R8NDU5MzV8aW1hZ2UvanBlZ3xhR1kwTDJoaVlTODJNVGd6TlRreU5EWXpOVFkzT0M4NE1EQlhlRGd3TUVoZk1UQTVNVFU0TnkweUxtcHdad3xjNjI5YTY4ZGVkZGFjZmE5ZWZjYTc5OTRiM2YxMjU0ZTM2OTdkNzc2MDE2MTM4N2I5MWY0MGEwZTEwNzUwYThk,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091588,,26V00,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Replica Team CH Racing Husqvarna 1993,116.52,96.30,62.60,60300686,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p><p> </p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,2116,389,352,501,12,,,https://api.mybihr.com/medias/800Wx800H-1091588-1.jpg?context=bWFzdGVyfHJvb3R8Njc0MDN8aW1hZ2UvanBlZ3xhR0ppTDJnMk5TODJNVGd6TlRreU5UQXlPRGc1TkM4NE1EQlhlRGd3TUVoZk1UQTVNVFU0T0MweExtcHdad3w3ZGUyNWU5YzdlYjAzNTc2NjA3ZmQxNjVmYjdhMTQ2Zjg4YmEzZDRkNjRiYjU2YzU2NzQ4ZDAzMThlMGQ0YzFj,https://api.mybihr.com/medias/800Wx800H-1091588-2.jpg?context=bWFzdGVyfHJvb3R8MzY3OTN8aW1hZ2UvanBlZ3xhREZoTDJnMU9DODJNVGd6TlRreU5UUXlNakV4TUM4NE1EQlhlRGd3TUVoZk1UQTVNVFU0T0MweUxtcHdad3xjMmExMDM2ZWRjYmU5ZDk4NzNkM2FlMTA1MTE5ZjQwOTZjNmYyNDMwYjY3NDUxYjIyMTE3NTgwOTc0YTRhNzlk,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091589,,27V00,TECNOSEL,TECNO STICKERS KIT,Kit adhesivos TECNOSEL Replica Team Husaberg 1990,116.52,96.30,62.60,60300671,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender. </p><p> </p><p>The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.</p><p> </p></body> </html>","       The sticker kit includes: tank pair, radiator shrouds pair, airbox pair, number plates, fork protections pair, swing arm pair, front fender and rear fender.  The different pieces of the kit cannot be sold separately. The holes on the tank stickers allow the gasoline vapors to come out. In case of worn out tanks, this is not enough to prevent some slight detachments.  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,4723,386,352,497,27,,,https://api.mybihr.com/medias/800Wx800H-1091589-1.jpg?context=bWFzdGVyfHJvb3R8NjA0Mzd8aW1hZ2UvanBlZ3xhRGhrTDJnMFlTODJNVGd6TlRreU5UZ3hOVE15Tmk4NE1EQlhlRGd3TUVoZk1UQTVNVFU0T1MweExtcHdad3xjYWVkZTYzNzhkOGQ2N2QxOTZkYTUzZmNjNzYwYWIwZmVhOWYxNWI2ZTNkMjEwMzljNGVjYzQ4MjYwMzc0NWZh,https://api.mybihr.com/medias/800Wx800H-1091589-2.jpg?context=bWFzdGVyfHJvb3R8MzI1MDV8aW1hZ2UvanBlZ3xhR0ZpTDJnd1lTODJNVGd6TlRreU5qSXdPRFUwTWk4NE1EQlhlRGd3TUVoZk1UQTVNVFU0T1MweUxtcHdad3wyMTQyYzI5M2EzN2U1MjRjZjVjY2JmYzVhYzJiNDVkNTBlN2RmMzQ1OGZjNGZiOWU3NjllMjc3NmJmZGMxNmVj,https://api.mybihr.com/medias/800Wx800H-1091589-3.jpg?context=bWFzdGVyfHJvb3R8MTE3NzZ8aW1hZ2UvanBlZ3xhRFJqTDJneE9DODJNVGd6TlRreU5qWXdNVGMxT0M4NE1EQlhlRGd3TUVoZk1UQTVNVFU0T1MwekxtcHdad3xhODk3ODAyNTA3MDk3ZWFiZDdkNDg2ZmNiZDNlODE1MGMyOTljMTk0M2UyODYxMmM4YzA4NmZmYzI0ODFmMzYz,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091542,,11V00,TECNOSEL,TECNO SEAT COVER TEAM HONDA 1991 USA,Funda de asiento TECNOSEL Team Honda 1991 USA,59.56,49.22,31.99,60000177,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,5891,510,350,495,34,,,https://api.mybihr.com/medias/1091542-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTMwMDl8aW1hZ2UvanBlZ3xhREl6TDJneVlpODRPVEk1TlRjeU56UTVNelF5THpFd09URTFOREl0TVY4NE1EQlhlRGd3TUVnfDAxOTJmMmEzZjM2MTJhOTczZTc4OWM4OGRjNGFhMGRkMzUyYmQxMmVkNDgxZWJiNWQxYjZkYmZiYzFiM2Q0MjQ,https://api.mybihr.com/medias/1091542-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzI0NDU4fGltYWdlL2pwZWd8YUdZeUwyZ3pNUzg0T1RJNU5UY3lPVFExT1RVd0x6RXdPVEUxTkRJdE1sODRNREJYZURnd01FZ3xmMjRiMTc4NDNkZDU2MThmNTJiYjJmOWFmNDE3MzgyZjQwODhlMjMzMzJkYzVlYTNiMzNkZWE4ZWRmNDYzMzBm,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091543,,11V01,TECNOSEL,TECNO SEAT COVER TEAM HONDA 1992,Funda de asiento TECNOSELTeam Honda 1992,59.56,49.22,31.99,11V01,1,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,4200,436,500,350,24,,,https://api.mybihr.com/medias/1091543-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUzMTV8aW1hZ2UvanBlZ3xhRFF3TDJoaFlpODRPVFV3TkRrNE1EQXdPVEkyTHpFd09URTFORE10TVY4NE1EQlhlRGd3TUVnfGM3MDA1OWIyNzMzMDlhMDQwN2Y1Y2FhYjMwYWRjOTVjZDdjMTE1MGVmMzA3YTcyZDg0M2I4OGY1ZWFjYzA5Mjk,https://api.mybihr.com/medias/1091543-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjk0MjE0fGltYWdlL2pwZWd8YUdRekwyaGhOaTg0T1RVd05EazRNVGszTlRNMEx6RXdPVEUxTkRNdE1sODRNREJYZURnd01FZ3xkY2M4NDVmMjNkOTRjZmM1ZTg2ZDJlZDdmYTM4NDA0YTY1NDU0ZTMzMzBiZDk4NTdhMWVjNTlmZTUwZDJkMzg0,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
1091545,,11V03,TECNOSEL,TECNO SEAT COVER TEAM HONDA 1998,Funda de asiento TECNOSEL,59.56,49.22,31.99,60000180,0,8714999089,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.</p><p> </p><ul> <li>Quality ''''made in Italy''''</li><li>Precise finishings and shapes</li><li>Designed to ease the assembling</li><li>Captivating design</li><li>Original Replica TECNOSEL</li></ul> </body> </html>","       Seat cover to substitute the original one. Produced with non-slip material. Intended to renew the look of the the most popular off-road bikes.  Quality ''''made in Italy''''Precise finishings and shapesDesigned to ease the assemblingCaptivating designOriginal Replica TECNOSEL  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,2426,355,350,495,14,,,https://api.mybihr.com/medias/1091545-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzMxNDV8aW1hZ2UvanBlZ3xhRFptTDJnNE1DODRPVEk1TlRjek1UUXlOVFU0THpFd09URTFORFV0TVY4NE1EQlhlRGd3TUVnfGM2NDg0YjVkZTIxYjIxNzJjYzEzNmZiNjc5YjU3NTAzZTJlNTllMjQ1YTliMjM4MDcyZmQyYTQzYTJlNjE1OTk,https://api.mybihr.com/medias/1091545-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjM1MzkyfGltYWdlL2pwZWd8YURKakwyZzROeTg0T1RJNU5UY3pNek01TVRZMkx6RXdPVEUxTkRVdE1sODRNREJYZURnd01FZ3w2ODJiNDM0NTE2ZGFlYzVmNTE4ZWNjY2U0YzlhMzE3MmE1ZGVjZmQ2NmY3N2MzNjM5YzBiY2VmNmJlN2M0NTk1,,https://static.bihr.pro/eBihr/Pictures/TECNOSEL-pictures.zip,Spain Warehouse (Parts)
