PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1011106,122999,CS189-6-0613,HINSON,HINSO SPAREPARTS SPRING,Kit de muelles de embrague HINSON Hi-Temp,96.80,80.00,56.00,CS189-6-0613,0,8483608090,0,1,"Hinson replacement clutch springs are intended for use in reconditioning of your assembly, to make it as efficient as possible.","Hinson replacement clutch springs are intended for use in reconditioning of your assembly, to make it as efficient as possible.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,363,104,114,86,37,,,https://api.mybihr.com/medias/1011106-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI3ODd8aW1hZ2UvanBlZ3xhR1V6TDJnMk5DODRPVEF3T1Rjd01UZzBOek0wTHpFd01URXhNRFl0TVY4NE1EQlhlRGd3TUVnfDBhMWQwN2M3MTliNmEwMDVlNWI5ZmE1OGZhY2M2MGVhNGRlZDk2YTAwZTVjYTUwN2QxNTYyMTU1NzNhMDk3OGE,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011107,110646,CS294-5-0109,HINSON,HINSO SPAREPARTS SPRING,Kit de muelles de embrague HINSON Hi-Temp,84.70,70.00,49.00,CS294-5-0109,0,8483608090,0,1,Hinson high-performance heavy-duty clutch springs are used when replacing manufacturer clutch basket components.,Hinson high-performance heavy-duty clutch springs are used when replacing manufacturer clutch basket components.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,483,86,200,142,17,,,https://api.mybihr.com/medias/1011107-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI3ODd8aW1hZ2UvanBlZ3xhRFpqTDJoaU55ODRPVFV6TWprek16Y3pORGN3THpFd01URXhNRGN0TVY4NE1EQlhlRGd3TUVnfDc2NGJiMzBlMDUwNTFjMzM1NmE2MjEwZDQyZjM4Yjg5NjYxYjgzY2ZmZDExMmRmNDc3OWJiN2YyNDE3ZWFlNDc,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011108,124992,CS341-5-0311,HINSON,HINSO SPAREPARTS SPRING CLUTCH BASKET,"Muelles de embrague para campana de embrague HINSON (ref. 124909), Yamaha WR250F/YZ250F",84.70,70.00,49.00,CS341-5-0311,0,8483608090,0,1,"<html xmlns=""http://www.w3.org/1999/xhtml""> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css""> .cs37063928{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000000 ; background-color:transparent ; font-family:Arial ; font-size:12pt ; font-weight:normal ; font-style:normal} .cs63EB74B2{color:#000000 ; background-color:transparent ; font-family:Times New Roman ; font-size:12pt ; font-weight:normal ; font-style:normal ; } </style> </head> <body> <ul> <li>Hinson spare part</li><li>Avalaible only by supplier order</li></ul> </body> </html>","        Hinson spare partAvalaible only by supplier order  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1,100,10,10,10,,,https://api.mybihr.com/medias/1011108-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI3ODd8aW1hZ2UvanBlZ3xhR0V6TDJnellpODRPVEE1TWpBd01EWTBOVFF5THpFd01URXhNRGd0TVY4NE1EQlhlRGd3TUVnfGE1MmZhYWUxZDcyYzQ0NTJiNWNmYzQ0MThkMDExNjJlNjI3OTQzYmEzNWQyZjgzOTZiYzk2ZTEzOGRmMDM1OGU,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011109,127044,EPK494,HINSON,HINSO SPAREPARTS COVER CAP,"Kit HINSON de tapón de motor, Honda CRF250R 2004-2017",91.65,75.74,53.02,EPK494,0,8483608090,0,1,<ul><li>Hinson spare part</li><li>For reconditioning the case cover </li><li>Case cover for 127031</li></ul>,Hinson spare partFor reconditioning the case cover Case cover for 127031,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,302,60,115,69,38,,,https://api.mybihr.com/medias/1011109-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjkwMjB8aW1hZ2UvanBlZ3xhRFV5TDJobU5pODRPRGN6TXpVNE16a3pNemMwTHpFd01URXhNRGt0TVY4NE1EQlhlRGd3TUVnfDUxY2ExMmM2ZDM3MWJkZGRjZTI0NmRmYzE1ZGVmODY2Zjk1MWFjM2EzMGU1MDc2NDkzMTZjNWU5NGRmZTgzNTg,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011110,127026,HSC04014-01,HINSON,HINSO SPAREPARTS COUNTERSUNK SCREW,"Tornillos HINSON cabeza avellanada, Ø6 mm, longitud de 12,5 mm",2.93,2.42,1.69,HSC04014-01,2,8483608090,0,1,Sold as a single unit,Sold as a single unit,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,128,5,150,85,10,,,,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011042,124952,H025,HINSON,HINSO CLUTCH INNER HUB,Maza de embrague HINSON - Yamaha YFZ350 Banshee (87-09),429.99,355.36,248.75,4000304001013,1,8483608090,0,1,"<p><strong>Maza de embrague&nbsp;Billetproof</strong></p>
<ul>
<li>Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de f&aacute;brica y pilotos del mundo, como Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton y Joey Savatgy.</li>
<li>Mejora el rendimiento y la vida &uacute;til del embrague</li>
<li>Mejora la disipaci&oacute;n del calor</li>
<li>Mecanizado con precisi&oacute;n a partir de una pieza de aluminio billet T-6 de calidad aeron&aacute;utica con tolerancias aeroespaciales, y con revestimiento duro para una resistencia al desgaste cinco veces superior a la de serie* (*con el mantenimiento adecuado)</li>
<li>Permite que el conjunto del embrague gire con m&aacute;s precisi&oacute;n, lo que reduce el calor cuando el embrague est&aacute; desembragado</li>
<li>Cuando se utiliza con la campana de embrague y el plato de presi&oacute;n de Hinson Clutch Components, ayuda a eliminar la vibraci&oacute;n del embrague</li>
</ul>","
Maza de embrague Billetproof

Los embragues Hinson han sido probados en campeonatos por casi todos los grandes equipos de fábrica y pilotos del mundo, como Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton y Joey Savatgy.
Mejora el rendimiento y la vida útil del embrague
Mejora la disipación del calor
Mecanizado con precisión a partir de una pieza de aluminio billet T-6 de calidad aeronáutica con tolerancias aeroespaciales, y con revestimiento duro para una resistencia al desgaste cinco veces superior a la de serie* (*con el mantenimiento adecuado)
Permite que el conjunto del embrague gire con más precisión, lo que reduce el calor cuando el embrague está desembragado
Cuando se utiliza con la campana de embrague y el plato de presión de Hinson Clutch Components, ayuda a eliminar la vibración del embrague
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2628,550,182,174,83,,,https://api.mybihr.com/medias/800Wx800H-1011042-1.jpg?context=bWFzdGVyfHJvb3R8NzMzMzZ8aW1hZ2UvanBlZ3xhRGxpTDJnek5TODJNekEyTURVeE1UY3hPVFExTkM4NE1EQlhlRGd3TUVoZk1UQXhNVEEwTWkweExtcHdad3wxODQ1YzU2YzlkMDNmYTlmNTQ1NmMxZTk4OTBhYmMyYTE4Y2QyNmY1ZGNlNDViOTBiZGZmZDQwMTk4M2E5ODRk,https://api.mybihr.com/medias/800Wx800H-1011042-2.jpg?context=bWFzdGVyfHJvb3R8NTkwMTh8aW1hZ2UvanBlZ3xhREE1TDJneVpTODJNekEyTURVeE1UazRNVFU1T0M4NE1EQlhlRGd3TUVoZk1UQXhNVEEwTWkweUxtcHdad3wyZDRiYjkxYmFmZjIyMTdlNGQxN2VmYzdhZjc3ODIyYzVmNmU1ZGIzYzkyZTFhZWRlOTY4ZWM5N2FkMWM0M2E0,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011043,123968,H031,HINSON,HINSO CLUTCH INNER HUB,Maza de embrague + plato de presión HINSON - Kawasaki KX125,689.70,570.00,399.00,H031,0,8483608090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2597,855,183,171,83,,,https://api.mybihr.com/medias/1011043-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE3MjF8aW1hZ2UvanBlZ3xhRFV6TDJnNU55ODRPVEF4TXpneE1qa3lNRFl5THpFd01URXdORE10TVY4NE1EQlhlRGd3TUVnfGU2OTJhZTdhOTNjNjViODk1ODM0Y2UxYmRkODk0MjBhNzg3YTQ4OTQ5MGRlZjQ1YmYwZGJiNWJjNTE0MDk0OTk,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1010961,124903,H016,HINSON,HINSO BASKET CLUTCH,Campana de embrague HINSON con gomas amortiguadoras - Yamaha YFZ350 Banshee,411.40,340.00,238.00,4000104001015,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <p>Hinson clutch components are developed and manufactured in the United States and work to improve the performance of your clutch. They offer a better riding feel as well as better resistance during intensive use. </p><p> </p><ul> <li>Clutch gasket </li><li>More resistant than the first set-up </li><li>Delivered as a single unit </li><li>Designed for competition preparation </li><li>Hinson components set a benchmark in terms of clutches, which is why numerous engines are equipped with them in the MX, SX and Enduro fields.</li></ul> </body> </html>","       Hinson clutch components are developed and manufactured in the United States and work to improve the performance of your clutch. They offer a better riding feel as well as better resistance during intensive use.   Clutch gasket More resistant than the first set-up Delivered as a single unit Designed for competition preparation Hinson components set a benchmark in terms of clutches, which is why numerous engines are equipped with them in the MX, SX and Enduro fields.  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2628,860,174,182,83,,,https://api.mybihr.com/medias/1010961-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU1NDd8aW1hZ2UvanBlZ3xhREExTDJneE9DODRPVEF4TWpJNU5URXdOamcyTHpFd01UQTVOakV0TVY4NE1EQlhlRGd3TUVnfGM3MjJkNWIyZmZiMTc5NmU5Nzk2Y2ZkYjBkODY3YzI0NWJhYjI4MWE2NzQ0OTkwNjQ2YzYxMmNlYmRlMDZkODA,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1109498,,FP058-8-001,HINSON,HINSO FIBRE PLATE KIT SET OF 8,Kit de discos de embrague HINSON,157.30,130.00,91.00,FP058-8-001,2,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Provide optimum hook up with minimum heat build up</li>
<li>Exceptional production tolerances and flatness</li>
<li>Fiber plates use organic non-abrasive materials to avoid damage to rest of motor as plate materials break down and are circulated through engine by oil.</li>
<li>Developed with and recommended to enhance the performance of Hinson Clutch Baskets, Inner Hubs, and Pressure Plates</li>
<li>Manufactured to OE specs using high quality materials</li>
<li>Can be used with OE baskets, inner hubs, &amp; pressure plates* (*some models may vary)</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Provide optimum hook up with minimum heat build up
Exceptional production tolerances and flatness
Fiber plates use organic non-abrasive materials to avoid damage to rest of motor as plate materials break down and are circulated through engine by oil.
Developed with and recommended to enhance the performance of Hinson Clutch Baskets, Inner Hubs, and Pressure Plates
Manufactured to OE specs using high quality materials
Can be used with OE baskets, inner hubs, & pressure plates* (*some models may vary)
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1825,381,205,168,53,,,https://api.mybihr.com/medias/1109498-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODI5OTd8aW1hZ2UvanBlZ3xhR1V5TDJnMVpTOHhNakUyTlRNek5UUTRNak01T0M4eE1UQTVORGs0TFRGZk9EQXdWM2c0TURCSXwzNzkyYWM3NWY2MmMwNTQ5MWE2NzcxZjFkNTYwZGEzMDdjODcwMDVmMGY0M2ViMDgzOGZhOTdmZTA1MTY2NDli,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1120764,,H257-IH-2102,HINSON,HINSO INNER HUB,Maza de embrague HINSON,423.50,350.00,245.00,,4,8483608090,0,1,"<p>Los embragues Hinson han sido probados en campeonatos por casi todos los principales equipos de competición y pilotos del mundo, como Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton y Joey Savatgy.</p>
<ul>
	<li>Mejora el rendimiento y la vida del embrague</li>
	<li>Mejora la disipación del calor</li>
	<li>Mecanizado con precisión a partir de aluminio billet T-6 de calidad aeronáutica con tolerancias aeroespaciales, y con revestimiento duro para una resistencia al desgaste cinco veces superior a la de serie* (*con el mantenimiento adecuado)</li>
	<li>Permite que el conjunto de embrague gire más verdadero creando menos calor cuando el embrague está desembragado</li>
	<li>Cuando se utiliza con la cesta de embrague y el plato de presión de Hinson Clutch Components ayuda a eliminar la vibración del embrague</li>
</ul>
","
Los embragues Hinson han sido probados en campeonatos por casi todos los principales equipos de competición y pilotos del mundo, como Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton y Joey Savatgy.

	Mejora el rendimiento y la vida del embrague
	Mejora la disipación del calor
	Mecanizado con precisión a partir de aluminio billet T-6 de calidad aeronáutica con tolerancias aeroespaciales, y con revestimiento duro para una resistencia al desgaste cinco veces superior a la de serie* (*con el mantenimiento adecuado)
	Permite que el conjunto de embrague gire más verdadero creando menos calor cuando el embrague está desembragado
	Cuando se utiliza con la cesta de embrague y el plato de presión de Hinson Clutch Components ayuda a eliminar la vibración del embrague

",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2612,494,184,171,83,,,https://api.mybihr.com/medias/800Wx800H-1120764-1.jpg?context=bWFzdGVyfHJvb3R8NjM0NzB8aW1hZ2UvanBlZ3xhRE5pTDJoa01DOHpNRGMwTXpZME9EVXpORFUxT0M4NE1EQlhlRGd3TUVoZk1URXlNRGMyTkMweExtcHdad3w5ZjU0Mzk0ODUyMmM4MzFlOWEzNmQxNjI2MzNjZjU5NTg0NDc1ZjViN2VkZGRjYWUzNjdlOGNjN2E3ODI0NmM5,https://api.mybihr.com/medias/800Wx800H-1120764-2.jpg?context=bWFzdGVyfHJvb3R8NjEzOTF8aW1hZ2UvanBlZ3xhR0ZsTDJoak1pOHpNRGMwTXpZME9Ea3lOemMzTkM4NE1EQlhlRGd3TUVoZk1URXlNRGMyTkMweUxtcHdad3xiNzY2NzA0YjMyYjQxZjBkODk1N2M4MjFlZjU4YzkwODdlNmFmZDczYzJiODJhNDg3YjBkMGEzZDI1YjE3YzMx,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1109518,,SP663-7-2101,HINSON,HINSO STEEL PLATE KIT (SET OF 7),Kit de separadores de embrague HINSON,96.80,80.00,56.00,SP663-7-2101,0,8483608090,0,1,"<p>Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, &amp; Joey Savatgy.</p>
<ul>
<li>Provide optimum hook up with minimum heat build up</li>
<li>Exceptional production tolerances and flatness</li>
<li>Developed with and recommended to enhance the performance of Hinson Clutch Baskets, Inner Hubs, and Pressure Plates</li>
<li>Manufactured to OE specs using high quality materials</li>
<li>Can be used with OE baskets, inner hubs, &amp; pressure plates* (*some models may vary)</li>
<li>Made in the USA.</li>
</ul>","
Hinson Clutches are championship proven by almost every major factory team and rider in the world, including Eli Tomac, Ken Roczen, Cooper Webb, Tim Gajser, Jeffrey Herlings, Jeremy Seewer, Chase Sexton, & Joey Savatgy.

Provide optimum hook up with minimum heat build up
Exceptional production tolerances and flatness
Developed with and recommended to enhance the performance of Hinson Clutch Baskets, Inner Hubs, and Pressure Plates
Manufactured to OE specs using high quality materials
Can be used with OE baskets, inner hubs, & pressure plates* (*some models may vary)
Made in the USA.
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1852,730,208,168,53,,,https://api.mybihr.com/medias/1109518-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc0MDN8aW1hZ2UvanBlZ3xhREZrTDJoaU9DOHhNakUyTlRNek9UUTBOek15Tmk4eE1UQTVOVEU0TFRGZk9EQXdWM2c0TURCSXw5YzdjZTRjNzZiNGFiOWU5YWQyOGE1NGY1YzNjMzkxYTI5NDI5YWJiNTNmMjljYzMzZGExMTUwODM3MDk2ZGFm,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011027,19700055,FSC154-9-1701,HINSON,HINSO CLUTCH STEEL&FRICTION&SPRINGS,Kit de embrague HINSON,272.25,225.00,157.50,FSC154-9-1701,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <ul> <li><a id=""_DX_FRAG_STARTFRAGMENT""></a>Can be used with OE baskets, inner hubs, & pressure plates</li><li>Developed with and recommended to enhance the performance of Hinson clutch baskets, inner hubs, and pressure plates<a id=""_DX_FRAG_ENDFRAGMENT""></a></li><li>Provide optimum hook up with minimum heat build up</li></ul> </body> </html>","        Can be used with OE baskets, inner hubs, & pressure platesDeveloped with and recommended to enhance the performance of Hinson clutch baskets, inner hubs, and pressure platesProvide optimum hook up with minimum heat build up  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1606,944,202,159,50,,,https://api.mybihr.com/medias/1011027-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzMzEzfGltYWdlL2pwZWd8YURGbEwyZ3dOQzg0T0Rjek16TXdNakV5T0RrMEx6RXdNVEV3TWpjdE1WODRNREJYZURnd01FZ3wzZmFlZWRhOTQzMGU0NmI3Y2RlMDRhNjBmMGVkOTBiMTE5MzEzNTY2YzhiYmRiNTZiODBkNDBiMzBjMmVmOTFl,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011037,19700067,FSC563-8-1901,HINSON,HINSO CLUTCH STEEL&FRICTION&SPRINGS,Kit de embrague HINSON,272.25,225.00,157.50,FSC563-8-1901,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <ul> <li><a id=""_DX_FRAG_STARTFRAGMENT""></a>Can be used with OE baskets, inner hubs, & pressure plates</li><li>Developed with and recommended to enhance the performance of Hinson clutch baskets, inner hubs, and pressure plates<a id=""_DX_FRAG_ENDFRAGMENT""></a></li><li>Provide optimum hook up with minimum heat build up</li></ul> </body> </html>","        Can be used with OE baskets, inner hubs, & pressure platesDeveloped with and recommended to enhance the performance of Hinson clutch baskets, inner hubs, and pressure platesProvide optimum hook up with minimum heat build up  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1580,940,205,164,47,,,https://api.mybihr.com/medias/1011037-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzMzEzfGltYWdlL2pwZWd8YURFd0wyZ3pNeTg0T1RVeU56RTROVFUzTWpFMEx6RXdNVEV3TXpjdE1WODRNREJYZURnd01FZ3wzYTE4ZjVkODNhNmZiNDAwYzMyZTkwMTNiZTBkMTZkYWQ2MDNmZDYyYTA5YjBhOTdkNjdjNDliZDU4MjA0NjNk,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
1011039,19700061,FSC789-7-0616,HINSON,HINSO CLUTCH STEEL&FRICTION&SPRINGS,Kit de embrague HINSON,272.25,225.00,157.50,FSC789-7-0616,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }</style> </head> <body> <ul> <li><a id=""_DX_FRAG_STARTFRAGMENT""></a>Can be used with OE baskets, inner hubs, & pressure plates</li><li>Developed with and recommended to enhance the performance of Hinson clutch baskets, inner hubs, and pressure plates<a id=""_DX_FRAG_ENDFRAGMENT""></a></li><li>Provide optimum hook up with minimum heat build up</li></ul> </body> </html>","        Can be used with OE baskets, inner hubs, & pressure platesDeveloped with and recommended to enhance the performance of Hinson clutch baskets, inner hubs, and pressure platesProvide optimum hook up with minimum heat build up  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1524,916,204,159,47,,,https://api.mybihr.com/medias/1011039-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzMzEzfGltYWdlL2pwZWd8YURZNUwyaGhaaTg0T1RNNE1qUXdOekEwTlRReUx6RXdNVEV3TXprdE1WODRNREJYZURnd01FZ3xkODhkODhjN2Y3NDMyYzRjOThkMGRkZTg5NzM3NTcyMjk1ZTMwYzI2ZTAzNGQ1Y2U3MzRhMGViNzlkNzA1YTJm,,,https://static.bihr.pro/eBihr/Pictures/HINSON-pictures.zip,Spain Warehouse (Parts)
