PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Bloqueo,Color,Diámetro Ø (mm),Longitud (mm),Tipo de puño,Uso recomendado,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1101299,35466,VL-6256-BLACK,VELO,VELO SADDLE CONFORT W/COIL SPRING VL6256,Sillín bicicleta Cruiser confort con muelles VELO VL6256 Negro. Alta densidad ArcTech,29.00,23.97,15.58,8430525354661,0,8714950000,0,1,Sillín bicicleta Cruiser Velo VL6256. Confort extra.Unisex. Doble - alta densidad. ArcTech.Con suspensión de muelles de acero. Color negro + tela gris.Raíles acero - ElastómeroPeso: 631 gr. Medida: 261 x 216 mm,Sillín bicicleta Cruiser Velo VL6256. Confort extra.Unisex. Doble - alta densidad. ArcTech.Con suspensión de muelles de acero. Color negro + tela gris.Raíles acero - ElastómeroPeso: 631 gr. Medida: 261 x 216 mm,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,5818,631,253,219,105,,,,,,,https://api.mybihr.com/medias/1101299-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU1OTI4fGltYWdlL3BuZ3xhR1U1TDJneE9DOHhNRGcyTWpNd01EUTVOVGt3TWk4eE1UQXhNams1TFRGZk9EQXdWM2c0TURCSXwxNzU1NDBiODc0OTEyNmZiYjhiYzNhZGE4ZmMyNWQyZTlhY2FlNDI0MTVhNDRmYWM3OTY2ZjhjMTA5Y2ZkZDEz,https://api.mybihr.com/medias/1101299-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTI5NjEzfGltYWdlL2pwZWd8YURVMEwyZzNOQzg1TmpNeE56UTBOekl3T1RJMkx6RXhNREV5T1RrdE1sODRNREJYZURnd01FZ3w1OGJmMWJiZjRlZjFkODhkOTRkN2VlZDU2Nzg2YWI0NzQ5Nzg1ZWUxYTFhN2M2NWIwNjFiMTk3ZWQzMjA1MWFk,https://api.mybihr.com/medias/1101299-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMzQ5fGltYWdlL2pwZWd8YURobEwyaGpPUzg1TmpNeE56UTFNVEUwTVRReUx6RXhNREV5T1RrdE0xODRNREJYZURnd01FZ3wxZWQ5MDMyM2QyMDQzMzBlZDM0NjNkZGY4NGU4MjM2ZWYzYTMxYmY0OGMzOTc3NDc1ZjIzY2MxZWE4MjhmMjYz,https://api.mybihr.com/medias/1101299-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2NjU0fGltYWdlL2pwZWd8YURGaUwyaGtOeTg1TmpNeE56UTFOVEEzTXpVNEx6RXhNREV5T1RrdE5GODRNREJYZURnd01FZ3w4Zjk3ZTAwNGJjNzA1YjgyZTFiYTZmNTNjMDM5ZmU3YzM4YmUwOGYyZmNmMTM3YzViMDBmZTA2MDA0NjliNGVh,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104941,35493,VLT-038-BLUE/WHITE,VELO,VELO HANDLEBAR TAPE MICROFIBER BLUE/WH,Cinta para manillar de carretera VELO Cuero sintético (PU) perforada azul/blanca,19.99,16.52,4.01,8430525354937,41,8714999089,0,1,Cinta de manillar Velo VLT-038. Perforada con relieve. Shockproof. Sin costuras. Bicolor: Azul/Blanco.,Cinta de manillar Velo VLT-038. Perforada con relieve. Shockproof. Sin costuras. Bicolor: Azul/Blanco.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,504,112,80,210,30,,,,,,Carretera,https://api.mybihr.com/medias/1104941-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTE1MTEzfGltYWdlL3BuZ3xhREUyTDJnMFppOHhNRGcyTlRJME1UTTFPRE0yTmk4eE1UQTBPVFF4TFRGZk9EQXdWM2c0TURCSXxjZTRhNTJhZDZmNWYyODU0NGFjZmVlZTZhMjNiMjk1OGExZmZjOGJkODU3ZDUyZGYyMjUzMjU0YWJlZWNjOTc3,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1101311,35463,VL-6067-BROWN,VELO,VELO SADDLE SINGLESPEED W/COIL SPRING VL,Sillín bici singlespeed con muelles VELO VL6067 piel marrón+remaches,27.50,22.73,7.99,8430525354630,3097,8714950000,0,1,Sillín de bicicleta Velo VL6067. Especial para Singlespeed y Fixie.Unisex. Alta Densidad. Espuma ligera.Con suspensión de muelles de acero. Con remaches vintage.Cuero marrón. Raíles acero.Peso: 541 gr. Medida: 281 x 165 mm,Sillín de bicicleta Velo VL6067. Especial para Singlespeed y Fixie.Unisex. Alta Densidad. Espuma ligera.Con suspensión de muelles de acero. Con remaches vintage.Cuero marrón. Raíles acero.Peso: 541 gr. Medida: 281 x 165 mm,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,4708,567,286,163,101,,,,,,,https://api.mybihr.com/medias/1101311-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc1MjY4fGltYWdlL3BuZ3xhRGs1TDJnM055OHhNRGcyTWpNd01URXhPRFE1TkM4eE1UQXhNekV4TFRGZk9EQXdWM2c0TURCSXw0M2U1MzkxMWNkYTMzMTczYmVhYmRkZWQwMmRmMWExMTI1YWE3M2M5YTg0ZGJlMzFjNGE2MDNlYmViNTQ4YThh,https://api.mybihr.com/medias/1101311-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTcxNTU1fGltYWdlL2pwZWd8YUdGbEwyZzBZeTg1TmpNeE5qa3dOekU1TWpZeUx6RXhNREV6TVRFdE1sODRNREJYZURnd01FZ3w0NWE5NDI1M2JlNDdjNjg5ZDExN2FmNDExZGIxNTYxNGY2N2Q2M2E4YzQ1M2VjNDEzYWFjZjk2MGIwZjk4YzFj,https://api.mybihr.com/medias/1101311-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjEzOTEwfGltYWdlL2pwZWd8YURsa0wyZ3dPQzg1TmpNeE5qa3hNVEV5TkRjNEx6RXhNREV6TVRFdE0xODRNREJYZURnd01FZ3w1YzJiMjJmMjQ1NjI1OTc5ODUxYWNiZWVkZDMxZDRhNTMyOWM4N2I5YTY3MDc5MzI3ZTNlZDA2MWEzNmFlMmZh,https://api.mybihr.com/medias/1101311-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTM1MDM0fGltYWdlL2pwZWd8YURKaUwyZ3hOaTg1TmpNeE5qa3hOVEExTmprMEx6RXhNREV6TVRFdE5GODRNREJYZURnd01FZ3xiOTY2MzM0NGNiMWZhMjM1ODFmNjEwZTBmYjVjNjM1MWM1YmM5MzFhMDkwMDQzYTdiYmYzNDYxNDk2YjI4NWQ0,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104416,12005,VLF-001C49,VELO,VELO REAR FRAME PROTECTOR KEVLAR,Protector para vaina trasera bicicleta VELO kevlar,7.01,5.79,1.44,8430525120051,73,8714999089,0,1,"<p>Protector para vaina trasera bicicleta.</p>
<ul>
	<li>Largo 260mm</li>
	<li>Kevlar</li>
</ul>
","
Protector para vaina trasera bicicleta.

	Largo 260mm
	Kevlar

",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,371,300,260,95,15,,,,,,BMX & Carretera & Ciclocross & Ciudad & E-Bike & Gravel & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104416-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM5NTU3fGltYWdlL3BuZ3xhRE14TDJneU1pOHhNRGcyTWpNd05USXhORFE1TkM4eE1UQTBOREUyTFRGZk9EQXdWM2c0TURCSXw5YmYyN2NmNzNiYzc3ZGVkYjE3NjU1YTc5MGZhNTAxMWQzOWQwNmI3NzA1NTZjOGZkN2QwMjMyZWRlZDI5OWIz,https://api.mybihr.com/medias/1104416-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDY0Njc5fGltYWdlL3BuZ3xhR0ptTDJneVppOHhNRGcyTWpNd05UWXdOemN4TUM4eE1UQTBOREUyTFRKZk9EQXdWM2c0TURCSXw4ODY4ZGJmYzVjMzczYjUwNDE1Y2MzMzU3MTJiYTYwN2U3YWE4ZDJjYTFmYzMwNjUyMWI0MDNjNDBmZTAwZDYz,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1105252,562BL,VLG-709AD3-WHITE+BK,VELO,VELO GRIPS COMFORT WHITE/BLACK,Par puños bici VELO Confort Blanco/Negro,7.01,5.79,3.76,8430525119772,0,8714999089,0,1,Par pu�os Ergonomic Comfort. Color: Negro / blanco.<br>Gel D3. Largo: 130 mm.,Par pu�os Ergonomic Comfort. Color: Negro / blanco.Gel D3. Largo: 130 mm.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,999,212,215,101,46,,,,,,Ciudad & E-Bike & Trekking/Touring,https://api.mybihr.com/medias/1105252-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE2MzA2fGltYWdlL3BuZ3xhR05sTDJnM1lTOHhNRGcyTlRJME5ERXhNRGczT0M4eE1UQTFNalV5TFRGZk9EQXdWM2c0TURCSXxlMzg4ZTUzNjdmMjc2MjI2ODYxOTY0YmI3ZWIyZDhiMzg5NmQ2NTMzNjMwMDQ1NTI5Yzc3MTg4MmE0YjUyN2Rm,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104934,35484,VLG-976-2AD2-BLACK,VELO,VELO GRIPS GEL DOUBLE DENSITY BMX 145,"Par puños bici VELO 145mm sintéticos con tope grande color negro, sujeción lock-on doble tornillo",17.50,14.46,4.99,8430525354845,136,8714999089,0,1,"Par pu�os Velo VLG9762AD2. Color negro. Sint�ticos, gel de doble densidad. Con borde sint�tico duro. Extremos Aluminio negro. Sujeci�n tornillos. Especial para BMX, Freestyle y Dirt Jump.<br>Largo: 145 mm.","Par pu�os Velo VLG9762AD2. Color negro. Sint�ticos, gel de doble densidad. Con borde sint�tico duro. Extremos Aluminio negro. Sujeci�n tornillos. Especial para BMX, Freestyle y Dirt Jump.Largo: 145 mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,1680,168,210,160,50,,,,,,BMX,https://api.mybihr.com/medias/1104934-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjczMjEwfGltYWdlL3BuZ3xhRGs1TDJnMlpDOHhNRGcyTlRJek9EWXdOVGcxTkM4eE1UQTBPVE0wTFRGZk9EQXdWM2c0TURCSXw0YmI0ZTM5OGQ4ODk3MWE1OGU3Y2I1MTUzNDIyZDk4YjlmMGMxYWJmYjVjYzlhM2E5MDBlM2ZhMDkwZjMyZTk4,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104943,35495,VLT-038-WHITE/BLACK,VELO,VELO HANDLEBAR TAPE MICROFIBER -T BLK/WH,Cinta para manillar de carretera VELO Cuero sintético (PU) perforada blanca/negra,19.00,15.70,10.21,8430525354951,0,8714999089,0,1,Cinta de manillar Velo VLT-038. Perforada con relieve. Shockproof. Sin costuras. Bicolor: Blanco/Negro.,Cinta de manillar Velo VLT-038. Perforada con relieve. Shockproof. Sin costuras. Bicolor: Blanco/Negro.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,528,114,80,220,30,,,,,,Carretera,https://api.mybihr.com/medias/1104943-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY2ODc0fGltYWdlL3BuZ3xhR1l3TDJoaU1TOHhNRGcyTlRJME1qRTBORGM1T0M4eE1UQTBPVFF6TFRGZk9EQXdWM2c0TURCSXxhY2E4NjUyNTc4YmU5MWNjMzU2ZmY4MTExZTEzODQ3YzA4YTdjNDc5MmVhNTNlMjk5YjljZDBmNjEzZDM4MWQ2,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104936,35488,VLG1381A-ORANGE,VELO,VELO GRIPS 130 ULTRALIGHT SILICONE ORANG,Par puños bici VELO 130mm 100% silicona ultraligera naranjas,21.49,17.76,7.10,8430525354883,34,8714999089,0,1,"<p>Par de&nbsp;pu�os Velo VLG1381A Marat�n/Ruta/Rally. 100% silicona ultraligera. La elecci�n del l�der del Vicma Bike Team, David Valero, para el mundial de XC 2014. Excepcional absorci�n de las vibraciones y de la presi�n de la mano. Adherencia perfecta del guante incluso en mojado. Tacto muy directo sobre el manillar, desgaste m�nimo. Nuevo modelo 2014 evolucionado, utilizando una silicona ultraligera.</p><p>&nbsp;</p><p><strong>Caracter�sticas:</strong><br>Largo 130mm. 35gr/unidad.</p><p>Sujeci�n standard. Color naranja.</p>","
Par de pu�os Velo VLG1381A Marat�n/Ruta/Rally. 100% silicona ultraligera. La elecci�n del l�der del Vicma Bike Team, David Valero, para el mundial de XC 2014. Excepcional absorci�n de las vibraciones y de la presi�n de la mano. Adherencia perfecta del guante incluso en mojado. Tacto muy directo sobre el manillar, desgaste m�nimo. Nuevo modelo 2014 evolucionado, utilizando una silicona ultraligera.
 
Caracter�sticas:Largo 130mm. 35gr/unidad.
Sujeci�n standard. Color naranja.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,558,109,219,98,26,,,,,,E-Bike & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104936-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTc5NDgzfGltYWdlL3BuZ3xhREl6TDJoalpTOHhNRGcyTlRJek9UTTVNakk0Tmk4eE1UQTBPVE0yTFRGZk9EQXdWM2c0TURCSXw5OTdkOThiMGExNmE3N2VlYTZiMjFkZjYzZmIzZDBjNmE0MGFkYWNlYzdjOGIwYWIwOTZkNjI5M2VjZjkzZDhj,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104935,35486,VLG1501D2-BLACK,VELO,VELO GRIPS GEL TRIPLE DENSITY BLACK,Par puños bici VELO sujeción brida plástico kraton negro,13.50,11.16,7.25,8430525354869,0,8714999089,0,1,<p>Par pu�os Velo VLG1501D2. Kraton negro. Sujeci�n tornillo con abrazadera de pl�stico. El m�s ligero de la familia de sujeci�n con tornillo gracias a su revolucionaria abrazadera pl�stica.<br>Largo: 133 mm.</p><p>Peso:&nbsp;45 gr/unidad.</p><p>Extremos cerrados.</p>,"
Par pu�os Velo VLG1501D2. Kraton negro. Sujeci�n tornillo con abrazadera de pl�stico. El m�s ligero de la familia de sujeci�n con tornillo gracias a su revolucionaria abrazadera pl�stica.Largo: 133 mm.
Peso: 45 gr/unidad.
Extremos cerrados.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,1008,114,194,106,49,,,,,,Ciudad & E-Bike & Trekking/Touring,https://api.mybihr.com/medias/1104935-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ3ODI4fGltYWdlL3BuZ3xhR1EzTDJnM09DOHhNRGcyTlRJek9EazVPVEEzTUM4eE1UQTBPVE0xTFRGZk9EQXdWM2c0TURCSXw1YjkzNWYzMzc2Y2RhY2FjNjA4NTQ0NmM3MThjYzhlMjUzYzM3YjNjN2E3N2UyNmMyMDFlM2IwN2NjZGQ0YWY1,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104938,35490,VLT-019LH-BROWN,VELO,"VELO HANDLEBAR TAPE MICROFIBER , BROWN",Cinta para manillar de carretera VELO microfibra perforada marrón,19.51,16.12,10.48,8430525354906,54,8714999089,0,1,Cinta de manillar Velo VLT-019LH. Perforada. Microfibra ultraligera. Color marr�n.,Cinta de manillar Velo VLT-019LH. Perforada. Microfibra ultraligera. Color marr�n.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,734,87,214,88,39,,,,,,Carretera & Ciudad,https://api.mybihr.com/medias/1104938-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ5NjQ0fGltYWdlL3BuZ3xhRFV3TDJneU1TOHhNRGcyTlRJME1ERTNPRGN4T0M4eE1UQTBPVE00TFRGZk9EQXdWM2c0TURCSXw4YTM5ZmYwYmJkOTlhN2FhYmYzZjFiZDAwMzNiY2IxNDIxM2Y4NDhjOGIzYzIzOWU4OGFmZjJlZjkwNjRjOTkx,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104796,15505,864-4AD3L2G2-WHITE/G,VELO,VELO GRIPS EVA + GEL. WH W/GREEN CLAMP,Par puños bici espuma EVA ultraligera VELO Blancos/abrazadera verde. Sujeción lock-on 1 tornillo,8.00,6.61,4.30,8430525155053,0,8714999089,0,1,<font size=1><font size=1><p align=left><font size=3>Par pu�os espuma EVA ultraligera. Blancos/verdes.</font></p><p align=left><font size=3>Inserciones de Gel.</font></p><p align=left><font size=3>Largo: 130 mm.</font></p><p><font size=3>Sujeci�n tornillo.</font></p></font></font>,Par pu�os espuma EVA ultraligera. Blancos/verdes.Inserciones de Gel.Largo: 130 mm.Sujeci�n tornillo.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,803,115,144,143,39,,,,,,BMX & Ciudad & E-Bike & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104796-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc3MzYxfGltYWdlL3BuZ3xhR1ZpTDJnNFlpOHhNRGcyTWpNd09EZ3hPRGszTkM4eE1UQTBOemsyTFRGZk9EQXdWM2c0TURCSXwwZDEwNjgzYjNiYzE2ZDdlMzkwYTE1MjA1NWM5NzU3NTU2MWUwNWQ0N2EwZmI5YzhiODNjODg1NWEzNmQxNDg1,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104802,15515,VL1220-GREEN-CARBON,VELO,VELO SADDLE RACING MILES I0 CARBON BL/GR,Sillín bicicleta Racing VELO Miles I0 VL1220 prostático. Railes carbono. Masculino. Negro/Verde,115.00,95.04,38.02,8430525155152,4,8714950000,0,1,"<font size=1><font size=1><p align=left><font size=3>Sill�n competici�n MILES I0 VL1220<br>Verde / Negro / Blanco.</font></p><p align=left><font size=3>Masculino. Microfibra. Prost�tico</font></p><p align=left><font size=3>Ra�les: Carbono</font></p><p align=left><font size=3>Peso: 150 g</font></p><p><font size=3>Medida: 270 x 130 mm</font></p><p><font size=3></font>&nbsp;</p></font></font><p dir=ltr align=left><strong>Nota importante:</strong></p><p dir=ltr align=left>Sill�n de competici�n con ra�les de carbono, para poder garantizar la resistencia de los ra�les, el peso m�ximo del conjunto entre ciclista y equipaci�n no debe sobrepasar los 80kg.</p><p dir=ltr align=left>Bajo ciertas circunstancias de conducci�n extrema esta limitaci�n puede ser incluso inferior.</p><p dir=ltr align=left></p>","Sill�n competici�n MILES I0 VL1220Verde / Negro / Blanco.Masculino. Microfibra. Prost�ticoRa�les: CarbonoPeso: 150 gMedida: 270 x 130 mm 
Nota importante:
Sill�n de competici�n con ra�les de carbono, para poder garantizar la resistencia de los ra�les, el peso m�ximo del conjunto entre ciclista y equipaci�n no debe sobrepasar los 80kg.
Bajo ciertas circunstancias de conducci�n extrema esta limitaci�n puede ser incluso inferior.
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,3187,195,346,188,49,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104802-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQzMTE1fGltYWdlL3BuZ3xhRGxsTDJnek5pOHhNRGcyTWpNd09USXhNakU1TUM4eE1UQTBPREF5TFRGZk9EQXdWM2c0TURCSXw5MzUxMzg0ZjIxMmRkYzYxN2QwZjc1ZTAyOTA2MDk0MGExYjY3MjgxY2U3ZTI2NzQ3YmY0MjlmYmVhZTEzZTIz,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1111188,1111188,VL-8033E,VELO,VELO SADDLE B97-01 ZONECUT BK SS/WSPRING,Sillín VELO B97-01 prostático raíles SS con muelles,49.99,41.31,26.85,VL-8033E,0,8714950000,0,1,"<ul>
	<li>Base: Muelles</li>
	<li>Relleno: Alta densidad</li>
	<li>Rail: Elast&oacute;mero</li>
	<li>Tecnolog&iacute;as: Web Spring &amp; Elastomer Suspension</li>
	<li>Peso : 929g</li>
	<li>Medidas (LargoxAncho) : 275x284mm</li>
</ul>","
	Base: Muelles
	Relleno: Alta densidad
	Rail: Elastómero
	Tecnologías: Web Spring & Elastomer Suspension
	Peso : 929g
	Medidas (LargoxAncho) : 275x284mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,10341,995,311,266,125,,,,,,Ciudad,https://api.mybihr.com/medias/1111188-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDY2OTN8aW1hZ2UvanBlZ3xhRE5oTDJoaU1DOHhORGsxTnpBeE1ETTFOREl3Tmk4eE1URXhNVGc0TFRGZk9EQXdWM2c0TURCSXxhNDE2ZDI5OWRmMzRiYWNkNTM0OWNhMmY2Njc4ZTg2Mzc1YTMxNDQzNmU3NmYxZDFmNWZhZDliOTcxOWIwNmUw,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1111177,1111177,VL-5140,VELO,VELO SADDLE B97-01 BK STEEL/D1 JUNIOR 24,Sillín VELO B97-01 D1 Junior 24'' raíles acero,26.50,21.90,7.99,VL-5140,26,8714950000,0,1,"<ul>
	<li>Saddle for Junior bike 24&#39;&#39;</li>
	<li>Base: Single Density</li>
	<li>Relleno: Espuma ligera - Alta densidad</li>
	<li>Rail: Cromoly - Acero</li>
	<li>Peso: 282g</li>
	<li>Medidas (LargoxAncho): 235x143 mm</li>
</ul>","
	Saddle for Junior bike 24''
	Base: Single Density
	Relleno: Espuma ligera - Alta densidad
	Rail: Cromoly - Acero
	Peso: 282g
	Medidas (LargoxAncho): 235x143 mm
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,3394,330,290,141,83,,,,,,BMX & Ciudad & Infantil,https://api.mybihr.com/medias/1111177-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI3NzB8aW1hZ2UvanBlZ3xhR0kzTDJnNU1TOHhORGsxTnpBd056WXdNVFk1TkM4eE1URXhNVGMzTFRGZk9EQXdWM2c0TURCSXxhY2RlNDZhMmU1NzFiMWFjNzRmMjJiNjM5MWI2MGYxMTg4NDI2NGQ0ZGJhZmUxZjE2OTA3MWYyODZlODcwNjA5,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104409,11976,VLG-059-6A-,VELO,VELO GRIPS FOAM. HEXAGONAL. BLACK,Par puños bici VELO Hexagonales. Neopreno,9.00,7.44,4.84,8430525119765,39,8714999089,0,1,<p>Par pu�os hexagonal. Espuma de alta densidad. Color negro.<br>Ultraligero (16gr/unidad)<br>Agarre m�ximo incluso en mojado.<br>Largo: 130 mm.</p><p>La elecci�n del equipo Wild Wolf Trek Pro Racing Team 2012</p>,"
Par pu�os hexagonal. Espuma de alta densidad. Color negro.Ultraligero (16gr/unidad)Agarre m�ximo incluso en mojado.Largo: 130 mm.
La elecci�n del equipo Wild Wolf Trek Pro Racing Team 2012",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,1052,91,190,113,49,,,,,,BMX & Ciudad & E-Bike & Infantil & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104409-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg2MzY0fGltYWdlL3BuZ3xhR0UzTDJnME1DOHhNRGcyTWpNd05EUXlPREEyTWk4eE1UQTBOREE1TFRGZk9EQXdWM2c0TURCSXwxNzM4NWZhYmIwNTA4ZDM2OTk3YmY4ZTc1M2VlZTc5MGQxMTkwY2E1MDUwNzFhZjc5MzdhZTQyMWNiMTQ4MjIx,,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
1104807,15521,VL3135-BLACK-STEEL,VELO,VELO SADDLE SPORT RAILS STEEL BLK,Sillín bicicleta VELO Sport S VL3135 negro raíles acero,28.50,23.55,15.31,8430525155213,20,8714950000,0,1,<font size=1><font size=1><p align=left><font size=3>Sill�n Performance Sport S VL3135</font></p><p align=left><font size=3>Unisex. Doble densidad</font></p><p align=left><font size=3>Ra�les: Acero Satinado.</font></p><p align=left><font size=3>Peso: 335 g</font></p><p><font size=3>Medida: 271 x 149 mm</font></p></font></font>,Sill�n Performance Sport S VL3135Unisex. Doble densidadRa�les: Acero Satinado.Peso: 335 gMedida: 271 x 149 mm,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,,3958,408,306,154,84,,,,,,Carretera & Ciclocross & Ciudad & E-Bike & Gravel & MTB & Trekking/Touring,https://api.mybihr.com/medias/1104807-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQzMDM3fGltYWdlL3BuZ3xhR1poTDJoaU55OHhNRGcyTWpNeE1URTNPREkzTUM4eE1UQTBPREEzTFRGZk9EQXdWM2c0TURCSXw1ZjU2MTE2Y2Y0M2U1YzE5MDY0M2EzOTFlYjNjMzRhZjM4NGFlMmY0MmY1ODNjMzNhOTg5MDhlNzVlZDJlN2Yx,https://api.mybihr.com/medias/1104807-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTIwNzQ1fGltYWdlL3BuZ3xhRFZqTDJoaE55OHhNRGcyTWpNeE1UWXpOekF5TWk4eE1UQTBPREEzTFRKZk9EQXdWM2c0TURCSXw0YzljMzAzNmM4ZDgxOWQxODU5MjgwYjY1ZjA0YmMxMGVmNWE2NDZjYTQ3OWFkZjcyZjY4NmEzNGQyODQ3OGU1,,,https://static.bihr.pro/eBihr/Pictures/VELO-pictures.zip,Spain Warehouse (Parts)
