PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ancho exterior del manillar (mm),Anchura (mm),Color,Composición,Diámetro exterior de los extremos del manillar (mm),Diámetro interior del manillar (mm),Diámetro Ø (mm),Embalaje,Longitud (mm),Longitud total (mm),Montaje de espejo retrovisor,Número de puntos,Peso (g),Rango de uso,Rosca,Rosca (mm),Sentido de rosca,Tipo,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,Document2,DeliveryPlant
1043390,411681,6115,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,19.99,16.52,9.91,0611503001,1,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,300,254,180,139,12,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043390-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODk3NzJ8aW1hZ2UvanBlZ3xhRFZsTDJnM05DODRPVGN3TWpjd016YzFPVFkyTHpFd05ETXpPVEF0TVY4NE1EQlhlRGd3TUVnfDNlNjg2MWFiZjI1NDdkMDgxZmNkYzc3ZTljMjY2NzA5ODcyYzdkNTIxNzU3YWE3Yzk0MDg0MjMzZDZjZGI1MDE,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043388,411677,6110,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,20.56,16.99,10.19,0611003001,6,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,421,193,178,139,17,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043388-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODM1NTh8aW1hZ2UvanBlZ3xhRGxtTDJnNFpTODRPVGN3TWpZNU9UZ3lOelV3THpFd05ETXpPRGd0TVY4NE1EQlhlRGd3TUVnfDljMWYwMjc1MmMwNWQ3NjhiNjNiNTU2MzgwOGU4NjA1YWJlMDRhMjlhMGJjYTQ1YTE2ZWZkMjk4N2FiMTUyYTI,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043389,411680,6114,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,18.98,15.69,9.41,0611403001,1,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,298,214,98,76,40,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043389-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTI4MzV8aW1hZ2UvanBlZ3xhRGhsTDJnMlpDODRPVGN3TWpjd01UYzVNelU0THpFd05ETXpPRGt0TVY4NE1EQlhlRGd3TUVnfDQyYWZkM2RjZWExZjNhOGM3YjM0ZWVlMzA5NTMyZjBkYWRmMjYxNGZjNzY5MDI3MDJlYzNkNDcwMWZiYzBhZTU,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043379,412124,6078,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,19.49,16.11,9.67,0607803001,3,8482800090,0,1,<p>Kit con n. 2 conos - n. 2 tapas y n. 2 jaulas de bolas con bolas de 1/4″.</p>,"
Kit con n. 2 conos - n. 2 tapas y n. 2 jaulas de bolas con bolas de 1/4″.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,550,341,180,139,22,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1043379-1.jpg?context=bWFzdGVyfHJvb3R8NTg1Nzd8aW1hZ2UvanBlZ3xhRFV6TDJneU5pODBOamM0TmpFME5qSXdOVGN5Tmk4NE1EQlhlRGd3TUVoZk1UQTBNek0zT1MweExtcHdad3w0MDg5ZGMxMTUyNDAzNzIyMzk1YmVjYWUwYWFlOTNlNWQxZGI1NWYwNzhkNTA1M2M4MjA3YzNkZDY5OGIwMTRl,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043370,412116,6046,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,13.99,11.56,6.94,0604601001,8,8482800090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,418,206,177,139,17,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043370-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM2MTF8aW1hZ2UvanBlZ3xhRGRoTDJneU1pODRPVGN3TWpZMk5EUXpPREEyTHpFd05ETXpOekF0TVY4NE1EQlhlRGd3TUVnfGIzMzY5NzQyODg2MTkzYzM0MWU2ZmYzZWNlMTU5Y2ViY2M1YjM5OTkwODliY2JlZDE4M2Q2ZGQzYWVjODg1ZTc,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043380,412121,6080,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,10.99,9.08,5.45,0608003001,2,8482800090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,470,165,178,139,19,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043380-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM2MTF8aW1hZ2UvanBlZ3xhR0U0TDJobU5TODRPVGN3TWpZNE5EQTVPRGcyTHpFd05ETXpPREF0TVY4NE1EQlhlRGd3TUVnfDkyZTZhZjQ4YzBkNjQyYmQ4NDIwYjNiZTBjZWRkYzA0MTVhNThlNTllZGI0ZTVkYzQzZjBiZjVjM2NlZGQ0NDE,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043364,412111,6023,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,13.49,11.15,6.69,0602303001,1,8482800090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,299,143,179,139,12,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043364-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM2MTF8aW1hZ2UvanBlZ3xhR1ZqTDJnMFpDODRPVGN3TWpZMU1qWTBNVFU0THpFd05ETXpOalF0TVY4NE1EQlhlRGd3TUVnfGYyM2IxM2U5N2U3MmNmMmFkZWQ1MDQ0N2RjZTdlNzNhNDUxMGFmYzVhNzYwOTUyMmQ4NDY0ZjAyMDEyOTRmNWU,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043367,411685,6036,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,17.99,14.87,8.92,0603603001,5,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,350,200,180,139,14,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043367-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ1ODB8aW1hZ2UvanBlZ3xhRGhsTDJnek9TODRPVGN3TWpZMU9EVXpPVGd5THpFd05ETXpOamN0TVY4NE1EQlhlRGd3TUVnfDMyZWFkMjMyZDA1NWZjZjg4YTMyM2M2Mzk1ZTgyNTc1YjE1OGJhMWViODI0YTEwYmJmZjNkZGU5ZGFjM2RiNTY,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043369,411688,6042,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,13.00,10.74,6.44,0604203001,0,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,140,199,106,55,24,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043369-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY0NjY4fGltYWdlL2pwZWd8YUdGaEwyZ3hZaTg0T1Rjd01qWTJNalEzTVRrNEx6RXdORE16TmprdE1WODRNREJYZURnd01FZ3w3NzQyZWJjMWI2OTk5ZWZiNjI0NmM5MjJmZmFiZjc5NjlhMDM1ZWVkZGRhN2NmNjM5MTcxZTg5NTU1YTVkMDY0,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043363,412113,6020,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,24.49,20.24,12.14,0602003001,2,8482800090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,435,420,180,142,17,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043363-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM2MTF8aW1hZ2UvanBlZ3xhR0pqTDJnMU5DODRPVGN3TWpZMU1EWTNOVFV3THpFd05ETXpOak10TVY4NE1EQlhlRGd3TUVnfDY3NDMxNTNlZTJmNjU5ZDg2ZjIzYTIyZDA0NDEzYTdhNDg4MzQyMTdlM2QwNWM2MDMyYzYyNTAyMTUxMGMyMmE,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043365,412114,6028,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,15.98,13.21,7.93,6028,0,8482800090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,148,162,106,58,24,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043365-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM2MTF8aW1hZ2UvanBlZ3xhREZqTDJnME55ODRPVGN3TWpZMU5EWXdOelkyTHpFd05ETXpOalV0TVY4NE1EQlhlRGd3TUVnfDA1YzBhNTExOGVmZmVhODQ4YTdhOWI1MWQwZGJiNGFhN2JhNjQ2ZTg0ZDg4NzE2YjdmM2NkMTViZmYyYTJmMDI,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043373,411687,6061,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,22.99,19.00,11.40,0606103001,5,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,572,262,183,142,22,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043373-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzg4MDZ8aW1hZ2UvanBlZ3xhRGcwTDJnM1pTODRPVGN3TWpZM01ETXpOak13THpFd05ETXpOek10TVY4NE1EQlhlRGd3TUVnfDgyY2Q0ZWNlNmYzZTUzMzM1YTc5ZDk2ZDBkZGY5MDQxZmMxNGMxM2M2MGZlNzQzOGNjZmFjZDkxMDdhMzM5Nzc,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043378,412125,6076,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI Vespa,19.00,15.70,9.42,0607603001,19,8482800090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,423,253,179,139,17,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1043378-1.jpg?context=bWFzdGVyfHJvb3R8NjI2Mzl8aW1hZ2UvanBlZ3xhR0kyTDJnMk1DODROemt6TmprMk5UYzNNVEk1TkM4NE1EQlhlRGd3TUVoZk1UQTBNek0zT0MweExtcHdad3xiMThjOWI3ZjEyYjQ1ZDFjZjA1ZWZmZTJmMGY4YzI3M2M2YzIwYTgwMzUyNjAyMDA2Njg1MjQ4MDliNThhZDBl,https://api.mybihr.com/medias/800Wx800H-1043378-2.jpg?context=bWFzdGVyfHJvb3R8NjQ1NTR8aW1hZ2UvanBlZ3xhRE5qTDJnd1ppODROemt6TmprMk5qQXpNelF6T0M4NE1EQlhlRGd3TUVoZk1UQTBNek0zT0MweUxtcHdad3w0NTFlY2M5NTJmMTkyMzQ4M2VhOTI1MTMyNjkzMWVmNTU0OGRlYjY2ZmYwMjU3ZjNjMzA0NmFkMWJhMjlmNmRj,https://api.mybihr.com/medias/800Wx800H-1043378-3.jpg?context=bWFzdGVyfHJvb3R8Njc3NDN8aW1hZ2UvanBlZ3xhR013TDJnME5DODVPREk1T1Rjd01EWTNORFU1TUM4NE1EQlhlRGd3TUVoZk1UQTBNek0zT0MwekxtcHdad3w0NDJhM2EwMTE3ODcxYTUzZWM3ZDY2MjM1NjhlNWExODNlZWQ1ODBlNTRkN2I0N2UwMmIzNGEwM2Y2NDgxOGIy,https://api.mybihr.com/medias/800Wx800H-1043378-4.jpg?context=bWFzdGVyfHJvb3R8Njk1ODB8aW1hZ2UvanBlZ3xhR1JsTDJnd1lpODROemt6TmprMk5qZ3hPVGczTUM4NE1EQlhlRGd3TUVoZk1UQTBNek0zT0MwMExtcHdad3w1NjdiZjEzYjg0OWExYzg3YTg0OTI0OGQyOGRiOGQ1ZTRiNjJlOWRjOTIxMjhkNmNhMjNkNDYxYzliZThkYzY1,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043386,412120,6101,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,18.49,15.28,9.17,0610103001,4,8482800090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,358,133,180,142,14,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043386-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDM2MTF8aW1hZ2UvanBlZ3xhRFF3TDJnNVl5ODRPVGN3TWpZNU5UZzVOVE0wTHpFd05ETXpPRFl0TVY4NE1EQlhlRGd3TUVnfGNhNDQxZjM4OGJiMTA2MDdhZjI4NTNiY2Y1M2I4MDY3ZDgzZjg2MzFkMjg2N2JkMzYzMDQzZmU4OGYzNTI0Nzc,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043385,411676,6100,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,17.48,14.45,8.67,0610003001,0,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,300,169,180,139,12,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043385-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE3MTk4fGltYWdlL2pwZWd8YUdaa0wyaGhNaTg0T1Rjd01qWTVNemt5T1RJMkx6RXdORE16T0RVdE1WODRNREJYZURnd01FZ3xiMzk0NjI0MmRjZThiMDZkYTllYzNkY2Q2YTcyYTAwNDk3ODMxOTI0ZDJmMzVlMWFjNjNmOWMzYTAzNTlhMTIw,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043368,411684,6037,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,21.49,17.76,10.66,0603703001,22,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,346,216,178,139,14,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043368-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE3MjU5fGltYWdlL2pwZWd8YUdWa0wyZ3hOQzg0T1Rjd01qWTJNRFV3TlRrd0x6RXdORE16TmpndE1WODRNREJYZURnd01FZ3w3YWFlNDAyOThiMjAxMjkyODYyNzQwNmQ1YWMxN2ZjOGU0M2IwMDM2Y2VmMDhhNzkyMWY4MzFhMTZiM2YyZGNi,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043387,411678,6104,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,17.99,14.87,8.92,0610403001,9,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,352,196,181,139,14,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043387-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODE3MDd8aW1hZ2UvanBlZ3xhRFptTDJnNU5TODRPVGN3TWpZNU56ZzJNVFF5THpFd05ETXpPRGN0TVY4NE1EQlhlRGd3TUVnfGZhZTg5YTk3NDI3N2VjNmY5YWI3ZjE3NmNjM2QwOGQ5ZmNhZGEwZWI0MzI0M2ZjYjA2MzRkODRmYTg5NzkwNTI,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1043383,411689,6093,BUZZETTI,BUZTI STEERING SERVICE KIT,Kit rodamientos de columna de dirección BUZZETTI,17.48,14.45,8.67,0609303001,2,8482109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p> </p></body> </html>","         ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SERVICE PARTS,,299,161,179,139,12,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1043383-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA1OTB8aW1hZ2UvanBlZ3xhRFE1TDJobU9DODRPVGN3TWpZNE9UazVOekV3THpFd05ETXpPRE10TVY4NE1EQlhlRGd3TUVnfGYyNDIwZmQyZjhmZTZhZjgwODk2N2EzMzYxMzdkYmI0NDQ0OTE0N2UzMzdhNzY2MmZjNTEwNTIxNjA2NGNjZTU,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1082569001,35560,8476C,BUZZETTI,"BUZTI BAR END 260GR, CHR",Contrapesos de manillar BUZZETTI 260gr Acero Honda 125/150/300,39.00,32.23,19.34,0847622001,1,8423909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Cromo,144,534,58,73,34,,,Cromo,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1082569001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTcxNDF8aW1hZ2UvanBlZ3xhRE5sTDJnd01DOHhOVFF5TnpjeE5qVTBOalU1TUM4eE1EZ3lOVFk1TURBeExURmZPREF3VjNnNE1EQkl8ZjhmMzVjMzc3NzI4ODJjM2EwZDk2ZTA4MTIxMzk3YjFhYTJjMjIxYmYzNjZmOTJlMWI1YzY3OWQxNzk2ZGQyZQ,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1082568001,35557,8461N,BUZZETTI,"BUZTI BAR END 120GR, BLK",Contrapesos de manillar BUZZETTI 160gr Hierro Negro,33.00,27.27,16.36,0846112001,13,8423909000,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Negro,256,286,62,125,33,,,Negro,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1082568001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzczNjN8aW1hZ2UvanBlZ3xhR05qTDJnd1pDOHhOVFF5TnpjeE5qRTFNek0zTkM4eE1EZ3lOVFk0TURBeExURmZPREF3VjNnNE1EQkl8NTA5NTA0YzBlM2YxN2QzMWU2NmM3MTg2NWI4MGQxZGRmNzA4MjQxZWIyNDFiODc0NTdhZGFjZTQ2OGFiMjY2MA,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053473,19244,4638,BUZZETTI,BUZTI BIKE STAND SIDE STAND BLACK,"Caballete lateral BUZZETTI rueda 10""",59.50,49.17,29.50,0463801001,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p></p></body> </html>","        ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,2879,1177,346,114,73,,,Negro,Acero,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053473-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY4MTZ8aW1hZ2UvanBlZ3xhR00yTDJnMVppODRPVGN4TXpjeU5UWXdOREUwTHpFd05UTTBOek10TVY4NE1EQlhlRGd3TUVnfGQ0MmU2NWExNjExZTE5MzhkNWFmMmM3MGY1NDFjNGQ2OTMxNjBlNWI1YThlMTZmOWIyMzUyZGJiOTcyODAzMmU,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
1053451,19168,4126,BUZZETTI,BUZTI BIKE STAND CENTRE STAND BLACK,Caballete central completo BUZZETTI,73.50,60.74,36.44,0412601001,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p></p></body> </html>","        ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,,11963,1419,405,271,109,,,Negro,Acero,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1053451-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYzMjJ8aW1hZ2UvanBlZ3xhREV4TDJnd055ODRPVGN4TXpZNE5ETXhOalEyTHpFd05UTTBOVEV0TVY4NE1EQlhlRGd3TUVnfDc1NTU4ZWM1MzUwNWY5NjI4NmRkMjE5N2VhMTg4MjkzZjA1OWYxZGQ2NDRjNWNkMTU0MjEyM2QzNWVhMjk1YTk,,,,,https://static.bihr.pro/eBihr/Pictures/BUZZETTI-pictures.zip,,,Spain Warehouse (Parts)
