PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Anchura (mm),Bloqueo,Capacidad (ml/l),Carga máxima (kg),Color,Composición,Compuesto del puño,Diámetro Ø (mm),Embalaje,Especificaciones,Homologación,Longitud (mm),Posición,Resistencia,Tipo de luz,Tipo de puño,Uso,Uso recomendado,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,Document2,DeliveryPlant
1127771001,,R-FILCFYZNR15,RACETECH,"RTECH AIRBOX SIDE PANELS, BLK",Tapas laterales para caja de filtro RACETECH - Negro,43.58,36.02,23.41,8057094152261,1,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la elecci&oacute;n favorita de muchos equipos de MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la elección favorita de muchos equipos de MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,6009,305,290,296,70,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127771001-1.jpg?context=bWFzdGVyfHJvb3R8MjAzMTl8aW1hZ2UvanBlZ3xhR0kwTDJobVppODJOamc0TVRRek1qa3hNVGt3TWk4NE1EQlhlRGd3TUVoZk1URXlOemMzTVRBd01TMHhMbXB3Wnd8NTQ0ZTU2OTlkOWRhNmQ1NTBlYTc4MTk1N2M0ZDNkNTM1MjVkMWNmNzdjMzhkNDQ3M2U0ZjMxY2I0NThiNWM5Nw,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1127764002,,R-MASKBNNR009,RACETECH,"RTECH HEADLIGHT V-FACE LED, WHT/BLK",Careta con faro LED RACETECH V-Face - Negro / Blanco,116.98,96.68,62.84,8054242202212,1,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la elecci&oacute;n favorita de muchos equipos de MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la elección favorita de muchos equipos de MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Negro,15147,937,360,314,134,,,,,,,,,,,,,,,,LED,,,,,https://api.mybihr.com/medias/800Wx800H-1127764002-1.jpg?context=bWFzdGVyfHJvb3R8MzUzOTR8aW1hZ2UvanBlZ3xhRGhoTDJneE9TODJOamc0TVRReU1qSTVOVEEzTUM4NE1EQlhlRGd3TUVoZk1URXlOemMyTkRBd01pMHhMbXB3Wnd8ZGQ4MGM5ZDYzY2ZjNDdjMGNhMjQxZWVmNTI1NmNhNWQ2YzFiMzlkM2VlMTAxZGFmYmMwNGViYWE2NzlkZTQ1Mw,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1127764003,,R-MASKRSNR009,RACETECH,"RTECH HEADLIGHT V-FACE LED, RED/BLK",Careta con faro LED RACETECH V-Face - Negro / Rojo,116.98,96.68,62.84,8056893139039,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la elecci&oacute;n favorita de muchos equipos de MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la elección favorita de muchos equipos de MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Negro,15292,932,360,317,134,,,,,,,,,,,,,,,,LED,,,,,https://api.mybihr.com/medias/800Wx800H-1127764003-1.jpg?context=bWFzdGVyfHJvb3R8NDA5Mjh8aW1hZ2UvanBlZ3xhREUzTDJneU55ODJOamc0TVRReU1qWTRPREk0Tmk4NE1EQlhlRGd3TUVoZk1URXlOemMyTkRBd015MHhMbXB3Wnd8NzI2NWRmMjBiMmE2MDNkNjBjNWFjZGRmNGJmNmQ4ODg2NWI2N2I4MjM0M2YxNGE4NmMzNmQ3MjE3YzlmNDExZQ,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1127764001,,R-MASKBLNR009,RACETECH,"RTECH HEADLIGHT V-FACE LED, BLU/BLK",Careta con faro LED RACETECH V-Face - Negro / Azul,116.98,96.68,62.84,8056893137837,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la elecci&oacute;n favorita de muchos equipos de MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la elección favorita de muchos equipos de MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Negro,14242,3640,325,313,140,,,,,,,,,,,,,,,,LED,,,,,https://api.mybihr.com/medias/800Wx800H-1127764001-1.jpg?context=bWFzdGVyfHJvb3R8Mzc5NDd8aW1hZ2UvanBlZ3xhRFZtTDJnek9TODJOamc0TVRReU1Ua3dNVGcxTkM4NE1EQlhlRGd3TUVoZk1URXlOemMyTkRBd01TMHhMbXB3Wnd8OTVmYjY0NDFiZTY2YzEyMTQ1ZjJiMmEzNDJmNjhkNGM2MjgxZjc5YjJlNzFkMGYzOTg3ODQ2ZDgxZDczY2I5Yw,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1127763002,,R-MASKKTMBN17,RACETECH,"RTECH FRONT HEADLIGHT REP. PLASTIC, WHT",Careta faro RACETECH - Blanco,29.71,24.55,15.96,,0,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la elecci&oacute;n favorita de muchos equipos de MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la elección favorita de muchos equipos de MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,,8265,248,290,300,95,,,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127763002-1.jpg?context=bWFzdGVyfHJvb3R8OTM1MnxpbWFnZS9qcGVnfGFHTTJMMmhoT1M4Mk5qZzRNVFF5TURjeU1qSXdOaTg0TURCWGVEZ3dNRWhmTVRFeU56YzJNekF3TWkweExtcHdad3wyNDlhZWI4OTZmNDUzN2E5ZWEwNDEzOTkzNjc5MDhlZDc2YTFjNTU0NTY3YmFkMGQ0NWRiNDliZDdiNWMyZTYy,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1127763001,,R-MASKKTMAR17,RACETECH,"RTECH FRONT HEADLIGHT REP. PLASTIC, ORG",Careta faro RACETECH - Naranja,29.71,24.55,15.96,8057094172405,1,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la elecci&oacute;n favorita de muchos equipos de MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la elección favorita de muchos equipos de MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Naranja,,8791,238,300,299,98,,,,,,Naranja,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127763001-1.jpg?context=bWFzdGVyfHJvb3R8MTg1Mjl8aW1hZ2UvanBlZ3xhRFkzTDJoaU55ODJOamc0TVRReU1ETXlPRGs1TUM4NE1EQlhlRGd3TUVoZk1URXlOemMyTXpBd01TMHhMbXB3Wnd8MWMyZTQzNDI4YjIzOWQ3YWFhYTI2YTk4YzM3OTBkYzlkMzg3ZDcyNjdhZjdiYWIyNzU0YTExMDEyYzdkMmY5Nw,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1127763003,,R-MASKKTMGF17,RACETECH,"RTECH FRONT HEADLIGHT REP. PLASTIC, NYE",Careta faro RACETECH - Amarillo flúor,29.71,24.55,15.96,8057094172443,1,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la elecci&oacute;n favorita de muchos equipos de MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la elección favorita de muchos equipos de MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Amarillo flúor,,9702,237,330,300,98,,,,,,Amarillo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127763003-1.jpg?context=bWFzdGVyfHJvb3R8MTIyNTF8aW1hZ2UvanBlZ3xhRGhrTDJnMU5DODJOamc0TVRReU1URXhOVFF5TWk4NE1EQlhlRGd3TUVoZk1URXlOemMyTXpBd015MHhMbXB3Wnd8NjYwNGM2ZjJiYzYzNDJiNWM2ZWZlOTk1OGNiYjNkOWY4ZDczYWQ4ZTFlZGI5YWQ0NDc3ZTY2Y2Y1YzY1YzUwYQ,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1127763004,,R-MASKKTMNR17,RACETECH,"RTECH FRONT HEADLIGHT REP. PLASTIC, BLK",Careta faro RACETECH - Negro,29.71,24.55,15.96,8057094172481,1,8714109090,0,1,"<p>RACETECH es un especialista mundialmente conocido en kits de pl&aacute;stico para motos de MX y Enduro. Sus productos est&aacute;n hechos de pl&aacute;stico inyectado y son la elecci&oacute;n favorita de muchos equipos de MXGP.</p>
<ul>
<li>Tipo OEM</li>
<li>Igual que el utilizado en MXGP</li>
<li>Alta resistencia a los rayos UV</li>
</ul>","
RACETECH es un especialista mundialmente conocido en kits de plástico para motos de MX y Enduro. Sus productos están hechos de plástico inyectado y son la elección favorita de muchos equipos de MXGP.

Tipo OEM
Igual que el utilizado en MXGP
Alta resistencia a los rayos UV
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,7560,235,280,300,90,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1127763004-1.jpg?context=bWFzdGVyfHJvb3R8MTc0ODF8aW1hZ2UvanBlZ3xhR1ptTDJnME5pODJOamc0TVRReU1UVXdPRFl6T0M4NE1EQlhlRGd3TUVoZk1URXlOemMyTXpBd05DMHhMbXB3Wnd8M2Q2MzMxOWY2MjA5OTk0ODRkYjYyNjdjNTkzN2M3YjQxNjg5ZDA5MWYwODEyMjhiNTNjNjBiYzg2OGViMjAzMw,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086019003,,R-KITPMFMBN00,RACETECH,"RTECH HANDGUARDS FLX ALU, WHT/WHT",Paramanos ajustable RACETECH FLX,84.25,69.63,45.26,8055773958333,1,8714109090,0,1,"<p>Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.</p>
<p>&nbsp;</p>
<p>Resistentes y ligeros</p>
<p>Máximo flujo de aire</p>
<p>Con barra de aluminio y protección lateral de plástico.</p>
<p>Configurable de 4 maneras diferentes para adaptarse a sus necesidades.</p>
<p>Kit de montaje no incluido. Referencia del kit (1064818)</p>","
Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.

 

Resistentes y ligeros

Máximo flujo de aire

Con barra de aluminio y protección lateral de plástico.

Configurable de 4 maneras diferentes para adaptarse a sus necesidades.

Kit de montaje no incluido. Referencia del kit (1064818)",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,11296,1099,381,218,136,,,,,,Blanco,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086019003-1.jpg?context=bWFzdGVyfHJvb3R8Mjc0MTJ8aW1hZ2UvanBlZ3xhR016TDJoaVlTODBORGcyTlRNM01UazJNelF5TWk4NE1EQlhlRGd3TUVoZk1UQTROakF4T1RBd015MHhMbXB3Wnd8ZTAzYmI2YzVmZWY4YjJkOTdhNDMxMzdjNzNhZTQyNDFiZjgzZjY4MDVhMmVkN2IxMTBjYjI4MzJhZjcxZDU2Ng,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086019007,,R-KITPMFMRS00,RACETECH,"RTECH HANDGUARDS FLX ALU, RED/RED",RACETECH FLX Handguards Red,84.25,69.63,45.26,8054242201253,2,8714109090,0,1,"<p>Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.</p>
<p>&nbsp;</p>
<p>Resistentes y ligeros</p>
<p>Máximo flujo de aire</p>
<p>Con barra de aluminio y protección lateral de plástico.</p>
<p>Configurable de 4 maneras diferentes para adaptarse a sus necesidades.</p>
<p>Kit de montaje no incluido. Referencia del kit (1064818)</p>","
Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.

 

Resistentes y ligeros

Máximo flujo de aire

Con barra de aluminio y protección lateral de plástico.

Configurable de 4 maneras diferentes para adaptarse a sus necesidades.

Kit de montaje no incluido. Referencia del kit (1064818)",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,11110,1072,381,216,135,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086019007-1.jpg?context=bWFzdGVyfHJvb3R8MzI1MTV8aW1hZ2UvanBlZ3xhRGMyTDJobE1pODBORGcyTlRNM01qYzBPVGcxTkM4NE1EQlhlRGd3TUVoZk1UQTROakF4T1RBd055MHhMbXB3Wnd8NzE5ZjY5NDAxYTU3OTJhNDgyODAxYjYwY2M1YjYxZDcyZTYzMDhiMjhiOWI0MzA4MjkzOTQyMTU2Y2YxYTcwZQ,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086019001,,R-KITPMFMAR00,RACETECH,"RTECH HANDGUARDS FLX ALU, ORG/ORG",RACETECH FLX Handguards Orange,84.25,69.63,45.26,8055773958319,0,8714109090,0,1,"<p>Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.</p>
<p>&nbsp;</p>
<p>Resistentes y ligeros</p>
<p>Máximo flujo de aire</p>
<p>Con barra de aluminio y protección lateral e Plástico.</p>
<p>Configurable de 4 maneras diferentes para adaptarse a sus necesidades.</p>
<p>Kit de montaje no incluido. Referencia del kit (1064818)</p>","
Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.

 

Resistentes y ligeros

Máximo flujo de aire

Con barra de aluminio y protección lateral e Plástico.

Configurable de 4 maneras diferentes para adaptarse a sus necesidades.

Kit de montaje no incluido. Referencia del kit (1064818)",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Naranja / Naranja,11598,1072,382,220,138,,,,,,Naranja,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086019001-1.jpg?context=bWFzdGVyfHJvb3R8MjcxODZ8aW1hZ2UvanBlZ3xhRE0yTDJoaFpDODBORGcyTlRNM01UVTNNREl3Tmk4NE1EQlhlRGd3TUVoZk1UQTROakF4T1RBd01TMHhMbXB3Wnd8NTY3MGI4MDEwNjZjN2M4YjJhYTg5YzUyNGQxOGQ3YmYyNDMwYzlkMzA2ZTViMDkzNTI5OGI0MGNmYjM2NDUxMA,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086019006,,R-KITPMFMNR00,RACETECH,"RTECH HANDGUARDS FLX ALU, BLK/BLK",Paramanos ajustable RACETECH FLX,84.25,69.63,45.26,8055773958371,2,8714109090,0,1,"<p>Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.</p>
<p>&nbsp;</p>
<p>Resistentes y ligeros</p>
<p>Máximo flujo de aire</p>
<p>Con barra de aluminio y protección lateral de plástico.</p>
<p>Configurable de 4 maneras diferentes para adaptarse a sus necesidades.</p>
<p>Kit de montaje no incluido. Referencia del kit (1064818)</p>","
Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.

 

Resistentes y ligeros

Máximo flujo de aire

Con barra de aluminio y protección lateral de plástico.

Configurable de 4 maneras diferentes para adaptarse a sus necesidades.

Kit de montaje no incluido. Referencia del kit (1064818)",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,9259,1038,372,190,131,,,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086019006-1.jpg?context=bWFzdGVyfHJvb3R8Mjk0NzF8aW1hZ2UvanBlZ3xhRE15TDJobE9TODBORGcyTlRNM01qVTFNekkwTmk4NE1EQlhlRGd3TUVoZk1UQTROakF4T1RBd05pMHhMbXB3Wnd8N2JkOGRkMjJlZTNjMDQxMTAyMmYzMzJiNjNkMjNiMTA2MDc3YmQ2Njc5ZjJiNDdhMWNhOWQ1NDM3ZDg0MzYyMQ,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086019004,,R-KITPMFMFU00,RACETECH,"RTECH HANDGUARDS FLX ALU, PNK/PNK",Paramanos ajustable RACETECH FLX,84.25,69.63,45.26,8055773958340,0,8714109090,0,1,"<p>Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.</p>
<p>&nbsp;</p>
<p>Resistentes y ligeros</p>
<p>Máximo flujo de aire</p>
<p>Con barra de aluminio y protección lateral de plástico.</p>
<p>Configurable de 4 maneras diferentes para adaptarse a sus necesidades.</p>
<p>Kit de montaje no incluido. Referencia del kit (1064818)</p>","
Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.

 

Resistentes y ligeros

Máximo flujo de aire

Con barra de aluminio y protección lateral de plástico.

Configurable de 4 maneras diferentes para adaptarse a sus necesidades.

Kit de montaje no incluido. Referencia del kit (1064818)",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rosa / Rosa,9259,1038,372,190,131,,,,,,Rosa,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086019004-1.jpg?context=bWFzdGVyfHJvb3R8MzIxNDF8aW1hZ2UvanBlZ3xhR013TDJobU5pODBORGcyTlRNM01qRTJNREF6TUM4NE1EQlhlRGd3TUVoZk1UQTROakF4T1RBd05DMHhMbXB3Wnd8M2I3MmVlYzllMjQ4OTVhNWZmZjFhOTc2NGEwOTZjMmU3ODg3MDkyZGU1NGJmNjUxZjhlMWMwOWFkZjkzMzY1OA,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086019005,,R-KITPMFMGF00,RACETECH,"RTECH HANDGUARDS FLX ALU, NYE/NYE",Paramanos ajustable RACETECH FLX,84.25,69.63,45.26,8055773958357,1,8714109090,0,1,"<p>Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.</p>
<p>&nbsp;</p>
<p>Resistentes y ligeros</p>
<p>Máximo flujo de aire</p>
<p>Con barra de aluminio y protección lateral de plástico.</p>
<p>Configurable de 4 maneras diferentes para adaptarse a sus necesidades.</p>
<p>Kit de montaje no incluido. Referencia del kit (1064818)</p>","
Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.

 

Resistentes y ligeros

Máximo flujo de aire

Con barra de aluminio y protección lateral de plástico.

Configurable de 4 maneras diferentes para adaptarse a sus necesidades.

Kit de montaje no incluido. Referencia del kit (1064818)",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Amarillo flúor / Amarillo flúor,10374,815,380,210,130,,,,,,Amarillo neón,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086019005-1.jpg?context=bWFzdGVyfHJvb3R8MzEyNDZ8aW1hZ2UvanBlZ3xhREF6TDJobU1DODBORGcyTlRNM01qTTFOall6T0M4NE1EQlhlRGd3TUVoZk1UQTROakF4T1RBd05TMHhMbXB3Wnd8MzZmZTU3OTU5OTdjYzQyZWEzNTVkZDY2MWUxYzY4YWFhN2M2NjQzMjAwNmMzZTg0MmMxNGU4NTNmZGVkYWRmMQ,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086019002,,R-KITPMFMBL00,RACETECH,"RTECH HANDGUARDS FLX ALU, BLU/BLU",Paramanos ajustable RACETECH FLX,84.25,69.63,45.26,8055773958326,1,8714109090,0,1,"<p>Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.</p>
<p>&nbsp;</p>
<p>Resistentes y ligeros</p>
<p>Máximo flujo de aire</p>
<p>Con barra de aluminio y protección lateral de plástico.</p>
<p>Configurable de 4 maneras diferentes para adaptarse a sus necesidades.</p>
<p>Kit de montaje no incluido. Referencia del kit (1064818)</p>","
Los protectores de manos RACETECH FLX ofrecen la protección necesaria para el uso en MX en todo tipo de circuitos.

 

Resistentes y ligeros

Máximo flujo de aire

Con barra de aluminio y protección lateral de plástico.

Configurable de 4 maneras diferentes para adaptarse a sus necesidades.

Kit de montaje no incluido. Referencia del kit (1064818)",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,10868,815,380,220,130,,,,,,Azul,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086019002-1.jpg?context=bWFzdGVyfHJvb3R8MzUyMjJ8aW1hZ2UvanBlZ3xhR1l6TDJoaU15ODBORGcyTlRNM01UYzJOamd4TkM4NE1EQlhlRGd3TUVoZk1UQTROakF4T1RBd01pMHhMbXB3Wnd8YzY3ZGNmZjE2ZmI5MDI1ODEzYTQyMzhkODJlNjFhZjhhOGRkNjU3NDc0MzllM2VhN2U5OGNhMDIzNjJkZWU5ZQ,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086020005,,R-KITPMGLRS08,RACETECH,"RTECH HANDGUARDS GLADIATOR, RED/RED",Paramanos  RACETECH Gladiator ø22/28mm,52.51,43.40,28.21,8055773958623,1,8714109090,0,1,Los par&aacute;manos Gladiator protegen las manos del piloto de los choques y las proyecciones de la pista. F&aacute;cil de montar Dise&ntilde;o ligero y ganador Se suministra con kit de montaje completo (&Oslash;22-28mm),Los parámanos Gladiator protegen las manos del piloto de los choques y las proyecciones de la pista. Fácil de montar Diseño ligero y ganador Se suministra con kit de montaje completo (Ø22-28mm),VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,10948,796,380,215,134,,,,,,Rojo,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1086020005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI4MTZ8aW1hZ2UvanBlZ3xhREl5TDJoaE1TODRPVGM1TnpJNE1ETTVPVFkyTHpFd09EWXdNakF3TURVdE1WODRNREJYZURnd01FZ3wxZmMyNmM5ZGNiZTg4MTdjMWNhMDI3YTdiYTExZmE2MTJkOGIxZjY5MDlmYjNlMGNmNTRjYzhjZWFjNWNiYzk0,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
1086020002,,R-KITPMGLBL08,RACETECH,"RTECH HANDGUARDS GLADIATOR, BLU/BLU",Paramanos  RACETECH Gladiator ø22/28mm,52.51,43.40,28.21,8055773958449,2,8714109090,0,1,Los par&aacute;manos Gladiator protegen las manos del piloto de los choques y las proyecciones de la pista. F&aacute;cil de montar Dise&ntilde;o ligero y ganador Se suministra con kit de montaje completo (&Oslash;22-28mm),Los parámanos Gladiator protegen las manos del piloto de los choques y las proyecciones de la pista. Fácil de montar Diseño ligero y ganador Se suministra con kit de montaje completo (Ø22-28mm),VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,9331,786,371,192,131,,,,,,Azul,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1086020002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMyOTl8aW1hZ2UvanBlZ3xhREprTDJnME5TODRPVGM1TnpJM05EVXdNVFF5THpFd09EWXdNakF3TURJdE1WODRNREJYZURnd01FZ3w3OTIwZjA0YmVlNzgyM2Q4MzA5MzNjOWJiZjJiYjZhNmRhNTkyZTNiZDRjODk5MjhiYzk1ZGMzY2IwZjBmNWU5,,,,,,https://static.bihr.pro/eBihr/Pictures/RACETECH-pictures.zip,,,Spain Warehouse (Parts)
