PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (cm),Anchura (cm),Bloqueo,Color,Composición,Embalaje,Especificaciones,Fijación,Forma,Homologación,Incluye intermitente,Longitud (cm),Montaje,Posición,Rosca (mm),Tipo de puño,Tipo de retrovisor,Uso,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,DeliveryPlant
1055828,55717,AC02300,UFO,UFO BOLT KIT PROFESSIONAL KTM,Tornillería completa profesional UFO KTM Husaberg Husqvarna 14- AC02300,86.16,71.21,46.29,8053736501039,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,2094,1208,274,182,42,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1055828-1.jpg?context=bWFzdGVyfHJvb3R8OTk0NjF8aW1hZ2UvanBlZ3xhREV3TDJneU1pODRNVFkzTXpRMU5EUTROVFV6TkM4NE1EQlhlRGd3TUVoZk1UQTFOVGd5T0MweExtcHdad3wyZjU4Y2NiZDFlYjdhYmI5YTM0YzYxMDNjZmI5Y2UwNjA5OWNjOGFjODUxNDhlMDFmY2YxOWNlZTg4MzA4MTJl,https://api.mybihr.com/medias/800Wx800H-1055828-2.jpg?context=bWFzdGVyfHJvb3R8MTAxMTE2fGltYWdlL2pwZWd8YUdVd0wyZ3lPQzg0TVRZM016UTFORFk0TWpFME1pODRNREJYZURnd01FaGZNVEExTlRneU9DMHlMbXB3Wnd8MTM0MDdkYzFiMTg1YzM0ZGZlNGY2OWI1MTlmNDE1ZDkwNmNjZTVmZDcyNmU5MzJhZTJkMmNkMmNmOGY3Y2UyNQ,https://api.mybihr.com/medias/800Wx800H-1055828-3.jpg?context=bWFzdGVyfHJvb3R8MjAwMTYwfGltYWdlL2pwZWd8YUdGbEwyZ3pNaTg0TVRZM016UTFORGswTkRJNE5pODRNREJYZURnd01FaGZNVEExTlRneU9DMHpMbXB3Wnd8YjE3NTFjNWNlOTEyMWIwMTEyYzIwNDM0OTdkMmFmNTUzZTk2ZGI0Nzk1MzI0YjE4NTk0ODY5MTRjZTUyYWY3Zg,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086730001,46941,HO02605-041,UFO,"UFO PROTECTION DISC FRONT, WHT/WHT",Protector de disco delantero UFO Honda blanco HO02605-041,52.79,43.63,28.36,8052135005087,1,8714109090,0,1,<strong>Color:</strong> Blanco.,Color: Blanco.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,10146,316,275,429,86,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086730001-1.jpg?context=bWFzdGVyfHJvb3R8ODk0Njd8aW1hZ2UvanBlZ3xhREk0TDJnNVpTODRNVFkzTXpRM09ESTNOVEV3TWk4NE1EQlhlRGd3TUVoZk1UQTROamN6TURBd01TMHhMbXB3Wnd8YzlhOGQ4MGI3YTM5OTE0MTBmNGUyMGZkNmI4NzI0MWI4Yzg0NDIyNzIyN2ZiMjg1ZmMwNGJjOWIxZDkwNjA0OQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087740001,47749,TM03120-001,UFO,"UFO PLASTIC MUD GUARD, BLK/BLK",Faldilla protectora amortiguador UFO TM negro TM03120-001,20.21,16.70,10.86,8052135086628,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,2224,88,226,205,48,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1087740001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc2NjV8aW1hZ2UvanBlZ3xhR0l3TDJoalpTODVNREV6TmpBME9ERXdOemd5THpFd09EYzNOREF3TURFdE1WODRNREJYZURnd01FZ3w5ZWNjZGI4MDdlMjNkMWE1MmZjODg5ZTQzNjViODhjMDkyODU0NmZkYTYxYmMyYTc2NDJkYjcxNzk3ZjJhOTdj,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087782001,47801,YA03814T-089,UFO,"UFO PLASTIC REAR FENDER, BLU/BLU",Guardabarros trasero con piloto UFO Yamaha azul YA03814T-089,88.78,73.37,47.69,8052135089872,2,8714109090,0,1,<strong>Color:</strong> Azul.,Color: Azul.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,22280,590,267,637,131,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087782001-1.jpg?context=bWFzdGVyfHJvb3R8OTIxNjl8aW1hZ2UvanBlZ3xhRGMwTDJoa09TODRNVFkzTkRjM09UQXpNell6TUM4NE1EQlhlRGd3TUVoZk1UQTROemM0TWpBd01TMHhMbXB3Wnd8MzRkOTlhOTdjZjA1Y2M1MWZlY2E3Mzg4MGFiNDBlMTM4MWE5Njg3MzRlYTlhNWZmMzVkNWM3ZTZlZGQyZmY4ZA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086803002,41215,HO03646-070,UFO,"UFO PLASTIC REAR FENDER, RED/RED",Guardabarros trasero con piloto LED UFO Honda rojo HO03646-070,88.78,73.37,47.69,8052135008026,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,35510,732,294,741,163,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086803002-1.jpg?context=bWFzdGVyfHJvb3R8MTA2MTM1fGltYWdlL2pwZWd8YURjekwyZzFZeTg0TVRZM016WXlPREl5TVRRM01DODRNREJYZURnd01FaGZNVEE0Tmpnd016QXdNaTB4TG1wd1p3fDc2ZDVkZmI5ZjE4N2JiYzU4ZTY2YTE1NDc5MjdlYTBjM2Y0NmJhMWI0YmY1MTRhNDE4ZWEzZDFkZWRmMTYzZjU,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087825001,85337,YA04800-001,UFO,"UFO CHAINGUIDE SLIDER, BLK/BLK",Guiacadenas + patín UFO Yamaha negro YA04800-001,41.55,34.34,22.32,8052135091813,1,8714109090,0,1,"<p>Los plásticos UFO son famosos por su calidad y su resistencia al uso off-road. Están diseñados como los plásticos OEM y son fáciles de montar. Son utilizados por los mejores equipos de MXGP de hoy en día y por antiguos campeones del mundo.</p>
<ul>
	<li>Tipo OEM</li>
	<li>Fabricados con plástico inyectado resistente a los rayos UV, al frío y a la torsión</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso off-road. Están diseñados como los plásticos OEM y son fáciles de montar. Son utilizados por los mejores equipos de MXGP de hoy en día y por antiguos campeones del mundo.

	Tipo OEM
	Fabricados con plástico inyectado resistente a los rayos UV, al frío y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,4536,258,350,162,80,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087825001-1.jpg?context=bWFzdGVyfHJvb3R8ODM2MzR8aW1hZ2UvanBlZ3xhR1V4TDJnMVl5ODRNVFkzTkRjNU16VTRNall5TWk4NE1EQlhlRGd3TUVoZk1UQTROemd5TlRBd01TMHhMbXB3Wnd8Y2MzYzFkMDkyYjRiNjkwMDMwZmY0ZjNmNWMyM2Y0M2MwYTQyYjMxYzE0MmVlODYwODEwZTU4ZTViNzg2OGE3YQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087830001,49599,YA04809-101,UFO,"UFO PLASTIC FRONT FENDER, BLK/BLK",Guardabarros delantero UFO Yamaha amarillo 60 aniversario YA04809-101,29.20,24.13,15.68,8052135092049,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,43280,678,281,755,204,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087830001-1.jpg?context=bWFzdGVyfHJvb3R8NjA3NzF8aW1hZ2UvanBlZ3xhR0ZrTDJoa05pODRNVFkzTkRjNU5UTTFNakE1TkM4NE1EQlhlRGd3TUVoZk1UQTROemd6TURBd01TMHhMbXB3Wnd8ZDdkZmY1ZjEwNmYwMWJkMGRkMjk0ZmUwMzUxOGQyYTVhNzU3YzYzNGY2YTRkN2RhOTY2NThjMGI3ZWQwZTdkNQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087856001,41390,YA04828-999W,UFO,"UFO PLASTIC RAD SCOOPS, OEM/OEM",Plásticos laterales de radiador UFO Yamaha original YA04828-999W,52.49,43.38,26.03,8430525413900,1,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul><li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,26333,542,531,491,101,,,,OEM,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1087856001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTA3NDJ8aW1hZ2UvanBlZ3xhRFl4TDJneU5pOHhOVFF5T0RFNE5EZ3dNVE14TUM4eE1EZzNPRFUyTURBeExURmZPREF3VjNnNE1EQkl8MWVhYzZkNGNlYmIyOTA3NzZjODFmZmEwYzQxODZkMDRhMGIyZTc2YTBjNzlhOTYxMmI1ZWFhNjQ2ODhiNTM1OA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086843001,85675,HO04603-041,UFO,"UFO PLASTIC REAR FENDER, WHT/WHT",Guardabarros trasero con piloto LED UFO Honda blanco HO04603-041,88.78,73.37,47.69,8052135009504,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,56464,668,247,762,300,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086843001-1.jpg?context=bWFzdGVyfHJvb3R8NDc5Nzd8aW1hZ2UvanBlZ3xhRE0zTDJoa1pDODRNVFkzTXpZek9USXpNVFV4T0M4NE1EQlhlRGd3TUVoZk1UQTROamcwTXpBd01TMHhMbXB3Wnd8NmUxZmQ3NDVkMjM4MzFmMzhlYmFkMzJhMjcyYTM2ZmJiOWZjZDM4YmIwOTExOGIzNTViZjQzNDVkYTkzNWExNg,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086843002,41247,HO04603-070,UFO,"UFO PLASTIC REAR FENDER, RED/RED",Guardabarros trasero con piloto LED UFO Honda rojo HO04603-070,88.78,73.37,47.69,8052135009511,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,35809,684,277,756,171,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086843002-1.jpg?context=bWFzdGVyfHJvb3R8NzMzMjB8aW1hZ2UvanBlZ3xhR1kxTDJobE15ODRNVFkzTXpZek9UUXlPREV5Tmk4NE1EQlhlRGd3TUVoZk1UQTROamcwTXpBd01pMHhMbXB3Wnd8NGUxYWNiNzE3MTQ2NWE0YWJlM2I0NTA0YzYyODMyNDhjYmFlYTM5YWViZGJkZTEzZmYzZWYzZDEwZmYyODNkMA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087827001,85334,YA04805-001,UFO,"UFO CHAINGUIDE SLIDER, BLK/BLK",Guiacadenas + patín UFO Yamaha negro YA04805-001,41.55,34.34,22.32,8052135091943,2,8714109090,0,1,"<p>Los plásticos UFO son famosos por su calidad y su resistencia al uso off-road. Están diseñados como los plásticos OEM y son fáciles de montar. Son utilizados por los mejores equipos de MXGP de hoy en día y por antiguos campeones del mundo.</p>
<ul>
	<li>Tipo OEM</li>
	<li>Fabricados con plástico inyectado resistente a los rayos UV, al frío y a la torsión</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso off-road. Están diseñados como los plásticos OEM y son fáciles de montar. Son utilizados por los mejores equipos de MXGP de hoy en día y por antiguos campeones del mundo.

	Tipo OEM
	Fabricados con plástico inyectado resistente a los rayos UV, al frío y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,2906,210,375,149,52,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087827001-1.jpg?context=bWFzdGVyfHJvb3R8NDU1Mjh8aW1hZ2UvanBlZ3xhRFpsTDJnMllTODRNVFkzTkRjNU16azNOVGd6T0M4NE1EQlhlRGd3TUVoZk1UQTROemd5TnpBd01TMHhMbXB3Wnd8MGU5MTMyMmY4ODExN2E5Zjc0MDUzYzhiYmY2MzRjNGVlOGVlYmMzYmQzM2RmOTliYzlkMTBmMjlhZmE4NzYxMQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087827002,85336,YA04805-089,UFO,"UFO CHAINGUIDE SLIDER, BLU/BLU",Guiacadenas + patín UFO Yamaha azul YA04805-089,41.55,34.34,22.32,8052135091950,2,8714109090,0,1,"<p>Los plásticos UFO son famosos por su calidad y su resistencia al uso off-road. Están diseñados como los plásticos OEM y son fáciles de montar. Son utilizados por los mejores equipos de MXGP de hoy en día y por antiguos campeones del mundo.</p>
<ul>
	<li>Tipo OEM</li>
	<li>Fabricados con plástico inyectado resistente a los rayos UV, al frío y a la torsión</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso off-road. Están diseñados como los plásticos OEM y son fáciles de montar. Son utilizados por los mejores equipos de MXGP de hoy en día y por antiguos campeones del mundo.

	Tipo OEM
	Fabricados con plástico inyectado resistente a los rayos UV, al frío y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,4348,230,402,208,52,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087827002-1.jpg?context=bWFzdGVyfHJvb3R8Nzc1Mzh8aW1hZ2UvanBlZ3xhR1ZpTDJoaU9DODRNVFkzTkRjNU5ERTNNalEwTmk4NE1EQlhlRGd3TUVoZk1UQTROemd5TnpBd01pMHhMbXB3Wnd8NWJjNzViM2VkODc0MTM1OGUzYjY0Y2U0MTU4ZmUzMmE3Y2Y1NzBiYWRmMGMxZWE5MDE4OWY0MWNjNDE3YTNlYQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087838001,93252,YA04813P,UFO,"UFO PLASTIC FRONT PLATE, NPN/NPN",Portanúmeros delantero UFO Yamaha rosa fluor,29.20,24.13,15.68,8000000119315,2,8714109090,0,1,UFO Front Number Plate Neon Pink Yamaha YZ-F,UFO Front Number Plate Neon Pink Yamaha YZ-F,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rosa flúor / Rosa flúor,8736,225,480,280,65,,,,Rosa neón,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1087838001-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODUyNjF8aW1hZ2UvanBlZ3xhREU0TDJoaVlTODRPVGd3TkRRNU56ZzNPVE0wTHpFd09EYzRNemd3TURFdE1WODRNREJYZURnd01FZ3xkMzZjNTNmMzY4YjBlNWVlMDQ2NmMzNmFjZWI1ZTA2ZTJiYjlhNmEzMzUzMzQ3ZDUyZGEwMjc2OTI0MGNkY2Fl,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087841001,47835,YA04817-089,UFO,"UFO PLASTIC REAR FENDER, BLU/BLU",Guardabarros trasero con piloto LED UFO Yamaha azul YA04817-089,88.78,73.37,47.69,8430525478350,1,8714109090,0,1,<strong>Color:</strong> Azul.,Color: Azul.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,45600,950,760,200,300,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087841001-1.jpg?context=bWFzdGVyfHJvb3R8OTU0Mzl8aW1hZ2UvanBlZ3xhREpoTDJnMk5pODRNVFkzTkRjNU9ETXdNVEl4TkM4NE1EQlhlRGd3TUVoZk1UQTROemcwTVRBd01TMHhMbXB3Wnd8YTk4MGUwZDU0OWIzOWYwZTRlZThhNTdlODk4YTJmZTZhMWJkMTYzMGQ5NjI5NTZiZTgyMDMwYTEzOWM5ODc4NA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087872001,49602,YA04838-101,UFO,"UFO PLASTIC RAD SCOOPS, BLK/BLK",Plásticos laterales de radiador UFO Yamaha amarillo YA04838-101,45.00,37.19,24.36,8430525496026,1,8714109090,0,1,"<p>Los pl&aacute;sticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Est&aacute;n dise&ntilde;ados como los pl&aacute;sticos OEM y son f&aacute;ciles de montar. Los utilizan los mejores equipos de MXGP de hoy en d&iacute;a y antiguos campeones del mundo.</p>
<ul><li>Fabricados en pl&aacute;stico inyectado resistente a los rayos UV, al choque y a la torsi&oacute;n</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso todoterreno. Están diseñados como los plásticos OEM y son fáciles de montar. Los utilizan los mejores equipos de MXGP de hoy en día y antiguos campeones del mundo.
Fabricados en plástico inyectado resistente a los rayos UV, al choque y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,23353,530,655,353,101,,,,Negro,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1087872001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDAwNDN8aW1hZ2UvanBlZ3xhRGRqTDJoaFlTOHhOVFF5T0RFNE5qYzJOek01TUM4eE1EZzNPRGN5TURBeExURmZPREF3VjNnNE1EQkl8YWU1N2Y0NTIwOTYxM2VlZmVkZjUxODlmNDNlZjhkNWZmMGUzY2IyZWZlZWNlMjFkMzhmNDUwMTQ4Y2RjYTI1NQ,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086898001,65777,HO04672-070,UFO,"UFO PLASTIC FRONT PLATE, RED/RED",Portanúmeros delantero UFO Honda red HO04672-070,29.20,24.13,15.68,8052135011828,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,14214,282,278,616,83,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086898001-1.jpg?context=bWFzdGVyfHJvb3R8NzU5MDF8aW1hZ2UvanBlZ3xhR0UwTDJnMU15ODRNVFkzTXpZMU56TXhPVFExTkM4NE1EQlhlRGd3TUVoZk1UQTROamc1T0RBd01TMHhMbXB3Wnd8ZWRmNDM3NzEzMGZjOWRhZGUxZDYyOThhZjEzNDBkMDYwMjk5OGViMzVjYTZmM2UzMzBjOWNhNzI5Y2IyMGU5Yg,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1087924002,41161,YAKIT306K-999,UFO,"UFO PLASTIC KIT, OEM/OEM",Kit plástica completo UFO restyling Yamaha original YAKIT306K-999,136.54,112.84,62.06,8052135096115,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,OEM / OEM,93852,2608,790,440,270,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1087924002-1.jpg?context=bWFzdGVyfHJvb3R8MTExODEyfGltYWdlL2pwZWd8YUdFM0wyZzBaaTg0TVRZM05EZzJNVGt6TmpZM01DODRNREJYZURnd01FaGZNVEE0TnpreU5EQXdNaTB4TG1wd1p3fDgzYmJhMGEwNDY1M2JlOTllYTAxZjc0ZTI3NWJjMmMxNmUzMTJmYWEyZjlhYmM5OWM1ZjRiOWI1NzMwNjI4OWM,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086916001,94273,HO04685-DFLU,UFO,"UFO COVER AIR BOX, NYE/NYE",Tapa de caja filtro de aire UFO Honda amarillo fluor HO04685-DFLU,59.00,48.76,3.94,8430525942738,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Amarillo flúor / Amarillo flúor,14018,354,310,532,85,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1086916001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTY3NjF8aW1hZ2UvanBlZ3xhRGs1TDJoaE5pOHhOVFF5T0RBek5EazROakF4TkM4eE1EZzJPVEUyTURBeExURmZPREF3VjNnNE1EQkl8ODliOTk3NjMwYTczN2RlZWY5MzFkM2UxNGRmMTlmMzNmMDE0N2YzNGY2OGQyZjRiZDMwZjk2YzVhNzc0ZDYyMA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086893001,85312,HO04665-001,UFO,"UFO CHAINGUIDE SLIDER, BLK/BLK",Guiacadenas + patín UFO Honda negro HO04665-001,41.55,34.34,22.32,8052135011613,2,8714109090,0,1,"<p>Los plásticos UFO son famosos por su calidad y su resistencia al uso off-road. Están diseñados como los plásticos OEM y son fáciles de montar. Son utilizados por los mejores equipos de MXGP de hoy en día y por antiguos campeones del mundo.</p>
<ul>
	<li>Tipo OEM</li>
	<li>Fabricados con plástico inyectado resistente a los rayos UV, al frío y a la torsión</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso off-road. Están diseñados como los plásticos OEM y son fáciles de montar. Son utilizados por los mejores equipos de MXGP de hoy en día y por antiguos campeones del mundo.

	Tipo OEM
	Fabricados con plástico inyectado resistente a los rayos UV, al frío y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,3621,188,434,149,56,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086893001-1.jpg?context=bWFzdGVyfHJvb3R8MTIxMTg0fGltYWdlL2pwZWd8YURWa0wyaGtNaTg0TVRZM016WTFOVEUxTmpjMk5pODRNREJYZURnd01FaGZNVEE0TmpnNU16QXdNUzB4TG1wd1p3fDkwZTZkZmE4Zjc4ODg2YzkyMTg4ODMyNzBiODUzM2RlMjU5ZGJmYjAyY2ZjNzI0OTcyMzE4MjRjMjBhMGJiNWY,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086893002,85313,HO04665-070,UFO,"UFO CHAINGUIDE SLIDER, RED/RED",Guiacadenas + patín UFO Honda rojo HO04665-070,41.55,34.34,22.32,8052135011620,1,8714109090,0,1,"<p>Los plásticos UFO son famosos por su calidad y su resistencia al uso off-road. Están diseñados como los plásticos OEM y son fáciles de montar. Son utilizados por los mejores equipos de MXGP de hoy en día y por antiguos campeones del mundo.</p>
<ul>
	<li>Tipo OEM</li>
	<li>Fabricados con plástico inyectado resistente a los rayos UV, al frío y a la torsión</li>
</ul>","
Los plásticos UFO son famosos por su calidad y su resistencia al uso off-road. Están diseñados como los plásticos OEM y son fáciles de montar. Son utilizados por los mejores equipos de MXGP de hoy en día y por antiguos campeones del mundo.

	Tipo OEM
	Fabricados con plástico inyectado resistente a los rayos UV, al frío y a la torsión
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Rojo / Rojo,4982,198,205,450,54,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086893002-1.jpg?context=bWFzdGVyfHJvb3R8MTQ2NDA3fGltYWdlL2pwZWd8YURKbEwyaGtPUzg0TVRZM016WTFOVE0xTXpNM05DODRNREJYZURnd01FaGZNVEE0TmpnNU16QXdNaTB4TG1wd1p3fDdkZjljOWQ3NzUzNWU1ZDdmYTVkNTYwNGQxMWQzMjUyYjk0ODYyMDZlYjNkY2ZlYTA3ZWU1NzFiMWFhMzVhNjA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086968002,47096,HU03314-103,UFO,"UFO PLASTIC REAR FENDER, YEL/YEL",Guardabarros trasero con piloto UFO Husqvarna amarillo HU03314-103,88.78,73.37,47.69,8052135019053,1,8714109090,0,1,<strong>Color:</strong> Amarillo.,Color: Amarillo.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Amarillo / Amarillo,24266,718,230,743,142,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086968002-1.jpg?context=bWFzdGVyfHJvb3R8ODM3ODJ8aW1hZ2UvanBlZ3xhREZpTDJneE5TODRNVFkzTXpneE5UTXlOamMxTUM4NE1EQlhlRGd3TUVoZk1UQTROamsyT0RBd01pMHhMbXB3Wnd8YzFkNDQ4MTQ4ZjA1NjU3N2ZmYTRhZmQxZmYyOTA0ZDYxOTMzOGVkOTNjYWExZWVjODgxMTliZTQyZmI3NThmMA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
1086968001,47095,HU03314-041,UFO,"UFO PLASTIC REAR FENDER, WHT/WHT",Guardabarros trasero con piloto UFO Husqvarna blanco HU03314-041,88.78,73.37,47.69,8052135019039,1,8714109090,0,1,<p><strong>Color:</strong> Blanco. <o:p></o:p></p>,"
Color: Blanco. ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,29936,706,213,732,192,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086968001-1.jpg?context=bWFzdGVyfHJvb3R8ODYyODZ8aW1hZ2UvanBlZ3xhR1EzTDJneFlpODRNVFkzTXpneE5URXpNREUwTWk4NE1EQlhlRGd3TUVoZk1UQTROamsyT0RBd01TMHhMbXB3Wnd8NGYyMzJlMmViM2ZjMGQwOTEzZWUwZmZmNmIxNWY5NzVkY2M2YTg0Yjk0YWZmNGZjNWI4MDk2NDk5MWVhMjdiMA,,,,,https://static.bihr.pro/eBihr/Pictures/UFO-pictures.zip,Spain Warehouse (Parts)
