PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Especificaciones,Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Tipo,Tipo de corona,Tipo de piñón,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1075044002,R46149,JTR461.49,JT SPROCKETS,"JTSPR RR SPROC 420 STEEL ST 461, 49",Corona JT 461 de acero con 49 dientes,27.00,22.31,12.27,824225304374,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,49 dientes,,2490,714,260,228,42,Acero,Acero,,49,,420,,,,Estándar,,https://api.mybihr.com/medias/1075044002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg5NzN8aW1hZ2UvanBlZ3xhR1UyTDJnM01pOHhOVFF4TnpBNU5EazVOVGs1T0M4eE1EYzFNRFEwTURBeUxURmZPREF3VjNnNE1EQkl8OTljZjQ1NDZkNmFkODQyMTlhYWVjMzdkZTQ2YjcxMDUwYTJlYmRjODZiMDhjNTMyZDM0YjJhMzMyZmM0MDk3MQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075044001,R46148,JTR461.48,JT SPROCKETS,"JTSPR RR SPROC 420 STEEL ST 461, 48",Corona JT 461 de acero con 48 dientes,26.50,21.90,12.05,824225304367,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,69,68,90,110,7,Acero,Acero,,48,,420,,,,Estándar,,https://api.mybihr.com/medias/1075044001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg5NzN8aW1hZ2UvanBlZ3xhR0U1TDJnMk55OHhOVFF4TnpBNU5EWXdNamM0TWk4eE1EYzFNRFEwTURBeExURmZPREF3VjNnNE1EQkl8ZmFiNjBkN2Q4NGI3NTExNWJjMTk5MDdhZWJiNTUwNTgxODJlYjcxNTI4Mjg3N2EyNzIwYTMxODQ0NzZiZjI5OA,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075044005,R46152,JTR461.52,JT SPROCKETS,"JTSPR RR SPROC 420 STEEL ST 461, 52",Corona JT 461 de acero con 52 dientes,27.00,22.31,12.27,824225313093,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,52 dientes,,418,830,227,263,7,Acero,Acero,,52,,420,,,,Estándar,,https://api.mybihr.com/medias/1075044005-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg5NzN8aW1hZ2UvanBlZ3xhR013TDJoa05TOHhOVFF4TnpBNU5UYzRNalF6TUM4eE1EYzFNRFEwTURBMUxURmZPREF3VjNnNE1EQkl8MGRkNGNjNGUwMTVmMDk2NTQwNjc5M2RlNDhmYWY3NjM1NWE4ZjQxNzdlOWNiMWVhZGE1Mjk3MzlhMTg4NzIyNg,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075059003,,JTR479.48ZBK,JT SPROCKETS,"JTSPR RR SPROC 530 ZINC ST 479, 48",Corona JT SPROCKETS de zinc negro 479 - 530,50.99,42.14,23.18,824225315509,0,8714109090,0,1,"<p>Características:</p><p>Tratamiento térmico completo para una mayor resistencia al desgaste</p><p>Cumple o supera los estándares OEM japoneses</p><p>Diseño óptimo para ligereza y potencia</p><p>Acabado impecable en zinc o esmaltado negro.</p><p><br></p><p>Fabricado por JT Sprockets, líder mundial en la producción de piñones para el mercado de repuestos desde hace más de 30 años.</p><p>JT Sprockets ofrece una combinación insuperable de calidad, durabilidad y precio.</p><p>Los piñones JT están fabricados exclusivamente con aleación de acero rico en carbono (C49), de la mejor calidad de Japón y ultraduradero, o con aleación de acero cromado (SCM415).</p>","
Características:
Tratamiento térmico completo para una mayor resistencia al desgaste
Cumple o supera los estándares OEM japoneses
Diseño óptimo para ligereza y potencia
Acabado impecable en zinc o esmaltado negro.

Fabricado por JT Sprockets, líder mundial en la producción de piñones para el mercado de repuestos desde hace más de 30 años.
JT Sprockets ofrece una combinación insuperable de calidad, durabilidad y precio.
Los piñones JT están fabricados exclusivamente con aleación de acero rico en carbono (C49), de la mejor calidad de Japón y ultraduradero, o con aleación de acero cromado (SCM415).",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,708,1488,266,266,10,Negro,Acero,,48,,530,,,,Estándar,,https://api.mybihr.com/medias/1075059003-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc0MTF8aW1hZ2UvanBlZ3xhR1EwTDJnMFlpOHlPVFF3TXpJMU5UVXdORGt5Tmk4eE1EYzFNRFU1TURBekxURmZPREF3VjNnNE1EQkl8NTk1MzFkY2RkYzlkMmZhMWI3ZTg5NjQ5YzFhNjE1NzM0MzFhNjUwYjg5NGU3YTYyNjBiZGViMTliODUyY2Y2Nw,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075059002,R47946ZBK,JTR479.46ZBK,JT SPROCKETS,"JTSPR RR SPROC 530 ZINC ST 479, 46",Corona JT SPROCKETS de zinc negro 479 - 530,48.99,40.49,22.27,824225314007,4,8714109090,0,1,"<p>Características:</p><p>Tratamiento térmico completo para una mayor resistencia al desgaste</p><p>Cumple o supera los estándares OEM japoneses</p><p>Diseño óptimo para ligereza y potencia</p><p>Acabado impecable en zinc o esmaltado negro.</p><p><br></p><p>Fabricado por JT Sprockets, líder mundial en la producción de piñones para el mercado de repuestos desde hace más de 30 años.</p><p>JT Sprockets ofrece una combinación insuperable de calidad, durabilidad y precio.</p><p>Los piñones JT están fabricados exclusivamente con aleación de acero rico en carbono (C49), de la mejor calidad de Japón y ultraduradero, o con aleación de acero cromado (SCM415).</p>","
Características:
Tratamiento térmico completo para una mayor resistencia al desgaste
Cumple o supera los estándares OEM japoneses
Diseño óptimo para ligereza y potencia
Acabado impecable en zinc o esmaltado negro.

Fabricado por JT Sprockets, líder mundial en la producción de piñones para el mercado de repuestos desde hace más de 30 años.
JT Sprockets ofrece una combinación insuperable de calidad, durabilidad y precio.
Los piñones JT están fabricados exclusivamente con aleación de acero rico en carbono (C49), de la mejor calidad de Japón y ultraduradero, o con aleación de acero cromado (SCM415).",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,46 dientes,,384,1200,246,260,6,Negro,Acero,,46,,530,,,,Reforzado,,https://api.mybihr.com/medias/1075059002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc0MTF8aW1hZ2UvanBlZ3xhRFEzTDJnelpTOHlPVFF3TXpJMU5URXhNVGN4TUM4eE1EYzFNRFU1TURBeUxURmZPREF3VjNnNE1EQkl8YzU1MTk0ZDI1NGU5YzlhMWJjNzJkZjYzNDQ3ZjkwYzIxMDcyMjA5MGQ2NDM2NTg4Zjk3YmIwZTc3MGVhOGFkNw,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075059001,R47945ZBK,JTR479.45ZBK,JT SPROCKETS,"JTSPR RR SPROC 530 ZINC ST 479, 45",Corona JT SPROCKETS de zinc negro 479 - 530,45.50,37.60,20.68,824225313994,1,8714109090,0,1,"<p>Características:</p><p>Tratamiento térmico completo para una mayor resistencia al desgaste</p><p>Cumple o supera los estándares OEM japoneses</p><p>Diseño óptimo para ligereza y potencia</p><p>Acabado impecable en zinc o esmaltado negro.</p><p><br></p><p>Fabricado por JT Sprockets, líder mundial en la producción de piñones para el mercado de repuestos desde hace más de 30 años.</p><p>JT Sprockets ofrece una combinación insuperable de calidad, durabilidad y precio.</p><p>Los piñones JT están fabricados exclusivamente con aleación de acero rico en carbono (C49), de la mejor calidad de Japón y ultraduradero, o con aleación de acero cromado (SCM415).</p>","
Características:
Tratamiento térmico completo para una mayor resistencia al desgaste
Cumple o supera los estándares OEM japoneses
Diseño óptimo para ligereza y potencia
Acabado impecable en zinc o esmaltado negro.

Fabricado por JT Sprockets, líder mundial en la producción de piñones para el mercado de repuestos desde hace más de 30 años.
JT Sprockets ofrece una combinación insuperable de calidad, durabilidad y precio.
Los piñones JT están fabricados exclusivamente con aleación de acero rico en carbono (C49), de la mejor calidad de Japón y ultraduradero, o con aleación de acero cromado (SCM415).",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,45 dientes,,3044,1138,246,269,46,Negro,Acero,,45,,530,,,,Estándar,,https://api.mybihr.com/medias/1075059001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzcyNzZ8aW1hZ2UvanBlZ3xhREJsTDJnek5TOHhOVFF4TnpFd05ESXpOalUzTkM4eE1EYzFNRFU1TURBeExURmZPREF3VjNnNE1EQkl8YjVhMWJmMTE3NjJkMmI4MTRiNjhhZTMzNTA4NDY1MTgzOWU5OTE0NTEzMDhhYTI4ZjAzN2MzN2ZlNWRiZGUzMQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075065001,R48743ZBK,JTR487.43ZBK,JT SPROCKETS,"JTSPR RR SPROC 520 ZINC ST 487, 43",Corona JT 487 de zinc negro con 43 dientes,33.00,27.27,15.00,824225314014,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,474,784,241,281,7,Negro,Acero,,43,,520,,,,Reforzado,,https://api.mybihr.com/medias/1075065001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzI2NDF8aW1hZ2UvanBlZ3xhRGMxTDJoaE5TOHhOVFF4TnpFd05UUXhOakl5TWk4eE1EYzFNRFkxTURBeExURmZPREF3VjNnNE1EQkl8ZTQwMDM0YzkxNGNkZmY5NTBjODRmZmJkMzg2OGI4OGY3ZjI5ZWEyMDRjZjE3ZmMzNTU4YzU5OGI4MmYxY2RlZg,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075073004,R50135,JTR501.35,JT SPROCKETS,"JTSPR RR SPROC 630 STEEL ST 501, 35",Corona JT SPROCKETS acero estándar 501 - Paso 630,45.50,37.60,2.59,824225305531,4,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,35 dientes,,1422,1537,229,230,27,Acero,Acero,,35,,630,,,,Estándar,,https://api.mybihr.com/medias/1075073004-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjczMjl8aW1hZ2UvanBlZ3xhREV3TDJnMk1pODRPVFUwTnpFM05qWTNNelU0THpFd056VXdOek13TURRdE1WODRNREJYZURnd01FZ3xjNzdkMDY2OWE4YjE1NDdlYTg1NjYxZWZiOWM4MmQxZWJjM2RkOGQ0MjE3OTkzMjQzYTI1NmQ5N2E2YzUyYjI0,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075073007,R50140,JTR501.40,JT SPROCKETS,"JTSPR RR SPROC 630 STEEL ST 501, 40",Corona JT SPROCKETS acero estándar 501 - Paso 630,50.51,41.74,3.26,824225305579,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,40 dientes,,1604,1600,270,22,270,Acero,Acero,,40,,630,,,,Estándar,,https://api.mybihr.com/medias/1075073007-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjczMjl8aW1hZ2UvanBlZ3xhRE0wTDJneU1TODRPVFF3TWpnMU5Ua3hOVGd5THpFd056VXdOek13TURjdE1WODRNREJYZURnd01FZ3w3MTBjMzMyZjRlZTBmMzM2NjBmOThiMmJlNjE2ODAwNDU1YzVkOTJkOTYyY2ZkZWY2MWMxYWFmYjdjMTAyMTAx,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075073001,R50132,JTR501.32,JT SPROCKETS,"JTSPR RR SPROC 630 STEEL ST 501, 32",Corona JT SPROCKETS acero estándar 501 - Paso 630,40.99,33.88,18.63,824225305500,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,32 dientes,,1676,1166,238,220,32,Acero,Acero,,32,,630,,,,Estándar,,https://api.mybihr.com/medias/1075073001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjczMjl8aW1hZ2UvanBlZ3xhRFJpTDJobE9TODRPVEkxTmpRMk56UTVOekkyTHpFd056VXdOek13TURFdE1WODRNREJYZURnd01FZ3xkMzg5YjA1YWQxM2Q2NTVjYWM0NzE2OGZiYTQ2OTg4OTkyODQzMWUzMjBhNWU0MTk4YjE3M2Y2YzQwM2NhZjI4,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075073003,R50134,JTR501.34,JT SPROCKETS,"JTSPR RR SPROC 630 STEEL ST 501, 34",Corona JT SPROCKETS acero estándar 501 - Paso 630,43.03,35.56,15.28,824225305524,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,34 dientes,,866,1322,217,210,19,Acero,Acero,,34,,630,,,,Estándar,,https://api.mybihr.com/medias/1075073003-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjczMjl8aW1hZ2UvanBlZ3xhRFZpTDJobE5DODRPVFEyTlRRME16UTFNVEU0THpFd056VXdOek13TURNdE1WODRNREJYZURnd01FZ3xjZTEzMzAyMGMxZTYxYTZiZGQyYzQxNDE0ZWQ3NDMzYzZhMDAyZDMzYjc2ZGM2OTRlZWQ3YjM4MzlhMDY0ZWUw,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075073009,R50146,JTR501.46,JT SPROCKETS,"JTSPR RR SPROC 630 STEEL ST 501, 46",Corona JT SPROCKETS acero estándar 501 - Paso 630,76.53,63.25,3.65,824225305609,4,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,46 dientes,,1604,2640,270,22,270,Acero,Acero,,46,,630,,,,Estándar,,https://api.mybihr.com/medias/1075073009-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjczMjl8aW1hZ2UvanBlZ3xhRGN5TDJoa01pODRPVEV4T0RreU5qUXpPRGN3THpFd056VXdOek13TURrdE1WODRNREJYZURnd01FZ3wzNjc2YjYyNDY3YTk2MWM2YjBhZDhhYmRhYTRhN2YyZmMwZThkOWFjYmFlMGRjOWFiYjU2ZmZmMTk3OTZlYWE0,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1075073006,R50139,JTR501.39,JT SPROCKETS,"JTSPR RR SPROC 630 STEEL ST 501, 39",Corona JT SPROCKETS acero estándar 501 - Paso 630,48.32,39.93,2.89,824225305562,4,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,39 dientes,,1604,1440,270,22,270,Acero,Acero,,39,,630,,,,Estándar,,https://api.mybihr.com/medias/1075073006-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjczMjl8aW1hZ2UvanBlZ3xhRFZsTDJneU55ODRPVFkzTkRBMk9UYzNNRFUwTHpFd056VXdOek13TURZdE1WODRNREJYZURnd01FZ3w0NmY4YzBjM2FiNTc0ZGY5ZmFjNTk3MmJjOGYxMzk2MDdiZTFkYzczNzE3NDQ3NjI2YmZmMGZiNzZiNDlkNzJi,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074920001,R141538,JTR1415.38,JT SPROCKETS,"JTSPR RR SPROC 520 STEEL ST 1415, 38",Corona JT 1415 de acero con 38 dientes,28.50,23.55,12.95,824225311297,6,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,38 dientes,,1744,548,204,231,37,Acero,Acero,,38,,520,,,,Estándar,,https://api.mybihr.com/medias/1074920001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjU1OTh8aW1hZ2UvanBlZ3xhREU1TDJnNE5DOHhOVFF4TnpBek5ESTBOREV5Tmk4eE1EYzBPVEl3TURBeExURmZPREF3VjNnNE1EQkl8NDQxNTM4ZDI4NWQwMDVhNGMwNWQzN2JkNWQ3ZmZkOTA1Y2E3Zjc2ZmM5MDE0NjhiM2U3NTk4MzdjMWEyN2Y0Mg,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074928005,R147947ZBK,JTR1479.47ZBK,JT SPROCKETS,"JTSPR RR SPROC 530 ZINC ST 1479, 47",Corona JT 1479 de zinc negro con 47 dientes,53.99,44.62,24.54,824225314472,4,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,47 dientes,,1432,1014,312,270,17,Negro,Acero,,47,,530,,,,Reforzado,,https://api.mybihr.com/medias/1074928005-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc0ODB8aW1hZ2UvanBlZ3xhR05qTDJoallTOHhOVFF4TnpBek56YzRNekEzTUM4eE1EYzBPVEk0TURBMUxURmZPREF3VjNnNE1EQkl8NTFmNTM2YjAyMDQxZTYxNDQzNzVjYjJkMmU0ZWQwODAxNWFiNzBhYmE4ZDIyMThhZDkyNmNiZmJiZmM3MmNiOQ,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074928001,R147938ZBK,JTR1479.38ZBK,JT SPROCKETS,"JTSPR RR SPROC 530 ZINC ST 1479, 38",Corona JT 1479 de zinc negro con 38 dientes,39.49,32.64,17.95,824225315325,3,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,38 dientes,,1079,742,251,215,20,Negro,Acero,,38,,530,,,,Reforzado,,https://api.mybihr.com/medias/1074928001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc0ODB8aW1hZ2UvanBlZ3xhREkzTDJnMFppOHhOVFF4TnpBek5qSXhNREl3Tmk4eE1EYzBPVEk0TURBeExURmZPREF3VjNnNE1EQkl8ZTE0ODRhOWFiNjM0NjAyZGM5MmE3ZWU0NTllOGUyNDlmNDZhZTljZTU0M2Q4ZDRmMTA1MThhODJkNDFlYjA1Mg,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074928006,R147948ZBK,JTR1479.48ZBK,JT SPROCKETS,"JTSPR RR SPROC 530 ZINC ST 1479, 48",Corona JT 1479 de zinc negro con 48 dientes,50.84,42.02,23.11,824225315356,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,1081,1108,315,264,13,Negro,Acero,,48,,530,,,,Reforzado,,https://api.mybihr.com/medias/1074928006-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzc0ODB8aW1hZ2UvanBlZ3xhR1poTDJoa1ppOHhOVFF4TnpBek9ERTNOakk0Tmk4eE1EYzBPVEk0TURBMkxURmZPREF3VjNnNE1EQkl8NjE4N2VjMTEwZDFhMjllMzU4MDIzNWViYTdiMTA1N2IzZjg0ZjVhNjU1YjQzMWNlNmZiNzgxZDMyYzZhMmRmYg,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074943001,R179342,JTR1793.42,JT SPROCKETS,"JTSPR RR SPROC 520 STEEL ST 1793, 42",Corona JT 1793 de acero con 42 dientes,34.99,28.92,15.91,824225310511,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,1895,652,262,226,32,Acero,Acero,,42,,520,,,,Estándar,,https://api.mybihr.com/medias/1074943001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzEwMDJ8aW1hZ2UvanBlZ3xhREEzTDJoa1lTOHhOVFF4TnpBME5qUXpNemd5TWk4eE1EYzBPVFF6TURBeExURmZPREF3VjNnNE1EQkl8ZjNjZTNiMWU2NWI5MmRmZmZjMWYwNjMwMzBjNTdlNDdhMTRmMzlmNmI5ZTRhY2EzYTFhZWIwOTNjOGI5YTkxYg,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
1074943002,R179345,JTR1793.45,JT SPROCKETS,"JTSPR RR SPROC 520 STEEL ST 1793, 45",Corona JT SPROCKETS acero estándar 1793 - Paso 520,34.99,28.92,15.91,824225310528,1,8714930090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.</p><p> </p><ul> <li>Ultra-durable high carbon C49 steel</li></ul> </body> </html>","       With their leading edge technology and using only the highest grade of special steel alloys, JT Sprockets produce a full range of superior quality motorcycle front and rear sprockets.  Ultra-durable high carbon C49 steel  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,45 dientes,,1640,889,248,228,29,Acero,Acero,,45,,520,,,,Estándar,,https://api.mybihr.com/medias/1074943002-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc4MTN8aW1hZ2UvanBlZ3xhR013TDJnd01pODRPVFE1TnpFM056azBPRFEyTHpFd056UTVORE13TURJdE1WODRNREJYZURnd01FZ3xkNjQxYjM5ZTQ1Zjg4MWMyYzQ0NTUyNmU5NGYyYzNkOTM3NDRmNGM4YTQ4MWNlNTBlMDIyMGY5ZTg3NjMwZTE0,,,,https://static.bihr.pro/eBihr/Pictures/JT_SPROCKETS-pictures.zip,Spain Warehouse (Parts)
