PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Anchura (cm),Capacidad (ml/l),Carga máxima (kg),Color,Componente de fijación,Composición,Diámetro Ø (mm),Embalaje,Homologación,Longitud (cm),Peso (kg),Posición,Terminales,Uso recomendado,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,DeliveryPlant
1116557001,,8485100002,POLISPORT,"POLIS WATERPUMP COVER , ORG",Protector tapa bomba de agua POLISPORT,15.03,12.42,8.07,5604415122873,1,8714109090,0,1,"<p>Polisport lanza una nueva gama de protecciones para la moto. Los protectores de la bomba de agua complementar&aacute;n la gama de Polisport, para proteger la bomba de agua de una selecci&oacute;n de marcas y modelos.</p>
<p>Los protectores de la bomba de agua son piezas de pl&aacute;stico altamente resistentes que proteger&aacute;n contra los impactos y la abrasi&oacute;n. Las piezas tambi&eacute;n presentan un acabado texturizado y se montan f&aacute;cilmente en la tapa de la bomba de agua.</p>
<ul>
<li>Resistente al desgaste y a los impactos</li>
<li>Instalaci&oacute;n f&aacute;cil e intuitiva</li>
<li>Carcasa duradera de PA6 (poliamida)</li>
<li>Protecci&oacute;n &oacute;ptima contra el impacto de las rocas</li>
<li>Resistente a las altas temperaturas</li>
<li>Es necesario limpiar y retirar peri&oacute;dicamente</li>
<li>Dise&ntilde;o exclusivo de Polisport</li>
</ul>","
Polisport lanza una nueva gama de protecciones para la moto. Los protectores de la bomba de agua complementarán la gama de Polisport, para proteger la bomba de agua de una selección de marcas y modelos.

Los protectores de la bomba de agua son piezas de plástico altamente resistentes que protegerán contra los impactos y la abrasión. Las piezas también presentan un acabado texturizado y se montan fácilmente en la tapa de la bomba de agua.

Resistente al desgaste y a los impactos
Instalación fácil e intuitiva
Carcasa duradera de PA6 (poliamida)
Protección óptima contra el impacto de las rocas
Resistente a las altas temperaturas
Es necesario limpiar y retirar periódicamente
Diseño exclusivo de Polisport
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Naranja,,1338,97,156,132,65,,,,Naranja & Naranja,,,,,,,,,,,https://api.mybihr.com/medias/1116557001-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg3ODd8aW1hZ2UvanBlZ3xhRGcxTDJnek1TOHhOalE0TmpZM01EYzVORGM0TWk4eE1URTJOVFUzTURBeExURmZPREF3VjNnNE1EQkl8NjdhMDg3N2UyZTNhZjJmMjk5MjczYjhmNzg1YjM3NjUyMzUyZDY4YTZlOTEzZGJlMTIzYWU2MWIyZGZhN2FlNg,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1120678001,,91333,POLISPORT,"POLIS KIT KX 85 (22) OEM, OEM",Kit plástica POLISPORT color original - Kawasaki KX 85 (92),145.10,119.92,65.96,5604415144516,0,8714109090,0,1,"<p>Kit de Réplicas Plásticas MX de Polisport para los que buscan la calidad OEM. Las Réplicas Plásticas Polisport son fabricadas a través de métodos exclusivos y patentados, incluyendo el DGP(DurableGlossPolypropylene), la tecnologia desarrollada por nosotros, que combina elevados niveles de resistencia y flexibilidad con un acabado brillante y colores vivos. Nuestros carenados para Motocross tienen la mejor calidad del mercado. Si busca la calidad OEM no busque más, tenemos 40 años de experiencia y somos proveedores de piezas originales para los mayores fabricantes mundiales de moto todo terreno.<br>
&nbsp;</p>
<p>Porqué es que los kits de Plástico de Polisport son la mejor elección para su moto?<br>
&nbsp;</p>
<ul>
	<li>Piezas en plástico con elevada calidad de inyección, con encaje perfecto</li>
	<li>Alternativas más económicas a las piezas de sustitución OEM</li>
	<li>Coincidencia de color Brillantes y flexibles</li>
	<li>Menor propensión a riesgos</li>
	<li>El Color se mantiene por más tiempo</li>
	<li>Embaladas en una caja que va a querer guardar!</li>
</ul>

<p>&nbsp;</p>

<p>*El kit de réplicas plásticas MX de Polisport incluye un Guardabarros delantero, un Guardabarros trasero, un Portanúmero, Tapas laterales y Tapas de radiador. (Esto puede variar de modelo para modelo. Consulte las imagenes del contenido del kit individual o nuestro catálogo, para saber cuales son las piezas incluidas).</p>","
Kit de Réplicas Plásticas MX de Polisport para los que buscan la calidad OEM. Las Réplicas Plásticas Polisport son fabricadas a través de métodos exclusivos y patentados, incluyendo el DGP(DurableGlossPolypropylene), la tecnologia desarrollada por nosotros, que combina elevados niveles de resistencia y flexibilidad con un acabado brillante y colores vivos. Nuestros carenados para Motocross tienen la mejor calidad del mercado. Si busca la calidad OEM no busque más, tenemos 40 años de experiencia y somos proveedores de piezas originales para los mayores fabricantes mundiales de moto todo terreno.
 

Porqué es que los kits de Plástico de Polisport son la mejor elección para su moto?
 

	Piezas en plástico con elevada calidad de inyección, con encaje perfecto
	Alternativas más económicas a las piezas de sustitución OEM
	Coincidencia de color Brillantes y flexibles
	Menor propensión a riesgos
	El Color se mantiene por más tiempo
	Embaladas en una caja que va a querer guardar!



 


*El kit de réplicas plásticas MX de Polisport incluye un Guardabarros delantero, un Guardabarros trasero, un Portanúmero, Tapas laterales y Tapas de radiador. (Esto puede variar de modelo para modelo. Consulte las imagenes del contenido del kit individual o nuestro catálogo, para saber cuales son las piezas incluidas).",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,De fábrica,,69955,2900,770,230,395,,,,OEM,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1120678001-1.jpg?context=bWFzdGVyfHJvb3R8NTM0NjV8aW1hZ2UvanBlZ3xhRGRsTDJnellpOHpNVFF5TWpjMU1UazVOems0TWk4NE1EQlhlRGd3TUVoZk1URXlNRFkzT0RBd01TMHhMbXB3Wnd8NTY3OWYxZDNjOGFmYTk0NmI2NTQ4NzIwMWI0MTAyYjI0MWNlMzMyY2QwMGQ1ZjUyNTFmYjdjYjAxMjYyMzdjYg,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086704002,59383,8985500002,POLISPORT,"POLIS PLASTIC RAD SCOOPS, WHT/WHT",Aletines de radiador POLISPORT Yamaha blanco 8985500002,29.14,24.08,15.65,8430525593831,2,8714105000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Polisport plastics are made from injected plastic with the own brand developed technologies. All the plastic parts are manufactured with the DGP (Durable gloss Polypropylene), which provides them: high level resistance and gloss finish.</p><p></p><ul> <li>Protects radiator from mud and stone projections</li><li>Fixing on OEM points</li></ul> </body> </html>","       Polisport plastics are made from injected plastic with the own brand developed technologies. All the plastic parts are manufactured with the DGP (Durable gloss Polypropylene), which provides them: high level resistance and gloss finish. Protects radiator from mud and stone projectionsFixing on OEM points  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Blanco / Blanco,3111,249,268,159,73,,,,Blanco,,,,,,,,,,,https://api.mybihr.com/medias/1086704002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTE5MTEwfGltYWdlL2pwZWd8YURBM0wyZzFPUzg1TURFek5UWXhOelV6TmpNd0x6RXdPRFkzTURRd01ESXRNVjg0TURCWGVEZ3dNRWd8ZGVjMmU5MGI3ZmRlNjQ1N2M1M2NkNDM4ZWM4YTI2MGQxNmE2NzVhMjcyY2VjZWQ4MzVkYjdjNjZiYjY2MTI0MQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086704003,4430035601,8985500003,POLISPORT,"POLIS PLASTIC RAD SCOOPS, BLK/BLK",Tapas de radiador POLISPORT negro,29.14,24.08,15.65,5604415101366,4,8714109090,0,1,"<p>Las plásticas de Polisport se fabrican con plástico inyectado gracias a las tecnologías desarrolladas por la propia marca.</p><p>Todos los componentes de plástico se fabrican con material DGP (polipropileno duradero y brillante), lo que les otorga un nivel alto de resistencia y un acabado brillante. </p><p>Tipo OEM. Las mismas que se usan en el MXGP.</p>","
Las plásticas de Polisport se fabrican con plástico inyectado gracias a las tecnologías desarrolladas por la propia marca.
Todos los componentes de plástico se fabrican con material DGP (polipropileno duradero y brillante), lo que les otorga un nivel alto de resistencia y un acabado brillante. 
Tipo OEM. Las mismas que se usan en el MXGP.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Negro / Negro,3783,255,261,223,65,,,,Negro,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1086704003-1.jpg?context=bWFzdGVyfHJvb3R8NzYzNjJ8aW1hZ2UvanBlZ3xhR1UxTDJoak1pOHpNekV6TkRVMk56Y3hPRGswTWk4NE1EQlhlRGd3TUVoZk1UQTROamN3TkRBd015MHhMbXB3Wnd8OGMwMjczNDFhMGQxN2JhMjE1ODUyZWE3YjI3Y2IzNzdiMzBkYzgwMzMwNjcyYThkYjZkZjkzYzI0ZGE0MzMwZQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1086704001,59382,8985500001,POLISPORT,"POLIS PLASTIC RAD SCOOPS, BLU/BLU",Aletines de radiador POLISPORT Yamaha azul 8985500001,29.14,24.08,15.65,8430525593824,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Polisport plastics are made from injected plastic with the own brand developed technologies. All the plastic parts are manufactured with the DGP (Durable gloss Polypropylene), which provides them: high level resistance and gloss finish.</p><p></p><ul> <li>Protects radiator from mud and stone projections</li><li>Fixing on OEM points</li></ul> </body> </html>","       Polisport plastics are made from injected plastic with the own brand developed technologies. All the plastic parts are manufactured with the DGP (Durable gloss Polypropylene), which provides them: high level resistance and gloss finish. Protects radiator from mud and stone projectionsFixing on OEM points  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,,Azul / Azul,3131,259,259,195,62,,,,Azul,,,,,,,,,,,https://api.mybihr.com/medias/1086704001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUxNDY1fGltYWdlL2pwZWd8YURjNUwyZzVOUzg0T1Rnd01EZ3pPREF5TVRReUx6RXdPRFkzTURRd01ERXRNVjg0TURCWGVEZ3dNRWd8NTE1MDc5YzdhODljZjkwNmQ5MzgyMmYzOWY2ZjRkYWU4YTc1ZDIzMjI1ZmNkMWM0YTI1ZTZkMzU3OWZkNTgwYQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1096463001,44400295,8419600011,POLISPORT,"POLIS PLASTIC SIDE PANELS, WHT",Paneles laterales POLISPORT,51.33,42.42,27.57,8419600011,1,8714109090,0,1,"<p>Los pl&aacute;sticos de Polisport se fabrican con pl&aacute;stico inyectado con tecnolog&iacute;as desarrolladas por nuestra propia marca. Todas las piezas de pl&aacute;stico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.</p>
<ul>
<li>Tipo OEM</li>
<li>El mismo que se utiliza en MXGP</li>
</ul>","
Los plásticos de Polisport se fabrican con plástico inyectado con tecnologías desarrolladas por nuestra propia marca. Todas las piezas de plástico se fabrican con el DGP (Polipropileno Brillante Duradero) que les proporciona un alto nivel de resistencia y acabado brillante.

Tipo OEM
El mismo que se utiliza en MXGP
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,,22298,754,360,652,95,,,,Blanco,,,,,,,,,,,https://api.mybihr.com/medias/1096463001-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODE2OHxpbWFnZS9qcGVnfGFHRTRMMmhpWVM4eE5EYzBPRGs0TXpJNU5qQXpNQzh4TURrMk5EWXpNREF4TFRGZk9EQXdWM2c0TURCSXw4OTRmOWFhNmI1YmRmYWIwYWRhMWUxYWU4MGJmOGZhMjkxMmUxNDY4OTIyMmJjM2FkMWYxYzAzMDFjZGRkN2U3,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1096564001,4430051701,8467900001,POLISPORT,"POLIS PROTECTION SWINGARM, BLK",Protector de basculante POLISPORT negro TM EN/MX,45.28,37.42,24.32,5604415117350,9,8714109090,0,1,"<p>Las plásticas de Polisport se fabrican con plástico inyectado gracias a las tecnologías desarrolladas por la propia marca.</p><p>Todos los componentes de plástico se fabrican con material DGP (polipropileno duradero y brillante), lo que les otorga un nivel alto de resistencia y un acabado brillante. </p><p>Tipo OEM. Las mismas que se usan en el MXGP.</p>","
Las plásticas de Polisport se fabrican con plástico inyectado gracias a las tecnologías desarrolladas por la propia marca.
Todos los componentes de plástico se fabrican con material DGP (polipropileno duradero y brillante), lo que les otorga un nivel alto de resistencia y un acabado brillante. 
Tipo OEM. Las mismas que se usan en el MXGP.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,7419,589,129,639,90,,,,Negro,,,,,,,,,,,https://api.mybihr.com/medias/1096564001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ2ODZ8aW1hZ2UvanBlZ3xhR05tTDJnMU55OHhORGMwT0RrNE5EQTRNalEyTWk4eE1EazJOVFkwTURBeExURmZPREF3VjNnNE1EQkl8Y2FjZmZmMGNkMGMyM2FkMGE3YWY2ZTliNTJlZGY0MDNmMWE3OGMyODVhOWJlMzgxNGY0OGU2MzZjMjY5NDY3Nw,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1095741001,4430046303,8474900001,POLISPORT,"POLIS PLASTIC RAD SCOOPS, RED","Tapas de radiador Polisport CRF450R, rojo",51.33,42.42,27.57,15604415120685,1,8714109090,0,1,"<p>Los plásticos de Polisport se fabrican con plástico inyectado usando tecnologías desarrolladas por la propia marca.</p><p>Todos los plásticos está dotados de material DGP -<strong>polipropileno brillante duradero</strong>-, cuyas principales ventajas son su gran resistencia y un acabado brillante esplendoroso.</p><p><br><br> Tipo OEM <br> El mismo que se usa en MXGP</p>","
Los plásticos de Polisport se fabrican con plástico inyectado usando tecnologías desarrolladas por la propia marca.
Todos los plásticos está dotados de material DGP -polipropileno brillante duradero-, cuyas principales ventajas son su gran resistencia y un acabado brillante esplendoroso.
 Tipo OEM  El mismo que se usa en MXGP",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Rojo,,29371,599,600,441,111,,,,Rojo,,,,,,,,,,,https://api.mybihr.com/medias/1095741001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjExNjh8aW1hZ2UvanBlZ3xhRFZsTDJobE5pOHhORGMwT0RrMk1UZzJOVGMxT0M4eE1EazFOelF4TURBeExURmZPREF3VjNnNE1EQkl8MzBkMWI4N2ZhM2M3MTIzNjdkNTFlZDhjN2I5MDhiNzMwODkxNmFkZDI4OGQwZWY1OTk5YTA0MzgyMmI5ODY0ZQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1095741002,4430046302,8474900002,POLISPORT,"POLIS PLASTIC RAD SCOOPS, WHT","Tapas de radiador Polisport CRF450R, blanco",51.33,42.42,27.57,5604415120695,1,8714109090,0,1,"<p>Los plásticos de Polisport se fabrican con plástico inyectado usando tecnologías desarrolladas por la propia marca.</p><p>Todos los plásticos está dotados de material DGP -<strong>polipropileno brillante duradero</strong>-, cuyas principales ventajas son su gran resistencia y un acabado brillante esplendoroso.</p><p><br><br> Tipo OEM <br> El mismo que se usa en MXGP</p>","
Los plásticos de Polisport se fabrican con plástico inyectado usando tecnologías desarrolladas por la propia marca.
Todos los plásticos está dotados de material DGP -polipropileno brillante duradero-, cuyas principales ventajas son su gran resistencia y un acabado brillante esplendoroso.
 Tipo OEM  El mismo que se usa en MXGP",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Blanco,,24869,60,454,589,93,,,,Blanco,,,,,,,,,,,https://api.mybihr.com/medias/1095741002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3MTF8aW1hZ2UvanBlZ3xhRFk0TDJoak5DOHhORGMwT0RrMk1qSTFPRGszTkM4eE1EazFOelF4TURBeUxURmZPREF3VjNnNE1EQkl8ODMzMjcwMTdjN2U0ZjAzODU5NTVmOWI4NDE1YjI1OTBkZmE1N2IyN2YwYWZhODcyY2Y0NjM5YzI0OGExZmQ1Nw,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1095741003,4430046301,8474900003,POLISPORT,"POLIS PLASTIC RAD SCOOPS, BLK","Tapas de radiador Polisport CRF450R, negra",51.33,42.42,27.57,8474900003,1,8714109090,0,1,"<p>Los plásticos de Polisport se fabrican con plástico inyectado usando tecnologías desarrolladas por la propia marca.</p><p>Todos los plásticos está dotados de material DGP -<strong>polipropileno brillante duradero</strong>-, cuyas principales ventajas son su gran resistencia y un acabado brillante esplendoroso.</p><p><br><br> Tipo OEM <br> El mismo que se usa en MXGP</p>","
Los plásticos de Polisport se fabrican con plástico inyectado usando tecnologías desarrolladas por la propia marca.
Todos los plásticos está dotados de material DGP -polipropileno brillante duradero-, cuyas principales ventajas son su gran resistencia y un acabado brillante esplendoroso.
 Tipo OEM  El mismo que se usa en MXGP",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,18338,604,587,440,71,,,,Negro,,,,,,,,,,,https://api.mybihr.com/medias/1095741003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTYwMzB8aW1hZ2UvanBlZ3xhR00zTDJoaU5pOHhORGMwT0RrMk1qWTFNakU1TUM4eE1EazFOelF4TURBekxURmZPREF3VjNnNE1EQkl8YzBjMTk2N2I1ZGNmYWNiNjViNWRkNDI0MGUzMDY4MmUyYjk1MzM1ZjQ1YmM2YmNjYTg4MjhkMzBiZTdiOTkwZQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1095741004,4430046310,8474900004,POLISPORT,"POLIS PLASTIC RAD SCOOPS, GRY",Tapas de radiador Polisport CRF450R Nardo Gray,51.33,42.42,27.57,5604415120718,1,8714109090,0,1,"<p>Los plásticos de Polisport se fabrican con plástico inyectado usando tecnologías desarrolladas por la propia marca.</p><p>Todos los plásticos está dotados de material DGP -<strong>polipropileno brillante duradero</strong>-, cuyas principales ventajas son su gran resistencia y un acabado brillante esplendoroso.</p><p><br><br> Tipo OEM <br> El mismo que se usa en MXGP</p>","
Los plásticos de Polisport se fabrican con plástico inyectado usando tecnologías desarrolladas por la propia marca.
Todos los plásticos está dotados de material DGP -polipropileno brillante duradero-, cuyas principales ventajas son su gran resistencia y un acabado brillante esplendoroso.
 Tipo OEM  El mismo que se usa en MXGP",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Gris,,27163,60,446,603,101,,,,Gris,,,,,,,,,,,https://api.mybihr.com/medias/1095741004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcxNTl8aW1hZ2UvanBlZ3xhRGhsTDJnMk1TOHhORGMwT0RrMk16QTBOVFF3Tmk4eE1EazFOelF4TURBMExURmZPREF3VjNnNE1EQkl8NDI2OGYxMjZiZDBjMjFmZTMxOTdkNTQ4NGI4ZjgzMzFhY2ExYzIxMDkzODVmZjk5NTljMTU1NGQ1OTMxYzk2NA,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1095744001,61800008,8484000001,POLISPORT,"POLIS PROTECTION SILENCER LONG, BLK",Protector silencioso largo Polisport Negro,47.29,39.08,25.40,8484000001,2,8714109090,0,1,"<p>El protector de silenciador de Polisport destaca por su protección contra caídas e impactos. Este nuevo e innovador artículo está fabricado con una mezcla de silicona y metal, y se puede instalar fácilmente sin necesidad de herramientas.</p><p> </p><p>Solamente tendrás que estirar la silicona alrededor del tubo de escape y, gracias a la adherencia y la resistencia del material, el protector se mantendrá fijo y seguro.</p><p>Con este accesorio protegerás el silenciador de tu moto de caídas e impactos, evitando el contacto directo con las piedras.</p><p>Este protector está disponible en dos tamaños diferentes, de forma que se pueda ajustar a la perfección a tu moto además, la parte en metal le da a la pieza un acabado de primera calidad y tecnología avanzada.</p>","
El protector de silenciador de Polisport destaca por su protección contra caídas e impactos. Este nuevo e innovador artículo está fabricado con una mezcla de silicona y metal, y se puede instalar fácilmente sin necesidad de herramientas.
 
Solamente tendrás que estirar la silicona alrededor del tubo de escape y, gracias a la adherencia y la resistencia del material, el protector se mantendrá fijo y seguro.
Con este accesorio protegerás el silenciador de tu moto de caídas e impactos, evitando el contacto directo con las piedras.
Este protector está disponible en dos tamaños diferentes, de forma que se pueda ajustar a la perfección a tu moto además, la parte en metal le da a la pieza un acabado de primera calidad y tecnología avanzada.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Negro,,1425,233,96,140,106,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1095744001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAwODJ8aW1hZ2UvanBlZ3xhRFkzTDJnd015ODRPVEUwTkRZNE9EWTBNRE13THpFd09UVTNORFF3TURFdE1WODRNREJYZURnd01FZ3wzN2UxNzk5ZTkwZDYwMDVmNzM1MDRhMTkyMGUxOWYyM2MzYzFkNmY1NmVhYjRjMWJiNTY5MDI2MTI3YWFiMDU2,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1095744004,61800011,8484000004,POLISPORT,"POLIS PROTECTION SILENCER LONG, BLU",Protector silencioso largo Polisport azul,45.28,37.42,24.32,8484000004,2,8714109090,0,1,"<p>El protector de silenciador de Polisport destaca por su protección contra caídas e impactos. Este nuevo e innovador artículo está fabricado con una mezcla de silicona y metal, y se puede instalar fácilmente sin necesidad de herramientas.</p><p> </p><p>Solamente tendrás que estirar la silicona alrededor del tubo de escape y, gracias a la adherencia y la resistencia del material, el protector se mantendrá fijo y seguro.</p><p>Con este accesorio protegerás el silenciador de tu moto de caídas e impactos, evitando el contacto directo con las piedras.</p><p>Este protector está disponible en dos tamaños diferentes, de forma que se pueda ajustar a la perfección a tu moto además, la parte en metal le da a la pieza un acabado de primera calidad y tecnología avanzada.</p>","
El protector de silenciador de Polisport destaca por su protección contra caídas e impactos. Este nuevo e innovador artículo está fabricado con una mezcla de silicona y metal, y se puede instalar fácilmente sin necesidad de herramientas.
 
Solamente tendrás que estirar la silicona alrededor del tubo de escape y, gracias a la adherencia y la resistencia del material, el protector se mantendrá fijo y seguro.
Con este accesorio protegerás el silenciador de tu moto de caídas e impactos, evitando el contacto directo con las piedras.
Este protector está disponible en dos tamaños diferentes, de forma que se pueda ajustar a la perfección a tu moto además, la parte en metal le da a la pieza un acabado de primera calidad y tecnología avanzada.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Azul,,1414,224,96,139,106,,,,Azul,,,,,,,,,,,https://api.mybihr.com/medias/1095744004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMxNzB8aW1hZ2UvanBlZ3xhR0kwTDJnd05pODRPRGMzTmpneU16a3pNVEU0THpFd09UVTNORFF3TURRdE1WODRNREJYZURnd01FZ3xjZGI4NWI5M2UzYmJlMzUwZjAzNDNjZDY0OGI2MDY1MTg1NzVlYzJlMTJjOTdiNDJhYTk4ODUzOThhODE2YWI4,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
1095744005,61800013,8484000005,POLISPORT,"POLIS PROTECTION SILENCER LONG, GRN","Protector silencioso Polisport, verde, largo",45.28,37.42,14.80,8484000005,1,8714109090,0,1,"<p>El protector de silenciador de Polisport destaca por su protección contra caídas e impactos. Este nuevo e innovador artículo está fabricado con una mezcla de silicona y metal, y se puede instalar fácilmente sin necesidad de herramientas.</p><p><br><br><br> La instalación se hace fácilmente estirando la silicona alrededor del silenciador la fuerza y la adhesión de este compuesto hacen que la protección se mantenga en su lugar. La parte plástica, más gruesa, protegerá el silenciador de caídas e impactos.</p><p><br><br><br> La protección está disponible en 2 tamaños diferentes, con el fin de adaptarse perfectamente al silenciador, y la adición de metal le da a la pieza un acabado de primera calidad con tecnología a la vanguardia.</p>","
El protector de silenciador de Polisport destaca por su protección contra caídas e impactos. Este nuevo e innovador artículo está fabricado con una mezcla de silicona y metal, y se puede instalar fácilmente sin necesidad de herramientas.
 La instalación se hace fácilmente estirando la silicona alrededor del silenciador la fuerza y la adhesión de este compuesto hacen que la protección se mantenga en su lugar. La parte plástica, más gruesa, protegerá el silenciador de caídas e impactos.
 La protección está disponible en 2 tamaños diferentes, con el fin de adaptarse perfectamente al silenciador, y la adición de metal le da a la pieza un acabado de primera calidad con tecnología a la vanguardia.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. PLASTIC&PROTECT,Verde,,1404,223,96,138,106,,,,Verde,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1095744005-1.jpg?context=bWFzdGVyfHJvb3R8ODY4NDl8aW1hZ2UvanBlZ3xhR1ppTDJobFppOHhNREkxTVRNNE16WXpPVEkwTnpndk9EQXdWM2c0TURCSVh6RXdPVFUzTkRRd01EVXRNUzVxY0djfDAzYmY2Mzg2MzQxYjRkODUyZTQ3ZTJlMDc5OWIzYjQxMDljNzVkMDQyMWZiYTM2YWFmOTMyMGM3ZjliYmQ3YzQ,,,,,https://static.bihr.pro/eBihr/Pictures/POLISPORT-pictures.zip,,Spain Warehouse (Parts)
