PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Tipo,Tipo de corona,Tipo de piñón,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1075309001,47000340,4398 41 C45,PBR,"PBR RR SPROC 525 STEEL ST 4398, 41",Corona PBR acero C45 estándar 4398 - 525,39.24,32.43,19.46,4398.41.C45,4,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,41 dientes,,384,755,203,210,9,Negro,Acero,41,,525,,,,Estándar,,https://api.mybihr.com/medias/800Wx800H-1075309001-1.jpg?context=bWFzdGVyfHJvb3R8NzAyNzJ8aW1hZ2UvanBlZ3xhRFkyTDJnek1pOHhNREl3TmpZek5qazBNamsxTXpRdk9EQXdWM2c0TURCSVh6RXdOelV6TURrd01ERXRNUzVxY0djfDZhNGNmY2FhOTc2YmRkZTI2OTBhZWVmYTNiYzIyOTcxNWIxNjg0MDU3ZjcxNmFkOTU0MDYxZjk4MmY3YTc5Y2E,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075309002,47000436,4398 42 C45,PBR,"PBR RR SPROC 525 STEEL ST 4398, 42",Corona PBR acero C45 estándar 4398 - 525,40.45,33.43,20.06,4398.42.C45,4,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,331,825,217,218,7,Negro,Acero,42,,525,,,,Estándar,,https://api.mybihr.com/medias/800Wx800H-1075309002-1.jpg?context=bWFzdGVyfHJvb3R8NzAyNzJ8aW1hZ2UvanBlZ3xhRE0yTDJnek9TOHhNREl3TmpZek5qazJNall4TkRJdk9EQXdWM2c0TURCSVh6RXdOelV6TURrd01ESXRNUzVxY0djfDJjZTJlZjM0Y2E3Y2E2YjcyOTIyYjFiNDNkNThjODhiOGZmNWIxMWQxMDEwN2Y1MmEwY2I4N2Q1Y2I3YTc0Mjk,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075309003,47000399,4398 43 C45,PBR,"PBR RR SPROC 525 STEEL ST 4398, 43",Corona PBR acero C45 estándar 4398 - 525,40.45,33.43,20.06,4398.43.C45,9,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,423,726,209,225,9,Negro,Acero,43,,525,,,,Estándar,,https://api.mybihr.com/medias/800Wx800H-1075309003-1.jpg?context=bWFzdGVyfHJvb3R8NzAyNzJ8aW1hZ2UvanBlZ3xhREEyTDJnME1DOHhNREl3TmpZek5qazRNakkzTlRBdk9EQXdWM2c0TURCSVh6RXdOelV6TURrd01ETXRNUzVxY0djfDc2NjU3YWFjMzFlYWVjYzM5MTQyMmMzNjNmZTRlODUxNDBmYjIwNzQ0NDFiNjk1YTE4OTU5YjliNjU3MzMyNjE,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075309007,47000398,4398 48 C45,PBR,"PBR RR SPROC 525 STEEL ST 4398, 48",Corona PBR acero C45 estándar 4398 - 525,41.90,34.63,20.78,4398.48.C45,5,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,443,1140,252,251,7,Negro,Acero,48,,525,,,,Estándar,,https://api.mybihr.com/medias/800Wx800H-1075309007-1.jpg?context=bWFzdGVyfHJvb3R8NzAyNzJ8aW1hZ2UvanBlZ3xhRFpqTDJoaFppOHhNREl3TmpZek56QTJNRGt4T0RJdk9EQXdWM2c0TURCSVh6RXdOelV6TURrd01EY3RNUzVxY0djfDkyODRmNWQyZjhmM2QyMzVmMjVjNjc1YWM0NWEwMGUwZjdlZTU0MGUwYjRmYWIxNjg3MGM5YWY2NDQwMDlkOTU,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075309005,47000290,4398 45 C45,PBR,"PBR RR SPROC 525 STEEL ST 4398, 45",Corona PBR acero C45 estándar 4398 - 525,39.78,32.88,19.73,4398.45.C45,2,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,45 dientes,,450,893,222,225,9,Negro,Acero,45,,525,,,,Estándar,,https://api.mybihr.com/medias/800Wx800H-1075309005-1.jpg?context=bWFzdGVyfHJvb3R8NzAyNzJ8aW1hZ2UvanBlZ3xhR1poTDJoaVl5OHhNREl3TmpZek56QXlNVFU1TmpZdk9EQXdWM2c0TURCSVh6RXdOelV6TURrd01EVXRNUzVxY0djfGIyMTAzMWJiNTg0ZDUzM2NjNmZjZjRjMmMwZjVhNTE4YzM2N2Y5MDI0ZjQzYzNkYjFjYzU2ZDI1NmQ0YTI2NjM,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075309004,47000406,4398 44 C45,PBR,"PBR RR SPROC 525 STEEL ST 4398, 44",Corona PBR acero C45 estándar 4398 - 525,40.45,33.43,20.06,4398.44.C45,1,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,44 dientes,,439,1004,217,225,9,Negro,Acero,44,,525,,,,Estándar,,https://api.mybihr.com/medias/800Wx800H-1075309004-1.jpg?context=bWFzdGVyfHJvb3R8NzAyNzJ8aW1hZ2UvanBlZ3xhR05oTDJoak15OHhNREl3TmpZek56QXdNVGt6TlRndk9EQXdWM2c0TURCSVh6RXdOelV6TURrd01EUXRNUzVxY0djfDA0OWQzNGE0MTU1YTQ1Y2E2MGE2YjAzNzUxZWEzZTdlYzYwNDMwNjExNjNhNjA2YjQ1NWI3ZDc0MTcxMGMyYzg,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075345004,46000327,4522 43 LD,PBR,"PBR RR SPROC 525 ALU UL HA 4522, 43",Corona PBR aluminio ultra-light anodizado 4522 - 525,205.03,169.45,101.67,4522.43.LD,1,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
 <li>
  Use of top quality gross material
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
 
  Use of top quality gross material
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,932,670,220,223,19,Aluminio,Aluminio,43,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1075345004-1.jpg?context=bWFzdGVyfHJvb3R8NTQzMDh8aW1hZ2UvanBlZ3xhREUxTDJoa09DODVPRE01TlRjMk9EUTROemsyTmk4NE1EQlhlRGd3TUVoZk1UQTNOVE0wTlRBd05DMHhMbXB3Wnd8ZGZjOTMyMTdmYzE3MWM2Mjg5OWZlYWIxNzBkN2ZiNTMzYzc5OTE3M2VkZGEwZjcwNGU2YTU3NjRjZGQ5ZjA1Yw,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075345001,47452240,4522 40 LD,PBR,"PBR RR SPROC 525 ALU UL HA 4522, 40",Corona PBR aluminio ultra-light anodizado 4522 - 525,205.49,169.83,101.90,4522.40.LD,3,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
 <li>
  Use of top quality gross material
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
 
  Use of top quality gross material
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,40 dientes,,447,590,200,203,11,Aluminio,Aluminio,40,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1075345001-1.jpg?context=bWFzdGVyfHJvb3R8NTQzMDh8aW1hZ2UvanBlZ3xhREJqTDJnM1l5ODVPRE01TlRjMk56ZzVPREUwTWk4NE1EQlhlRGd3TUVoZk1UQTNOVE0wTlRBd01TMHhMbXB3Wnd8MzQ3YzE4YjE5NDE2ZTQyODkwY2Y5MjI5NjUwNzMwN2U2NTAxOTA2NzRkNTM1N2FlOTdjN2YyYTRiOTRlZTM1NA,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075345002,47002552,4522 41 LD,PBR,"PBR RR SPROC 525 ALU UL HA 4522, 41",Corona PBR aluminio ultra-light anodizado 4522 - 525,205.99,170.24,102.14,4522.41.LD,4,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
 <li>
  Use of top quality gross material
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
 
  Use of top quality gross material
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,41 dientes,,771,579,200,203,19,Aluminio,Aluminio,41,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1075345002-1.jpg?context=bWFzdGVyfHJvb3R8NTQzMDh8aW1hZ2UvanBlZ3xhRGc0TDJoallTODVPRE01TlRjMk9EQTVORGMxTUM4NE1EQlhlRGd3TUVoZk1UQTNOVE0wTlRBd01pMHhMbXB3Wnd8MGE5NWFmMTY3MGVkOGRkMjc0MzI1M2IwNjRjNmVlNzRlZjJkZjhiMThiMTkxNmVhNThlNzRjZjJhYzAyNzUxOQ,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075345003,47452242,4522 42 LD,PBR,"PBR RR SPROC 525 ALU UL HA 4522, 42",Corona PBR aluminio ultra-light anodizado 4522 - 525,200.38,165.60,99.36,4522.42.LD,0,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
 <li>
  Use of top quality gross material
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
 
  Use of top quality gross material
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,886,643,217,215,19,Aluminio,Aluminio,42,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1075345003-1.jpg?context=bWFzdGVyfHJvb3R8NTQzMDh8aW1hZ2UvanBlZ3xhRFU0TDJoa01TODVPRE01TlRjMk9ESTVNVE0xT0M4NE1EQlhlRGd3TUVoZk1UQTNOVE0wTlRBd015MHhMbXB3Wnd8M2I2YmM5MmE4ZWNkZmM4ZDUyZjU3ZTBmZjMyMmJlNzRmM2UzMjdhYjhiZTNhYzhjMDU0MjQ1NDkwMzMyNmRmNA,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075345007,,4522 39 LD,PBR,"PBR RR SPROC 525 ALU UL HA 4522, 39",Corona PBR aluminio ultra-light anodizado 4522 - 525,202.98,167.75,100.65,4522.39.LD,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,39 dientes,,1,1,10,10,10,Aluminio,Aluminio,39,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1075345007-1.jpg?context=bWFzdGVyfHJvb3R8NTQzMDh8aW1hZ2UvanBlZ3xhRFF5TDJoaVlpODVPRE01TlRjMk9UVXpOalUwTWk4NE1EQlhlRGd3TUVoZk1UQTNOVE0wTlRBd055MHhMbXB3Wnd8MjBhYjFhMDZiZTI4ODA0NjY4Y2RlNDk2NjU1ODNlZmEzZDdiYmQ3OGQxOWRjMjIxZmEzZGE1NTMwMGM5ZWMwMg,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075345005,,4522 37 LD,PBR,"PBR RR SPROC 525 ALU UL HA 4522, 37",Corona PBR aluminio ultra-light anodizado 4522 - 525,202.98,167.75,100.65,4522.37.LD,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,37 dientes,,1,1,10,10,10,Aluminio,Aluminio,37,,525,,,,Reforzado,,https://api.mybihr.com/medias/800Wx800H-1075345005-1.jpg?context=bWFzdGVyfHJvb3R8NTQzMDh8aW1hZ2UvanBlZ3xhR1kzTDJobE1TODVPRE01TlRjMk9EYzFNREV4TUM4NE1EQlhlRGd3TUVoZk1UQTNOVE0wTlRBd05TMHhMbXB3Wnd8NGI0YjkxN2MxMGIzNjFiNGFmYmIyNzg1ZmEyYjIwNTgyZjEyNGRhMWRiZDQ5MmIyNGE0ODJjYjMzZjBjZTZjNw,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075534005,,284 37 C45,PBR,"PBR RR SPROC 530 STEEL ST 284, 37",Corona PBR acero C45 estándar 284 - 530,30.08,24.86,14.92,284.37.C45,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very high quality 18NCD5 steel alloy
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very high quality 18NCD5 steel alloy
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,37 dientes,,1,1,10,10,10,Negro,Acero,37,,530,,,,Estándar,,,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075534008,,284 46 C45,PBR,"PBR RR SPROC 530 STEEL ST 284, 46",Corona PBR acero C45 estándar 284 - 530,48.40,40.00,24.00,284.46.C45,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very high quality 18NCD5 steel alloy
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very high quality 18NCD5 steel alloy
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,46 dientes,,1,1,10,10,10,Negro,Acero,46,,530,,,,Estándar,,,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075534007,,284 45 C45,PBR,"PBR RR SPROC 530 STEEL ST 284, 45",Corona PBR acero C45 estándar 284 - 530,39.10,32.31,19.39,284.45.C45,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very high quality 18NCD5 steel alloy
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very high quality 18NCD5 steel alloy
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,45 dientes,,1,1,10,10,10,Negro,Acero,45,,530,,,,Estándar,,,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075534006,,284 43 C45,PBR,"PBR RR SPROC 530 STEEL ST 284, 43",Corona PBR acero C45 estándar 284 - 530,38.59,31.89,19.13,284.43.C45,0,8714109090,0,1,"<ul>
 <li>
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 </li>
 <li>
  Very high quality 18NCD5 steel alloy
 </li>
 <li>
  Very resistant to corrosion and abrasion
 </li>
 <li>
  Reduced friction
 </li>
 <li>
  Very strict manufacturing process
 </li>
</ul>","
 
  Thanks to its long experience acquired in competition in collaboration with great teams, PBR offers a range of high quality sprockets and crowns.
 
 
  Very high quality 18NCD5 steel alloy
 
 
  Very resistant to corrosion and abrasion
 
 
  Reduced friction
 
 
  Very strict manufacturing process
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,43 dientes,,1,1,10,10,10,Negro,Acero,43,,530,,,,Estándar,,,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075534003,47000111,284 40 C45,PBR,"PBR RR SPROC 530 STEEL ST 284, 40",Corona PBR acero C45 estándar 284 - 530,39.10,32.31,19.39,284.40.C45,2,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,40 dientes,,380,941,206,205,9,Negro,Acero,40,,530,,,,Estándar,,https://api.mybihr.com/medias/1075534003-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODIzNzZ8aW1hZ2UvanBlZ3xhR0prTDJnMU5pODRPVEF6TXpZNE1URTBNakEyTHpFd056VTFNelF3TURNdE1WODRNREJYZURnd01FZ3wwZjc3MTI1NGIzNDI1NjY2ZDYzNjMyYTM5ZDlmYjk0ZGVlNGY2NTJmNTU1ODNhYjg4YjQ4NjU0OGM2YjIwYTZl,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
1075534004,47000110,284 48 C45,PBR,"PBR RR SPROC 530 STEEL ST 284, 48",Corona PBR acero C45 estándar 284 - 530,44.66,36.91,22.15,284.48.C45,3,8714109090,0,1,"<ul>
 <li>
  Race experience
 </li>
 <li>
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 </li>
 <li>
  High quality steel alloy 18NCD5
 </li>
 <li>
  High wear resistance
 </li>
 <li>
  Reduces frictions
 </li>
 <li>
  High precision manufacturing
 </li>
</ul>","
 
  Race experience
 
 
  Thanks to many years of competition experience, PBR developped a wide range of high quality sprockets in collaboration with top teams.
 
 
  High quality steel alloy 18NCD5
 
 
  High wear resistance
 
 
  Reduces frictions
 
 
  High precision manufacturing
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,717,1853,246,243,12,Negro,Acero,48,,530,,,,Estándar,,https://api.mybihr.com/medias/1075534004-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODIzNzZ8aW1hZ2UvanBlZ3xhRFZtTDJobVpDODRPVFk0TVRrd01qWXpNekkyTHpFd056VTFNelF3TURRdE1WODRNREJYZURnd01FZ3wxYjE4MzZjZDllZjBiNTJhNzNkMTIzYzIyNGY3YzFhYjRhODRiZjVlODRmMjc2Mzk1ZDc3ZTczODI3ZDE0YmVj,,,,https://static.bihr.pro/eBihr/Pictures/PBR-pictures.zip,Spain Warehouse (Parts)
