PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Guardapolvo] Diámetro exterior (Ømm),[Guardapolvo] Diámetro interior (Ømm),[Retén] Diámetro exterior (Ømm),[Retén] Diámetro interior (Ømm),Altura (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Embalaje,Tipo de producto,Picture1,Picture2,AllPicturesZIP,Document1,DeliveryPlant
1048067,R34004002,R34004002,SHOWA,SHOWA O-RING SHOCK ABSORBER 40MM,Repuesto amortiguador trasero Showa,4.01,3.31,2.32,R34004002,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li><a id=""_dx_frag_StartFragment""></a>Showa rear shock O-Ring for reliable and quality reconditioning<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","        Showa rear shock O-Ring for reliable and quality reconditioning  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,5,11,35,35,4,,,,,,,,,,,,https://api.mybihr.com/medias/1048067-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2Nzh8aW1hZ2UvanBlZ3xhR0k0TDJnM1l5ODRPVGN4TURZek5EVTVPRGN3THpFd05EZ3dOamN0TVY4NE1EQlhlRGd3TUVnfDYyMTUxOTU5YzhlNWZiZTU4MDZmZTg3ZWYyZThlZjIzYzU2NzdjZmUxNDA5OTkwMTgyOWFiMjg4MTE4NzBiMGM,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1048069,FMAN08501WO,FMAN08501WO,SHOWA,SHOWA REPAIR KIT FORK,Kit de reparación de horquilla SHOWA,67.76,56.00,39.20,FMAN08501WO,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs5CD66E5E{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a><a id=""_DX_FRAG_STARTFRAGMENT""></a>This Showa kit contains everything you need to repair your front fork.</p><p> </p><ul> <li>Depending on the model of your motorcycle, the kit evolves to offer you all the necessary parts<a id=""_DX_FRAG_ENDFRAGMENT""></a> </li><li>Without Oil<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","       This Showa kit contains everything you need to repair your front fork.  Depending on the model of your motorcycle, the kit evolves to offer you all the necessary parts Without Oil  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,491,167,126,78,50,,,,,,,,,,,,https://api.mybihr.com/medias/1048069-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIzNDV8aW1hZ2UvanBlZ3xhRFU1TDJnNFlTODRPVGN4TURZek9EVXpNRGcyTHpFd05EZ3dOamt0TVY4NE1EQlhlRGd3TUVnfDhjNGYwZmVmOGI4MzRmN2VlMTRlNjg0YjhmNjI4MDdlM2JmZjlmYzRhY2Q4NjYyZDg1ZGZjODE4OTQwMGQwN2Y,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1048070,F27503701,F27503701,SHOWA,SHOWA RING FORK OUTTER 37MM,Retén SHOWA 37Ømm,7.50,6.20,4.34,F27503701,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li><a id=""_dx_frag_StartFragment""></a>Showa spare part for a quality reconditioning </li><li>Sold by unit<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","        Showa spare part for a quality reconditioning Sold by unit  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,53,33,48,65,17,,,,,,,,,,por unidad,,https://api.mybihr.com/medias/1048070-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTgwMTl8aW1hZ2UvanBlZ3xhR014TDJoa09DODRPVGN4TURZME1EUTVOamswTHpFd05EZ3dOekF0TVY4NE1EQlhlRGd3TUVnfDdmMTAxNDdmM2Y0Y2VlODdmYWVhZDM1YjViOTEyZjQwOWU3ZTRhOWQ1OTVkYzE2NDJmYjFhYzYzZmY0Zjg1M2Q,https://api.mybihr.com/medias/1048070-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjkyNjN8aW1hZ2UvanBlZ3xhRGt5TDJoa1ppODRPVGN4TURZME1qUTJNekF5THpFd05EZ3dOekF0TWw4NE1EQlhlRGd3TUVnfGZhNGU0M2Q3NDllNGIzODg4YjZlYjgzNGU2MWIwZmZmZTZhNzZhN2ExMmQ5YjdlMTk1YTM5OTZkNzQ1YzQyYzg,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1048068,RMAN08501,RMAN08501,SHOWA,SHOWA REPAIR KIT SHOCK ABSORBER,Kit de reparación amortiguador trasero Showa,82.28,68.00,47.60,RMAN08501,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>This Showa kit contains everything you need to repair your shock absorber. </p><p> </p><p>Depending on the model of your motorcycle, the kit evolves to offer you all the necessary parts<a id=""_dx_frag_EndFragment""></a></p></body> </html>","       This Showa kit contains everything you need to repair your shock absorber.  Depending on the model of your motorcycle, the kit evolves to offer you all the necessary parts ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,534,72,98,109,50,,,,,,,,,,,,https://api.mybihr.com/medias/1048068-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEzNDZ8aW1hZ2UvanBlZ3xhRGc0TDJnNE15ODRPVGN4TURZek5qVTJORGM0THpFd05EZ3dOamd0TVY4NE1EQlhlRGd3TUVnfDMxNjUyMjcwMmFiZjYwNGI0NDEwZGY4ZjE1OWJlMTEzMjU1MGI0Y2JhYzk1ZmNjMDNhYzFiM2Q0ZWYwNmQ0YWY,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1048061,R29608001,R29608001,SHOWA,SHOWA BLADDER SHOCK ABSORBER,Repuesto amortiguador trasero Showa,36.30,30.00,21.00,R29608001,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li><a id=""_dx_frag_StartFragment""></a>Showa rear shock bladder for reliable and quality reconditioning<a id=""_dx_frag_EndFragment""></a></li></ul> </body> </html>","        Showa rear shock bladder for reliable and quality reconditioning  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,205,38,91,50,45,,,,,,,,,,,,https://api.mybihr.com/medias/1048061-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY1MzB8aW1hZ2UvanBlZ3xhR1UzTDJnME9DODRPVGN4TURZeE9EZzNNREEyTHpFd05EZ3dOakV0TVY4NE1EQlhlRGd3TUVnfGVlNzUyOGZkMTc3NDU0NTFhZmNjZjdkMzUxNzNkNGViM2E2M2MzN2MyZmY1ZDZkMDE4Mzg1Y2FkZGJmOTA3ZDQ,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026011,44900637,F33004101,SHOWA,"SHOWA DUST SEAL 41X54,5X15",Guardapolvos de horquilla SHOWA - 41x54.5x15 mm,13.31,11.00,7.70,8435622702858,5,8714109090,0,1,"<p>Guardapolvos de horquilla Showa, para un reacondicionamiento fiable y de calidad.</p>","
Guardapolvos de horquilla Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,150,13,105,65,22,,,,,,,,,,por unidad & por unidad,,https://api.mybihr.com/medias/800Wx800H-1026011-1.jpg?context=bWFzdGVyfHJvb3R8MzcxNjZ8aW1hZ2UvanBlZ3xhRE01TDJobFlTODJPREkyTVRZM01URTBNVFF3Tmk4NE1EQlhlRGd3TUVoZk1UQXlOakF4TVMweExtcHdad3w5YjE4YzVkMmIwYzhhMmZhYThjN2M5ZDk5ODQyYzIyYWQ2MmYzZjkxYjk3MzIyNzYzZDczOGQ4Y2ZmYmUzZGM4,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026013,49900221,R34005002,SHOWA,SHOWA O-RING SHOCK ABSORBER 50MM,Junta torica de amortiguador Showa,2.50,2.07,1.45,R34005002,23,8714109090,0,1,"<ul>  <li>O-ring para amortiguador Showa, para un reacondicionamiento fiable y de calidad.</li></ul>","  O-ring para amortiguador Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,56,2,61,51,18,,,,,,,,,,,,https://api.mybihr.com/medias/1026013-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcyOTR8aW1hZ2UvanBlZ3xhRE5qTDJnNFlTODRPVFk1TlRFeE1UYzBNVGMwTHpFd01qWXdNVE10TVY4NE1EQlhlRGd3TUVnfDYwNzQxZTlmNjI0OGZjZWEyNjU1NDAzMzBhNjI1MDgyZWVkNDVmNzNkN2NlM2M2ODA5NjAxOGQ4NjRmZTA5ZDc,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026052,49900227,R41501801,SHOWA,SHOWA RUBBER SHOCK ABSORBER STOPPER,Tope de goma para amortiguador Showa,18.50,15.29,10.70,8435622710006,0,8714109090,0,1,"<ul>  <li>Tope de goma para amortiguador Showa, para un reacondicionamiento fiable y de calidad.</li></ul>","  Tope de goma para amortiguador Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,389,28,75,91,57,,,,,,,,,,,,https://api.mybihr.com/medias/1026052-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg5MjN8aW1hZ2UvanBlZ3xhR1UzTDJnM01TODRPVFk1TlRFNE9EUXhPRGcyTHpFd01qWXdOVEl0TVY4NE1EQlhlRGd3TUVnfGI0M2I1YjBhMDZkZmY0ZDNlYWQzMGEwNzk2MDM5ZmU2N2MzYzAzNDE0N2VlZjY2NjgxN2UwMTUwNTliNzJjYWE,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026006,44900632,F33004802,SHOWA,SHOWA DUST SEAL FORK 48MM,Guardapolvos de horquilla SHOWA - 48x58x6x10 mm,16.94,14.00,9.80,F33004802,2,8714109090,0,1,"<p>Guardapolvos de horquilla Showa, para un reacondicionamiento fiable y de calidad.</p>","
Guardapolvos de horquilla Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,124,12,107,68,17,,,,,,,,ø 48 mm,,por unidad,,https://api.mybihr.com/medias/1026006-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQwNDZ8aW1hZ2UvanBlZ3xhREZoTDJnd09TODRPVFk1TlRBNU56azNPVEU0THpFd01qWXdNRFl0TVY4NE1EQlhlRGd3TUVnfDQ0OTRkM2ViMjIzMTQ1NDI1YjhhYjhjOGFiMzgzZTI3MDc0ZDgyZmZiYjVmMmMyM2QwNmEyY2NjZmViZTQ0NmY,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026050,49900225,R41501601,SHOWA,SHOWA RUBBER SHOCK ABSORBER STOPPER,Tope de goma para amortiguador Showa,19.36,16.00,11.20,8435622709963,0,8714109090,0,1,"<ul>  <li>Tope de goma para amortiguador Showa, para un reacondicionamiento fiable y de calidad.</li></ul>","  Tope de goma para amortiguador Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,288,34,77,68,55,,,,,,,,,,,,https://api.mybihr.com/medias/1026050-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg5MjN8aW1hZ2UvanBlZ3xhRFEzTDJnMk5DODRPVFk1TlRFNE5EUTROamN3THpFd01qWXdOVEF0TVY4NE1EQlhlRGd3TUVnfDhlZWJmOGFlZmQxOTM3YjgwYjkyNTM2ZjM4NjVhZmQxNmY2YmJjYzI4MzNjMzEwMmU2OTA5MmRkNjhiYWM5Nzc,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026031,44900664,FMAN04802WO,SHOWA,SHOWA REPAIR KIT FORK,Kit de reparacion horquilla showa,98.01,81.00,56.70,8435622707143,1,8714109090,0,1,"<ul>  <li>Este kit Showa contiene todo lo que necesitas para reparar tu horquilla delantera.  Dependiendo del modelo de moto, el kit se adapta para ofrecerle todas las piezas necesarias.</li></ul>","  Este kit Showa contiene todo lo que necesitas para reparar tu horquilla delantera.  Dependiendo del modelo de moto, el kit se adapta para ofrecerle todas las piezas necesarias.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,780,170,126,119,52,,,,,,,,,,,,https://api.mybihr.com/medias/1026031-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIzNDV8aW1hZ2UvanBlZ3xhR1k1TDJoak5pODRPVFk1TlRFME56RXpNVEU0THpFd01qWXdNekV0TVY4NE1EQlhlRGd3TUVnfGNmMjgxZDMzMmRmOWJmYzFkY2U0ZTJhNTAwMGZmNThiMjQxMDBjMGU4MDcxYjE4ZjNlMTQ0ZThmODk4NTdmYWU,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026033,49900222,R34505001,SHOWA,SHOWA FORK SEAL SPY SHOCK ABSORB 50MM,Retén de pistón de amortiguador SHOWA - Ø50mm,31.46,26.00,18.20,R34505001,5,8714109090,0,1,"<ul>  <li>Retén de amortiguador Showa, para un reacondicionamiento fiable y de calidad.</li></ul>","  Retén de amortiguador Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,78,1,100,65,12,,,,,,,,,,,,https://api.mybihr.com/medias/1026033-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUwNzJ8aW1hZ2UvanBlZ3xhR05rTDJobE15ODRPVFk1TlRFMU1UQTJNek0wTHpFd01qWXdNek10TVY4NE1EQlhlRGd3TUVnfDZkMTg5MDAwNGJhMDEzYTNlNDNiZmY0MGRjNWNhNjZmY2IwNTY2NmM4OGNlOWM4YjJkMjExNDk1ZWE1ZmY1ZDc,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026038,49900211,R25005002,SHOWA,SHOWA PISTON RING,Piezas de recambio amortiguador segmento pistón SHOWA,15.00,12.40,8.68,R25005002,6,8714109090,0,1,<ul>  <li>Segmento de pistón SHOWA de repuesto para amortiguador.</li></ul>,"  Segmento de pistón SHOWA de repuesto para amortiguador.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,48,10,80,60,10,,,,,,,,,,,,https://api.mybihr.com/medias/1026038-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI4ODB8aW1hZ2UvanBlZ3xhRGcyTDJnM1l5ODRPVFk1TlRFMk1EZzVNemMwTHpFd01qWXdNemd0TVY4NE1EQlhlRGd3TUVnfDZiYjk2NGRiMTIzNmRmMmY5NjExNzgzYzAzNzIzMzcwZWVkNzIxMTJjNzJkNTUyOGE4YWY1MTExYmMyYTAyMDk,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026051,49900226,R41501602,SHOWA,SHOWA RUBBER SHOCK ABSORBER STOPPER,Tope de goma para amortiguador Showa,19.36,16.00,11.20,R41501602,0,8714109090,0,1,"<ul>  <li>Tope de goma para amortiguador Showa, para un reacondicionamiento fiable y de calidad.</li></ul>","  Tope de goma para amortiguador Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,360,24,109,58,57,,,,,,,,,,,,https://api.mybihr.com/medias/1026051-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg5MjN8aW1hZ2UvanBlZ3xhREUzTDJnMllpODRPVFk1TlRFNE5qUTFNamM0THpFd01qWXdOVEV0TVY4NE1EQlhlRGd3TUVnfDMyNzQ3Mzc4YTUxYTExMjU4ZDBiNTUyM2VmZjA2MDc3MjIxNzYyM2Y1ZmJiNDA3OTBkMjlmNDU0ZTljYmU1YmU,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026055,49900229,R55101401,SHOWA,SHOWA NUT HEX,Tuerca hexagonal para amortiguador Showa,5.00,4.13,2.89,R55101401,3,8714109090,0,1,"<ul>  <li>Tuerca de amortiguador Showa, para un reacondicionamiento fiable y de calidad.</li></ul>","  Tuerca de amortiguador Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,72,4,92,65,12,,,,,,,,,,,,https://api.mybihr.com/medias/1026055-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQxNTZ8aW1hZ2UvanBlZ3xhR1l4TDJoalpDODRPVFk1TlRFNU5ETXhOekV3THpFd01qWXdOVFV0TVY4NE1EQlhlRGd3TUVnfGJmMzc2NTc0MDRkZGIwOTcxNWUzZjY0YjkyMzkwYzc4ODcxOWViZWE4MzI4M2E0ODA2OGVlNWMzMzgyMmU2ZDU,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026032,44900666,FMAN04902WO,SHOWA,SHOWA REPAIR KIT FORK,Kit de reparacion horquilla showa,135.52,112.00,78.40,FMAN04902WO,2,8714109090,0,1,"<ul>  <li>Este kit Showa contiene todo lo que necesitas para reparar tu horquilla delantera.  Dependiendo del modelo de moto, el kit se adapta para ofrecerle todas las piezas necesarias.</li></ul>","  Este kit Showa contiene todo lo que necesitas para reparar tu horquilla delantera.  Dependiendo del modelo de moto, el kit se adapta para ofrecerle todas las piezas necesarias.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,662,169,135,86,57,,,,,,,,,,,,https://api.mybihr.com/medias/1026032-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzIzNDV8aW1hZ2UvanBlZ3xhR0kyTDJoalpDODRPVFk1TlRFME9UQTVOekkyTHpFd01qWXdNekl0TVY4NE1EQlhlRGd3TUVnfDI4ZTQ5ZjQwNDkyZDQ4ZmFjOGM1MTRmZDRkNjg0OWQyYmZkZGQyZTU0ODAwMWM0Mzc2OTg2NzQ1YzFiMTU0YmI,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026041,44900681,R32001802,SHOWA,SHOWA SHOCK SEAL SPY 18MM,Retén de amortiguador sin guardapolvo SHOWA - 18x30x5 mm,19.36,16.00,11.20,8435622708768,13,8714109090,0,1,"<ul>  <li>Retén de amortiguador Showa, para un reacondicionamiento fiable y de calidad.</li></ul>","  Retén de amortiguador Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,57,3,116,61,8,,,,,,,,,,,,https://api.mybihr.com/medias/1026041-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg2Nzl8aW1hZ2UvanBlZ3xhREk0TDJnMk9DODRPVFk1TlRFMk5qYzVNVGs0THpFd01qWXdOREV0TVY4NE1EQlhlRGd3TUVnfDYwMGQwYjk3MjAwZTM1NDI2OTRhNDEyNjEzZDFlN2FiZTIwNDUzZTMwNWQ5NTdkNTVmZTVkYTQyYzg5NGQ4MTA,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026008,44900634,F33004901,SHOWA,"SHOWA DUST SEAL 49X60,6X14","Guardapolvos de horquilla SHOWA - 49x60,6x14 mm",14.52,12.00,8.40,8435622702940,1,8714109090,0,1,"<p>Guardapolvos de horquilla Showa, para un reacondicionamiento fiable y de calidad.</p>","
Guardapolvos de horquilla Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,136,11,87,65,24,,,,,,,,,,por unidad,,https://api.mybihr.com/medias/1026008-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQwNDZ8aW1hZ2UvanBlZ3xhR1F5TDJobU15ODRPVFk1TlRFd01Ua3hNVE0wTHpFd01qWXdNRGd0TVY4NE1EQlhlRGd3TUVnfGQ0NjMyMjI3MzBkOGU3MDY1N2YyYzhmYWVmYjUxZjdmOWZkNWE4MmE4YWQyNWM2N2VmZjAzZDEzMGUwYWRmZmQ,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1025981,44900678,R27501602,SHOWA,SHOWA RING SHOCK ABSORBER 16X18X12MM,Casquillo de friccion para amortiguador Showa 16x18x12mm,11.00,9.09,6.36,R27501602,1,8714109090,0,1,"<ul>  <li>Casquillo para amortiguador Showa, para un reacondicionamiento fiable y de calidad.</li></ul>","  Casquillo para amortiguador Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,73,6,65,47,24,,,,,,,,,,,,https://api.mybihr.com/medias/1025981-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3MjR8aW1hZ2UvanBlZ3xhRFE1TDJobE5DODRPVFk0TmpJNU5qRTJOamN3THpFd01qVTVPREV0TVY4NE1EQlhlRGd3TUVnfDNkNTYwZDAxMmQwMTY5MzY3ZDM4MTNiNGI1ZGY5OTI4ZTkzMzVjNTA3MmFiODdhZDM5ZGQ4MWQzMTNmYjE0Y2Y,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1025983,44900679,R27501801,SHOWA,SHOWA RING SHOCK ABSORBER 18X20X14MM,Casquillo de friccion para amortiguador Showa 18x20x14mm Suzuki RM-Z250/450,11.00,9.09,6.36,8435622708294,1,8714109090,0,1,"<ul>  <li>Casquillo para amortiguador Showa, para un reacondicionamiento fiable y de calidad.</li></ul>","  Casquillo para amortiguador Showa, para un reacondicionamiento fiable y de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,90,3,75,63,19,,,,,,,,,,,,https://api.mybihr.com/medias/1025983-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3MjR8aW1hZ2UvanBlZ3xhR0k0TDJneE9DODRPVFk0TmpNd01EQTVPRGcyTHpFd01qVTVPRE10TVY4NE1EQlhlRGd3TUVnfGQ2MjU0MDQ2MGJmMTZhOGE2YzE3MzY0N2I1NWY4NDI5NDljMDc2ZjUyOTY4YzQ2NDYxMDIzYzc2Njc1ZmRmZTE,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1025989,44900642,F27604902,SHOWA,SHOWA RING FORK INNNER 49MM,Casquillo interior de friccion para horquilla Showa 47x49x20mm Harley Davidson,17.00,14.05,9.84,F27604902,1,8714109090,0,1,<ul>  <li>Recambios Showa para un reacondicionamiento de calidad.</li></ul>,"  Recambios Showa para un reacondicionamiento de calidad.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,214,20,106,63,32,,,,,,,,,,por unidad,,https://api.mybihr.com/medias/1025989-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQ3MjB8aW1hZ2UvanBlZ3xhREE1TDJoaVppODRPVFk0TmpNeU1UY3lOVGMwTHpFd01qVTVPRGt0TVY4NE1EQlhlRGd3TUVnfDA0YzkwYWZlMTgyNWZkMWIyNjhkYTJmYjE2YjM5ZjI2ZmE4M2MzNTk5OWFiMWQyMWQ2MWQyYmZjMzNkMDUwY2I,https://api.mybihr.com/medias/1025989-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDU2NDN8aW1hZ2UvanBlZ3xhR00yTDJoak5TODRPVFk0TmpNeU16WTVNVGd5THpFd01qVTVPRGt0TWw4NE1EQlhlRGd3TUVnfGM1ZGEzMTY5NmZkZTRjMGUzMDk0MDhmYmU5MjU0NTY2YTAyNTA0YmNlY2EzOTVlMDg1ZmE4NGE1YmJkOGNmMmU,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
1026014,44900651,FMAN039H0,SHOWA,SHOWA REPAIR KIT FORK 39MM,Kit de reparación de horquilla SHOWA Harley-Davidson 39mm,70.18,58.00,40.60,8435622707075,1,8714109090,0,1,"<ul>  <li>Este kit Showa contiene todo lo que necesitas para reparar tu horquilla delantera.  Dependiendo del modelo de moto, el kit se adapta para ofrecerle todas las piezas necesarias.</li></ul>","  Este kit Showa contiene todo lo que necesitas para reparar tu horquilla delantera.  Dependiendo del modelo de moto, el kit se adapta para ofrecerle todas las piezas necesarias.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,746,167,142,101,52,,,,,,,,,,,,https://api.mybihr.com/medias/1026014-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU5NjB8aW1hZ2UvanBlZ3xhRFpqTDJnNE15ODRPVFk1TlRFeE16Y3dOemd5THpFd01qWXdNVFF0TVY4NE1EQlhlRGd3TUVnfDllNDk0MjQ2OTM3MzNmNDc1NmY2YzQyMDljYWZlZGQ2NGYxMzcxOWVlNTQ1YjY0NmM1Njg5YjBiNWVjNmYxZTY,,https://static.bihr.pro/eBihr/Pictures/SHOWA-pictures.zip,,Spain Warehouse (Parts)
