PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Anchura pedalier (Mm),BCD (Mm),Color,Dientes,Factor I (Mm),Factor Q (Mm),Linea de cadena (Mm),Longitud de biela (Mm),Material de biela,Material de plato,Pedalier (BB),Peso (g),Transmisión,Uso recomendado,Velocidades,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1116506,1116506,RPX-FD100A-TT-172.5-,PROWHEEL,PROWH CRANKSET ROAD 172.5MM 46T,Bielas Prowheel ROAD 172.5mm 46T,150.00,123.97,25.00,1116506,43,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,15402,1343,302,255,200,,,,,,,,,Aluminio 6061-T6 Forjado,Aluminio 7075-T6,,,,Carretera,11,https://api.mybihr.com/medias/1116506-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTM3OTA3fGltYWdlL2pwZWd8YUdSaUwyZ3lOaTh4TmpNMk16a3dOVEE0T1RVMk5pOHhNVEUyTlRBMkxURmZPREF3VjNnNE1EQkl8NzIwOWVhMTZlZDdjNzU3OWYyNzIzMWMwNTU4NDgwMmVlMGI5NjJiZDVjZTE3ZjMxNWE5ODA3ZjRkMmM1ZmZkZg,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121629,,S10-45.5,PROWHEEL,PROWH EBIKE SPIDER BAFANG M800 CL45.5,Araña PROWHEEL S10 para Bafang M800,33.50,27.69,5.55,S10-45.5,17,8714109090,0,1,"<p>Araña PROWHEEL modelo S10.</p>
<p>BCD 110mm</p>
<p>Línea de cadena 45.5mm</p>","
Araña PROWHEEL modelo S10.

BCD 110mm

Línea de cadena 45.5mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,192,99,97,86,23,,,,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121629-1.jpg?context=bWFzdGVyfHJvb3R8MjY5NDN8aW1hZ2UvanBlZ3xhRFpsTDJnNE5DOHpNakkwTmpBd05EYzNOams1TUM4NE1EQlhlRGd3TUVoZk1URXlNVFl5T1MweExtcHdad3w4NzMzNDQ4Yjk1NTQ4YWQ5MTAyY2QwMzdkMDliNjA0YjNhYjVhMjFmYTI3OTJlMzljNjYxODY1Yzc3YmVmOTI5,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121612,,EB10-L-175,PROWHEEL,PROWH EBIKE LH CRANKARM 175 BAF M600/5/4,Biela izquierda PROWHEEL E-Bike aluminio 175mm BFG - Bafang M600 / M500 / M420,19.99,16.52,10.74,EB10-L-175,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,381,282,218,53,33,,,Negro,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121612-1.jpg?context=bWFzdGVyfHJvb3R8MzA0ODh8aW1hZ2UvanBlZ3xhRGhtTDJoa1ppOHpNakV5TWpRNU5UazFPVEEzTUM4NE1EQlhlRGd3TUVoZk1URXlNVFl4TWkweExtcHdad3wxN2ExZDI1MDQ5NWI0MmY0N2VjZGQ4NmVjYWJhZDZmZDM0NGZlODdhZTAwZTQ3NzM2ZmE1MGQxOTEyMmRlNTI4,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1116508,1116508,DMA-CR099A-TT-172.5-,PROWHEEL,PROWH CRANKSET ROAD 172.5MM 48T,Bielas Prowheel ROAD 172.5mm 48T,165.00,136.36,28.00,1116508,47,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,15402,1343,302,255,200,,,,,,,,,Aluminio 6061-T6 Forjado,Aluminio 7075-T6,,,,Carretera,11,https://api.mybihr.com/medias/1116508-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ5ODIyfGltYWdlL2pwZWd8YURZeEwyZzRaQzh4TmpNMk16a3dOREUzTWpBMk1pOHhNVEUyTlRBNExURmZPREF3VjNnNE1EQkl8NmM1MDc3ZjU5NmJhMTcwZGIwZGVkMDMyMDFmMDEzMzMxNjg0YWYyNjY5YjY0NmEyMDZlOGM1MDk5YmE2ZmQ1OQ,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121618,,NWA40T,PROWHEEL,PROWH EBIKE CHAINRING 40T BAF/YA/SHI/BRO,Plato PROWHEEL 40 dientes para bielas RPX Road Race,32.50,26.86,5.40,NWA40T,16,8714109090,0,1,"<p>40 DIENTES<br>
BCD 110 MM<br>
LÍNEA DE CADENA 45,5 MM<br>
MATERIAL AL-7075-T6<br>
ACABADO 100 % MECANIZADO EN CNC, ANODIZADO NEGRO.</p>
<ul>
	<li>INCLUYE TORNILLOS DE PLATO</li>
</ul>
","
40 DIENTES
BCD 110 MM
LÍNEA DE CADENA 45,5 MM
MATERIAL AL-7075-T6
ACABADO 100 % MECANIZADO EN CNC, ANODIZADO NEGRO.

	INCLUYE TORNILLOS DE PLATO

",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,478,174,181,176,15,,,Negro,,,,,,,Aluminio 7075-T6,,,,Carretera,,https://api.mybihr.com/medias/800Wx800H-1121618-1.jpg?context=bWFzdGVyfHJvb3R8OTA4ODB8aW1hZ2UvanBlZ3xhREJtTDJnM01TODVPVEU1TnpjMk9EY3lPRFl3Tmk4NE1EQlhlRGd3TUVoZk1URXlNVFl4T0MweExtcHdad3wxYzUyZDMxMWE4YzVkZjlhZDhkNWRmYmEzZTU0YzE2NmY1MjMzZWYwODE5ODBhOTQ1MjAyM2U2NjAwNjM5MTAy,https://api.mybihr.com/medias/800Wx800H-1121618-2.jpg?context=bWFzdGVyfHJvb3R8OTU0NTZ8aW1hZ2UvanBlZ3xhR0V3TDJnM09DODVPVEU1TnpjMk9EazVNRGMxTUM4NE1EQlhlRGd3TUVoZk1URXlNVFl4T0MweUxtcHdad3xmMjJlOWQ3N2U2OTIwN2I4MDlkYmY5OTdjNDdhOGFjMjkwNzA5MjI2MTg4ZjBmNzVmOWU5MDRmY2Y1MTkwZjhj,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121597,,EB04-L-165 (BNI),PROWHEEL,PROWH EBIKE LH CRANKARM 165 BOSCH/BAF/YA,Biela izquierda PROWHEEL E-Bike aluminio 165mm BNI - Bosch,19.99,16.52,2.54,1121597,23,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,369,263,205,53,34,,,Negro,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121597-1.jpg?context=bWFzdGVyfHJvb3R8MzkzMDd8aW1hZ2UvanBlZ3xhR1ZrTDJoaFppOHpNakV5TWpRNU1EQTJNRGd6TUM4NE1EQlhlRGd3TUVoZk1URXlNVFU1TnkweExtcHdad3w4ZmZmYTZhYTk1YjgwNWU1MmU2YTU2MzZiMmQzMzc1NDBkOGI1Y2NhNzNmNDEwZTliYTg2ZDNmZDkyMDYxNDk2,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1104747,15399,SOLID-248T-170,PROWHEEL,PROWH BIKE CRANKSET FIXED. 48T. 170MM,Plato-bielas Fixie 170-48T,54.99,45.45,20.45,8430525153998,21,8714109090,0,1,<font size=1><font size=1><p align=left><font size=3>Plato y bielas Fixie / City.</font></p><p align=left><font size=3>Biela: Aluminio 6061 Forged. Negro anodizado.</font></p><p align=left><font size=3>Plato: Aluminio negro anodizado de 3mm</font></p><p align=left><font size=3>Dentado: 48T</font></p><p align=left><font size=3>Biela: 170mm.</font></p><p><font size=3>Eje pedalier: Cuadrado.</font></p></font></font>,Plato y bielas Fixie / City.Biela: Aluminio 6061 Forged. Negro anodizado.Plato: Aluminio negro anodizado de 3mmDentado: 48TBiela: 170mm.Eje pedalier: Cuadrado.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,5041,1033,313,273,59,,,,,,,,,Aluminio 6061-T6 Forjado,,,,,Ciudad,1,https://api.mybihr.com/medias/1104747-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxNzY4fGltYWdlL2pwZWd8YURObEwyaGhNQzh4TURreU56azBOVGswTVRBeU1pOHhNVEEwTnpRM0xURmZPREF3VjNnNE1EQkl8Y2IwMzNhMDNiMzhiZDgyNDdlY2M0MDc2ZDNkMDdmYTU3MGZkMGUwMmI5MDIwNjM4MDlkODFlYTFmNGZlNmI4NQ,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121591,,EB03-L-170,PROWHEEL,PROWH EBIKE LH CRANKARM 170 BOSCH/BAF/YA,Biela izquierda PROWHEEL E-Bike aluminio 170mm ISIS - Bosch / Bafang / Yamaha,17.50,14.46,2.00,1121591,24,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,469,265,217,48,45,,,Negro,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121591-1.jpg?context=bWFzdGVyfHJvb3R8MzczOTB8aW1hZ2UvanBlZ3xhR1psTDJoa1lpOHpNakV5TWpRNE56Y3dNVFV6TkM4NE1EQlhlRGd3TUVoZk1URXlNVFU1TVMweExtcHdad3w5ZTk5OTEwN2ZjNzc1YTdjZDBjNzgwNzJkZGYxZjllYzQ2OTM4NjQwYWU2ZTUxZmZlMTc0ZjIxNWM5NDg1MjMz,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121636,,S16-53,PROWHEEL,PROWH EBIKE SPIDER CL53 SHI E8000/E7/E6,Araña PROWHEEL S16 para Shimano E8000 - sin protector de plato,33.50,27.69,3.18,S16-53,41,8714109090,0,1,"<p>Araña PROWHEEL S16-53 (sin protector de plato)</p>
<p>BCD 104mm</p>
<p>Línea de cadena 53mm</p>","
Araña PROWHEEL S16-53 (sin protector de plato)

BCD 104mm

Línea de cadena 53mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,262,95,96,91,30,,,,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121636-1.jpg?context=bWFzdGVyfHJvb3R8NjA5OTN8aW1hZ2UvanBlZ3xhR0ZsTDJoaVl5OHpNakkwTmpBd05qRTFNekkwTmk4NE1EQlhlRGd3TUVoZk1URXlNVFl6TmkweExtcHdad3wzZjU2OTQ2MDU4NjJhYTM4NzJmMDJlOTBkNWI1MmYxN2YyY2QwY2QyNjUxMzdjNjdmYzc2NDQ4YTY3ODk2ZTFl,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121622,,NWS16T,PROWHEEL,PROWH EBIKE CHAINRING 16T BOSCH GEN2,Plato para E-Bike PROWHEEL 16 dents,15.00,12.40,3.00,NWS16T,39,8714109090,0,1,"<p>Plato para E-Bike PROWHEEL</p>
<p>Compatible con:</p>
<ul>
<li>Bosch Gen2</li>
</ul>","
Plato para E-Bike PROWHEEL

Compatible con:

Bosch Gen2
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,17,44,68,49,5,,,,,,,,,,Acero,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121622-1.jpg?context=bWFzdGVyfHJvb3R8NTYyODB8aW1hZ2UvanBlZ3xhREU0TDJobVlpOHpNakl6TURrd01USXhPVE0xT0M4NE1EQlhlRGd3TUVoZk1URXlNVFl5TWkweExtcHdad3w5N2ZhNjA4N2Q5ODE5MmJiNTA3ZjA4MGY4NzJhZTRmNjZlZWRlYWI0N2QyZmRkMzMxMGVhMjdhODQ1ZTdmNDY4,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1116465,1116465,CHARM-FD4S-TT – 32T,PROWHEEL,PROWH CHAINRING CHARM 4 SCREWS 32T,Plato Prowheel CHARM 4 screws 32T,30.00,24.79,8.99,1116465,76,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,310,166,156,153,13,,,,,,,,,Aluminio 6061-T6 Forjado,Acero,,,,MTB,10 & 11,https://api.mybihr.com/medias/800Wx800H-1116465-1.jpg?context=bWFzdGVyfHJvb3R8NzQzOTd8aW1hZ2UvanBlZ3xhR1l6TDJobE1TODBPRFV3T0RJeU5UUXlNVE0wTWk4NE1EQlhlRGd3TUVoZk1URXhOalEyTlMweExtcHdad3w2ODEwNjNjYTAzNDRjYjY5ZWQzNzIxMDNmNzhjOTYyMTI5MTEwODM2YTU0YzY2OGEwNjAwODEyMTZjOTIzZWJj,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121626,,NWS36T,PROWHEEL,PROWH EBIKE CHAINRING 36T BAF/SHI/BOSCH,Plato para E-Bike PROWHEEL 36 dents,21.50,17.77,7.10,NWS36T,15,8714109090,0,1,"<p>Plato para E-Bike PROWHEEL</p>
<p>Compatible con:</p>
<ul>
<li>Brose</li>
<li>Bafang</li>
<li>Shimano</li>
<li>Yamaha</li>
<li>Ananda</li>
<li>Bosch</li>
</ul>","
Plato para E-Bike PROWHEEL

Compatible con:

Brose
Bafang
Shimano
Yamaha
Ananda
Bosch
",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,381,172,150,141,18,,,,,,,,,,Acero,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121626-1.jpg?context=bWFzdGVyfHJvb3R8NTQ0Mjd8aW1hZ2UvanBlZ3xhRFl3TDJnM1ppOHpNakl6TURrd01qYzVNakl5TWk4NE1EQlhlRGd3TUVoZk1URXlNVFl5TmkweExtcHdad3wyNGU5ZjA4NDRjOGZmZDZiZGViNWM3Mjg2YzMwNWRjYzEyNWFkZmEwMjk5ZmUyY2VmYjk4MGQ3YTA2MWFmMGQ2,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1104403,8662,RA-102,PROWHEEL,PROWH BIKE CRANKSET BMX. 33T. 170MM,Plato y bielas BMX 33x170,18.00,14.88,4.99,8430525086623,29,8714109090,0,1,"Bicycle crankset. For BMX / FREESTYLE bikes.
1 chainring gear.
Crank: Aluminum. Silver.
Chainring: 33T. Steel. Silver.
Length: 170mm.","Bicycle crankset. For BMX / FREESTYLE bikes.
1 chainring gear.
Crank: Aluminum. Silver.
Chainring: 33T. Steel. Silver.
Length: 170mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3556,774,281,226,56,,,,,,,,,,,,,,BMX,1,https://api.mybihr.com/medias/1104403-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkxMzQyfGltYWdlL3BuZ3xhR1l6TDJnM1pTOHhNRGt5TnprME16VTRNVGN5Tmk4eE1UQTBOREF6TFRGZk9EQXdWM2c0TURCSXwwMWU5MWUxYWM1OTE0ZDFlN2I3OGQ4MzU2OTUwMGFjZjk0NDU1MzE0MGE1ZWFkM2MzNmUwN2FjZWE4MzY4YWMx,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121633,,S14-47.5,PROWHEEL,PROWH EBIKE SPIDER CL47.5 BOSCH GEN3,Araña PROWHEEL S14 para Bosch Gen3 - sin protector de plato,33.50,27.69,5.18,S14-47.5,38,8714109090,0,1,"<p>Araña PROWHEEL S14 (sin protector de plato)</p>
<p>BCD 104mm</p>
<p>Línea de cadena 47.5mm</p>","
Araña PROWHEEL S14 (sin protector de plato)

BCD 104mm

Línea de cadena 47.5mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,257,86,105,98,25,,,,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121633-1.jpg?context=bWFzdGVyfHJvb3R8NTcwMzl8aW1hZ2UvanBlZ3xhRFE0TDJobE55OHpNakkwTmpBd05UVTJNelF5TWk4NE1EQlhlRGd3TUVoZk1URXlNVFl6TXkweExtcHdad3xlOWUxYzI3MTRmMzlmZDg2NjIyNzUyNWFiNDI4YzcxZTk5ZjI0MjI2NWI3YjdkZmUzYjkyZWU3ZjU5MzdhMmRh,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121599,,EB04-L-170 (BNI),PROWHEEL,PROWH EBIKE LH CRANKARM 170 BOSCH/BAF/YA,Biela izquierda PROWHEEL E-Bike aluminio 170mm BNI - Bosch,19.99,16.52,6.75,1121599,23,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,85,269,198,33,13,,,Negro,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121599-1.jpg?context=bWFzdGVyfHJvb3R8MzkzMDd8aW1hZ2UvanBlZ3xhREE1TDJoallpOHpNakV5TWpRNU1EZzBOekkyTWk4NE1EQlhlRGd3TUVoZk1URXlNVFU1T1MweExtcHdad3xiNmEwYWM2ZjBlZWEzZjRiMjMwMmM2N2QyNzQ5ZjAxZDE3MmM4MDQ2ODJmM2UxOTkwZmZkMzMzZGViNjcwOGVj,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121603,,EB04-R-170 (BNI),PROWHEEL,PROWH EBIKE RH CRANKARM 170 BOSCH/BAF/YA,Biela derecha PROWHEEL E-Bike aluminio 170mm BNI - Bosch,19.99,16.52,6.75,1121603,25,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,95,270,208,35,13,,,Negro,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121603-1.jpg?context=bWFzdGVyfHJvb3R8MzkzMDd8aW1hZ2UvanBlZ3xhRFF6TDJnMlppOHpNakV5TWpRNU1qUXlNREV5Tmk4NE1EQlhlRGd3TUVoZk1URXlNVFl3TXkweExtcHdad3w4MDY3MzI1MjhlNWQ0NGM2Nzk3NjFiM2U0NTBkMjcxMzg1YmVmMjA0M2VhNzkwY2U2OGJiZDQ5ZDQwOTQ4NzQ4,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1104748,15400,SOLID-248T-175,PROWHEEL,PROWH BIKE CRANKSET FIXED. 48T. 175MM,Plato-bielas Fixie 175-48T,54.00,44.63,20.10,8430525154001,21,8714109090,0,1,<font size=1><font size=1><p align=left><font size=3>Plato y bielas Fixie / City.</font></p><p align=left><font size=3>Biela: Aluminio 6061 Forged. Negro anodizado.</font></p><p align=left><font size=3>Plato: Aluminio negro anodizado de 3mm</font></p><p align=left><font size=3>Dentado: 48T</font></p><p align=left><font size=3>Biela: 175 mm.</font></p><p><font size=3>Eje pedalier: Cuadrado.</font></p></font></font>,Plato y bielas Fixie / City.Biela: Aluminio 6061 Forged. Negro anodizado.Plato: Aluminio negro anodizado de 3mmDentado: 48TBiela: 175 mm.Eje pedalier: Cuadrado.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3696,964,220,280,60,,,,,,,,,Aluminio 6061-T6 Forjado,,,,,Ciudad,1,https://api.mybihr.com/medias/1104748-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY2ODM0fGltYWdlL3BuZ3xhRGN3TDJnek1DOHhNRGt6TXpJeU1qQXhOVEF3Tmk4eE1UQTBOelE0TFRGZk9EQXdWM2c0TURCSXwwM2Y5ODkzNzE3MGU2OTMzNjAyNzNiZWVkMWYyNTdmYWVhYWMxZjQ2YzAyMTMyMDgwODk2YmZhZjk4Mzc3ODIy,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1105180,340NR,AL5-BLACK,PROWHEEL,PROWH LEFT CRANK. ALU BLK. 175. DIAMOND,Biela izquierda PROWHEEL aluminio negro 175mm eje rombo,12.50,10.33,6.71,8430525059887,0,8714963010,0,1,<strong>Eje:</strong> cuadrado.,Eje: cuadrado.,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,626,218,214,77,38,,,,,,,,,Aluminio 6061-T6 Forjado,,,,,Carretera & Ciclocross & Ciudad & MTB & Trekking/Touring,,https://api.mybihr.com/medias/1105180-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUyMTc3fGltYWdlL3BuZ3xhREkwTDJnM01TOHhNRGt6TXpJeU5qY3pNelU1T0M4eE1UQTFNVGd3TFRGZk9EQXdWM2c0TURCSXwyNjUxYzZlZDY5MzQ3M2RlNDI2YzBlMWE3M2E3ZTZlN2I2NjI1OGM4YTg2MTgzNWEwYjFlNTJlNDBjNzIwMmU3,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1104344,635,MY-P501-TC,PROWHEEL,PROWH BIKE CRANKSET. 3X7 / 3X8. 170MM,Triple plato y bielas PROWHELL 28/38/46 acero,18.00,14.88,4.50,8430525032934,130,8714109090,0,1,"<p>Platos: acero negro. 48 dientes, 38 dientes y 28 dientes. Compatible con Shimano CT-91/92, TY-10/11/20/22 con protector de cadena.</p>
<p>Bielas: acero gris con revestimiento de plástico. Longitud: 170 mm.</p>","
Platos: acero negro. 48 dientes, 38 dientes y 28 dientes. Compatible con Shimano CT-91/92, TY-10/11/20/22 con protector de cadena.

Bielas: acero gris con revestimiento de plástico. Longitud: 170 mm.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,3513,1397,278,234,54,,,,,,,,,,,,,,Ciudad & MTB & Trekking/Touring,7 & 8,https://api.mybihr.com/medias/1104344-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ3OTc0fGltYWdlL3BuZ3xhR1prTDJnMU1TOHhNRGt5TnprME1UWXhOVFkwTmk4eE1UQTBNelEwTFRGZk9EQXdWM2c0TURCSXxmZTI5YTI0ZTUyYzlkYzRjMmRlMDZhMGUzYzc2ODUwMmZhNDRhMWY2ZGM4N2Y4MmJiNGEyOGZhMjAyOTcwNDlk,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121589,,EB02-R-165 (ISIS),PROWHEEL,PROWH EBIKE RH CRANKARM 165 ISIS BAF/YAM,Biela derecha PROWHEEL E-Bike aluminio 165mm ISIS - Bafang / Yamaha,17.50,14.46,1.50,1121589,43,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,437,280,217,53,38,,,Negro,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121589-1.jpg?context=bWFzdGVyfHJvb3R8MzYzMzR8aW1hZ2UvanBlZ3xhREkxTDJnM09TOHpNakV5TWpRNE5qa3hOVEV3TWk4NE1EQlhlRGd3TUVoZk1URXlNVFU0T1MweExtcHdad3xmOTU0YTU3N2JkOWQyZTBjM2EyNDY5NzdmNGE3MzUxYjlmMWU2MjQ0MTg5YjVkYWQ2ODQ2YTI4NmVkNDIzY2Uy,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121638,,S2-2-52,PROWHEEL,PROWH EBIKE SPIDER BOSCH GEN3 CL52,Araña PROWHEEL S2-2 para Bosch Gen3 - sin protector de plato,33.50,27.69,6.00,S2-2-53,47,8714109090,0,1,"<p>Araña PROWHEEL S2-2-52 (sin protector de plato)</p>
<p>BCD 104mm</p>
<p>Línea de cadena 52mm</p>","
Araña PROWHEEL S2-2-52 (sin protector de plato)

BCD 104mm

Línea de cadena 52mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,175,86,96,91,20,,,,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121638-1.jpg?context=bWFzdGVyfHJvb3R8NTk1Nzd8aW1hZ2UvanBlZ3xhR0ZoTDJobU55OHpNakUwTnpZNU5UYzJNelE0Tmk4NE1EQlhlRGd3TUVoZk1URXlNVFl6T0MweExtcHdad3wwMzk2N2E1ZDZhODE3MWZiOTM0Nzk2NTQ0OGY4NTcwM2ZiZmNiYjU0ZjliMjFiODQ5YTViZThjNjUyYjc3ZDM4,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121635,,S16-49,PROWHEEL,PROWH EBIKE SPIDER CL49 SHI E8000/E7/E6,Araña PROWHEEL S16 para Shimano E8000 - sin protector de plato,33.50,27.69,3.18,S16-49,45,8714109090,0,1,"<p>Araña PROWHEEL S16-49 (sin protector de plato)</p>
<p>BCD 104mm</p>
<p>Línea de cadena 49mm</p>","
Araña PROWHEEL S16-49 (sin protector de plato)

BCD 104mm

Línea de cadena 49mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,227,100,93,87,28,,,,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121635-1.jpg?context=bWFzdGVyfHJvb3R8NjA5OTN8aW1hZ2UvanBlZ3xhR1ExTDJobU5DOHpNakkwTmpBd05UazFOall6T0M4NE1EQlhlRGd3TUVoZk1URXlNVFl6TlMweExtcHdad3w4NjI2ZGJlYzZlZTNmMTI3ZWY4ZGEzOTI5NDk5ZGFlNDFiNzRhMWU3NGI1NjllNzg3M2VmMDU2NTFiNmU3M2Y2,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
1121630,,S13-47.5,PROWHEEL,PROWH EBIKE SPIDER CL47.5 BOSCH GEN4,Araña PROWHEEL S13 para Bosch Gen4,32.50,26.86,4.25,S13-47.5,35,8714109090,0,1,"<p>Araña PROWHEEL S13-47.5</p>
<p>BCD 104mm</p>
<p>Línea de cadena 47.5mm</p>","
Araña PROWHEEL S13-47.5

BCD 104mm

Línea de cadena 47.5mm",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,182,96,101,100,18,,,,,,,,,,,,,,E-Bike,,https://api.mybihr.com/medias/800Wx800H-1121630-1.jpg?context=bWFzdGVyfHJvb3R8NTMzNDZ8aW1hZ2UvanBlZ3xhRE5sTDJnNFlpOHpNakkwTmpBd05EazNNelU1T0M4NE1EQlhlRGd3TUVoZk1URXlNVFl6TUMweExtcHdad3xjMjUwYTQ0Njc0Mjg0OWNiM2I1ZDUyMDI4ODlmYTYzNDMyMWYyNGYxMTkwZTM2NTIyNzAxNjJkYjZhYTdmZjlm,,,,https://static.bihr.pro/eBihr/Pictures/PROWHEEL-pictures.zip,Spain Warehouse (Parts)
