PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,AllPicturesZIP,DeliveryPlant
1012824,43474,K0000DB0K0700,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000DB0K0700 Derbi GPR 50, SENDA DRD, SENDA  (desde 2006 - Mot. Piaggio 50 Marchas LC)",13.39,11.07,6.64,8434579006507,10,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,100,16,114,110,8,https://api.mybihr.com/medias/1012824-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR000TDJoak5DOHhOVFF5TURZM09EazJNekl6TUM4eE1ERXlPREkwTFRGZk9EQXdWM2c0TURCSXxlNTU2NjA3Y2RiMGYyY2RhMjA0OGUyYjBhMWY4OWNjYTQ1ZTM0MjM0ZmY0YjI2MmNjZGI5YjYyZjdlODRjNjk1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012859,43505,K0000MN0K0401,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro ARTEIN - Minarelli AM6 (00-),10.82,8.94,5.36,8434579005609,19,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,149,14,112,111,12,https://api.mybihr.com/medias/1012859-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEzMjN8aW1hZ2UvanBlZ3xhREF3TDJoa1lTOHhOVFF5TVRBek9ESTVOekV4T0M4eE1ERXlPRFU1TFRGZk9EQXdWM2c0TURCSXxiNmM1YTJhNzlkNTQ0MjBlYzNkNjY0MTFiYmNlNWYxYjA5MjJmNTM1ZjFlOGMxNjM0NGNlOTgwYjYzNzU1MWZk,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012848,43496,K0000HN0K0470,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000HN0K0470 Honda NSR 125, CRM 125",16.48,13.62,8.17,8434579006026,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,283,52,146,215,9,https://api.mybihr.com/medias/1012848-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFE0TDJoaE5pOHhOVFF5TURjd01EVTVNREV4TUM4eE1ERXlPRFE0TFRGZk9EQXdWM2c0TURCSXw4NzQyMDNlZGM0N2ZjOTg0MThmZmVjMDUyYmZiMmQ0NDhjMWI0MWIzYmYxMWFmZWU3MDJlYzFkYmJmMzdiNzFi,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012896,43538,K0000YM0K0335,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000YM0K0335 Yamaha JOG 50, JOG R, AXIS, NEO’S 50, WHY 50",6.18,5.11,3.07,8434579005234,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,185,14,113,109,15,https://api.mybihr.com/medias/1012896-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0UyTDJneE1pOHhOVFF5TVRBMU1qZzBOakV4TUM4eE1ERXlPRGsyTFRGZk9EQXdWM2c0TURCSXw1MjMyNjEyYTE4YTQ3MjY5NjE0Zjk1Mjc5YzQ3MTNkOTA3M2UyY2M1M2Y1YTIwYWZiZDRiZWZmMDAwNWVjZmEy,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012838,43487,K0000GL0K0397,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000GL0K0397 Gilera RM 50, H@K 50, GSM 50, SURFER 50",13.92,11.50,6.90,8434579005586,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,152,22,116,119,11,https://api.mybihr.com/medias/1012838-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRE15TDJnd015OHhOVFF5TURZNU5qWTFOemsxTUM4eE1ERXlPRE00TFRGZk9EQXdWM2c0TURCSXw4ZWQ4YWE0OTdmNzQ0MzkxZjgwYTNmZTc2MWIyN2ZhNzJiNzNmOTY5MjcwMmRiMWY5M2Y4N2JjMWI3OTdmMjZl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012919,37534,K0000KM0K0715,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein Xciting 250,54.60,45.12,27.07,8434579006644,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,409,54,145,217,13,https://api.mybihr.com/medias/1012919-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhREl6TDJnM09TOHhOVFF5TVRBMk1UZzVNREEzT0M4eE1ERXlPVEU1TFRGZk9EQXdWM2c0TURCSXw1MjliNjYzZmFlMGQwNDZhNWY5ZDI4MmY5ZmIzZmQwYjBkNzcyNTdiZDIyZjNlMDQ2YjhhMGEzMjk3ODI2ODk3,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012926,43548,P001000000210,ARTEIN,ARTEI GASKET CYLINDER HEAD COVER,JUNTA CULATA Ø 40 Aluminio Artein P001000000210,3.10,2.56,1.54,8434579010498,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,48,4,72,110,6,https://api.mybihr.com/medias/1012926-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1ExTDJnMU1DOHhOVFF5TVRBMk5EWTBNalU1TUM4eE1ERXlPVEkyTFRGZk9EQXdWM2c0TURCSXwwMDhmMzM1NjRlYzY4ZTZlZWNlYTI2MWZmNzBiNDM0ZjMxNmFiMTJiMWQwNGZiNDMxYzQ5MjUyNjJmNDQ2NjY0,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012889,43532,K0000SZ0K0446,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000SZ0K0446 Suzuki AY 50 W KATANA LC, AY 50 WR KATANA R LC, UX ZILLION 50 W",14.94,12.35,7.41,8434579005937,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,121,18,111,121,9,https://api.mybihr.com/medias/1012889-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0kxTDJoa1lpOHhOVFF5TVRBMU1EQTVNelU1T0M4eE1ERXlPRGc1TFRGZk9EQXdWM2c0TURCSXxkMzI5YjhiMzQ3ZTU5YmI1NmViODFhOTY5MWVkOWZlYjU4MWQ0Njc3ZTRkNTU5OTg3NjA3NDQ1NTY4ZmNjMThm,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012814,43470,K0000DB0K0146,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000DB0K0146 Derbi GPR 50, SENDA 50  (hasta 2005 - Motor Derbi  Junta culata de fibra)",7.73,6.39,3.83,8434579004763,9,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,75,34,112,111,6,https://api.mybihr.com/medias/1012814-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRE5pTDJneU1TOHhOVFF5TURZM05UQXpNVEEzTUM4eE1ERXlPREUwTFRGZk9EQXdWM2c0TURCSXxlYmQ0YjI0NDc3ZGRkOTYzZmU2Yzk4NDQ4OGExNTIxMzljN2M4NTBlZGEyYjEwMGM1MDVmOWIwN2Y2YzI3NmI4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012831,43481,K0000DL0K0427,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000DL0K0427 Daelim NS 125 (carb.), NS 125 DLX, HISTORY 125, S1 125 FI, S2 125",18.03,14.90,8.94,8434579005791,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,184,38,145,211,6,https://api.mybihr.com/medias/1012831-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR1ppTDJobE1DOHhOVFF5TURZNE1UY3hOVGMwTWk4eE1ERXlPRE14TFRGZk9EQXdWM2c0TURCSXxiNDBhMGY2NDA1YWYwYTI1NGQ0YmI4ZjhlZWUzMWM3ODE0MjlmY2VkZTNhNDM5YmQ4Mjg0ZTI5YTlmNmJiYjM4,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012890,43533,K0000SZ0K0716,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000SZ0K0716 Suzuki BURGMAN 125 (2002-2006),64.89,53.63,32.18,8434579006651,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,526,88,148,209,17,https://api.mybihr.com/medias/1012890-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREk0TDJoalpTOHhOVFF5TVRBMU1EUTROamd4TkM4eE1ERXlPRGt3TFRGZk9EQXdWM2c0TURCSXw3YmE4NTQ3NjVkMjcyNzI1ZDZlZDM3MTc5ZWI3ZTAxNTgyOGRiYWMzN2ViOGUxNWQ5YmNkN2VjZmYzYjQ4NTdh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012866,43512,K0000PG0K0442,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000PG0K0442 Piaggio NRG 50 LC, ZIP 50 SP LC  (Motor Piaggio Hi-Per 2 Pro LC)",13.39,11.07,6.64,8434579005913,34,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,113,16,111,127,8,https://api.mybihr.com/medias/1012866-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR05qTDJoaVpDOHhOVFF5TVRBME1UQTBPVFl6TUM4eE1ERXlPRFkyTFRGZk9EQXdWM2c0TURCSXxkMDdjN2Y5M2IxNGU0N2Q1M2RiNDRkNDhlMzA0ZjQwYzc3NWM0OGNiYTU3ZjZjYjIzNmM1Y2NkMWJmYjQ2ZTBl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012835,43484,K0000FM0K0389,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000FM0K0389 MOTOR FRANCO MORINI 50 AIRE,5.67,4.69,2.81,8434579005531,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,89,14,131,113,6,https://api.mybihr.com/medias/1012835-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGs0TDJnM015OHhOVFF5TURZNU5UUTNPRE13TWk4eE1ERXlPRE0xTFRGZk9EQXdWM2c0TURCSXxiMTJkMWI4MzMyZDlkNDkzNTRkYzA4Njg4ZmZmYWM2YTM0ZTQ2YTk1ZmFlM2QzYzQ0NjQ4MTJiZWFiNGJhNTEz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012865,43511,K0000PG0K0392,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein PG0K0392 Piaggio Zip 50 AC, Free, Typhoon, Liberty, Sfera",6.18,5.11,3.07,8434579005562,7,8484900090,0,1,"Este kit se sirve con 2 juntas de base cilindro en material tipo Klinger. Con esta modificación ampliamos las opciones de compresión y, al mismo tiempo, conseguimos una mayor estanqueidad.","Este kit se sirve con 2 juntas de base cilindro en material tipo Klinger. Con esta modificación ampliamos las opciones de compresión y, al mismo tiempo, conseguimos una mayor estanqueidad.",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,169,12,112,126,12,https://api.mybihr.com/medias/1012865-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGswTDJnMk9DOHhOVFF5TVRBME1EWTFOalF4TkM4eE1ERXlPRFkxTFRGZk9EQXdWM2c0TURCSXxmZjFjNTAzMzkzZjVhNmZmMGQxNWRiZjI4ZGViYzQzNDVmZTViZDM2NTEyMjgwZmY5OTRiNzMyNTZjYTdiOWVj,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012872,43518,K0000PT0K0388,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000PT0K0388 Peugeot SV 125,17.52,14.48,8.69,8434579005524,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,338,30,105,115,28,https://api.mybihr.com/medias/1012872-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRFkwTDJnMk1TOHhOVFF5TVRBME16UXdPRGt5Tmk4eE1ERXlPRGN5TFRGZk9EQXdWM2c0TURCSXxmMzg5OWU0ODVkNTY4NTdmNjQ5NzFlNjc2YjhmZGQ0MTg2ZjY2MTM0Nzk4NGExYjMxMzQ2MjgyMDhkNzA1ZWZm,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012823,37521,K0000DB0K0474,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000DB0K0474,30.90,25.54,15.32,8434579006064,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,85,16,111,110,7,https://api.mybihr.com/medias/1012823-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRFUxTDJoa01pOHhOVFF5TURZM09EVTNNREF4TkM4eE1ERXlPREl6TFRGZk9EQXdWM2c0TURCSXw3YmEwNjU1ZjdhOGEyZTQ1MTI3MWZhZjYyYjkyYzgzZThmYWQ2ZGZmMzZmNGI3NmNkNDg5ZjMyMjY0MDY2YmYx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1113233,37560,K0000YM0K0302,ARTEIN,ARTEI TOP END GASKET SET,Kit juntas de cilindro Artein K0000YM0K0302,29.87,24.69,14.81,8434579005067,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,280,60,140,200,10,https://api.mybihr.com/medias/1113233-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR001TDJobVpDOHhOVFF5T1RZM01ESTNNekExTkM4eE1URXpNak16TFRGZk9EQXdWM2c0TURCSXxkOWE5NmM3ZGMyZGJlYTQwYzlkMzU5ZjYxNTZjM2Q5OTJkMWU1N2M0MDQwNDNlZjI0YmNkZWQ5MjA4YzQ5YmMz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012550,37392,J0000AP000424,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000AP000424,46.88,38.74,23.24,8434579002745,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1222,104,211,362,16,https://api.mybihr.com/medias/1012550-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1psTDJnME9TOHhOVFF5TURNNU9UTXlNVEV4T0M4eE1ERXlOVFV3TFRGZk9EQXdWM2c0TURCSXw0MGU0YzU0ZmFkZDZlNTlmMzk2MzcwNDhlMjcxNTc5Y2Y1ZjFkNzY1NGM5NmViY2Q0ZGI3MmU1MjFjNzEzZmRk,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012578,43354,J0000DB000226,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000DB000226 Derbi 74 cc TT,28.33,23.41,14.05,8434579001212,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1279,52,215,350,17,https://api.mybihr.com/medias/1012578-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRE0wTDJnMk9TOHhOVFF5TURReU5UY3pNakV5Tmk4eE1ERXlOVGM0TFRGZk9EQXdWM2c0TURCSXxkNDczNjA5ZTI5ZTYyYWI4ZDE0MzllY2FkNmQxZDFiM2U2MzBlNmU0ODEwZDEyZWQ5YmUxZWE0ZTgyNDY5YTkx,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012788,37495,J0000SZ000340,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein Suzuki TU250 J0000SZ000340,83.44,68.96,41.38,8434579002103,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,2887,190,302,354,27,https://api.mybihr.com/medias/1012788-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRGd6TDJoaU15OHhOVFF5TURZMU5qTTFNek14TUM4eE1ERXlOemc0TFRGZk9EQXdWM2c0TURCSXw1NzA0Y2UwODZlNGFjOGQzNjY1NWY3NjU4MTFiMzc3M2VlMjM2YTA0ZGY2M2U2ZGFiMjFhYjYxMzFkMmIwMjIz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012781,37417,J0000HN000662,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein PCX 125,102.49,84.70,50.82,8434579003711,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1166,84,202,481,12,https://api.mybihr.com/medias/1012781-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRE0wTDJnNE1DOHhOVFF5TURZMU16WXdNRGM1T0M4eE1ERXlOemd4TFRGZk9EQXdWM2c0TURCSXxmMTIyNWY0M2I5YTk5OTU3ZDM5YWYzNTA2ZThkYzUwZTg3MTBmNDkwOWZiZjFhMjZmYzU4OTkwNmIzMjE1YzZm,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012569,37397,J0000BW000218,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000BW000218,90.13,74.49,44.69,8434579001151,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,1135,172,215,352,15,https://api.mybihr.com/medias/1012569-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRE5qTDJobE55OHhOVFF5TURReU5ERTFPVEkyTWk4eE1ERXlOVFk1TFRGZk9EQXdWM2c0TURCSXw0Mjc0ZjcxNjhkYmM5NzQ5YzczNTE2NmE0MTQxOWJlMmE0ZmNkZDI4YWI3NjMxYTU1NWQwNTIxZTZmNmU1NmNi,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012681,37455,J0000PC000186,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000PC000186,20.09,16.60,9.96,8434579000918,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,608,48,217,350,8,https://api.mybihr.com/medias/1012681-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR1kxTDJoaU5pOHhOVFF5TURRd056RTROVFF6T0M4eE1ERXlOamd4TFRGZk9EQXdWM2c0TURCSXxhMmJlYmY0OGI0ZWZiYjllYmFjNGQ5YTAxZDkzOWVhMjQ3NjFkNWU2MmM2NWZkYWFiZjY2ZTMwNjVjNTBiOGE1,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012553,43330,J0000AP000431,ARTEIN,ARTEI GASKET COMPLETE SET,Kit completo juntas de motor Artein J0000AP000431 Aprilia Leonardo 150 (con junta de culata de fibra),51.51,42.57,25.54,8434579002813,0,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,581,100,213,341,8,https://api.mybihr.com/medias/1012553-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhRGd4TDJneU9DOHhOVFF5TURReU1UQXhNelV6TkM4eE1ERXlOVFV6TFRGZk9EQXdWM2c0TURCSXw5YzcxNzNiYjUzMTkwZTE4MTI3ZTQ3ZjM2MDliM2Y1M2M3N2FkOTZlMzA5ZjAyY2FhNDkyMWQ5ODA4ZjQ5OGFh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012820,37518,K0000DB0K0416,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000DB0K0416,6.70,5.54,3.32,8434579005708,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,125,14,106,98,12,https://api.mybihr.com/medias/1012820-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRFF5TDJoaVpDOHhOVFF5TURZM056TTVNRE0yTmk4eE1ERXlPREl3TFRGZk9EQXdWM2c0TURCSXw3ODdiZTAxYzdiYTcxMDViYjc3YmYxMjM4YTc1MDBkYTI4OWRkNjMzM2UxMGZmM2EwZTU1Y2IwZWM2YmUxYjFl,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012853,43499,K0000KE0K0653,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000KE0K0653 Keeway FOCUS 50, HURRICANE 50, MATRIX 50",7.73,6.39,3.83,8434579006422,4,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,162,12,109,99,15,https://api.mybihr.com/medias/1012853-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREpoTDJnMFl5OHhOVFF5TVRBek5Ua3pOemd5TWk4eE1ERXlPRFV6TFRGZk9EQXdWM2c0TURCSXw3ZjY3OTg2ZjE1N2E5ZDI4MDliODViOTEyYjhiMmIwMzcyM2JjZDQxZTEwZmMzZWY0ZjZjNDIzNTZlMDE4MTMz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012917,37550,K0000SY0K0711,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein Sym HD 125,61.81,51.08,30.65,8434579006606,2,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,391,86,144,209,13,https://api.mybihr.com/medias/1012917-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhRFExTDJnMk1DOHhOVFF5TVRBMk1URXdNelkwTmk4eE1ERXlPVEUzTFRGZk9EQXdWM2c0TURCSXwyYWMwZDEwMjM3ODdkMDI4N2FkY2M0NGVmNDQ4NWNhYzg1NGJiYzI2ZTcxYzViMGU3NGFkZGQ5OTYwNTE5ODkz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012832,43482,K0000DL0K0434,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000DL0K0434 Daelim DAYSTAR 125 (carb.), DAYSTAR 125 FI, ROADWIN 125, VS 125",23.18,19.16,11.50,8434579005852,5,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,276,40,146,210,9,https://api.mybihr.com/medias/1012832-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhREF3TDJobE5DOHhOVFF5TURZNU5ESTVPRFkxTkM4eE1ERXlPRE15TFRGZk9EQXdWM2c0TURCSXwyNGM3NWVhYzNiZmU5YTU3ZTMxMTkwMGJlN2VkNTA5MDVlYWU5OTIyYzNjZjY3MzIxNTA5NDE1ODc4NjNkYWYz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012875,43521,K0000PT0K0488,ARTEIN,ARTEI GASKET CYLINDER SET,"Kit juntas de cilindro Artein K0000PT0K0488 Peugeot ELYSEO 100, SV 100, SPEEDFIGHT 100, TREKKER 100, VIVACITY 100, LOOXOR 100",12.37,10.22,6.13,8434579006132,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,145,14,110,110,12,https://api.mybihr.com/medias/1012875-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk5OTd8aW1hZ2UvanBlZ3xhR0l5TDJnd1l5OHhOVFF5TVRBME5EVTRPRFUzTkM4eE1ERXlPRGMxTFRGZk9EQXdWM2c0TURCSXxlMTdmZjFiYmJiNTgxY2QyNDQ3MmFiNGMwZTgwZTE3Nzc2NmZmYmNkZjU4MzI1NWI4ZGM5YzFjODE5ODY3YTcz,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
1012852,37529,K0000KE0K0652,ARTEIN,ARTEI GASKET CYLINDER SET,Kit juntas de cilindro Artein K0000KE0K0652,36.57,30.22,18.13,8434579006415,1,8484900090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,318,48,147,216,10,https://api.mybihr.com/medias/1012852-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njg0OTB8aW1hZ2UvanBlZ3xhR0kzTDJnMU9TOHhOVFF5TVRBek5UVTBORFl3Tmk4eE1ERXlPRFV5TFRGZk9EQXdWM2c0TURCSXw4YTU2OGExNGMzYzJkZDI5YTRhYTY0ZTYwMTA5NzRmYzZkMmYyMjljYTA4YTljNDU1NDdkOGJlYTdmZDZjNGVh,https://static.bihr.pro/eBihr/Pictures/ARTEIN-pictures.zip,Spain Warehouse (Parts)
