PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad,V-Color,V-Colores,V-Talla,V-Talla de calzado,V-Tamaño,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajuste del par de apriete,Altura (cm),Altura (mm),Anchura (cm),Anchura (mm),Cantidad,Capacidad (ml/l),Color,Diámetro Ø (mm),Forma,Longitud (cm),Longitud (mm),Peso (g),Peso (kg),Rango de uso,Talla,Tamaño de accionamiento cuadrado,Tipo de alicates,Tipo de destornillador,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,AllPicturesZIP,Document1,DeliveryPlant
1050923,55000220,045000320,BETA,BETA LAMP LED WORKBENCH,C45LMP-Lámpara LED para mobiliario de taller Beta C45,162.14,134.00,107.20,045000320,1,8513100000,0,1,<p>• Longitud: 630 mm</p><p>• Práctica fijación bajo el armario alto mediante adhesivos</p><p>• Interruptor ON/OFF</p><p>• 570 lúmenes</p><p>  <br></p><p>Peso 307 g</p>,"
• Longitud: 630 mm
• Práctica fijación bajo el armario alto mediante adhesivos
• Interruptor ON/OFF
• 570 lúmenes
  
Peso 307 g",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,756,530,90,140,60,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050923-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI3OTF8aW1hZ2UvanBlZ3xhRGMyTDJnelpTODRPVEV3TXpjME1ERXdPVEV3THpFd05UQTVNak10TVY4NE1EQlhlRGd3TUVnfDgyNTlhNjY1OTM3MTI1MDUyYzdmNjVjNzljMTg1NjliODM1Zjk0NjAwMDYxMzU2YmM4OTZlZDQxOGRlODRkYTQ,https://api.mybihr.com/medias/1050923-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mzk0NzZ8aW1hZ2UvanBlZ3xhRE16TDJnME5TODRPVEV3TXpjME1qQTNOVEU0THpFd05UQTVNak10TWw4NE1EQlhlRGd3TUVnfGYwOWZiOTVmMjg1NWU5YjI4MzkyY2E0OTBlZTkyMmM0NmVmYTA3ZjA2OTJjZjkzMjkxZGMzNThmOWI5ZTBjNGI,https://api.mybihr.com/medias/1050923-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjE2ODV8aW1hZ2UvanBlZ3xhREEwTDJnMFl5ODRPVEV3TXpjME5EQTBNVEkyTHpFd05UQTVNak10TTE4NE1EQlhlRGd3TUVnfDA3ZDVmYTZkNGU0MjUxOTcxOTg1ODJmNzhmYjZlNDE0OWNlMWViZjliM2IzMjY1OGJmMzc4OTZiZDcwMWQ0MjA,https://api.mybihr.com/medias/1050923-4-800Wx800H?context=bWFzdGVyfHJvb3R8MzUzNzF8aW1hZ2UvanBlZ3xhR1EwTDJnMU1pODRPVEV3TXpjME5qQXdOek0wTHpFd05UQTVNak10TkY4NE1EQlhlRGd3TUVnfGZkN2YwNjhmMTZhZWZkMGY5NjY3ZGNiNGZhNWYyZDlhY2Q1OTU5YjRmOTI3ZTYwNmQxNmI5YmNkNTIwNjk2ZmQ,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050829,,000960354,BETA,BETA SET OF 6 PTS ANGLED HANDLE WRENCHES,BETA Juego de 9 llaves hexagonales con cabeza esférica,64.65,53.43,42.74,8014230634012,0,8204110000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>New support with wrench locking system</p><p> </p><p>FUNCTIONAL & COMPACT<a id=""_DX_FRAG_ENDFRAGMENT""></a></p><p> </p><p><a id=""_dx_frag_StartFragment""></a>Set of 9 ball head offset hexagon key wrenches</p><p>1,5-2-2,5-3-4-5-6-8-10 mm<a id=""_dx_frag_EndFragment""></a></p><p> </p></body> </html>","       New support with wrench locking system FUNCTIONAL & COMPACT Set of 9 ball head offset hexagon key wrenches1,5-2-2,5-3-4-5-6-8-10 mm  ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,715,390,257,96,29,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050829-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODUyNTV8aW1hZ2UvanBlZ3xhREl5TDJoaE9TODRPVE0xTVRnME5EQXdOREUwTHpFd05UQTRNamt0TVY4NE1EQlhlRGd3TUVnfDM2M2NjNTUzZTcwODJkZDk3ZTc3NzBiMjY4YzBmZThkOGY0YjY0N2FjZjZhZWQ1MTk3YTgwNTY5NmFkYjhmMGU,https://api.mybihr.com/medias/1050829-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0NzY2fGltYWdlL2pwZWd8YURrd0wyaGhaQzg0T1RNMU1UZzBOVGszTURJeUx6RXdOVEE0TWprdE1sODRNREJYZURnd01FZ3wyOTg0YjdlYmE3OWYyMjQ1MWFiN2JhNWUzMmM3ZmU3NTE1YzViM2Q0MmVhMzk5YzU2YTZkOGM0MDIxYjlmODI1,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050894,,017410450,BETA,BETA RIVET PLIER ULTRA COMPACT,BETA Remachadora ultra-compacta con ajuste del esfuerzo,61.37,50.72,40.58,8014230653419,0,8205598000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>With 4 interchangeable nozzles<br>3 legs: enhanced rivet hold<a id=""_dx_frag_EndFragment""></a> </p></body> </html>","       With 4 interchangeable nozzles3 legs: enhanced rivet hold  ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,1107,573,256,103,42,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050894-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3NTI3fGltYWdlL2pwZWd8YURCaUwyZ3pNUzg0T1RRMk1EWXlPVEUzTmpZeUx6RXdOVEE0T1RRdE1WODRNREJYZURnd01FZ3w2MmVjMGZmM2NhMWFiZDZlMGYxMjA3YzgzYTE1NDkzNWUxN2Q3ZDk0ZjQyZDllY2ZiNjJjNTM0MDI3MDc5MmM1,https://api.mybihr.com/medias/1050894-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0MjE3fGltYWdlL2pwZWd8YURnM0wyZzNaaTg0T1RRMk1EWXpNVEUwTWpjd0x6RXdOVEE0T1RRdE1sODRNREJYZURnd01FZ3w1ZTIxMzM2MmE1NDBjN2M0ZmEyNzM2NjIzZmQ4YTVlM2VlMGEzODU4OTAzZGFkNzEzYjE5MTYzNjg1ZGM0ZWIx,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050895,55000039,017710010,BETA,BETA SNAP OFF SPARE BLADE 18MM,Estuche BETA de 10 láminas de recambio (18 mm) para cúter BETA (ref. 1771BM),10.83,8.95,7.16,8014230051338,2,8211940000,0,1,,,TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,35,72,115,25,12,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050895-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ3ODR8aW1hZ2UvanBlZ3xhR000TDJneE55ODRPVEkzTmpJNE5Ua3hNVE0wTHpFd05UQTRPVFV0TVY4NE1EQlhlRGd3TUVnfDk0MDMyMTQ0YWE5ODU4MGExMzI5MDM1M2NlYzczZjRhOTIyNTU1NTBlYmJkYmE5ZTQzZTU3ZWQ5NGUzOWVhMjE,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050896,55000038,017710050,BETA,BETA CITTER 18MM,Cutter BETA de 18 mm con seis cuchillas,26.50,21.90,17.52,8014230515083,1,8211930000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>L : 170mm</p><p>A : 18mm</p></body> </html>","       L : 170mmA : 18mm ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,362,165,213,63,27,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050896-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE5NDR8aW1hZ2UvanBlZ3xhRFZtTDJnd1pTODRPVFV6T0RZd09ERTJPVEkyTHpFd05UQTRPVFl0TVY4NE1EQlhlRGd3TUVnfDRkODA3YjhmNWFiNDI1MGRkYjJhZWI1NjQzNmEwMjA1OTczZmJiOTY4YWZhY2M5YmQ0MmNjMzIwMjE0YjQ5NjQ,https://api.mybihr.com/medias/1050896-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc1NTU0fGltYWdlL2pwZWd8YUdSaUwyZzFZeTg0T1RVek9EWXhNREV6TlRNMEx6RXdOVEE0T1RZdE1sODRNREJYZURnd01FZ3xjZjQwN2MyZjQ2OTM2OGZjZTUzODgxZGE1YjRiYmI3OTI5NDQyZDNhNDdjYjAxMmU5NDY2MmE4ZDA5NGNmZTll,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050833,55000150,000970808,BETA,BETA SET OF TORX KEY HANDLE WRENCHES,Kit BETA de 8 llaves macho curvadas con mango para tornillos Torx®,153.67,127.00,101.60,8014230847665,2,8204110000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_DX_FRAG_STARTFRAGMENT""></a>Set of 8 offset key wrenches with handles for Torx® head screws</p><p> </p><p>T8-T10-T15-T20-T25-T27-T30-T40<a id=""_DX_FRAG_ENDFRAGMENT""></a></p><p> </p></body> </html>","       Set of 8 offset key wrenches with handles for Torx® head screws T8-T10-T15-T20-T25-T27-T30-T40  ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,1628,474,236,121,57,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050833-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzEwMjc1fGltYWdlL2pwZWd8YUROaUwyaGhaQzg0T1RNNU5UUTRNelEwTXpVd0x6RXdOVEE0TXpNdE1WODRNREJYZURnd01FZ3xkMmNjMzNiMjBjNTFlNmNjODkzYjRhMGJlNjhkN2EyMTNkYWI4ZTc1YmU1MzM3YjQ5OWVkMDczNzA1YjM2NTc2,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050853,55000105,009200814,BETA,BETA ADAPTOR FEM 1/2 MALE 3/4,"Llave de vaso BETA, cromada, con cuadradillo hembra de 1/2'' y macho de 3/4''",17.67,14.60,11.68,8014230035383,1,8204200000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>L : 46mm</p><p>Ø : 26mm</p><p>Weight : 123g</p></body> </html>","       L : 46mmØ : 26mmWeight : 123g ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,28,126,25,25,45,,,,,,,,,,,,,,,,,1/2'' (Hembra) -  3/4'' (Macho),,,https://api.mybihr.com/medias/1050853-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTY5MTJ8aW1hZ2UvanBlZ3xhR0ZrTDJneFl5ODRPVFEyTURZeU16STNPRE00THpFd05UQTROVE10TVY4NE1EQlhlRGd3TUVnfDc1NTJhZjFlYjY2ODQxYWIyM2NjZjA0OTdjZDYyMDY4YjkzMjZlNzU1MzVkYmEzYTJjMjg2MDEwMzk0NWIxMDA,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050876,,012630010,BETA,BETA SCREWDRIVER SET 10 1260-1262,Juego de 10 destornilladores BETA,95.23,78.70,62.96,8014230611143,0,8205400000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Screwdrivers for Slotted Screws 0,5x3x75-0,8x4x100-1x5,5x125 mm </li><li>Screwdrivers for Cross Head Phillips® Screws PH1x4,5x80-PH2x6x100 mm<a id=""_DX_FRAG_STARTFRAGMENT""></a> </li></ul> </body> </html>","        Screwdrivers for Slotted Screws 0,5x3x75-0,8x4x100-1x5,5x125 mm Screwdrivers for Cross Head Phillips® Screws PH1x4,5x80-PH2x6x100 mm   ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,1829,713,190,275,35,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050876-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzAyMTV8aW1hZ2UvanBlZ3xhREpsTDJnNU55ODRPVEF5TWpVM05ERXdNRGM0THpFd05UQTROell0TVY4NE1EQlhlRGd3TUVnfDY1MmI0ZDc3YzgzMDZmZDFiOTZiNWU5M2I1M2U3OGY2MDI0YTM3NzgzMDU2ZmI1YTNiMGYwZjVmM2RkNGU0OGQ,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050877,,013700540,BETA,BETA HAMMER SIZE 40 FIBRE SHAFTS,"BETA Martillo de mecánico con cabeza de remache, tamaño 40, mango de fibra",45.22,37.37,29.90,8014230569048,0,8205200000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>A : 40mm</p><p>L : 330mm</p><p>L1 : 110mm</p><p>B : 33mm</p><p>Weight : 1150g</p></body> </html>","       A : 40mmL : 330mmL1 : 110mmB : 33mmWeight : 1150g ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,2220,1201,339,131,50,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050877-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTIxODd8aW1hZ2UvanBlZ3xhRGN4TDJnNU1DODRPVEF5TWpVM05qQTJOamcyTHpFd05UQTROemN0TVY4NE1EQlhlRGd3TUVnfGNiYjNhNGFjMjFjZGIwYzNhZDg4ZTdkMWRkODEzN2QzOGRhNDc5Y2NkMDA5YTlkMzY4OGU2NzdhOGIyMTAxYzE,https://api.mybihr.com/medias/1050877-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzUzNzR8aW1hZ2UvanBlZ3xhR0V4TDJnNE9TODRPVEF5TWpVM09EQXpNamswTHpFd05UQTROemN0TWw4NE1EQlhlRGd3TUVnfDM0NjljNzMzNGQ5ZTYxNTUyMmNlMTUxODcyYTcwODU5ODE0N2QzOTQxNjFiZmFmY2RmZTdhZDNhNmM5M2JkZGQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050879,55000052,013900135,BETA,BETA BITS SOFT HAM FOR 1390,Recambio nylon para martillo BETA,8.17,6.75,5.40,8014230044156,3,3926909790,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Ø : 35mm</p></body> </html>","       Ø : 35mm ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,153,26,72,53,40,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050879-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjkxNTV8aW1hZ2UvanBlZ3xhRGs1TDJneFpTODRPVEkzTmpJNE16azBOVEkyTHpFd05UQTROemt0TVY4NE1EQlhlRGd3TUVnfGNhNmE2NTU0ODk2Zjg2NWMyMmVlODQ4ZDYzZGVmYWJmNjJjMjQ2YTFlNTNkODQyYTVkNmVhOGJkNWE4MDlkYzU,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050887,,017080020,BETA,BETA GAUGES 20 BLADES,"BETA Galgas de espesores métrica 0,05 - 1mm",20.21,16.70,13.36,55000045,26,9017809000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>S : 0,05 - 1mm</p><p>S : 0,002 - 0,040""</p><p>L : 105mm</p><p>Weight : 100g</p></body> </html>","       S : 0,05 - 1mmS : 0,002 - 0,040""L : 105mmWeight : 100g ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,69,90,125,25,22,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1050887-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMxNDU2fGltYWdlL2pwZWd8YUdRMEwyaGxPUzg0T1RJME9EZ3lOell6T0RBMkx6RXdOVEE0T0RjdE1WODRNREJYZURnd01FZ3xlOGMwZDhlODU1MTk3NDY5MGQwOWE3YzU1MjlmNjAwZjAzN2EwZjZlNTM5ODRiMGY3NzI2NWE1YjE3OTM5ODA5,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1050880,55000170,015990915,BETA,BETA JAW COVER ALU,Protecciones magnéticas BETA para tornillo de banco (150mm),79.26,65.50,52.40,8014230616773,1,7616999099,0,1,<p>Protecciones de aluminio de 150mm.</p>,"
Protecciones de aluminio de 150mm.",TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,266,278,191,48,29,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1050880-1.jpg?context=bWFzdGVyfHJvb3R8MjE2MTZ8aW1hZ2UvanBlZ3xhR0k1TDJneFl5OHpNemMyT0RreE9UWXlPVGcxTkM4NE1EQlhlRGd3TUVoZk1UQTFNRGc0TUMweExtcHdad3w2YTA0NzdjMDMzOWI1MjIyNGQ4ODNlZWYyNzJiZDUxOGI5ODQ0NWU5ZTRkODA3OWQxYWU5YzQ4NzYwYzQxN2Vh,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1102529,55000102,009280036,BETA,BETA 928A UNIT TOOL 6 POINT 3/4 36,"Llave de vaso hexagonal BETA con cuadradillo hembra de 3/4, 36 mm",28.44,23.50,18.80,8014230035901,2,8204200000,0,1,,,TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,172,494,52,58,57,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1102529-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjU3MjMxfGltYWdlL2pwZWd8YURrekwyZzNOeTg1TmpNeU5qWTROakUwTmpnMkx6RXhNREkxTWprdE1WODRNREJYZURnd01FZ3xjM2NjNGRjZmZlMzE0MTE1MDcxNWJjMTBjNGE0YmZjYmNlYjJhMjgwYmM3YTU1ZWI1NTg1ZDVjOTJiNWUyMjFm,https://api.mybihr.com/medias/1102529-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ2NjJ8aW1hZ2UvanBlZ3xhR05pTDJoall5ODVOak15TmpZNU1EQTNPVEF5THpFeE1ESTFNamt0TWw4NE1EQlhlRGd3TUVnfDhlNzA0YTQ0NzQ2ODcyM2Y2OTFhYTNiMjA0YzlmNmY2N2M2NWY0NWM1ZGI4YjBmYmYyZjliMjUwODVjYzM5MGM,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1102531,55000109,009200029,BETA,BETA 920A UNIT TOOL 6 POINT 1/2 29,"Llaves de vaso BETA hexagonal, con cuadradillo de 1/2, 29 mm",13.79,11.40,9.12,8014230033990,1,8204200000,0,1,,,TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,66,243,38,37,47,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1102531-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc5MDcxfGltYWdlL2pwZWd8YURVMkwyZ3hOeTg1TmpNeU5qY3dNVGczTlRVd0x6RXhNREkxTXpFdE1WODRNREJYZURnd01FZ3xkZWYzNDdhMDAyODEwNmMzZjFmNGU1MTcyN2I4ZWFkZDA4ODg0MjU5NjM1MTkwMGJhODA2ZjA3N2IwYzg2NWRl,https://api.mybihr.com/medias/1102531-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTA3NjZ8aW1hZ2UvanBlZ3xhR0kyTDJnd09TODVOak15Tmpjd05UZ3dOelkyTHpFeE1ESTFNekV0TWw4NE1EQlhlRGd3TUVnfDc4MDYzNGE2ZmE3NGY2NTAwN2U3YTkwNDg0ODU3YzE0ODM3MzZhYzdlZTBjNmVkYjUxNGU1NTQ5MWFkNzdhOTk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1102549,55000095,009330008,BETA,BETA 933 UNIT ANGLEENDED OFFSET HEXAGON8,"Llaves de pipa hexagonales dobles BETA, 8 mm, cromo pulido",19.72,16.30,13.04,8014230081694,1,8204110000,0,1,,,TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,44,62,122,30,12,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1102549-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjUwODl8aW1hZ2UvanBlZ3xhR016TDJneE1DODVOak15Tmpnek9UVXdNVEV3THpFeE1ESTFORGt0TVY4NE1EQlhlRGd3TUVnfDcyMDZmMzlkNzM4NDRlMWZjZjg3MjJhYjU5M2Q0YmNmYWFjZDM0OWNiZjhhOTQyNjAxMGE5ODQxYjg5NGVkYTk,https://api.mybihr.com/medias/1102549-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzU0MTl8aW1hZ2UvanBlZ3xhR1pqTDJnMk5TODVOak15TmpnME16UXpNekkyTHpFeE1ESTFORGt0TWw4NE1EQlhlRGd3TUVnfGYyY2YzN2IwZTEwMDZhYjc1ZGRhMjEzOTAxMGYxY2Y0ZjQ2Y2M5ZDhlYjhmYzE2OWExMzg2MjRmOTY0YmVmOTA,https://api.mybihr.com/medias/1102549-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODM3fGltYWdlL2pwZWd8YURnNUwyZzNNeTg1TmpNeU5qZzBOek0yTlRReUx6RXhNREkxTkRrdE0xODRNREJYZURnd01FZ3xiZTY0NjkwMDkxYTE5NjU1ZjlmODQ4YTRjZWM0MjNkNDIwYzgzNTI3MzA1OTdiNDYwMDAxYWIwNDIxY2UzNjdl,https://api.mybihr.com/medias/1102549-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTcwNDk4fGltYWdlL2pwZWd8YUdNeUwyaGpPQzg1TmpNeU5qZzFNVEk1TnpVNEx6RXhNREkxTkRrdE5GODRNREJYZURnd01FZ3xiYmM1YjM2OTY4MGJjOWMyY2JiMDZmY2VjMTNjNjg4YzI0MmZhNzczYzJkODM2YWMzZDZmODFhMjg2YmIyZDQ1,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1102570,55000088,009490008,BETA,BETA 949 UNIT T HANDLEWRENCHE TAILLE 8,"Llave de tubo BETA, con boca hexagonal y mango en T, 8 mm",38.72,32.00,25.60,8014230759739,3,8204110000,0,1,,,TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,67,138,218,22,14,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1102570-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTIzMjF8aW1hZ2UvanBlZ3xhRFF5TDJnek1DODVOak15TnpBeE1qVXhOakUwTHpFeE1ESTFOekF0TVY4NE1EQlhlRGd3TUVnfDc1NTliOTY2MDQzYjNjODlhYjNiNTQ4ZTVjNzEwOTM5ZDI0MjFjZjI2YmU0OTVjMjJkNzRhZDc0Yzk4YzM5ZTk,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
1102589,55000093,009330012,BETA,BETA 933 UNIT ANGLEENDED OFFSET HEXAGON1,"Llaves de pipa hexagonales dobles BETA, 12 mm, cromo pulido",24.20,20.00,16.00,8014230081731,6,8204110000,0,1,,,TOOLING & WS,TOOLING,TOOLING GENERAL,,,,,,,106,154,151,37,19,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1102589-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjUwODl8aW1hZ2UvanBlZ3xhRGN3TDJnelppODVOak15TnpFMU1ERTBNVGMwTHpFeE1ESTFPRGt0TVY4NE1EQlhlRGd3TUVnfGE5ZjFhMTlmM2YyNjliZTNlY2E0ZTcwZWJkMjlmZTM1NWEzOTZhMjI3MTZkODgwNDllYmI3ZGYwMjJiMzAwMmI,https://api.mybihr.com/medias/1102589-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzU0MTl8aW1hZ2UvanBlZ3xhR1prTDJnMFl5ODVOak15TnpFMU5EQTNNemt3THpFeE1ESTFPRGt0TWw4NE1EQlhlRGd3TUVnfDUxYTdmZGZjYjgxYWYwMjYxZWQyYmQ4ODM5NjM0Yjk3NzVlNDAyOWI3YWEyYzE0ODZmN2M4YWRhMjMwNzhjYmM,https://api.mybihr.com/medias/1102589-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODM3fGltYWdlL2pwZWd8YURsbEwyZzFZUzg1TmpNeU56RTFPREF3TmpBMkx6RXhNREkxT0RrdE0xODRNREJYZURnd01FZ3wzOTgwMWZlZmMxZDkzMDU3Y2Q4NjlhMzlhODkxNzNhNzA1NTkxMjNjNmZlZGZmNzNkYWZlZmVkZjMxNWQ3MjVi,https://api.mybihr.com/medias/1102589-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTcwNDk4fGltYWdlL2pwZWd8YURnM0wyaGhaQzg1TmpNeU56RTJNVGt6T0RJeUx6RXhNREkxT0RrdE5GODRNREJYZURnd01FZ3xmNmM2ZGQ0NjQwY2U0MDk0ZjJkM2UzMTAxMzk3YWRmY2E4Y2FjY2ViNTEzMzgyZTU4MDUyZTZiODA0MTI1MzJl,,,,,,https://static.bihr.pro/eBihr/Pictures/BETA-pictures.zip,,Spain Warehouse (Parts)
