PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Anchura (mm),Anchura de la zona de sujeción (mm),Apertura (mm),Barra transversal,Bloqueo,Color,Composición,Compuesto del puño,Diámetro Ø (mm),Elevación de manillar (mm),Gama,Longitud (mm),Longitud de control (mm),Tipo de puño,Uso,Picture1,Picture2,Picture3,AllPicturesZIP,Document1,Document2,DeliveryPlant
1114921,,5428.96.04-00,DOMINO,DOINO CABLE THROTTLE SET XM2,Juego de cables de acelerador DOMINO para puño XM2 - Kawasaki Ninja 300,88.33,73.00,43.80,8033900009271,0,8714109090,0,1,"<p>Este juego de cables Domino est&aacute; dise&ntilde;ado para adaptar la instalaci&oacute;n del acelerador de acci&oacute;n r&aacute;pida XM2 de la marca a las especificaciones de tu m&aacute;quina.</p>
<ul>
	<li>Recomendado para uso en competici&oacute;n.</li>
	<li>Debe ser instalado por un taller cualificado</li>
</ul>","
Este juego de cables Domino está diseñado para adaptar la instalación del acelerador de acción rápida XM2 de la marca a las especificaciones de tu máquina.

	Recomendado para uso en competición.
	Debe ser instalado por un taller cualificado
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,3280,239,260,152,83,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1114921-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI4NTd8aW1hZ2UvanBlZ3xhR0kwTDJoaU1pOHhOalE0TmpZM05qazFOVEUyTmk4eE1URTBPVEl4TFRGZk9EQXdWM2c0TURCSXxkMWE3ZWFkZDNiZDQ2ZDA2ZDBhMmYxOTU4ODIzM2Y4NWZhODMyOWU0OGY2MDhkY2I4N2UwMDRjYmVmZWVhMTk1,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025745,83667,0670.02.842,DOMINO,DOINO SPAREPARTS CABLE ADJUSTER,Tensor de cable DOMINO M6 x 1mm,4.54,3.75,2.25,8430525836679,18,8714109090,0,1,"<ul>
<li>Material: Lat&oacute;n</li>
<li>Acabado: Galvanizado</li>
<li>Color: Plateado pulido</li>
<li>Rosca: M6 x1mm</li>
<li>Di&aacute;metro de la funda: 7 mm</li>
<li>Profundidad de la funda : 7 mm</li>
</ul>","
Material: Latón
Acabado: Galvanizado
Color: Plateado pulido
Rosca: M6 x1mm
Diámetro de la funda: 7 mm
Profundidad de la funda : 7 mm
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,184,12,59,82,38,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025745-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDAzNjZ8aW1hZ2UvanBlZ3xhRGc1TDJobVlpOHhOVFF4TkRrM016STJOems1T0M4eE1ESTFOelExTFRGZk9EQXdWM2c0TURCSXxlY2FjZTJlOWUwYjQ4MDM5OTkzYzZlYTRkNjk2MTYzMjE3YjRlY2Y1MDQ0MjFjMWFiMjk0YjVmYzk0OTI2MTg5,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025746,83668,0922.02.910,DOMINO,DOINO SPAREPARTS CABLE ADJUSTER,Tensor de cable DOMINO M6 x 1mm,3.51,2.90,1.74,8430525836686,8,8714109090,0,1,"<ul>
<li>Material: Acero con arandela de tecnopol&iacute;mero</li>
<li>Color: Plateado pulido</li>
<li>Dimensiones: M6 x 1mm</li>
<li>Rosca: Paso m&eacute;trico</li>
<li>Di&aacute;metro de la funda: 7 mm</li>
<li>Profundidad de la funda : 5,5 mm</li>
</ul>","
Material: Acero con arandela de tecnopolímero
Color: Plateado pulido
Dimensiones: M6 x 1mm
Rosca: Paso métrico
Diámetro de la funda: 7 mm
Profundidad de la funda : 5,5 mm
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,136,24,123,58,19,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025746-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTg0MzV8aW1hZ2UvanBlZ3xhR1U0TDJobFpDOHhOVFF4TkRrM016WTJNVEl4TkM4eE1ESTFOelEyTFRGZk9EQXdWM2c0TURCSXwzZjJmODUwNTY1MzY3MWE5OTg0YWM1MjhhMTliZTY5ZDM3YzFkN2RkNTdhM2ZiYmM2YTAwNmNkMjAzZmM3ODJh,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025741,83425,0515.03-01,DOMINO,DOINO THROTTLE TUBE,Acelerador DOMINO HF pulido monocable con puños,55.66,46.00,27.60,8430525834255,5,8714109090,0,1,"<p>Acelerador de aluminio con puños negros cerrados.</p>
<ul>
	<li><strong>Material del soporte:</strong> Aluminio</li>
	<li><strong>Acabado del soporte:</strong> Pintado</li>
	<li><strong>Color:</strong> Negro</li>
	<li><strong>Recorrido máximo:</strong> 46 mm</li>
	<li><strong>Velocidad:</strong> 2,3 °/mm</li>
	<li><strong>Tipo de Cable:</strong> Monocable</li>
</ul>
","
Acelerador de aluminio con puños negros cerrados.

	Material del soporte: Aluminio
	Acabado del soporte: Pintado
	Color: Negro
	Recorrido máximo: 46 mm
	Velocidad: 2,3 °/mm
	Tipo de Cable: Monocable

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,2344,266,155,210,72,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025741-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDcyOTR8aW1hZ2UvanBlZ3xhREUwTDJnelpTOHhOVFF4TkRrM01UWXlPVFU1T0M4eE1ESTFOelF4TFRGZk9EQXdWM2c0TURCSXw0ZDY4YWQ4OTRjYjg0ZGZiN2FlZDYzZTFjYjIzNjJkMzc4MGI0NGMxZTUxOTRkNTAzYmY4OTNiNzUyYjliMzFl,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025758,83430,2791.03,DOMINO,DOINO THROTTLE TUBE,Acelerador DOMINO KRR con puños,53.85,44.50,26.70,8430525834309,1,8714109090,0,1,"<p>Para uso on road.&nbsp;Acelerador de aluminio con puños ref. 1081185001 negros cerrados.</p>
<ul>
	<li><strong>Material del soporte:</strong> Aluminio</li>
	<li><strong>Acabado del soporte:</strong> Pintado</li>
	<li><strong>Color:</strong> Negro</li>
	<li><strong>Recorrido máximo:</strong> 63 mm</li>
	<li><strong>Velocidad:</strong> 3,1 °/mm</li>
</ul>
","
Para uso on road. Acelerador de aluminio con puños ref. 1081185001 negros cerrados.

	Material del soporte: Aluminio
	Acabado del soporte: Pintado
	Color: Negro
	Recorrido máximo: 63 mm
	Velocidad: 3,1 °/mm

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,2044,234,167,204,60,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025758-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzYyNTl8aW1hZ2UvanBlZ3xhREEwTDJobE55OHhOVFF4TkRrM09ETTNPVGd3Tmk4eE1ESTFOelU0TFRGZk9EQXdWM2c0TURCSXwyMGZjN2FlMjc0NWFjYzllY2FjYWY2ODE3NzE2YTI4YTg0NWJhYjhlNDI3ZjljMzU1ZjNiMjczNzFkNGFkZjhi,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025740,83414,0506.03,DOMINO,DOINO SPAREPARTS COVER CLEAR,Acelerador con tapa trasparente Domino Formula 0506.03,47.80,39.50,23.70,8430525834149,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,2106,184,173,179,68,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025740-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzEzMTR8aW1hZ2UvanBlZ3xhRGczTDJnek1DOHhOVFF4TkRrM01USXpOak00TWk4eE1ESTFOelF3TFRGZk9EQXdWM2c0TURCSXw2MGFmNzhkNDFmZTQzZDc0ZTAwMDQxZDlkOTY3M2VlZjBmNzBlMjJkMmM5ODIyYjEzMGI1ZjU0Yzc0NzlhOGU4,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025754,83406,2140.03,DOMINO,DOINO THROTTLE TUBE,Acelerador con aire Domino Minicross 2140.03,41.14,34.00,20.40,8430525834064,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,2216,224,174,193,66,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025754-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQzNTN8aW1hZ2UvanBlZ3xhR0ZpTDJnMU5TOHhOVFF4TkRrM05qZ3dOamswTWk4eE1ESTFOelUwTFRGZk9EQXdWM2c0TURCSXw0NWYwMTUwYzViNTM0NjEwZDQ4MjY5OWI0NmU3MWFkZmExZGI5OTVmYmRkYTgzNTc1MGQzNjg1ZjAwM2YxNjJi,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025759,83470,3100.96.04,DOMINO,DOINO SPAREPARTS THROTTLE CABLE,Cable de gas para acelerador Domino KRE03 Honda 3100.96,50.82,42.00,25.20,3100.96.04,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,8179,234,179,481,95,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025759-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE3Mzd8aW1hZ2UvanBlZ3xhRFl5TDJoa09TOHhOVFF4TkRrM09EYzNNekF5TWk4eE1ESTFOelU1TFRGZk9EQXdWM2c0TURCSXwyMWY5YTM3MThlZWYzNzM5MDk3YWI4YzZhM2EwMDYxZTg0MTExMjFkY2MxNDA1ODVkNDQyODQ2NDdhNmE5NTVl,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025734,83506,0077.02.4197,DOMINO,DOINO SPAREPARTS RUBBER PROTECTOR,Goma protectora interruptor luz de freno Domino 0077.02.4197,1.21,1.00,0.60,8033900005242,15,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,60,4,43,78,18,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025734-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA5Mzl8aW1hZ2UvanBlZ3xhRGc0TDJnMU5pOHhOVFF4TkRrMk9EYzBOakF4TkM4eE1ESTFOek0wTFRGZk9EQXdWM2c0TURCSXw1NzA5OWI1MWE2NzU5NDc0ZjA3N2M0NWNjNjZiNzc3OWJmNzU1MDYzZTkzZTIwOWFkZTA1MGY0MjNiZTFjMWNj,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025757,83511,2791.02.4349,DOMINO,DOINO SPAREPARTS CABLE GUIDE,Guiacables Domino 2791.02.4349,15.13,12.50,7.50,8430525835115,5,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,254,22,81,87,36,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025757-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM5NDR8aW1hZ2UvanBlZ3xhR016TDJoak15OHhOVFF4TkRrM056azROalU1TUM4eE1ESTFOelUzTFRGZk9EQXdWM2c0TURCSXwxNzA1NmUwMWZiNzEyN2MyM2FjMDIyMTA2YTkxOWU0NjU4MDFjM2Y3MGU2YzkzMDBhZTViNjQzMDdiMTVlMTk1,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025747,83510,1000.02.2300,DOMINO,DOINO SPAREPARTS CABLE GUIDE,Guia de cables Domino 1000.02.2300,2.54,2.10,1.26,8430525835108,10,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,47,4,67,59,12,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025747-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc3MTV8aW1hZ2UvanBlZ3xhR0ZtTDJnNU9DOHhOVFF4TkRrM05EQTFORFF6TUM4eE1ESTFOelEzTFRGZk9EQXdWM2c0TURCSXw0M2QwNDBmNmQ0ZTkwOTM5Mzc1MGU3MDU0MDAzMjFiNTlkYzA3NTNiM2Q4Y2JjMWFhNDA2YTIzMGYzNjMxZGM4,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025750,83496,1859.02.2363,DOMINO,DOINO SPAREPARTS RUBBER PROTECTOR,Goma protectora ajuste cable de gas Domino 1859.02.2363,1.94,1.60,0.96,8033900022461,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,95,10,48,79,25,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025750-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTI0MDd8aW1hZ2UvanBlZ3xhRFE0TDJneU9DOHhOVFF4TkRrM05USXpOREEzT0M4eE1ESTFOelV3TFRGZk9EQXdWM2c0TURCSXxlODFiMjNkNzY0MTA1YWExM2FlZDRmODc3NDE5MzVhMWMxMTRhZjg5OGQ0NDFmY2JmZDdmYTY2ZTNhNDRhZjcw,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025743,83432,0519.03-01,DOMINO,DOINO THROTTLE TUBE,Acelerador DOMINO Moped con puños 0519.03,52.03,43.00,25.80,8430525834323,0,8714109090,0,1,"<p>Acelerador de aluminio con puños negros cerrados.</p>
<ul>
	<li>Material del soporte:&nbsp;Aluminio</li>
	<li>Acabado del soporte:&nbsp;Cromado</li>
	<li>Color:&nbsp;Plateado pulido</li>
	<li>Recorrido máximo:&nbsp;43 mm</li>
	<li>Velocidad:&nbsp;4,3 °/mm</li>
	<li>Tipo de Cable:&nbsp;Monocable</li>
</ul>
","
Acelerador de aluminio con puños negros cerrados.

	Material del soporte: Aluminio
	Acabado del soporte: Cromado
	Color: Plateado pulido
	Recorrido máximo: 43 mm
	Velocidad: 4,3 °/mm
	Tipo de Cable: Monocable

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,1895,230,214,164,54,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1025743-1.jpg?context=bWFzdGVyfHJvb3R8MjkzNzd8aW1hZ2UvanBlZ3xhRGswTDJnM1pDOHpORGd5TURRNU5qRXpNREEzT0M4NE1EQlhlRGd3TUVoZk1UQXlOVGMwTXkweExtcHdad3xmNzBiZWJjMDVlYmQ5NjlkZTYwNThkYjU2N2EyNjA4ZTVmODJmYTI3Yzc1OGE1ZTI2NzFjZDlhY2Y1YWY3ZTdm,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025766,83489,5433.96.04-00,DOMINO,DOINO SPAREPARTS THROTTLE CABLE,Cable de gas universal para acelerador Domino KRE03 5433.96,82.28,68.00,40.80,8033900034648,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,3136,300,198,220,72,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025766-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE3Mzd8aW1hZ2UvanBlZ3xhR1EwTDJobU5DOHhOVFF4TkRrNE1UVTVNVEEzTUM4eE1ESTFOelkyTFRGZk9EQXdWM2c0TURCSXw4NmNlMWYzYzgxNTg4MDhkMzg1ZjJjNzBiOGRlNTNkNmZiMTU4ZDQxYzQ5YTJlZGU3YWYxNTg2MjVjYTA2NjQ5,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025736,83561,0101.02.199,DOMINO,DOINO SPAREPARTS CABLE NIPPLE,Bolsa de 10 Prisioneros Domino 0101.02.199,24.20,20.00,12.00,8033900005907,42,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,99,28,85,97,12,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025736-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI2MDN8aW1hZ2UvanBlZ3xhRFl5TDJoaU9TOHhOVFF4TkRrMk9UVXpNalEwTmk4eE1ESTFOek0yTFRGZk9EQXdWM2c0TURCSXxlYzJkYWU0MTU1ZDhiMTUyOWVjZjI4OGZjYjMzMDUyMzZiODBlYWQwMDUxZGQyMjU2MzIxODVlYjA5NGVlZWFh,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025765,93334,97.5207.04-00,DOMINO,DOINO THROTTLE TUBE KRK EVO,Kit de anillos para acelerador DOMINO KRK EVO,16.34,13.50,8.10,8033900012448,2,8714109090,0,1,"<p><strong>Kit de 4 anillos (naranja, negro, gris y marrón):</strong></p>
<ul>
	<li>Material:&nbsp;Tecnopolímero</li>
	<li>Recorrido Máx (anillo naranja):&nbsp;43 mm</li>
	<li>Velocidad (Anilla Anaranjado):&nbsp;2,7 °/mm</li>
	<li>Recorrido Máx (anillo negro):&nbsp;39 mm</li>
	<li>Velocidad (Anillo Negro):&nbsp;2,6 °/mm</li>
	<li>Recorrido Máx (Anillo gris):&nbsp;38 mm</li>
	<li>Velocidad (anillo gris):&nbsp;3,0 °/mm</li>
	<li>Recorrido Máx (anillo marrón):&nbsp;39 mm</li>
	<li>Velocidad (Anillo Marrón):&nbsp;2,8 °/mm</li>
</ul>

<p><strong>Para los aceleradores Domino KRK Evo:</strong></p>

<ul>
	<li>Ref. 5207.03-00</li>
	<li>Ref. 5209.03-00</li>
	<li>Ref. 5210.03-00</li>
</ul>
","
Kit de 4 anillos (naranja, negro, gris y marrón):

	Material: Tecnopolímero
	Recorrido Máx (anillo naranja): 43 mm
	Velocidad (Anilla Anaranjado): 2,7 °/mm
	Recorrido Máx (anillo negro): 39 mm
	Velocidad (Anillo Negro): 2,6 °/mm
	Recorrido Máx (Anillo gris): 38 mm
	Velocidad (anillo gris): 3,0 °/mm
	Recorrido Máx (anillo marrón): 39 mm
	Velocidad (Anillo Marrón): 2,8 °/mm



Para los aceleradores Domino KRK Evo:


	Ref. 5207.03-00
	Ref. 5209.03-00
	Ref. 5210.03-00

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,5511,324,252,308,71,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1025765-1.jpg?context=bWFzdGVyfHJvb3R8ODExODZ8aW1hZ2UvanBlZ3xhRGcwTDJnd015OHpOREl3TlRRME5UZ3hOak0xTUM4NE1EQlhlRGd3TUVoZk1UQXlOVGMyTlMweExtcHdad3xiZjAyODMyN2MzOWQzYzU2ZDEwZjBiMmM5OTExY2Q2NTk1NzMxZWFhMDdmYzA2ZmQ3NzgwMWQ5ZDIyYjdhOTFl,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1100768,,4006.03-00,DOMINO,DOINO THROTTLE XM2,Acelerador XM2 DOMINO - Yamaha YZF-R3,80.47,66.50,39.90,8033900004429,0,8714109090,0,1,"
<p>Acelerador de aluminio desarrollado para Yamaha R3.</p>
<p>3 anillos (verde, blanco y rojo) para ajustar la velocidad del acelerador.</p>
<p><em><strong>Uso racing</strong></em></p>


<ul>
	<li>Material del soporte: Aluminio</li>
	<li>Acabado del soporte: Pintado</li>
	<li>Color: Negro</li>
	<li>Velocidad (anillo rojo): 2,7 °/mm</li>
	<li>Recorrido Máx (anillo rojo): 25 mm</li>
	<li>Velocidad (Anillo Blanco): 2,6 °/mm</li>
	<li>Recorrido Máx (anillo blanco): 36 mm</li>
	<li>Velocidad (Anillo Verde): 2,9 °/mm</li>
	<li>Recorrido Máx (anillo verde): 33 mm</li>
</ul>

","

Acelerador de aluminio desarrollado para Yamaha R3.

3 anillos (verde, blanco y rojo) para ajustar la velocidad del acelerador.

Uso racing



	Material del soporte: Aluminio
	Acabado del soporte: Pintado
	Color: Negro
	Velocidad (anillo rojo): 2,7 °/mm
	Recorrido Máx (anillo rojo): 25 mm
	Velocidad (Anillo Blanco): 2,6 °/mm
	Recorrido Máx (anillo blanco): 36 mm
	Velocidad (Anillo Verde): 2,9 °/mm
	Recorrido Máx (anillo verde): 33 mm


",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,1019,163,165,95,65,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1100768-1.jpg?context=bWFzdGVyfHJvb3R8MTA2MzE1fGltYWdlL2pwZWd8YURVekwyZzJZeTgwT0RReE16azFPREUzTmpjNU9DODRNREJYZURnd01FaGZNVEV3TURjMk9DMHhMbXB3Wnd8MTg1NGIzYTc5NGM0ZWZhOWJlNjA3NjU0OTM0YTg1OTU1YTM1MTgwMGY4NTdjNzAyOGJkNGU0OTNlMzZhNzY0Zg,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1025753,83435,2111.03,DOMINO,DOINO THROTTLE TUBE,Acelerador Domino scooter sin puños 2111.03,22.99,19.00,11.40,8430525834354,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,1047,108,133,183,43,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1025753-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzE4ODd8aW1hZ2UvanBlZ3xhREZsTDJnME9DOHhOVFF4TkRrM05qUXhNemN5Tmk4eE1ESTFOelV6TFRGZk9EQXdWM2c0TURCSXw5ZjU3NmQzYTRhNmJkOTc1NDliNDgxOWZiZGI1MDhmOTc2NWY4NTg4MjBmOGViYTBiMTU0NGJhOGI1ZGZlMTdm,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1114923,,5438.96.04-00,DOMINO,DOINO CABLE THROTTLE SET XM2,Juego de cables de acelerador DOMINO para puño XM2 - Kawasaki Ninja 600,81.07,67.00,40.20,8033900035461,0,8714109090,0,1,"<p>Este juego de cables Domino est&aacute; dise&ntilde;ado para adaptar la instalaci&oacute;n del acelerador de acci&oacute;n r&aacute;pida XM2 de la marca a las especificaciones de tu m&aacute;quina.</p>
<ul>
	<li>Recomendado para uso en competici&oacute;n.</li>
	<li>Debe ser instalado por un taller cualificado</li>
</ul>","
Este juego de cables Domino está diseñado para adaptar la instalación del acelerador de acción rápida XM2 de la marca a las especificaciones de tu máquina.

	Recomendado para uso en competición.
	Debe ser instalado por un taller cualificado
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,2875,168,277,173,60,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1114923-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDI4NTd8aW1hZ2UvanBlZ3xhREExTDJoa01pOHhOalE1TVRJM01EYzJOall5TWk4eE1URTBPVEl6TFRGZk9EQXdWM2c0TURCSXwwODEyNzVmMWQyMWVlNjBiYmM4NTM0YjExNTIzM2M1YTQzOThjZDY2YjFkMjBmODU1MjZiOGI2MGUwNzYwYWZj,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1100769,,4079.03.13-01,DOMINO,DOINO THROTTLE RIDE BY WIRE,Acelerador ride by Wire DOMINO - Ducati panigale V4,522.49,431.81,345.45,8033900011175,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,5605,434,261,182,118,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1100769-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM5NTJ8aW1hZ2UvanBlZ3xhREV3TDJoa09TODVOakV6TmpnMk5qWTVNelF5THpFeE1EQTNOamt0TVY4NE1EQlhlRGd3TUVnfDBlMDYwMDBjMDRlZjRkZTY2MTAyOGViNmFiNzM2NWQ1ZmE2ODU3ZmQ5MjA5MjNkYTExMTJmMzFhMDFlZjliMWQ,,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,,,Spain Warehouse (Parts)
1122700,,1335.03-01,DOMINO,DOINO THROTTLE TUBE W/O GRIP,Acelerador DOMINO bicilíndrico sin puños,108.90,90.00,54.00,8033900036109,1,8714109090,0,1,"<p>Acelerador bicilíndrico de aluminio.</p>
<p><strong>Uso racing vintage</strong></p>
<ul>
	<li>Material del soporte:&nbsp;Aluminio</li>
	<li>Acabado del soporte:&nbsp;Pintado</li>
	<li>Color:&nbsp;Negro</li>
	<li>Recorrido máximo:&nbsp;65 mm</li>
	<li>Velocidad:&nbsp;2,1 °/mm</li>
	<li>Tipo de Cable:&nbsp;2 cables</li>
</ul>
","
Acelerador bicilíndrico de aluminio.

Uso racing vintage

	Material del soporte: Aluminio
	Acabado del soporte: Pintado
	Color: Negro
	Recorrido máximo: 65 mm
	Velocidad: 2,1 °/mm
	Tipo de Cable: 2 cables

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,,,881,131,144,90,68,,,,,,,Negro,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1122700-1.jpeg?context=bWFzdGVyfHJvb3R8OTY0ODl8aW1hZ2UvanBlZ3xhRFF4TDJneVlTOHpORE0yTmpNNU5UZzBNalU1TUM4NE1EQlhlRGd3TUVoZk1URXlNamN3TUMweExtcHdaV2N8ZmUyY2ZlZjkwZmRlMzE4YmIzOGQzYWZhODBhYmJiZjUxNzhjYTA5NGZmNDg2YjlhZTExYTMzNTk1OTBhODM3Zg,https://api.mybihr.com/medias/800Wx800H-1122700-2.jpeg?context=bWFzdGVyfHJvb3R8MTM3Mjg0fGltYWdlL2pwZWd8YUdZM0wyZ3lZUzh6TkRNMk5qTTVOakl6TlRnd05pODRNREJYZURnd01FaGZNVEV5TWpjd01DMHlMbXB3WldjfDkyMzc5ZGI3Y2I4OWQ0ODZjN2U5MTg2YzFjNGE1MDRiNTc1NWNhYTFlODRhMTM4ODM5NjAxNmIxZmQxMjIwNjc,,https://static.bihr.pro/eBihr/Pictures/DOMINO-pictures.zip,https://api.mybihr.com/medias/Technical-Information-DOMINO-Throttle-Tube.pdf?context=bWFzdGVyfHJvb3R8MTA1ODg4fGFwcGxpY2F0aW9uL3BkZnxhR0UzTDJnNU5TOHpNelF6T1RBMU1ETTVPVGMzTkM5VVpXTm9ibWxqWVd3Z1NXNW1iM0p0WVhScGIyNGdSRTlOU1U1UElGUm9jbTkwZEd4bElGUjFZbVV1Y0dSbXxiNzJkZjkzNTM3YmY1NjNiODM0YTA2ZmJhODQ0ZjY0ZDlmNzY3MGRiMmY3ZjE0YTYzOWFmY2Q1MmE3YjI0NDU2,,Spain Warehouse (Parts)
