PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Diámetro int/ext (mm/mm),Especificaciones,Número de fases,Referencias OEM,Voltaje,Picture1,Picture2,AllPicturesZIP,Document1,DeliveryPlant
1078071,17392,ESG742,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Honda CBR600RR,216.81,179.18,98.55,799804155954,0,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1612,1116,200,139,58,,,,,,https://api.mybihr.com/medias/1078071-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ4Nzd8aW1hZ2UvanBlZ3xhRFl3TDJoa015ODRPVGMzTURJNE9UY3lOVGMwTHpFd056Z3dOekV0TVY4NE1EQlhlRGd3TUVnfGFhNWJlNmE1ZjQ5YTQ4YjBhYmE4NTJkY2JmNTE5YjcxNzQ3ZGVjNjBhNGM0MGEyYTBiM2VkNzMwZjkzMDMzZDI,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078079,17400,ESG775,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Yamaha FZR600R,226.88,187.50,103.13,ESG775,2,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1231,1105,188,131,50,,,,,,https://api.mybihr.com/medias/1078079-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIwODF8aW1hZ2UvanBlZ3xhR00yTDJnME5pODRPVGMzTURNd05UUTFORE00THpFd056Z3dOemt0TVY4NE1EQlhlRGd3TUVnfGNlNDY2Y2QxMGMzNTAzYWRkZGQ2MzU2OTNlM2FlNDNmNTNhMzJlMTlhNmI4NDY3Yzk4MDc5ZTU0Y2RiZDQ1MTg,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078085,013108,ESG793,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Suzuki 650 Gladius,216.81,179.18,98.55,7998041626934,0,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>ElectroSport stators are designed to be direct replacements to original equipment</p><p> </p><ul> <li>Manufactured to handle higher power loads</li><li>Developed in the USA</li></ul> <p> </p><p>One of the best value for money</p></body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment  Manufactured to handle higher power loadsDeveloped in the USA  One of the best value for money ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1651,1097,204,142,57,,,,,,https://api.mybihr.com/medias/800Wx800H-1078085-1.jpg?context=bWFzdGVyfHJvb3R8NTM3NDZ8aW1hZ2UvanBlZ3xhRFZrTDJnME1TODRNRFUzTVRBMU5ETTFPRFUxT0M4NE1EQlhlRGd3TUVoZk1UQTNPREE0TlMweExtcHdad3xkMjgyMDJiNDUyYjFmNDg2NTM1ZDFmMmNiYWUyMDQwYzE0MTMwYmUxYWFjMjJlODZjYjc3NTZmZWI5MzMwNmIx,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078086,17405,ESG794,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Triumph,226.88,187.50,103.13,799804156166,14,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1643,1303,203,142,57,,,,,,https://api.mybihr.com/medias/800Wx800H-1078086-1.jpg?context=bWFzdGVyfHJvb3R8NTM3NDZ8aW1hZ2UvanBlZ3xhRGhrTDJnellTODRNRFUzTVRBMU5EVTFOVEUyTmk4NE1EQlhlRGd3TUVoZk1UQTNPREE0TmkweExtcHdad3xiNDZlM2Y1NWE3NjYyZTM0OTViMjJhNzFhMzIyMTc3MWJiNjVkYWI1ZWU1NGRmYjMxODIwNzk5MGJiNzk1YjY3,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078087,013107,ESG799,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Yamaha XVS1300,234.97,194.19,106.80,7998041626798,0,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>ElectroSport stators are designed to be direct replacements to original equipment</p><p> </p><ul> <li>Manufactured to handle higher power loads</li><li>Developed in the USA</li></ul> <p> </p><p>One of the best value for money</p></body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment  Manufactured to handle higher power loadsDeveloped in the USA  One of the best value for money ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1,100,10,10,10,,,,,,https://api.mybihr.com/medias/1078087-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwOTQ1fGltYWdlL2pwZWd8YUdaa0wyaGlaQzg0T1RjM01ETXhPVEl4TmprMEx6RXdOemd3T0RjdE1WODRNREJYZURnd01FZ3xmZjg5YmU3NDE3YzI4MzZjZDI2YTYyMDM1NTJmN2IwNGJhYzc5NWFhMDIxMzA5NmYwYzIxNzVlZjkwZTBlYzQ1,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078092,37587,ESG831,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - BMW,277.37,229.23,126.08,799804156265,66,9032890040,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>ElectroSport stators are designed to be direct replacements to original equipment</p><p> </p><ul> <li>Manufactured to handle higher power loads</li><li>Developed in the USA</li></ul> <p> </p><p>One of the best value for money</p></body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment  Manufactured to handle higher power loadsDeveloped in the USA  One of the best value for money ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1608,1360,203,139,57,,,,,,https://api.mybihr.com/medias/1078092-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMxMTF8aW1hZ2UvanBlZ3xhRFppTDJoa09DODRPVGMzTURNeU9UQTBOek0wTHpFd056Z3dPVEl0TVY4NE1EQlhlRGd3TUVnfDQxYTBmMTJkNjNjMjNmNGM5YTA0MjNiOTg5YTQwNTk1MzYzOWU2YWM5OTRhMjE5YTdjMDg0NzM5ZWFkYmNkNDk,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078064,17388,ESG707,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Ducati,230.90,190.83,104.96,799804155817,2,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1728,1053,200,144,60,,,,,,https://api.mybihr.com/medias/1078064-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTYyMDR8aW1hZ2UvanBlZ3xhREk1TDJnMVl5ODRPVGMzTURJM05UazJNekU0THpFd056Z3dOalF0TVY4NE1EQlhlRGd3TUVnfGNkYThkZjUwOGZiNjZjNjQ4YTUwNmY0NTMzMzExYTRkYjVlNmE5NDlmNWY5NWIzYjZhYTc4M2ViYTVhMGI5Mzk,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078073,17393,ESG744,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Honda CBR600F4/FS/FI,216.81,179.18,98.55,799804155978,5,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1260,1325,185,131,52,,,,,,https://api.mybihr.com/medias/1078073-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQxNjl8aW1hZ2UvanBlZ3xhRFkyTDJoa055ODRPVGMzTURJNU16WTFOemt3THpFd056Z3dOek10TVY4NE1EQlhlRGd3TUVnfGYzMWU3MGE0ZGZmMThkYzY1ZGQyYTQ5ZWJhZTg0ZWJjNGQ0ZWI4MTE1ZjkzMTk5MjYyMGYxNTM2ZTBkYmUwNWU,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078075,17396,ESG748,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Suzuki GSX1340R Hayabusa,226.88,187.50,103.13,ESG748,0,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1730,1225,203,142,60,,,,,,https://api.mybihr.com/medias/1078075-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMjd8aW1hZ2UvanBlZ3xhR1E0TDJoak9TODRPVGMzTURJNU56VTVNREEyTHpFd056Z3dOelV0TVY4NE1EQlhlRGd3TUVnfGE5NWM4MTQxYWYzODNiMmRkNmU1YjcwY2RjYjk5NDBlMmMxMmY1ZmVhNjhkZjM0ZmY4YTA3ODZjZmJiNTdkNWE,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078076,17397,ESG752,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Yamaha,261.15,215.83,118.71,ESG752,4,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1693,1190,203,139,60,,,,,,https://api.mybihr.com/medias/1078076-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMjd8aW1hZ2UvanBlZ3xhREE0TDJoak15ODRPVGMzTURJNU9UVTFOakUwTHpFd056Z3dOell0TVY4NE1EQlhlRGd3TUVnfDViMTk4MmU4OTMxMTgwYzliMThiMTcwOWUxM2NiYjM0NWU2NmViZWFhZTg3ZWExM2UzZTEwYzM5MjQ2NWUyMGM,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078106,37590,ESG950,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Yamaha YFM 660R Raptor,221.83,183.33,100.83,ESG950,4,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1668,870,200,139,60,,,,,,https://api.mybihr.com/medias/1078106-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTE1MDR8aW1hZ2UvanBlZ3xhRFJqTDJnMVlpODRPVGMzTURNMU5qVTNNalEyTHpFd056Z3hNRFl0TVY4NE1EQlhlRGd3TUVnfGQwYmViOGIxZDFiNGM0NThhMjk4YjE0YmJhYmMzMjZhNDNkMmQ3OTIyNjljYjBhYTgwODYxOTZkZmQwMDg4OTE,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078109,17412,ESG957,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Honda CBR1000RR Fireblade,231.92,191.67,105.42,ESG957,14,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1778,910,202,142,62,,,,,,https://api.mybihr.com/medias/1078109-1-800Wx800H?context=bWFzdGVyfHJvb3R8Nzk3NTN8aW1hZ2UvanBlZ3xhR1kyTDJoalppOHlPVEV5TWpVeU5EY3dPRGc1TkM4eE1EYzRNVEE1TFRGZk9EQXdWM2c0TURCSXw5MmFkZjJlMjBjN2Y5M2RmODcyZjU2YWRhZDU5OTNjOTE3MmNlY2ZlODYxMWZkM2IwMzdiNjM4OGI0Zjk1NTVm,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078111,17414,ESG959,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Triumph,234.97,194.19,106.80,799804156494,2,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1713,1318,201,142,60,,,,,,https://api.mybihr.com/medias/1078111-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgxMjd8aW1hZ2UvanBlZ3xhR1kyTDJoak5DODRPVGMzTURNMk5qUXdNamcyTHpFd056Z3hNVEV0TVY4NE1EQlhlRGd3TUVnfGIwZWJhYTU2ZjkwMzJlOGQzNTYyYWFhM2U1YWNjOTVjMjBmYjZjNGJiOGM0YmU1MWIzNTUxMDVhOTlhZDA0MTI,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078114,30400020,ESG968,ELECTROSPORT,ELECT STATOR,Estátor ELECTROSPORT - Triumph 675,227.88,188.33,103.58,ESG968,19,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>ElectroSport stators are designed to be direct replacements to original equipment</p><p> </p><ul> <li>Manufactured to handle higher power loads</li><li>Developed in the USA</li><li>One of the best value for money<a id=""_dx_frag_EndFragment""></a></li></ul> <p> </p></body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment  Manufactured to handle higher power loadsDeveloped in the USAOne of the best value for money   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1612,1437,200,139,58,,,,,,https://api.mybihr.com/medias/1078114-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTczMjB8aW1hZ2UvanBlZ3xhREF3TDJoa1ppODRPVGMzTURNM01qTXdNVEV3THpFd056Z3hNVFF0TVY4NE1EQlhlRGd3TUVnfGFhNmRhZGUyY2NmODQ3ZjRkYWUyNjAzZDcxYTllMDM2ZWYxZjk2MTc2OTkwZTc5ZTljMGZlYTc0OWI3MzAzNmE,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
1078125,012521,ESL740,ELECTROSPORT,ELECT STATOR,Estátor con bobina de encendido ELECTROSPORT - Suzuki RM-Z250,261.15,215.83,118.71,ESL740,2,8511900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>ElectroSport stators are designed to be direct replacements to original equipment </p><p> </p><ul> <li>Manufactured to handle higher power loads </li><li>Developed in the USA</li><li>One of the best value for money</li></ul> </body> </html>","       ElectroSport stators are designed to be direct replacements to original equipment   Manufactured to handle higher power loads Developed in the USAOne of the best value for money  ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,1037,498,129,134,60,,,,,,https://api.mybihr.com/medias/1078125-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTE1NjN8aW1hZ2UvanBlZ3xhRFV5TDJnd055ODRPVGMzTURNNU16a3lOems0THpFd056Z3hNalV0TVY4NE1EQlhlRGd3TUVnfDc5NjBjMTk5MmExNmRkZGM2OTE2MWQyMjYyZGRjZDczMmU0NTgzMWY4N2FhMjg2NDk3ZDc2NzFmNWE0MmJjY2U,,https://static.bihr.pro/eBihr/Pictures/ELECTROSPORT-pictures.zip,,Spain Warehouse (Parts)
