PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajustes de amortiguación,Altura (mm),Color,Diámetro del eje (mm),Diámetro del pistón (mm),Diámetro Ø (mm),Embalaje,Homologación,Longitud (mm),Spring Rate,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,DeliveryPlant
1038298,44900044,56A95S130A5,YSS,YSS SPRING 56-95-130 RED,Muelle de amortiguador trasero YSS lineal rojo 56-95-130,105.00,86.78,52.07,8859253921219,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038298-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURBMEwyZzNZaTh4TlRReE1EVTNOemd3TVRJME5pOHhNRE00TWprNExURmZPREF3VjNnNE1EQkl8ZjZjYWMwYTkyZmJjZjVhNDRjNDEyYjBhMzVjNmM1NWMwOGE2ZDZiMDIyZGQ0OGUzZmVhMGUyODgyOTY5NTZkMQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038272,44900026,56A60S190A5,YSS,YSS SPRING 56-60-190 RED,Muelle de amortiguador trasero YSS lineal rojo 56-60-190,105.00,86.78,52.07,8859253922810,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038272-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURjd0wyaGtPQzh4TlRReE1EVTJOVGczTXpZNU5DOHhNRE00TWpjeUxURmZPREF3VjNnNE1EQkl8MTZiMWQ2ODFjOTdjM2FhNjFjNTVkMTlhYjczYWUxYzA0M2RmMjdlMzQ3NGIyOTFhNGU0NGU1MzI1MDc5Y2Y3Zg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038118,44900438,56A58S260A5,YSS,YSS SPRING 56-58-260 RED,Muelle de amortiguador trasero YSS lineal rojo 56-58-260,105.00,86.78,52.07,8859253937845,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038118-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURrekwyZ3dNaTh4TlRReE1EUTNOREV5TXpJNU5DOHhNRE00TVRFNExURmZPREF3VjNnNE1EQkl8NTI1NTc5M2U1MmJiNWE0N2E5YzYwZjNjYTI2ZDk3MTBkZGQxNzY4N2U3Zjg0ZjVmMjY3Y2UxZDJkYWUzOTMxOQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038351,44900550,PR350I075-105S375X,YSS,YSS FRK SPRING,Muelles de horquilla YSS progresivos Road 375mm,131.89,109.00,65.40,8859253947523,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3000,1138,500,120,50,,,,,,,,,,,https://api.mybihr.com/medias/1038351-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMzNjV8aW1hZ2UvanBlZ3xhRFl6TDJnM015OHhOVFF4TURVNU9ETXhOREF4TkM4eE1ETTRNelV4TFRGZk9EQXdWM2c0TURCSXxlYmQ1ZTU0YzZjMGM3MGI1ZDFhMjE0MmIyNWEwYzJkMzQ3M2U4OTZjM2Y1NmI5ZGM2ZWEyNGI0NzVjNzRkNThm,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038224,44900440,56A12S100A5,YSS,YSS SPRING 56-12-100 RED,Muelle de amortiguador trasero YSS lineal rojo 56-12-100,105.00,86.78,52.07,8859253930075,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1038224-1.jpg?context=bWFzdGVyfHJvb3R8MTI1NDE0fGltYWdlL2pwZWd8YUdGakwyZ3pOQzgyT0RZNU16a3pNemswT0RrMU9DODRNREJYZURnd01FaGZNVEF6T0RJeU5DMHhMbXB3Wnd8Y2ZiNTdiNWM3YmUxNzA3YmJkZGI0OTM5YTkwODY0OGViYTI5M2UzMmMxOWU3NGMzZjVhNjY0ZGFjYzJjMmY2YQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038507,44900189,LR435A042S485,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 485mm,131.89,109.00,65.40,8859253958567,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038507-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhRFppTDJoaU9TOHhOVFF4TURjMU5qVTRNelExTkM4eE1ETTROVEEzTFRGZk9EQXdWM2c0TURCSXxlNTNmZjBjMmJlMTU1MzNmZWYwMTU2MzQ1NTFhYTMwMjAyZmIxYjIzMjRlMTBlNDViMzA5MTEzM2M1ODg5MmEx,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038302,44900002,56A95S165A5,YSS,YSS SPRING 56-95-165 RED,Muelle de amortiguador trasero YSS lineal rojo 56-95-165,92.50,76.45,45.87,8859253921295,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038302-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YUdGaUwyaGpNUzh4TlRReE1EVTNPVE0zTkRFeE1DOHhNRE00TXpBeUxURmZPREF3VjNnNE1EQkl8ODVlZWFiZmFlODZmYjFmN2M3MDcxZGM1MjYxODAzODkzZTlhMGVkZTcyZjQzZWI5ODVmNzlkN2VkNjdmMTQ2NA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038508,44900467,LR435A044S485,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 485mm,131.89,109.00,65.40,8859253958550,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038508-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhR1k0TDJoak5pOHhOVFF4TURjMU5qazNOalkzTUM4eE1ETTROVEE0TFRGZk9EQXdWM2c0TURCSXxjZDc2YmFiYjkyMjZhY2FhMzcwN2Q3M2FiMWIxOWM2YjUyZTRjMDQxZjMzOWFjZjNjZTNiNzRmODg2ZjFhZmVm,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038209,44900135,56A110S165A5,YSS,YSS SPRING 56-110-165 RED,Muelle de amortiguador trasero YSS lineal rojo 56-110-165,92.50,76.45,45.87,8859253921639,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038209-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YUdGaEwyZ3haaTh4TlRReE1EVTBNakE0TkRFeU5pOHhNRE00TWpBNUxURmZPREF3VjNnNE1EQkl8ZmJiMTU0Yjk0Nzk3ZmRjZTk1MmZjODAwZDQ1YTliODhkODc5MGNlYTQyMmE2MTQzMTJjMWU0NWQ3NjAwODYwOA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038297,44900412,56A95S130A8,YSS,YSS SPRING 56-95-130 BLACK,Muelle de amortiguador trasero YSS lineal negro 56-95-130,105.00,86.78,52.07,8859253921233,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038297-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YURZekwyZzJaQzh4TlRReE1EVTNOelF3T0RBek1DOHhNRE00TWprM0xURmZPREF3VjNnNE1EQkl8MWM4ZTAyMzExMmM5NzU0YmIwNDQzYjEyMzMzZmYyM2E5Mjc5MzBmODcxYmM1OWIwZDQ2NTEzZjk3MTVhMzEwOQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038333,44900298,PO340I046-075S685X,YSS,YSS FRK SPRING,Muelles de horquilla YSS progresivos Off Road 685mm,131.89,109.00,65.40,8859253936077,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3600,2372,120,750,40,,,,,,,,,,,https://api.mybihr.com/medias/1038333-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMzNjV8aW1hZ2UvanBlZ3xhR1F6TDJnMk9TOHhOVFF4TURVNU1UVTJNemd3Tmk4eE1ETTRNek16TFRGZk9EQXdWM2c0TURCSXwxYzU0NTkyODc1YTQwMmY4OTdmNDhkMDYwZGNjOWQ2MDRlNmUxYTYwZjlhMGJlYjE2Njc2NGE3MTk1MzE3YzIx,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038294,44900476,56A85S260A8,YSS,YSS SPRING 56-85-260 BLACK,Muelle de amortiguador trasero YSS lineal negro 56-85-260,92.50,76.45,45.87,8859253921196,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038294-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YURBekwyZ3dNeTh4TlRReE1EVTNOakl5T0RNNE1pOHhNRE00TWprMExURmZPREF3VjNnNE1EQkl8Y2Y3MGQ0N2E5ZWYwMDc2Mzg3ZThiY2FlNGYyNjNiMjg5M2I5ODA4MTVkY2ZiYjEzNzM3MDRmZmFmMmI5ZTE2NA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038353,44900339,PR320I065-078S590X,YSS,YSS FRK SPRING,Muelles de horquilla YSS progresivos Road 590mm,131.89,109.00,65.40,8859253947400,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3600,1582,120,750,40,,,,,,,,,,,https://api.mybihr.com/medias/1038353-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMzNjV8aW1hZ2UvanBlZ3xhRE5rTDJoa05pOHhOVFF4TURVNU9URXdNRFEwTmk4eE1ETTRNelV6TFRGZk9EQXdWM2c0TURCSXwzMzQ1ZGU1OTI1MzhhN2MxZGYwNjllN2U2MjE3YTFkZTRmMGYxMDliODI1ODQ5ZWViN2ZkZmVjM2EyZjA5Y2Iw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038265,44900016,56A285S130A8,YSS,YSS SPRING 56-285-130 BLACK,Muelle de amortiguador trasero YSS lineal negro 56-285-130,92.50,76.45,45.87,44900016,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038265-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YURsaUwyZ3hNeTh4TlRReE1EVTJNekV5TVRFNE1pOHhNRE00TWpZMUxURmZPREF3VjNnNE1EQkl8MzBkNzc5MzU2NThkMjcwMTliZDhmZTFhYzM3NWFiYjc1M2QyYTI3N2IyZjM3ZjcyNmM1MGMwMjNjN2I3ODVkZg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038071,44900304,46I25-35S220A1,YSS,YSS SPRING 46-25-35-220 CHROME,Muelle de amortiguador trasero YSS progresivo cromado 46-25-35-220,72.50,59.92,35.95,8858803480244,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038071-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE3OTM4fGltYWdlL2pwZWd8YUROaUwyaGpOeTh4TlRReE1EUTFOak0yTXpBek9DOHhNRE00TURjeExURmZPREF3VjNnNE1EQkl8NTZkZGJkNDhkMmM1YTI2YzVkM2NiNzhjN2ZjODc3MWUzZDg1ZTI3NDQ5YjlmMDQyM2ZhOWFmN2VlZjdkNGE1Mg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038244,44900437,56A160S150A5,YSS,YSS SPRING 56-160-150 RED,Muelle de amortiguador trasero YSS lineal rojo 56-160-150,92.50,76.45,45.87,8859253922339,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038244-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURBeEwyZ3dZeTh4TlRReE1EVTFOVEkxTmpnMk1pOHhNRE00TWpRMExURmZPREF3VjNnNE1EQkl8MjFhMjVlYzMyODUwZGJmNzE3OWU3NjAzOTAzNzc5MjI2OGEzNzYyMWE2Y2UyNGNjOGNiNzBiMTk1NzI4MWExOQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038117,44900282,56A55S260A5,YSS,YSS SPRING 56-55-260 RED,Muelle de amortiguador trasero YSS lineal rojo 56-55-260,105.00,86.78,52.07,8859253937821,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038117-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YUdOakwyZzFOeTh4TlRReE1EUTNNemN6TURBM09DOHhNRE00TVRFM0xURmZPREF3VjNnNE1EQkl8NWVmN2JmNmM2NmRiMTZjYjZlM2FmZDdiOTYyZGJjMzBlOTkxMjYyMjAzOTQyZDE5MjkxMzlkODE3YTkyNGExNg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038247,44900151,56A160S215A8,YSS,YSS SPRING 56-160-215 BLACK,Muelle de amortiguador trasero YSS lineal negro 56-160-215,92.50,76.45,45.87,8859253922438,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038247-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YURZMUwyZzJOQzh4TlRReE1EVTFOalF6TmpVeE1DOHhNRE00TWpRM0xURmZPREF3VjNnNE1EQkl8ZDM5MTRhYTJjYzY2Mjk0MzMzOGIyMDY1YTU4NmNlODhlOTA3MGZlNjUwYWY4MjJhOTNhNTE5ZDdlNjM4ZWU5OA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038274,44900072,56A65S165A5,YSS,YSS SPRING 56-65-165 RED,Muelle de amortiguador trasero YSS lineal rojo 56-65-165,92.50,76.45,45.87,8859253931300,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038274-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YUdJMUwyaGpOQzh4TlRReE1EVTJOalkyTURFeU5pOHhNRE00TWpjMExURmZPREF3VjNnNE1EQkl8MzA1ZjllNmFmMjJlMDNjNGU2ODNjNTAwMjFlYmFkNDRhZTJjNGZlMTA5M2FhZDI2MTMzNWEwMDNmZGVjNWIwNA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038231,44900454,56A130S215A8,YSS,YSS SPRING 56-130-215 BLACK,Muelle de amortiguador trasero YSS lineal negro 56-130-215,92.50,76.45,45.87,8859253922094,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038231-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YUdObEwyZzBZeTh4TlRReE1EVTFNVEkxT1RFMk5pOHhNRE00TWpNeExURmZPREF3VjNnNE1EQkl8Mjg2YmJlM2Y1YTIxNzZhNzg2MGRjOGUxMTMzNTFhZWEwNTQzZmEwN2RiMTI4ZDBjNDdmOTI1NWZmNTI4M2RkNw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038290,44900401,56A85S215A8,YSS,YSS SPRING 56-85-215 BLACK,Muelle de amortiguador trasero YSS lineal negro 56-85-215,92.50,76.45,45.87,8859253921110,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038290-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA0MTk1fGltYWdlL2pwZWd8YURaaEwyZzNNeTh4TlRReE1EVTNOVEEwT0Rjek5DOHhNRE00TWprd0xURmZPREF3VjNnNE1EQkl8YWExYmYwYWZkMjcyZTU1MjQ4NWU3NDM0ODgzMmVkOTgwZGQ5NWU3ZWJmNjYzNGRkMTZiYTM0NzkzZDAxMzNjMg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038560,44900498,LR345A085S325X,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 325mm,131.89,109.00,65.40,8859253972570,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,2695,890,490,110,50,,,,,,,,,,,https://api.mybihr.com/medias/1038560-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhRGhtTDJnMVppOHhOVFF4TURjM05qYzJPRFUwTWk4eE1ETTROVFl3TFRGZk9EQXdWM2c0TURCSXxjMGQyZTY3ZmU5NTNmNmVlYTNkZmRiZjllNzI5NTUzOTkyYWEyMzI5OTNmZDVmMTlkMjc1N2NhYzcyOTU5YTAz,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038248,44900359,56A160S215A5,YSS,YSS SPRING 56-160-215 RED,Muelle de amortiguador trasero YSS lineal rojo 56-160-215,92.50,76.45,45.87,8859253922414,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038248-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YUdZeUwyZzNNUzh4TlRReE1EVTFOamd5T1RjeU5pOHhNRE00TWpRNExURmZPREF3VjNnNE1EQkl8ZGIxM2Q1YmQ4Y2MxZjdmNjUwYTdhMmQyMGY3N2M2Y2NmYTJlYTE4OTgxNjg1ZTllMTBlNWNmZmI5YWIzMjg1Mg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038169,44900024,4646L4570S280A5X,YSS,YSS SPRING 46-50-46-45-70-280 RED,Muelle de amortiguador trasero YSS progresivo rojo 46-50-45-70-280,72.50,59.92,35.95,8859253940128,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3348,1922,310,120,90,,,,,,,,,,,https://api.mybihr.com/medias/1038169-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURSaEwyZ3dOaTh4TlRReE1EVXlOamswTlRNeE1DOHhNRE00TVRZNUxURmZPREF3VjNnNE1EQkl8ZDkyNDI0M2M4NmQ1ZmZhZmZiOTBlYzZkMWU2MjM5MmVjNDJkOTBiZDg5NDMyOTEwODJmYWQwYjdkZmZiZmIxOA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038049,44900533,46I20-30S260A1,YSS,YSS SPRING 46-20-30-260 CHROME,Muelle de amortiguador trasero YSS progresivo cromado 46-20-30-260,72.50,59.92,35.95,8858803480206,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038049-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE3OTM4fGltYWdlL2pwZWd8YURBeEwyaGlNaTh4TlRReE1EUTBPRGc1TVRrek5DOHhNRE00TURRNUxURmZPREF3VjNnNE1EQkl8ZjA5MTc0MGRjMWFhZTg2OTRjMGZmNGZhYzY2MDkzNjg1ZTg0ZWJjZjBiYjc1MDM5ODQwM2IxZmRmNzc5MTJjOQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038199,44900365,56A100S165A5,YSS,YSS SPRING 56-100-165 RED,Muelle de amortiguador trasero YSS lineal rojo 56-100-165,92.50,76.45,45.87,8859253921431,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038199-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YURjeUwyZzFPUzh4TlRReE1EVXpPRGczTWpnMk1pOHhNRE00TVRrNUxURmZPREF3VjNnNE1EQkl8MmMyMGRhODE5YWYwMjMzMzFiYmQ0NTI4ZWI3YjNjMzMwNmJjMTk1YTBlY2JkNWI0OWI0YjgyZmU0MmI5NGUwMQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038036,44900027,46I20-30S180A2,YSS,YSS SPRING 46-20-30-180 WHITE,Muelle de amortiguador trasero YSS progresivo blanco 46-20-30-180,57.50,47.52,28.51,8859253939726,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038036-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkwNjQ5fGltYWdlL2pwZWd8YURJekwyZ3lOeTh4TlRReE1ESTNPVGswTURFeU5pOHhNRE00TURNMkxURmZPREF3VjNnNE1EQkl8ZmFhMjAxMzM2NDJiZmNjNDU3NmUwM2RjMGZmNmY5YjBkOWQyYmNkNmJlYmZhYTRiOGY5ZDVjOThjMjk5YmRlOQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038557,44900526,LR350A075S340X,YSS,YSS FRK SPRING,Muelles de horquilla YSS lineales Road 340mm,131.89,109.00,65.40,8859253958192,2,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,2912,848,520,140,40,,,,,,,,,,,https://api.mybihr.com/medias/1038557-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDh8aW1hZ2UvanBlZ3xhR1EzTDJneE1DOHhOVFF4TURjM05UVTRPRGc1TkM4eE1ETTROVFUzTFRGZk9EQXdWM2c0TURCSXwyN2VlY2NjMTViMTZiZDcxMjhjNTFiMGExOGE4YzNiOTU4MzllNWVmYmQ2YzgyNzlkMThiOTJlMTEwYWM1MDg5,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038010,44900261,46I1725S140A8X,YSS,YSS SPRING 46-17-25-140 BLACK,Muelle de amortiguador trasero YSS progresivo negro 46-17-25-140,54.99,45.45,27.27,8858803479361,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3220,822,230,200,70,,,,,,,,,,,https://api.mybihr.com/medias/1038010-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTkwNjQ5fGltYWdlL2pwZWd8YUdRd0wyZzRaQzh4TlRReE1ESTJPRFF3TlRjNU1DOHhNRE00TURFd0xURmZPREF3VjNnNE1EQkl8ZWEyYTM1NjA3NjhlMjFiZjZlMjlhMTE5NzZjNmYzNTA3OWVkNDE0M2VlYWIxZGIxNTI1YzhkNDg4MmU1MjUxMQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038090,44900486,46A28S140A5X,YSS,YSS SPRING 46-28-140 RED,Muelle de amortiguador trasero YSS lineal rojo 46-28-140,57.50,47.52,28.51,8859253977421,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,2376,454,220,120,90,,,,,,,,,,,https://api.mybihr.com/medias/1038090-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAwNzc0fGltYWdlL2pwZWd8YURoakwyaGtZeTh4TlRReE1EUTJNemc1T1RZM09DOHhNRE00TURrd0xURmZPREF3VjNnNE1EQkl8ZWMwN2Y1NDNkNWVhMjQ0NTk0NDUxNzYyZTY2ZGI5NjY0ODMxMzJjZDJiNmI5ZmVjY2UyMmY3ZWQ0ZmFmMjdhMQ,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1038256,44900472,56A200S150A5,YSS,YSS SPRING 56-200-150 RED,Muelle de amortiguador trasero YSS lineal rojo 56-200-150,92.50,76.45,45.87,8859253922575,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1,100,10,10,10,,,,,,,,,,,https://api.mybihr.com/medias/1038256-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0OTk5fGltYWdlL2pwZWd8YUdJMEwyZzBZeTh4TlRReE1EVTFPVGszTlRRMU5DOHhNRE00TWpVMkxURmZPREF3VjNnNE1EQkl8ZGJiYjdmZTA4ZWI4YzZkZTMzMjI5ZDUzMzg0MWEwNDc3Y2NhMWNhNTgzZGFmMzMyZTZjNGE0NGU0ZGIyMzFiMg,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
