PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Talla,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajuste del par de apriete,Altura (cm),Anchura (cm),Anchura (mm),Apertura,Cantidad,Capacidad (Ah),Capacidad (ml/l),Carga máxima (kg),Color,Composición,Diámetro Ø (mm),Dimensión,Embalaje,Escala,Espesor (mm),Grano,Longitud (cm),Longitud (mm),Número de puntos,Peso (g),Peso (kg),Potencia máxima (lúmenes),Rango de uso,Rosca (mm),Tabla de altura de pistones,Talla,Tamaño de accionamiento cuadrado,Tamaño del destornillador,Tipo de conexión,Tipo de destornillador,Tipo de luz,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,Document2,Document3,DeliveryPlant
1051159,8922671,22671,DRAPER,DRAPR RULES 300MM & 12,Medidor profesional inox DRAPER 300mm,14.52,12.00,9.60,5010559226719,1,9017809000,0,1,"Calidad Draper Expert, regla de acero inoxidable revestido en cromo plateado. 			Mediciones en negro, tanto en milímetros como en pulgadas, grabadas de forma permanente para visibilidad durante toda la vida útil.""""""""","Calidad Draper Expert, regla de acero inoxidable revestido en cromo plateado. 			Mediciones en negro, tanto en milímetros como en pulgadas, grabadas de forma permanente para visibilidad durante toda la vida útil.""""""""",TOOLING & WS,TOOLING,TOOLING GENERAL,,,60,90,335,45,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051159-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkxMjR8aW1hZ2UvanBlZ3xhRGhoTDJobU55ODRPVEkwT0RnM05qYzVNREEyTHpFd05URXhOVGt0TVY4NE1EQlhlRGd3TUVnfGVkNDkxZWM1M2E4OWVlOTEyZDJhODgzZGU5Mzc3NTFmNDQzZThiZDE0ZDhjZDUzYWRlODU5NWI2YzA1OWE1MDA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051136,89101154,16453,DRAPER,DRAPR SET OF 1/2 SOCKETS,Kit de 41uds de Vasos & llaves carraca métrica & pulgada 1/2'' DRAPER,251.68,208.00,166.40,5010559164530,0,8204200000,0,1,"Kit de llave de vasos, trinquete y accesorios 1/2"""""""""""""""" (41 unidades).   Contiene:  			22 vasos de mm: 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 30 y 32 mm10 vasos de pulgadas: 1/4, 3/16, 7/32, 9/32, 5/16, 11/32, 3/8, 7/16, 1/2""""""""""""""""3 llaves de vaso para bujía de 10, 12 y 14 mmCarraca reversible de 72 dientes, con mango suave y botón de liberación rápida3 extensiones de 75, 125 y 250 mmMango corredizo en TArticulación universal""""""""","Kit de llave de vasos, trinquete y accesorios 1/2"""""""""""""""" (41 unidades).   Contiene:  			22 vasos de mm: 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 25, 26, 27, 28, 30 y 32 mm10 vasos de pulgadas: 1/4, 3/16, 7/32, 9/32, 5/16, 11/32, 3/8, 7/16, 1/2""""""""""""""""3 llaves de vaso para bujía de 10, 12 y 14 mmCarraca reversible de 72 dientes, con mango suave y botón de liberación rápida3 extensiones de 75, 125 y 250 mmMango corredizo en TArticulación universal""""""""",TOOLING & WS,TOOLING,TOOLING GENERAL,,,11993,6225,427,302,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051136-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU1NDUyfGltYWdlL2pwZWd8YUdZMkwyaGxNQzg0T0RZM05qVTRNVE0zTmpNd0x6RXdOVEV4TXpZdE1WODRNREJYZURnd01FZ3w5OTQ1MThhNjQyMWJmNTIyNDE1OTY2YjdlN2QzNDRjZThhYTBlMjZmYzg0YzY0ZDM2OTMwMjM4MjlhOTM3ZjY0,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051137,89101160,16462,DRAPER,"DRAPR SET OF 1/4, 3/8, 1/2",Kit de 214uds de Vasos & llave carraca métrica 1/4-3/8-1/2'' DRAPER,550.55,455.00,364.00,5010559164622,2,8204200000,0,1,"Kit de vasos de impacto de 1/4"""""""""""""""", 3/8’’ y 1/2’’, trinquete y accesorios (214 unidades).   Contiene:  Cuadradillo de accionamiento de 1/4"""""""""""""""" 			13 vasos de tamaño: 4 -  4'5 -  5 - 5'5 – 6 – 7 – 8 – 9 – 10 – 11 -  12 – 13 y 14 mm. 7 vasos largos de 4, 5, 6, 7, 8, 9 y 10 mm. Carraca reversible de 72 dientes, con empuñadura suave y botón de liberación rápida. 5 vasos tipo E: E4, E5, E6, E7 y E8. Destornillador portavaso. Mango corredizo en T. 2 alargaderas de 50 y 100 mm. Articulación universal con cuadradillo de accionamiento de 1/4"""""""""""""""". Adaptador para puntas hexagonales de 1/4”, cuadradillo de accionamiento de 3/8».		 Cuadradillo de accionamiento de 3/8"""""""""""""""". 			15 vasos de tamaño: 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21 y 22 mm. 6 vasos largos de 10, 11, 12, 13, 14 y 15 mm. 6 vasos tipo E: E7, E8, E10, E12, E14 y E16. Carraca reversible de 72 dientes, con empuñadura suave y botón de liberación rápida. Alargadera de 125 mm y articulación universal. Adaptador para machos de 1/2"""""""""""""""" con cuadradillo de accionamiento de 3/8"""""""""""""""". Adaptador hexagonal de 8 mm con cuadradillo de accionamiento de 3/8"""""""""""""""". 		 			12 vasos de tamaño: 15, 16, 17, 18, 19, 20, 21, 22, 24, 27, 30 y 32 mm. 6 vasos largos: 16, 17, 18, 19, 22 y 24 mm. 3 vasos tipo E: E20, E22 y E24. Dos llaves de vaso para bujía de 10 y 14 mm. Carraca reversible de 72 dientes, con empuñadura suave y botón de liberación rápida. 2 alargaderas de 125 y 250 mm. Articulación universal de 8 mm. Adaptador hexagonal de 8 mm y cuadradillo de accionamiento de 1/2"""""""""""""""". 		 Brocas y accesorios: 			12 llaves combinadas de 12, 13, 14, 15, 16, 17, 18 y 19 mm. Llaves hexagonales de 1'27(x2), 1'5(x2), 2(x2) 2'5, 3, 4 y 5 mm. Surtido de 100 puntas bit.""""""""","Kit de vasos de impacto de 1/4"""""""""""""""", 3/8’’ y 1/2’’, trinquete y accesorios (214 unidades).   Contiene:  Cuadradillo de accionamiento de 1/4"""""""""""""""" 			13 vasos de tamaño: 4 -  4'5 -  5 - 5'5 – 6 – 7 – 8 – 9 – 10 – 11 -  12 – 13 y 14 mm. 7 vasos largos de 4, 5, 6, 7, 8, 9 y 10 mm. Carraca reversible de 72 dientes, con empuñadura suave y botón de liberación rápida. 5 vasos tipo E: E4, E5, E6, E7 y E8. Destornillador portavaso. Mango corredizo en T. 2 alargaderas de 50 y 100 mm. Articulación universal con cuadradillo de accionamiento de 1/4"""""""""""""""". Adaptador para puntas hexagonales de 1/4”, cuadradillo de accionamiento de 3/8».		 Cuadradillo de accionamiento de 3/8"""""""""""""""". 			15 vasos de tamaño: 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21 y 22 mm. 6 vasos largos de 10, 11, 12, 13, 14 y 15 mm. 6 vasos tipo E: E7, E8, E10, E12, E14 y E16. Carraca reversible de 72 dientes, con empuñadura suave y botón de liberación rápida. Alargadera de 125 mm y articulación universal. Adaptador para machos de 1/2"""""""""""""""" con cuadradillo de accionamiento de 3/8"""""""""""""""". Adaptador hexagonal de 8 mm con cuadradillo de accionamiento de 3/8"""""""""""""""". 		 			12 vasos de tamaño: 15, 16, 17, 18, 19, 20, 21, 22, 24, 27, 30 y 32 mm. 6 vasos largos: 16, 17, 18, 19, 22 y 24 mm. 3 vasos tipo E: E20, E22 y E24. Dos llaves de vaso para bujía de 10 y 14 mm. Carraca reversible de 72 dientes, con empuñadura suave y botón de liberación rápida. 2 alargaderas de 125 y 250 mm. Articulación universal de 8 mm. Adaptador hexagonal de 8 mm y cuadradillo de accionamiento de 1/2"""""""""""""""". 		 Brocas y accesorios: 			12 llaves combinadas de 12, 13, 14, 15, 16, 17, 18 y 19 mm. Llaves hexagonales de 1'27(x2), 1'5(x2), 2(x2) 2'5, 3, 4 y 5 mm. Surtido de 100 puntas bit.""""""""",TOOLING & WS,TOOLING,TOOLING GENERAL,,,23763,11281,542,388,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051137-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjExMzg0fGltYWdlL2pwZWd8YURCbEwyZzFZaTg0T1RVek9EWTBNelUxT0Rjd0x6RXdOVEV4TXpjdE1WODRNREJYZURnd01FZ3xhYzIwNTczNWJiZjViZTI1ZjUzNTdiYTE4YjFlNDUzZWFiNTk0YjkzNTg1NjRmOWI5MjUwNzQ3OTdiMmUyZmEw,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051138,89101174,16488,DRAPER,DRAPR SET OF 1/4 SOCKETS,Maleta de 11 vasos 1/4'' DRAPER,18.76,15.50,12.40,5010559164882,1,8204200000,0,1,"Kit de vasos con cuadradillo de accionamiento de 1/4"", en acero al cromo-vanadio, endurecido y templado, con acabado satinado (11 unidades). Cada vaso tiene un zona moleteada para un mejor agarre. Se entregan en barra metálica de almacenamiento seguro. Contenido: 5/32, 7/32, 1/4, 9/32, 1/8, 5/16, 11/32, 3/8, 7/16, 1/2 y 9/16""  ","Kit de vasos con cuadradillo de accionamiento de 1/4"", en acero al cromo-vanadio, endurecido y templado, con acabado satinado (11 unidades). Cada vaso tiene un zona moleteada para un mejor agarre. Se entregan en barra metálica de almacenamiento seguro. Contenido: 5/32, 7/32, 1/4, 9/32, 1/8, 5/16, 11/32, 3/8, 7/16, 1/2 y 9/16""  ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,606,219,261,86,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051138-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDc1ODh8aW1hZ2UvanBlZ3xhRGM0TDJobE1pODRPRGMwTkRBeE5qSTRNVGt3THpFd05URXhNemd0TVY4NE1EQlhlRGd3TUVnfDEwZDNiZmU3OGNmYTczYTgzMDJlYzhiYTcyMmI2YWZjYzIyMzc3NzEwZGI2MGRmYjczMzAwNDc0ZGQ0M2Q3MTg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051140,89101191,16499,DRAPER,DRAPR SET OF 1/2 SOCKETS,Juego de 15 vasos DRAPER 1/2 de 10 a 24 mm,94.38,78.00,62.40,5010559164998,1,8204200000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li><a id=""_DX_FRAG_STARTFRAGMENT""></a>6-point sockets manufactured from chrome vanadium steel </li><li>Hardened and tempered with a satin finish </li><li>Each socket has a knurled ring for extra grip. </li><li>Supplied on a metal socket rail for secure storage </li><li>Content : 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24mm</li></ul> </body> </html>","        6-point sockets manufactured from chrome vanadium steel Hardened and tempered with a satin finish Each socket has a knurled ring for extra grip. Supplied on a metal socket rail for secure storage Content : 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24mm  ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,2833,2261,496,136,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051140-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDUyMjl8aW1hZ2UvanBlZ3xhREJrTDJnd09TODRPVEV3TXpjNE5UTXlPRGswTHpFd05URXhOREF0TVY4NE1EQlhlRGd3TUVnfGI2MTg5ZTk0MjI0YjQyNTJlYTFlZThkNWU0ZTMyOGJiNjVkMTEyOGE2YjBjMzU3NmYzZjVhZGI1Y2YyMmQwMmM,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051142,89101196,16803,DRAPER,DRAPR ADAPTOR 3/8 (F) X 1/4 (M),Reductor DRAPER 3/8 F x 1/4 M,9.20,7.60,6.08,5010559168033,0,8204200000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Manufactured and tested generally in accordance with DIN3122 and ISO3315 Specifications</li><li>Draper Expert Quality</li><li>Manufactured from chrome vanadium steel hardened, tempered, chrome plated and polished</li><li>Corrosion protection</li><li>Spring-loaded ball bearing for secure socket holding</li></ul> </body> </html>","        Manufactured and tested generally in accordance with DIN3122 and ISO3315 SpecificationsDraper Expert QualityManufactured from chrome vanadium steel hardened, tempered, chrome plated and polishedCorrosion protectionSpring-loaded ball bearing for secure socket holding  ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,67,35,87,45,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051142-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI4MzgyfGltYWdlL2pwZWd8YURjMUwyZzVPQzg0T1RJM05qTXpNVEV6TVRFNEx6RXdOVEV4TkRJdE1WODRNREJYZURnd01FZ3wxOTU0YzUwNjUyMmE2YTliYjdhMTA4NzEzNTllNmIxNGY1MGY0MDJiMjM1ODA2MGJiZjA0NmUyNjBiNjA3ZGY0,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051144,89101242,16805,DRAPER,DRAPR ADAPTOR 1/2 (F) X 3/8 (M),Convertidor de vaso DRAPER DE 1/2 (F) x 3/8 (M),9.75,8.06,6.45,5010559168057,0,8204200000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li><a id=""_dx_frag_StartFragment""></a>Manufactured and tested generally in accordance with DIN3122 and ISO3315 Specifications</li><li>Draper Expert Quality</li><li>Manufactured from chrome vanadium steel hardened, tempered, chrome plated and polished</li><li>Corrosion protection</li><li>Spring-loaded ball bearing for secure socket holding</li></ul> </body> </html>","        Manufactured and tested generally in accordance with DIN3122 and ISO3315 SpecificationsDraper Expert QualityManufactured from chrome vanadium steel hardened, tempered, chrome plated and polishedCorrosion protectionSpring-loaded ball bearing for secure socket holding  ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,97,54,41,25,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051144-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTU0OTN8aW1hZ2UvanBlZ3xhR0U0TDJoa1lpODRPRGMwTkRBeE9ESTBOems0THpFd05URXhORFF0TVY4NE1EQlhlRGd3TUVnfDIwNjM5YTg4YjBmODI1YzAzYmU3ZWFlNTlkYWVjZjE3ZGY0NTRjYjA3OGZlOTBhMDc5MWNmYWE3YjIyNmQ5Yjc,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051145,89101170,16806,DRAPER,DRAPR ADAPTO 3/8 TO 1/4 - 1/2 TO 3/8,Juego de reductor/aumentador DRAPER,28.28,23.37,18.70,5010559168064,1,8204200000,0,1,"Tamaños: uno de 3/8"" (H) x 1/4"" (M), 1/2"" (H) x 3/8"" (M) y 3/8"" (H) x 1/2"" (M)","Tamaños: uno de 3/8"" (H) x 1/4"" (M), 1/2"" (H) x 3/8"" (M) y 3/8"" (H) x 1/2"" (M)",TOOLING & WS,TOOLING,TOOLING GENERAL,,,150,134,105,65,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051145-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM5NDV8aW1hZ2UvanBlZ3xhRE5sTDJnMU5DODRPVFV6T0RZME5UVXlORGM0THpFd05URXhORFV0TVY4NE1EQlhlRGd3TUVnfDZjNWVhNDVmOTAxOTgxOTljNGZhY2VlZTAwNTY4ZDE0YmQ1YmY2NzQ1ZWJiYWYyNDVmZWNhNzk4NjAxMjc2NDE,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051146,89101194,16807,DRAPER,DRAPR ADAPTOR 1/2 (F) X 3/4 (M),Convertidor de vaso DRAPER DE 1/2 (F) x 3/4(M),20.70,17.11,13.69,5010559168071,0,8204200000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Manufactured and tested in accordance with DIN3122 and ISO3315 Specifications</li><li>Manufactured from chrome vanadium steel hardened, tempered, chrome plated and polished for corrosion protection</li><li>Spring-loaded ball bearing for secure socket holding</li></ul> </body> </html>","        Manufactured and tested in accordance with DIN3122 and ISO3315 SpecificationsManufactured from chrome vanadium steel hardened, tempered, chrome plated and polished for corrosion protectionSpring-loaded ball bearing for secure socket holding  ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,114,144,39,27,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051146-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODg1MTZ8aW1hZ2UvanBlZ3xhREpqTDJobE15ODRPVEkwT0RnM01EZzVNVGd5THpFd05URXhORFl0TVY4NE1EQlhlRGd3TUVnfGQ1NTE2ZGJiM2U3OWRmNzkxM2JhOTUzZmZhZmQxMDUyYjZjYTA0ZTZjMmE5YzRmZjI0ZjhlNTUxODgzMjUyNGI,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051128,55000215,16254,DRAPER,"DRAPR BATTERY SPARE FOR DRILL 10,8V","Batería de recambio DRAPER 10,8V / 1,5 Ah Lithium",38.72,32.00,25.60,5010559162543,0,8507800090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Draper 10.8V/1,5Ah lithium battery for all the 10.8V Power Interchange Tools</p></body> </html>","       Draper 10.8V/1,5Ah lithium battery for all the 10.8V Power Interchange Tools ",TOOLING & WS,TOOLING,TOOLING GENERAL,,,1272,208,180,124,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051128-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjM1NTh8aW1hZ2UvanBlZ3xhR1JsTDJobU5TODRPVE01TlRVMU9ERTFORFUwTHpFd05URXhNamd0TVY4NE1EQlhlRGd3TUVnfDJkNGI1MjBiZjdlOWFjYWZhOTcyZDFkNThlMzM3M2JiMWM0NTVlMzQwY2FkMGE3MWFlMDA2Mjc5Y2FkZmY0ODE,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051129,55000176,16255,DRAPER,"DRAPR CHARGER FOR BATTERY 10,8V","Cargador de bateria DRAPER 10,8V",39.13,32.34,25.87,5010559162550,0,8507800090,0,1,"<p>Cargador de batería de 10,8 V para cualquier tipo de herramienta de intercambio energético de 10,8 V</p><p>Se suministra con enchufe europeo o adaptador BS para Europa.</p><p><iframe title=YouTube video player height=315 src=https://www.youtube.com/embed/fRnY1n4ivfQ frameborder=0 width=100% allowfullscreen allow=accelerometer autoplay clipboard-write encrypted-media gyroscope picture-in-picture></iframe></p>","
Cargador de batería de 10,8 V para cualquier tipo de herramienta de intercambio energético de 10,8 V
Se suministra con enchufe europeo o adaptador BS para Europa.
",TOOLING & WS,TOOLING,TOOLING GENERAL,,,2217,384,241,146,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051129-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDYzMzl8aW1hZ2UvanBlZ3xhREk0TDJnME15ODRPVEkzTmpNeU56RTVPVEF5THpFd05URXhNamt0TVY4NE1EQlhlRGd3TUVnfGQyYjA3NTY1ZDA1MmEyNzc1MGJhOWI1MmMwMTkxM2JkMjU5NDNlMTMwODQwNzFiNGVkNTRiNzRlZmI0ZTE2ZTI,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,https://api.mybihr.com/medias/16255doc.pdf?context=bWFzdGVyfGRvY3VtZW50c3wxMjQxNDN8YXBwbGljYXRpb24vcGRmfGFHTTBMMmhoWXk4NU1EUXpOVFV5TWpBMk9EYzRMekUyTWpVMVpHOWp8NzU1NWYwOTRmMGU5MTczNTgwYmVmM2FjNWMwNDMyY2ZmM2M4Njc1MjA2MGZkNzAzNjNjNjI0YmFhZjIzYTQ5OA,https://api.mybihr.com/medias/16255ins.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyNjgxNTk0fGFwcGxpY2F0aW9uL3BkZnxhR0ptTDJobE15ODVNRFF6TlRneU1qSXlNelkyTHpFMk1qVTFhVzV6fDcyMWRjMzRjNzVkNzhkNDA5OTY0NDQ5NTRiMDYyZmQ2ZTBkMjUyZDdhNDQ3N2NiNmJjZmUwODYzZDhjZDY3NDU,,Spain Warehouse (Parts)
1051132,89101159,16445,DRAPER,DRAPR SET OF 1/4 SOCKETS,Kit de 40uds de Vasos & llaves carraca métrica & pulgada 1/4'' DRAPER,105.27,87.00,69.60,5010559164455,0,8204200000,0,1,"Kit de vasos de impacto de 1/4"""""""""""""""", trinquete y accesorios (40 unidades).   Contiene:  			12 vasos métricos: 4 – 4,5 – 5 – 5,5 -  6 – 7 – 8 – 9 – 10 – 11 – 12 - 13 mm9 vasos imperiales: 1/4, 3/16, 7/32, 9/32, 5/16, 11/32, 3/8, 7/16, 1/2""""""""""""""""Carraca reversible de 72 dientes, con mango suave y botón de liberación rápidaDestornillador portavasos3 alargaderas de 50, 100 y 150 mmMango corredizo en TArticulación universalAdaptador para puntas hexagonales de 1/4”, cuadradillo pasante de 1/4""""""""""""""""4 puntas planas: 3 – 4 – 5'5 – 6'5 mm2 puntas Phillips: 1 - 22 2 puntas tipo PZ: 1 - 23 2 puntas tipo Torx®: T15, T20 y T25""""""""","Kit de vasos de impacto de 1/4"""""""""""""""", trinquete y accesorios (40 unidades).   Contiene:  			12 vasos métricos: 4 – 4,5 – 5 – 5,5 -  6 – 7 – 8 – 9 – 10 – 11 – 12 - 13 mm9 vasos imperiales: 1/4, 3/16, 7/32, 9/32, 5/16, 11/32, 3/8, 7/16, 1/2""""""""""""""""Carraca reversible de 72 dientes, con mango suave y botón de liberación rápidaDestornillador portavasos3 alargaderas de 50, 100 y 150 mmMango corredizo en TArticulación universalAdaptador para puntas hexagonales de 1/4”, cuadradillo pasante de 1/4""""""""""""""""4 puntas planas: 3 – 4 – 5'5 – 6'5 mm2 puntas Phillips: 1 - 22 2 puntas tipo PZ: 1 - 23 2 puntas tipo Torx®: T15, T20 y T25""""""""",TOOLING & WS,TOOLING,TOOLING GENERAL,,,3667,1301,276,182,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051132-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTUyNzY2fGltYWdlL2pwZWd8YUdSbEwyZzJNUzg0T1RVek9EWTBNVFU1TWpZeUx6RXdOVEV4TXpJdE1WODRNREJYZURnd01FZ3w3M2Y2ODcwNjMwNjJhZDkyMTNjYjNhYjA1M2JhZDBmZjExYWEzNTM3NTM3YWQyZWZiZjBkOTdhMDFhMjI1MTEy,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
1051133,89101158,16446,DRAPER,DRAPR SET OF 1/4 SOCKETS,Kit de 44uds de Vasos & llaves carraca métrica 1/4'' DRAPER,118.58,98.00,78.40,5010559164462,0,8204200000,0,1,"Kit de vasos de impacto de 1/4"""""""""""""""", trinquete y accesorios (44 unidades).   Contiene:  			10 vasos de medidas 4, 5, 6, 7, 8, 9, 10, 11, 12 y 13 mm6 vasos largos de medidas 6, 8, 10, 11, 12 y 13 mmCarraca reversible de 72 dientes, con mango suave y botón de liberación rápidaDestornillador portavasos2 alargaderas de 50 y 150 mmMango corredizo en TArticulación universalAdaptador para puntas hexagonales de 1/4”, cuadradillo pasante de 1/4""""""""""""""""3 puntas planas: 3, 5, 5'5 mm3 puntas tipo PZ: #1, 2, 33 puntas ranuradas: #1, 2, 35 puntas hexagonales: 3, 4, 5, 6 y 8 mm7 puntas Draper TX-STAR®: T10, T15, T20, T30, T35, T40, T45		 """"""""","Kit de vasos de impacto de 1/4"""""""""""""""", trinquete y accesorios (44 unidades).   Contiene:  			10 vasos de medidas 4, 5, 6, 7, 8, 9, 10, 11, 12 y 13 mm6 vasos largos de medidas 6, 8, 10, 11, 12 y 13 mmCarraca reversible de 72 dientes, con mango suave y botón de liberación rápidaDestornillador portavasos2 alargaderas de 50 y 150 mmMango corredizo en TArticulación universalAdaptador para puntas hexagonales de 1/4”, cuadradillo pasante de 1/4""""""""""""""""3 puntas planas: 3, 5, 5'5 mm3 puntas tipo PZ: #1, 2, 33 puntas ranuradas: #1, 2, 35 puntas hexagonales: 3, 4, 5, 6 y 8 mm7 puntas Draper TX-STAR®: T10, T15, T20, T30, T35, T40, T45		 """"""""",TOOLING & WS,TOOLING,TOOLING GENERAL,,,3527,1592,273,177,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1051133-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg1MzczfGltYWdlL2pwZWd8YURBekwyaG1aUzg0T1RRMk1EWTBPRGd6TnpReUx6RXdOVEV4TXpNdE1WODRNREJYZURnd01FZ3wyODk5MWI0NWE1ZmQ3Y2VlY2UwYzRmYTY0YzEwY2E5NjM1MjI2NWViZGVjZjU5NjdjOGNmYzM5NjZhMzhjMzFh,,,,,,,,https://static.bihr.pro/eBihr/Pictures/DRAPER-pictures.zip,,,,Spain Warehouse (Parts)
