PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Acabado,V-Cantidad de dientes,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Altura (cm),Altura (mm),Altura del neumático (perfil),Anchura (cm),Anchura (mm),Anchura del neumático,Capacidad (ml/l),Capacidad de portaequipajes (L),Capacidad del casco,Carga máxima (kg),Categoría de neumático,Clasificación de capas,Color,Color del cristal,Composición,Diámetro de la llanta,Embalaje,Especificaciones,Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Longitud (cm),Modelo,Número de dientes de la corona,Paso de cadena,Peso (kg),Posición,Sin cámara o tipo de cámara,Tipo,Tipo de corona,Tipo de luz,Versión de corona,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,AllPicturesZIP,Document1,DeliveryPlant
1067371,,MFP120.00.012,ART,ART FLAIL MOWE SPARE PART DECK,Pieza de recambio para cortacésped ART SLH-120 - Soldadura de la cubierta - (Pieza Nº21),927.67,766.67,613.34,SLH-021,1,8432900000,0,1,"<p>Pieza de recambio para el cortac&eacute;sped ART SLH-120.</p>
<p><strong>(Consultar N&ordm; de pieza en el documento adjunto).</strong></p>","
Pieza de recambio para el cortacésped ART SLH-120.

(Consultar Nº de pieza en el documento adjunto).",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,,,,,1841100,214000,2040,950,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1067371-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjczNDMwfGltYWdlL2pwZWd8YURZMEwyZ3lOUzg1TURFek1UZzBOVEk0TkRFMEx6RXdOamN6TnpFdE1WODRNREJYZURnd01FZ3xhOWNkNGQ0NTRlYTI1NTEzZGMyOTk0OWNiYzE0ZDJjZjQ2ZWQ1MDcwNGFjMTcwZGE0YjFkYmQ4YzI4ZGQ2Yjg2,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,https://api.mybihr.com/medias/C-ATV-flail-operation-manuals.pdf?context=bWFzdGVyfGRvY3VtZW50c3wxMTcwNjU1fGFwcGxpY2F0aW9uL3BkZnxhREE1TDJnek5pODVNRFF6TnpreU1EQXpNVEF5TDBNZ1FWUldJR1pzWVdsc0lHOXdaWEpoZEdsdmJpQnRZVzUxWVd4enxlMGM3OGU0NDQ0NzA1ZGIwYzc1YTgzMzYwYzc4MTEzYmFlNTAwNWM0YzIwM2QxN2ViY2RkYzkxMTg2NTljZDg3,France Warehouse (Parts)
1073942,,AC-12040-1,ART,ART WINCH ACC. SYNTH ROP 15M 4500,Recambio cablestante ART 4500 cable sintetico 15 m,62.56,51.70,33.61,3661738042754,0,8425310000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Nylon braided rope</li><li>With steel reinforced buckle</li></ul> </body> </html>","        Nylon braided ropeWith steel reinforced buckle  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,,,,,1496,140,202,161,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1073942-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ0Mjl8aW1hZ2UvanBlZ3xhRGxoTDJnMlppODRPVGMyTWpjMk56RTNOVGs0THpFd056TTVOREl0TVY4NE1EQlhlRGd3TUVnfDFmNTA2MjkxYWEwYjg3ZThkZDQ2YmY2YTY5NDRlMmRlNDI2OGZkNGYyOTY0ZTFlNTg3ODAzNjQwMWNiOWRhMjc,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1073943,,AC-12043-1,ART,ART WINCH ACC. REMOTE CONTROL WIRELESS,Control remoto cablestante ART,59.29,49.00,31.85,7332440623130,1,8425310000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs338D9379{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:circle;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Wireless Remote control to control your winch remotely</p><p> </p><ul> <li>One plug type connector</li><li>Contains :<ul> <li>1 relay box</li><li>Plactic wireless remote control</li></ul> </li></ul> </body> </html>","       Wireless Remote control to control your winch remotely  One plug type connectorContains : 1 relay boxPlactic wireless remote control   ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,,,,,1734,830,163,140,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1073943-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM0MTl8aW1hZ2UvanBlZ3xhRFpoTDJnM05pODRPVGMyTWpjMk9URTBNakEyTHpFd056TTVORE10TVY4NE1EQlhlRGd3TUVnfDUyOWE3NzE0NzFlNWJkNzlmMzlkNGI0NDk5YjYxODY2NzBiNzYyOWIxOTk5NmFmMzEwNDU3M2FmYjU4ZDZiYWQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1067327,,20L TANK,ART,ART ADD. TANK 20 LITERS RED,Garrafa de gasolina ART - 20L,132.99,109.91,71.44,442945,3,8714109090,0,1,"<ul>
	<li>Capacidad 20L</li>
	<li>Polietileno de alta densidad</li>
	<li>Asas moldeadas para facilitar el transporte</li>
	<li>Boquilla incluida</li>
</ul>","
	Capacidad 20L
	Polietileno de alta densidad
	Asas moldeadas para facilitar el transporte
	Boquilla incluida
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,,,,,35920,3994,883,360,113,,,,,,,,,,,,,,,,Rojo,,,,,N'est pas vendu ou destiné à être utilisé comme conteneur de transport de carburant,,,No homologado carretera,,,,,,,,,,,,,,https://api.mybihr.com/medias/1067327-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzU3ODZ8aW1hZ2UvanBlZ3xhREkyTDJobU1TODVNREV6TVRjNU1UZzNNak13THpFd05qY3pNamN0TVY4NE1EQlhlRGd3TUVnfGM0ZDNiYjcyNTkxMTllNWY3NTU4ZDVhODIyY2RkMTRjMzU3NDFmMjQ1YzFmMzU2Yzc1NDgwYjgyZTU5NGM1MDA,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1067328,,5L TANK,ART,ART ADD. TANK 5 LITERS RED,Garrafa de gasolina ART - 5L,53.34,44.08,28.65,442946,1,8714109090,0,1,"<ul>
	<li>Capacidad 5L</li>
	<li>Polietileno de alta densidad</li>
	<li>Asas moldeadas para facilitar el transporte</li>
	<li>Boquilla incluida</li>
	<li>El kit de fijación se vende por separado: <strong>1067329</strong></li>
</ul>","
	Capacidad 5L
	Polietileno de alta densidad
	Asas moldeadas para facilitar el transporte
	Boquilla incluida
	El kit de fijación se vende por separado: 1067329
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,,,,,10478,1152,310,130,260,,,,,,,,,,,,,,,,Rojo,,,,,N'est pas vendu ou destiné à être utilisé comme conteneur de transport de carburant,,,No homologado carretera,,,,,,,,,,,,,,https://api.mybihr.com/medias/1067328-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY3MzB8aW1hZ2UvanBlZ3xhRFUyTDJobFlTODVNREV6TVRjNU16Z3pPRE00THpFd05qY3pNamd0TVY4NE1EQlhlRGd3TUVnfDllOWJhYjgyNDliMmVkMTk4ZWQ2YmVkNDYyNzhiYWE2YmUxNDFkZWFhMDYwNjAzODg3MGVkOWUyMmIwMzU3MDE,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1067329,,5L-LOCKS,ART,ART ADD. TANK ADDITIONAL TANK BRACKET,Soporte para garrafa de gasolina ART - 5L,19.72,16.30,10.60,443580,2,8714109090,0,1,<p>Kit de fijación para Ref. <strong>1067328</strong>.</p>,"
Kit de fijación para Ref. 1067328.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,,,,,397,170,80,80,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1067329-1.jpg?context=bWFzdGVyfHJvb3R8MTYxMTk1fGltYWdlL2pwZWd8YURWbUwyaGpOQzh6TkRReU5UUTBOakl6TmpFNU1DODRNREJYZURnd01FaGZNVEEyTnpNeU9TMHhMbXB3Wnd8OGQyM2E4MDI1NDY2MWI4NWI2N2JmNjYwYzUzYTNjOGJlOGMzZDU4MGMxMDk1NmU2NzQxY2EwYjkzYTFkNmZmNQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1073941,,AC-12040,ART,ART WINCH ACC. SYNTH ROP 10M 2500/3500,Recambio cablestante ART 2500 & 3500 cable sintetico 10 m,39.82,32.91,21.39,7332440623109,1,8425310000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Nylon braided rope</li><li>With steel reinforced buckle</li></ul> </body> </html>","        Nylon braided ropeWith steel reinforced buckle  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,,,,,1496,140,202,161,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1073941-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ0Mjl8aW1hZ2UvanBlZ3xhR1JqTDJnMk9DODRPVGMyTWpjMk5USXdPVGt3THpFd056TTVOREV0TVY4NE1EQlhlRGd3TUVnfDY2NzU3ZjJmOGIwOTZkZTFkMmZmNzFhMDJhZmNjNjAzZjUzNTI0YzYwMmNmMDU0ZmZjMjdkNTAxMjkxYTk0Mzk,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
1073944,,AC-12046,ART,ART WINCH ACC. STEEL ROP 15M 2500/3500,"Recambio cablestante ART 2500 & 3500 acero 15,2 m",22.07,18.24,11.86,7332440623147,1,8425310000,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs8C7BE0DE{text-align:left;margin:0pt 0pt 0pt 36pt;}</style> </head> <body> <p>ART Winch wire rope</p><p> </p><ul> <li>Outer diameter : 4,8mm</li><li>Length : 15,2m</li><li>Material : steel</li></ul> <p> </p><p>For 1100, 1300, 1500kg winch</p></body> </html>","       ART Winch wire rope  Outer diameter : 4,8mmLength : 15,2mMaterial : steel  For 1100, 1300, 1500kg winch ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ATV EQUIP.,,,,,2704,1374,260,260,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1073944-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ0MzV8aW1hZ2UvanBlZ3xhR1UyTDJoak5DODRPVGMyTWpjM01URXdPREUwTHpFd056TTVORFF0TVY4NE1EQlhlRGd3TUVnfGNiNzIyYTc2NDAwMTQ4NDI0OTU3M2I2OTY4YjM4YzYyYWY3OWQzYWQ3MTYwMzZmYjRiY2FiZTM4NWI5ZDBlNDE,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Parts)
9004138,,P349 26X10-14 6PR/TL,ART,ART TIRE PATHWAY 26X10-14,Neumático ART PATHWAY 26X10-14 81N 6PR E TL,119.14,98.46,68.92,ART3203,5,4011900000,0,0,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>4-ply Road tire</p><ul> <li>Directional tread pattern</li><li>The tread pattern provides predictable traction on any hard terrain</li><li>Lightweight construction ensures maximum acceleration</li><li>Low rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds</li><li>4 dimensions</li></ul> <p> </p></body> </html>","       4-ply Road tire Directional tread patternThe tread pattern provides predictable traction on any hard terrainLightweight construction ensures maximum accelerationLow rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds4 dimensions   ",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,,,,,109850,11160,650,650,260,,,,,,26,,,10,,,,,ATV homologado,6PR - clasificación de 6 capas,,,,14,,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,81,N < 140 km/h,,PATHWAY,,,,Trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/9004138-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTQxNzZ8aW1hZ2UvanBlZ3xhRGhoTDJnMlpTODRPVGsxTVRjNE1EZzJORE13THprd01EUXhNemd0TVY4NE1EQlhlRGd3TUVnfGI5OGVmMWRlMzdiMTllNmY0ODdhZGZiNTVhMDFkMTQ5MDBkZmM0MDgzYjM1NDI2YzUyMDA1Y2ViZWNhMzU0YzQ,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Tires)
9004139,,P349 26X8-14 6PR/TL,ART,ART TIRE PATHWAY 26X8-14,Neumático ART PATHWAY 26X8-14 74N 6PR E TL,100.53,83.08,52.00,ART3103,7,4011900000,0,0,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>4-ply Road tire</p><ul> <li>Directional tread pattern</li><li>The tread pattern provides predictable traction on any hard terrain</li><li>Lightweight construction ensures maximum acceleration</li><li>Low rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds</li><li>4 dimensions</li></ul> <p> </p></body> </html>","       4-ply Road tire Directional tread patternThe tread pattern provides predictable traction on any hard terrainLightweight construction ensures maximum accelerationLow rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds4 dimensions   ",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,,,,,88725,9700,650,650,210,,,,,,26,,,8,,,,,ATV homologado,6PR - clasificación de 6 capas,,,,14,,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,74,N < 140 km/h,,PATHWAY,,,,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/9004139-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTQxNzZ8aW1hZ2UvanBlZ3xhRFZpTDJnM05TODRPVGsxTVRjNE1qZ3pNRE00THprd01EUXhNemt0TVY4NE1EQlhlRGd3TUVnfGM3NWEyNWFiZDc3OWY1OTUwMjVlOTBmZDNhODdiNTA1NWRkNmU1ZjBkMWM3NGUwNjU2YmI0ODU1NTU0ZTcwNmI,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Tires)
9004142,,P354 25X10-12 4PR/TL,ART,ART TIRE PATHWAY 25X10-12,Neumático ART PATHWAY 25X10-12 45N 4PR TL,107.97,89.23,62.46,ART3201,1,4011900000,0,0,"<html xmlns=""http://www.w3.org/1999/xhtml""> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css""> .cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csEE62F6E{color:#000000;background-color:transparent;font-family:Times New Roman;font-size:12pt;font-weight:bold;font-style:normal;} .cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000000;background-color:transparent;font-family:Arial;font-size:12pt;font-weight:normal;font-style:normal} .cs63EB74B2{color:#000000;background-color:transparent;font-family:Times New Roman;font-size:12pt;font-weight:normal;font-style:normal;} </style> </head> <body> <p>4 plis Road tire.</p><ul start=""1""> <li>Directional tread pattern</li><li>The tread pattern provides predictable traction on any hard terrain</li><li>Lightweight construction ensures maximum acceleration</li><li>Low rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds</li><li>4 dimensions</li></ul> </body> </html>","       4 plis Road tire. Directional tread patternThe tread pattern provides predictable traction on any hard terrainLightweight construction ensures maximum accelerationLow rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds4 dimensions  ",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,,,,,34810,9060,590,590,100,,,,,,25,,,10,,,,,ATV homologado,4PR - clasificación de 4 capas,,,,12,,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,45,N < 140 km/h,,PATHWAY,,,,Trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/9004142-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTQxNzZ8aW1hZ2UvanBlZ3xhR0k0TDJnNE9TODRPVGsxTVRjNE9EY3lPRFl5THprd01EUXhOREl0TVY4NE1EQlhlRGd3TUVnfGFmNThkZWJjMzE0NGNjNDkyNWNiNzI4OGYyMTZkYWQwYjQ3NjE3N2FiZjI3OGU1YTUxYmY5YzM3ODNjYjMwNWU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Tires)
9004141,,P354 21X7-10 4PR/TL,ART,ART TIRE PATHWAY 21X7-10,Neumático ART PATHWAY 21X7-10 25N 4PR TL,65.16,53.85,37.70,ART3102,7,4011900000,0,0,"<html xmlns=""http://www.w3.org/1999/xhtml""> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css""> .cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csEE62F6E{color:#000000;background-color:transparent;font-family:Times New Roman;font-size:12pt;font-weight:bold;font-style:normal;} .cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000000;background-color:transparent;font-family:Arial;font-size:12pt;font-weight:normal;font-style:normal} .cs63EB74B2{color:#000000;background-color:transparent;font-family:Times New Roman;font-size:12pt;font-weight:normal;font-style:normal;} </style> </head> <body> <p>4 plis Road tire.</p><ul start=""1""> <li>Directional tread pattern</li><li>The tread pattern provides predictable traction on any hard terrain</li><li>Lightweight construction ensures maximum acceleration</li><li>Low rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds</li><li>4 dimensions</li></ul> </body> </html>","       4 plis Road tire. Directional tread patternThe tread pattern provides predictable traction on any hard terrainLightweight construction ensures maximum accelerationLow rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds4 dimensions  ",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,,,,,41616,5140,510,510,160,,,,,,21,,,7,,,,,ATV homologado,4PR - clasificación de 4 capas,,,,10,,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,25,N < 140 km/h,,PATHWAY,,,,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/9004141-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTQxNzZ8aW1hZ2UvanBlZ3xhR1U0TDJnNE1pODRPVGsxTVRjNE5qYzJNalUwTHprd01EUXhOREV0TVY4NE1EQlhlRGd3TUVnfDRkMWFiYzI2MjEzYzUzYmUyMzNmNGMzNzIzOGZlNTlkMTMyZTcwYTU5YTJhZWQ2MDI2MDBhZGU2ZjYyMGFkM2M,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Tires)
9004143,,P354 25X8-12 4PR/TL,ART,ART TIRE PATHWAY 25X8-12,Neumático ART PATHWAY 25X8-12 38N 4PR TL,93.07,76.92,53.84,ART3101,0,4011900000,0,0,"<html xmlns=""http://www.w3.org/1999/xhtml""> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css""> .cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csEE62F6E{color:#000000;background-color:transparent;font-family:Times New Roman;font-size:12pt;font-weight:bold;font-style:normal;} .cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000000;background-color:transparent;font-family:Arial;font-size:12pt;font-weight:normal;font-style:normal} .cs63EB74B2{color:#000000;background-color:transparent;font-family:Times New Roman;font-size:12pt;font-weight:normal;font-style:normal;} </style> </head> <body> <p>4 plis Road tire.</p><ul start=""1""> <li>Directional tread pattern</li><li>The tread pattern provides predictable traction on any hard terrain</li><li>Lightweight construction ensures maximum acceleration</li><li>Low rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds</li><li>4 dimensions</li></ul> </body> </html>","       4 plis Road tire. Directional tread patternThe tread pattern provides predictable traction on any hard terrainLightweight construction ensures maximum accelerationLow rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds4 dimensions  ",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,,,,,72000,7880,600,600,200,,,,,,25,,,8,,,,,ATV homologado,4PR - clasificación de 4 capas,,,,12,,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,38,N < 140 km/h,,PATHWAY,,,,Delantero,TL - Tubeless,,,,,https://api.mybihr.com/medias/9004143-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTQxNzZ8aW1hZ2UvanBlZ3xhREl4TDJoa09DODRPVGsxTVRjNU1EWTVORGN3THprd01EUXhORE10TVY4NE1EQlhlRGd3TUVnfDBkNWYzNmFjMGU3OGUzZGNjYTQzZjA0YTgyNjUzMjViZDI3MmRjYTM2MjIzOTgxY2ZmNGU0OTk5Y2FlMWY3ZDg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Tires)
9004140,,P354 20X10-9 4PR/TL,ART,ART TIRE PATHWAY 20X10-9,Neumático ART PATHWAY 20X10-9 34N 4PR TL,78.19,64.62,45.23,ART3202,1,4011900000,0,0,"<html xmlns=""http://www.w3.org/1999/xhtml""> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css""> .cs2654AE3A{text-align:left;text-indent:0pt;margin:0pt 0pt 0pt 0pt} .csEE62F6E{color:#000000;background-color:transparent;font-family:Times New Roman;font-size:12pt;font-weight:bold;font-style:normal;} .cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000000;background-color:transparent;font-family:Arial;font-size:12pt;font-weight:normal;font-style:normal} .cs63EB74B2{color:#000000;background-color:transparent;font-family:Times New Roman;font-size:12pt;font-weight:normal;font-style:normal;} </style> </head> <body> <p>4 plis Road tire.</p><ul start=""1""> <li>Directional tread pattern</li><li>The tread pattern provides predictable traction on any hard terrain</li><li>Lightweight construction ensures maximum acceleration</li><li>Low rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds</li><li>4 dimensions</li></ul> </body> </html>","       4 plis Road tire. Directional tread patternThe tread pattern provides predictable traction on any hard terrainLightweight construction ensures maximum accelerationLow rolling resistance turning horsepower into forward motion, which offers comfort and stability at high speeds4 dimensions  ",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,,,,,54080,6520,520,520,200,,,,,,20,,,10,,,,,ATV homologado,4PR - clasificación de 4 capas,,,,9,,,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,34,N < 140 km/h,,PATHWAY,,,,Trasero,TL - Tubeless,,,,,https://api.mybihr.com/medias/9004140-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTQxNzZ8aW1hZ2UvanBlZ3xhREU0TDJnM1l5ODRPVGsxTVRjNE5EYzVOalEyTHprd01EUXhOREF0TVY4NE1EQlhlRGd3TUVnfGM3ODQ4Y2Y2ZTNiYThjNzAwMzMxYjA5OTU1YzA0NTk2OTM4YmI1MDBhMGU2ZGMzYWQ2ZDUwYmIxZDQ3MjVjMWU,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ART-pictures.zip,,Spain Warehouse (Tires)
