PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Composición,Compresión de pistón,Diámetro Ø (mm),Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,Picture10,Picture11,Picture12,AllPicturesZIP,DeliveryPlant
1006445,46602,40002-K01,CYLINDER WORKS,CYLWK CYLINDER,"Kit de cilindro completo CYLINDER WORKS - Ø95,5mm",766.18,633.21,411.59,8430525466029,4,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10618,1959,289,220,167,,,,https://api.mybihr.com/medias/1006445-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQzNjZ8aW1hZ2UvanBlZ3xhRFU0TDJnMllTODRPVFk0TnprME1ERXpOekkyTHpFd01EWTBORFV0TVY4NE1EQlhlRGd3TUVnfGZhNTdkOTlhMThkMTNhYjhhOWI4MWI5NDYzM2UxMDM2ZjRhNWE0MGQyNWI1MzRhYmM3ZTkyMDFjZDlmODEwNTE,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1018896,,20104,CYLINDER WORKS,"CYLWK CYLINDER 102,00MM",CYLINDER WORKS Cylinder - Ø102mm Yamaha,541.97,447.91,291.14,051097,2,8714109090,0,1,"<p>Cylinder Works OEM cylinders provide a reliable, quality replacement. Their specifications are guaranteed through the use of highest-quality materials and precision engineering.</p><ul><li>Ø102 mm standard cylinder</li><li>Cubic capacity: 700 cc</li><li>Coated surface for improved heat resistance</li><li>OEM type</li><li>Direct replacement for the damaged cylinder</li><li>Supplied unlined<br> </li></ul>","
Cylinder Works OEM cylinders provide a reliable, quality replacement. Their specifications are guaranteed through the use of highest-quality materials and precision engineering.Ø102 mm standard cylinderCubic capacity: 700 ccCoated surface for improved heat resistanceOEM typeDirect replacement for the damaged cylinderSupplied unlined ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,11002,2868,238,215,215,,,,https://api.mybihr.com/medias/1018896-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhRGN6TDJnMllTODRPVEkyTnpBNE9USTBORFEyTHpFd01UZzRPVFl0TVY4NE1EQlhlRGd3TUVnfGZlMDdkZGYxZDZhNjBjOTAwODM5YjdmNzE5Mzc2NzY3MTNlODkyYmQzODRjMzJhYWU1NWEzYTExNTM3NWMzOTQ,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1018894,,20004,CYLINDER WORKS,"CYLWK CYLINDER 102,00MM",CYLINDER WORKS Cylinder - Ø102mm Yamaha YFM700R Raptor,556.37,459.81,298.88,051072,4,8714109090,0,1,"<p>""Standard"" Cylinder Works cylinders are precision-engineered and have identical dimensions to the original equipment </p><ul><li>Standard diameter: 95,5mm</li><li>Cylinder lining coated in silicon carbide</li><li>Ensures engine reliability and longevity</li><li>For reconditioning an engine using parts identical to the original equipment</li></ul>","
""Standard"" Cylinder Works cylinders are precision-engineered and have identical dimensions to the original equipment Standard diameter: 95,5mmCylinder lining coated in silicon carbideEnsures engine reliability and longevityFor reconditioning an engine using parts identical to the original equipment",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,13200,2865,240,250,220,,,,https://api.mybihr.com/medias/1018894-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhR05pTDJnME9TODVNREV5TlRFeE9UTXlORFEyTHpFd01UZzRPVFF0TVY4NE1EQlhlRGd3TUVnfGVlYjc0YjkwNjk5MjJkYzM0ZTZkOGNjM2Y3MGZhOGMwYjQ2Y2IxOGZjMjRjYTFjOGE5Y2YxN2VjNDk5NGE4MGE,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1018895,,20009,CYLINDER WORKS,"CYLWK CYLINDER 66,40MM","CYLINDER WORKS Cylinder - Ø66,4mm Yamaha YZ250",664.36,549.06,356.89,051111,15,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.csC583D0C8{text-align:left;margin:12pt 0pt 12pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Cylinder Works cylinders are aimed for OEM high-quality replacement. They’re manufactured with high precision and made from the best raw materiels for engine parts.</p><ul> <li>Standard cylinder bore</li><li>High heat resistance</li><li>OEM type cylinder</li><li>Fits your bike to replace the damaged cylinder</li><li>Contains only the cylinder</li></ul> </body> </html>","       Cylinder Works cylinders are aimed for OEM high-quality replacement. They’re manufactured with high precision and made from the best raw materiels for engine parts. Standard cylinder boreHigh heat resistanceOEM type cylinderFits your bike to replace the damaged cylinderContains only the cylinder  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,13226,2796,261,246,206,,,,https://api.mybihr.com/medias/1018895-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTMxMTB8aW1hZ2UvanBlZ3xhRFpqTDJnMU5TOHhORE0xTlRFd056QTFNelU1T0M4eE1ERTRPRGsxTFRGZk9EQXdWM2c0TURCSXwyNjljM2E3NWRlY2QyYzcwMjVjZmVkN2RhNzgxNGE4MDBmNTBhM2ExNWMxZTk3M2FmOWY5N2JkM2QxY2QwMWEx,https://api.mybihr.com/medias/1018895-2-800Wx800H?context=bWFzdGVyfHJvb3R8ODM5OTZ8aW1hZ2UvanBlZ3xhRE5oTDJnMVppOHhORE0xTlRFd056TXhOVGMwTWk4eE1ERTRPRGsxTFRKZk9EQXdWM2c0TURCSXw1MDQxOGYwNTMzNmI4MzEwOWRlYzI5MjdmZTI5MTcyZDBlMzdlNWE4YTNmNzc5ZGNkY2IyMmFlZjk2ZmRjMDRm,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1019013,,60001-K01,CYLINDER WORKS,"CYLWK CYLINDER 93,00MM",CYLINDER WORKS Cylinder Kit - Ø93mm Polaris,1207.97,998.32,648.91,60001-K01,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs2654AE3A{text-align:left;margin:0pt 0pt 0pt 0pt;}.csE8AC24F0{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Cylinder Works kits contain a Vertex piston and are a very high standard replacement option. These kits offer you an affordable way to increase horsepower while maintaining stock engine reliability.</p><ul start=""1""> <li>Contains : Cylinder Works cylinder – Vertex piston – Cylinder Works top engine gaskets </li><li>For a high performance racing engine tuning or a high quality renewing</li><li>Spare parts : Piston 251048DA - Rings 270024 - Top engine gaskets 604901</li></ul> </body> </html>","       Cylinder Works kits contain a Vertex piston and are a very high standard replacement option. These kits offer you an affordable way to increase horsepower while maintaining stock engine reliability. Contains : Cylinder Works cylinder – Vertex piston – Cylinder Works top engine gaskets For a high performance racing engine tuning or a high quality renewingSpare parts : Piston 251048DA - Rings 270024 - Top engine gaskets 604901  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,18658,4047,368,251,202,,,,https://api.mybihr.com/medias/1019013-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODMyNDZ8aW1hZ2UvanBlZ3xhR0l6TDJneFlpODRPRGN6TnpJMU1UTXlPRE13THpFd01Ua3dNVE10TVY4NE1EQlhlRGd3TUVnfGFmOGViMmU2ZDAzMjQ1NDU5YTcwMGNlM2IyOTUyMjAwMjBiNDdlYWQyZDg2OTJmMzk0ZGFkMTc0Yjk5YWRiN2M,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1019014,,CH1001-K01,CYLINDER WORKS,CYLWK CYL. HEAD,CYLINDER WORKS Cylinder Head - OEM Honda CRF250R,609.85,504.01,327.61,811001,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>OEM type cylinder head</li><li>High precision manufacturing with top quality raw materials</li></ul> <p> </p></body> </html>","        OEM type cylinder headHigh precision manufacturing with top quality raw materials   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,12762,2771,256,242,206,,,,https://api.mybihr.com/medias/1019014-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA3ODMzfGltYWdlL2pwZWd8YURVd0wyZ3lNaTg0T1RNNE16YzBNak0wTVRReUx6RXdNVGt3TVRRdE1WODRNREJYZURnd01FZ3w2MGVlZGY0OWNlYWE4MTBjYzdlZjFmNTU3NmRkOTdiMjMxZTk4OWVkNWFiYWFiZDA0N2QwODdmMDY2ZDhhZTBj,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1019015,,CH1002-K01,CYLINDER WORKS,CYLWK CYL. HEAD,CYLINDER WORKS Cylinder Head - OEM Honda CRF250R,609.85,504.01,327.61,811002,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Complete Cylinder Head Assembly with C630 bronze Valve Guides and Seats</li><li>High precision manufacturing with top quality raw material</li></ul> </body> </html>","        Complete Cylinder Head Assembly with C630 bronze Valve Guides and SeatsHigh precision manufacturing with top quality raw material  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,13386,2753,262,241,212,,,,https://api.mybihr.com/medias/1019015-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ4ODk2fGltYWdlL2pwZWd8YURrNUwyZzVaaTg0T1RJME5UUTFNekU0T1RReUx6RXdNVGt3TVRVdE1WODRNREJYZURnd01FZ3wzYzUyYWZiOTg2MmQxZDQ3YTRjYzdiMWQ4YmYwZjgwNjdhMzc5Y2UzZTM1MGJiZDYwMDgzYmNjZjE2MTZkNDkx,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1019016,,CH1003-K01,CYLINDER WORKS,CYLWK CYL. HEAD,CYLINDER WORKS Cylinder Head Kit - Honda CRF250R/X,609.85,504.01,327.61,811003,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>OEM type cylinder head</li><li>High precision manufacturing with top quality raw materials</li></ul> <p> </p></body> </html>","        OEM type cylinder headHigh precision manufacturing with top quality raw materials   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,13386,2753,262,241,212,,,,https://api.mybihr.com/medias/1019016-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM0MjY0fGltYWdlL2pwZWd8YURjeEwyZzRZaTg0T1RBeE5Ua3pNalk0TWpVMEx6RXdNVGt3TVRZdE1WODRNREJYZURnd01FZ3xhMDhhYTZkMWY1MjMzMjZiY2I5NWQwMmFhMjM0MDFlYTQ0ZGQyNDljNTNmYTdkODcwYWFlMTAwOGE0ZjI0ZjE2,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1019022,,CW-PV-K01,CYLINDER WORKS,CYLWK VALVE POWER KIT,Válvula de escape CYLINDER WORKS para cilindro sobredimensionado - Yamaha YZ 250,260.16,215.01,139.76,910000,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,397,50,117,106,32,,,,https://api.mybihr.com/medias/800Wx800H-1019022-1.jpg?context=bWFzdGVyfHJvb3R8MjA3NTF8aW1hZ2UvanBlZ3xhREZtTDJoall5OHpNekk1TnpNMU1qWTFORGczT0M4NE1EQlhlRGd3TUVoZk1UQXhPVEF5TWkweExtcHdad3xjNjU4Njc3NTE2ZTU3ZTUyMWM5MzhhZDQzNTdiNjViNDM4ZDBhODdjZGNmY2M1MmU5OGIwMzA2ZmQzMGFlMzUx,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1019017,,CH2001-K01,CYLINDER WORKS,CYLWK CYL. HEAD,Culata CYLINDER WORKS - Yamaha YZ250,270.45,223.51,145.28,CH2001-K01,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style> </head> <body> <ul> <li>OEM type cylinder head</li><li>High precision manufacturing with top quality raw materials</li></ul> <p> </p></body> </html>","        OEM type cylinder headHigh precision manufacturing with top quality raw materials   ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,1243,494,130,131,73,,,,https://api.mybihr.com/medias/1019017-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM2MTM2fGltYWdlL2pwZWd8YUdZMUwyaGpOaTg0T1RJME1EWXdPVFF5TXpZMkx6RXdNVGt3TVRjdE1WODRNREJYZURnd01FZ3xhNzMzODgxZTU0MjQ4OGNiY2U2YWU2MWEwYjQ4ZDgyOTk2YTIxODg1MDVlZjdiMWQ1ZmMwM2M1NDlhMzI0ZTc1,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1019019,,CH3002-K01,CYLINDER WORKS,CYLWK CYL. HEAD,Culata CYLINDER WORKS - Kit OEM,705.50,583.06,378.99,813002,3,8714109090,0,1,"<ul>
	<li>Culata de repuesto tipo OEM fabricada en EE.UU con materias primas de máxima calidad</li>
	<li>Incluye tapas y tornillos de tapa de leva, asientos y guías de válvula C630 (níquel/aluminio/bronce).</li>
	<li>Guías de válvula acortadas para admitir levas de mayor alzada</li>
	<li>Cámara de combustión sin recubrimiento.</li>
	<li>Asiento con cuenco integrado hacia el puerto.</li>
	<li>Conductos con forma original</li>
	<li>No incluye válvulas, resortes ni taqués.</li>
</ul>
","
	Culata de repuesto tipo OEM fabricada en EE.UU con materias primas de máxima calidad
	Incluye tapas y tornillos de tapa de leva, asientos y guías de válvula C630 (níquel/aluminio/bronce).
	Guías de válvula acortadas para admitir levas de mayor alzada
	Cámara de combustión sin recubrimiento.
	Asiento con cuenco integrado hacia el puerto.
	Conductos con forma original
	No incluye válvulas, resortes ni taqués.

",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,12539,2480,258,243,200,,,,https://api.mybihr.com/medias/1019019-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEyMTAyfGltYWdlL2pwZWd8YURrNEwyZzRNQzg0T1RRNU1URTRPVEkyT0RjNEx6RXdNVGt3TVRrdE1WODRNREJYZURnd01FZ3w0NzYwMTk3MTgyMTk1ZDQzZmEwMGQ1OGZiMzQ5ODViNmE3MDVjMGIwNWJmYjE4MjVhN2JhMGM0Y2Y5N2RjMGJm,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1019020,,CW10011,CYLINDER WORKS,"CYLWK CYLINDER 79,00MM",Cilindro CYLINDER WORKS - Ø79mm Honda CRF250R / RX,376.38,311.06,202.19,CW10011,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Cylinder Works cylinders are aimed for OEM high-quality replacement. They’re manufactured with high precision and made from the best raw materiels for engine parts.</p><p> </p><ul> <li>Standard cylinder bore</li><li>High heat resistance</li><li>OEM type cylinder</li><li>Fits your bike to replace the damaged cylinder</li><li>Contains only the cylinder</li></ul> </body> </html>","       Cylinder Works cylinders are aimed for OEM high-quality replacement. They’re manufactured with high precision and made from the best raw materiels for engine parts.  Standard cylinder boreHigh heat resistanceOEM type cylinderFits your bike to replace the damaged cylinderContains only the cylinder  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10853,800,282,215,179,,,,https://api.mybihr.com/medias/1019020-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhRFl4TDJnNU5DODRPVE00TlRnMU16STFOVGs0THpFd01Ua3dNakF0TVY4NE1EQlhlRGd3TUVnfGI3NTRlOGUwZTgxNTI2MWFhYTU5ZWJhNTI0YzExYWEzMWZlNjcyZjYyMTUyYjJiNGQxZTI5MDk4YzRhZGZiYzk,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
1007069,93470,10004-K01,CYLINDER WORKS,"CYLWK CYLINDER 66,00MM",Kit de cilindro completo CYLINDER WORKS - Ø66mm,566.66,468.31,304.40,8-10004-K01,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10058,1259,287,215,163,,,,https://api.mybihr.com/medias/1007069-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njk0MjJ8aW1hZ2UvanBlZ3xhR1ZpTDJneE5TOHhOVFF4TnpFM05EUXlOVFl6TUM4eE1EQTNNRFk1TFRGZk9EQXdWM2c0TURCSXxkYTdkMzI0OGEzYTA5Mzc5MTBkNzQ2ODA2YzhjZjQ4M2NmMWEyNTY3ZGYwNzBlYWJkNjEyMmNkOTI4NjI2NzU2,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1007010,46528,20001-K01HC,CYLINDER WORKS,CYLWK CYLINDER,Kit de cilindro completo CYLINDER WORKS alta compresión - Ø95mm,804.05,664.50,431.93,8-20001-K01HC,2,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10252,2138,289,165,215,,,,https://api.mybihr.com/medias/1007010-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDk1MzR8aW1hZ2UvanBlZ3xhR05rTDJobFppOHhOVFF4TnpFMk5ERXpOalEzT0M4eE1EQTNNREV3TFRGZk9EQXdWM2c0TURCSXxlNGFlNTI0MWFhNmFkNzgyZTBmZDgwMzk2MmExOThhZWE1OTcyYjg2NTJhNDA0OTZjMWNlNzIyOGQwODliOTBl,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1007070,93473,10004-K02,CYLINDER WORKS,"CYLWK CYLINDER 66,00MM",Kit de cilindro completo CYLINDER WORKS - Ø66mm,555.34,458.96,275.38,8-10004-K02,1,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10198,1255,287,218,163,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006640,10500039,CW20014,CYLINDER WORKS,"CYLWK CYLINDER 97,00MM",Cilindro Cylinder Works Ø97 mm,433.98,358.66,233.13,CW20014,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Cylinder Works cylinders are aimed for OEM high-quality replacement. They’re manufactured with high precision and made from the best raw materiels for engine parts.</p><p> </p><ul> <li>Standard cylinder bore</li><li>High heat resistance</li><li>OEM type cylinder</li><li>Fits your bike to replace the damaged cylinder</li><li>Contains only the cylinder</li></ul> </body> </html>","       Cylinder Works cylinders are aimed for OEM high-quality replacement. They’re manufactured with high precision and made from the best raw materiels for engine parts.  Standard cylinder boreHigh heat resistanceOEM type cylinderFits your bike to replace the damaged cylinderContains only the cylinder  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,9930,1561,241,218,189,,,,https://api.mybihr.com/medias/1006640-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODQ2OTB8aW1hZ2UvanBlZ3xhRGN4TDJobU1pODRPVFk0TnprM09UYzROalUwTHpFd01EWTJOREF0TVY4NE1EQlhlRGd3TUVnfGRiMTVhNzNjY2JkMzRiYzk2ODE4OGZkMDdmZmVhZGQ2MDk4ODYxMjQ5MzBhZTIwNTgyMzhlOTc2MjlhMThhOTI,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1006646,10500047,CW50012K01,CYLINDER WORKS,"CYLWK CYLINDER 39,50MM",Cilindro Cylinder Works Ø39.5 mm TC50/SX50,541.97,447.91,291.14,8-CW50012K01,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Cylinder Works kits contain a Vertex piston and are a very high standard replacement option. These kits offer you an affordable way to increase horsepower while maintaining stock engine reliability.</p><p> </p><ul> <li>Contains : Cylinder Works cylinder – Vertex piston – Cylinder Works top engine gaskets </li><li>For a high performance racing engine tuning or a high quality renewing</li></ul> </body> </html>","       Cylinder Works kits contain a Vertex piston and are a very high standard replacement option. These kits offer you an affordable way to increase horsepower while maintaining stock engine reliability.  Contains : Cylinder Works cylinder – Vertex piston – Cylinder Works top engine gaskets For a high performance racing engine tuning or a high quality renewing  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,10664,1262,225,289,164,,,,https://api.mybihr.com/medias/1006646-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzI2NTY0fGltYWdlL2pwZWd8YURjMEwyZ3hOUzg0T0RVMU9EZzJPREl6TkRVMEx6RXdNRFkyTkRZdE1WODRNREJYZURnd01FZ3w3OTFjOTAwYWIwNTJlZTlhMTNjMjM1NzJmMmZjMjk2NTRlZGY3YTM1ZTk4MWRiMThjNDZkYTkyNjk1ZDRlMWQy,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,Spain Warehouse (Parts)
1117545,,CW-PV-K02,CYLINDER WORKS,CYLWK CYLINDER HEAD,Válvula de escape CYLINDER WORKS para cilindro sobredimensionado - Yamaha YZ 250,406.21,335.71,218.21,CW-PV-K02,3,8714109090,0,1,"<ul>
<li><strong>Di&aacute;metro del cilindro:</strong> 72 mm</li>
<li><strong>Tipo de kit de cilindro:</strong>&nbsp;Sobredimensionado</li>
<li><strong>Incluye:</strong> Conjunto de v&aacute;lvulas de potencia y v&aacute;lvulas de impulso lateral</li>
</ul>","
Diámetro del cilindro: 72 mm
Tipo de kit de cilindro: Sobredimensionado
Incluye: Conjunto de válvulas de potencia y válvulas de impulso lateral
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. TOP ENGINE,444,154,110,101,40,,,,https://api.mybihr.com/medias/1117545-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzA5NjV8aW1hZ2UvanBlZ3xhRFl6TDJobE9DOHlOak01TlRjeU1qZzNORGt4TUM4eE1URTNOVFExTFRGZk9EQXdWM2c0TURCSXw4NmZkM2Q1NjM4OTE1Y2YyYzY4ZGU5ZGMwYWZmZDJmOWUzYmZhMjJhODZhY2Q3YmZjZTNmYTU0ZDIzZjRiOGVl,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/CYLINDER_WORKS-pictures.zip,France Warehouse (Parts)
