PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Embalaje,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1055280,442330,051066610.NG10,MFW,MFW ADAPTOR 051066610.NG10,Adaptadores de reposapié MFW Traseros Suzuki,47.50,39.26,25.52,051066610.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,589,93,165,119,30,,,por pareja,https://api.mybihr.com/medias/1055280-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhRE01TDJnNVl5ODRPVGN4T1RnMU5qZ3lORFl5THpFd05UVXlPREF0TVY4NE1EQlhlRGd3TUVnfDVmODQzYzEwYmQwNGNjMWEyNTlhODk0MGY5NTY3YzY5NzUyNTIzOWY1OWJiY2ViOTE3OGVhMmVlM2VjM2ViNzk,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055264,442274,051050100.NG10,MFW,MFW ADAPTOR 051050100.NG10,Adaptadores de reposapié MFW Delanteros Kawasaki Z750/1000,47.50,39.26,25.52,051050100.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,628,77,165,119,32,,,por pareja,https://api.mybihr.com/medias/1055264-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhRE5tTDJneU9TODRPVGN4T1RneU56TXpNelF5THpFd05UVXlOalF0TVY4NE1EQlhlRGd3TUVnfDJiYTY5MWY1OGU1ZjdiMGJlNmZmODdlNGRjMmMzNWIxZmE4YTZjNWI0OWNiOGVkMjg0YmJlNWQyYzRlOTAxOGM,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055266,442272,051050200.NG10,MFW,MFW ADAPTOR 051050200.NG10,Adaptadores de reposapié MFW Delanteros Kawasaki,47.50,39.26,25.52,051050200.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,604,131,165,122,30,,,por pareja,https://api.mybihr.com/medias/1055266-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhRGM0TDJnM1pTODRPVGN4T1Rnek1USTJOVFU0THpFd05UVXlOall0TVY4NE1EQlhlRGd3TUVnfDJmNzg5OTUyYzJlZjgxY2I2MjNiMjM0N2YxYzI4ZmM2ZGY5M2YwMzM2MzI5MDRkMDA5ODlhZmFhYWM2MmVjMzk,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055268,442273,051050300.NG10,MFW,MFW ADAPTOR 051050300.NG10,Adaptadores de reposapié MFW Delanteros Kawasaki,47.50,39.26,25.52,051050300.NG10,1,8714109090,0,1,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,These MFW foot peg adapters are designed to receive the brand's adjustable plates. They offer numerous adjustments for greater comfort when riding.,VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,500,64,164,122,25,,,por pareja,https://api.mybihr.com/medias/1055268-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjgwMzZ8aW1hZ2UvanBlZ3xhREExTDJnNFl5ODRPVGN4T1Rnek5URTVOemMwTHpFd05UVXlOamd0TVY4NE1EQlhlRGd3TUVnfDZmMWFhYTEwODE3NDMwMTE2YzJhYWYzNDYwMmJkODNmNzEwNGIxZGNkMmIwMTYyZGE5ZjQ4NTkyZjFjNDc4M2U,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055271,445751,051050500.NG10,MFW,MFW ADAPTOR 051050500.NG10,Adaptadores de reposapié MFW Z800,47.50,39.26,25.52,051050500.NG10,1,8714109090,0,1,<p>Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.</p>,"
Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,488,59,168,121,24,,Aluminio,,https://api.mybihr.com/medias/800Wx800H-1055271-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNzJ8aW1hZ2UvanBlZ3xhRGczTDJnMU5pOHpNekV6TVRrek56TTVPRGd4TkM4NE1EQlhlRGd3TUVoZk1UQTFOVEkzTVMweExtcHdad3w0OTQ3NDc3MDE0MDBiNjkzM2UzYjA5NTExMjZiZTMwZGJhN2YzNzA4YzJjNWNhZWVhNjE1ZjIzOTQyZDk1Nzhm,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055372,445859,050050400.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard Kawasaki ZX-10 R NINJA,29.49,24.37,15.84,050050400.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,888,111,163,121,45,,,,https://api.mybihr.com/medias/1055372-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhRGRsTDJnM05TODRPVGN5TURBNE1EazFOemMwTHpFd05UVXpOekl0TVY4NE1EQlhlRGd3TUVnfDQwNDMyNzc2NzY5NDExNTU4NzJmNGY5MjU1Y2VkYTZhODFkMWQzODc2MmU5NTQ3MTQwOGZjNzg0OWU3MWNmNWY,https://api.mybihr.com/medias/1055372-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhR0ZsTDJnMlpTODRPVGN5TURBNE1qa3lNemd5THpFd05UVXpOekl0TWw4NE1EQlhlRGd3TUVnfDQ4NGM3MGNiMDJiMDAzMGRmMTE2NDdhZGVmODMzMmY1NWQ0NTA4Y2ExYzdjZTY5MGUxODBkNmFiODI2Zjc3MTY,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055376,445855,050060330.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard SUZUKI GSX 600 F,28.50,23.55,15.31,050060330.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,846,118,162,116,45,,,,https://api.mybihr.com/medias/1055376-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhRGMyTDJnd09DODRPVGN5TURBNU5qWTROak00THpFd05UVXpOell0TVY4NE1EQlhlRGd3TUVnfDQwNDgwODVlOTYxYzgyMjM1NDljNjllMDM2ZGM4ZjZhYTk5MWFhN2IwMjk5MWNjNmZiMGRjZmU3ODI5ZWI1MGQ,https://api.mybihr.com/medias/1055376-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhRFEyTDJnd1ppODRPVGN5TURBNU9EWTFNalEyTHpFd05UVXpOell0TWw4NE1EQlhlRGd3TUVnfDE3MTM0Yjk4NzQ4OWJkMzVjZTQ2MmI1MTAzMjViNzUyY2IxZmNhODI5MzllYTc0Yzg2ODQ4NjMxMjg1ZTU1MTE,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055378,445853,050060530.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard SUZUKI GS 500,19.51,16.12,10.48,050060530.NG10,3,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,868,140,162,119,45,,,,https://api.mybihr.com/medias/1055378-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhR1ZoTDJobE5pODRPVGN5TURFd05EVTFNRGN3THpFd05UVXpOemd0TVY4NE1EQlhlRGd3TUVnfGYzYjY1MGFkYzYyMjg3MjUxNjJjZTliZWE3ZDAxYzI2MGE1M2M0NTg5OGFiOThmZjU4OWQzM2ExMDEzZWY5Mzg,https://api.mybihr.com/medias/1055378-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhREZoTDJobE1DODRPVGN5TURFd05qVXhOamM0THpFd05UVXpOemd0TWw4NE1EQlhlRGd3TUVnfDFkMDY2YTk0OWNiNTc1Yzc4Zjc3NjY3ZmFhNzMzY2NiZTgyNGQ3MGY5OGRiNGJkYTAwNjVlOTczOTZmZDU2ODk,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055288,445750,051070500.NG10,MFW,MFW ADAPTOR 051070500.NG10,Adaptadores de reposapié MFW Sprint GT 1050,47.50,39.26,25.52,051070500.NG10,1,8714109090,0,1,<p>Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.</p>,"
Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,445,62,167,121,22,,Aluminio,,https://api.mybihr.com/medias/800Wx800H-1055288-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNzJ8aW1hZ2UvanBlZ3xhR1UyTDJnME9DOHpNekV6TVRrek56YzVNakF6TUM4NE1EQlhlRGd3TUVoZk1UQTFOVEk0T0MweExtcHdad3xlYzA5NTFlOTNjYzVkOGE5MzYzMGRlOGYzYzU5YzM1ZGZkOTQwYmZjNWM2OWRiZTJjYTQyNWZjMzkwM2RkNzlm,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055291,445748,051070610.NG10,MFW,MFW ADAPTOR 051070610.NG10,Adaptadores de reposapié MFW Street Triple 675,47.50,39.26,25.52,051070610.NG10,1,8714109090,0,1,<p>Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.</p>,"
Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,450,84,169,121,22,,Aluminio,,https://api.mybihr.com/medias/800Wx800H-1055291-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNzJ8aW1hZ2UvanBlZ3xhR1V3TDJneE9TOHpNekV6TVRrek9EVTNPRFEyTWk4NE1EQlhlRGd3TUVoZk1UQTFOVEk1TVMweExtcHdad3xkYjFmZGRjMmUyNGE3ZWUzNzJlOWIxYTgyN2FhMWNmMGRiMzZjM2YxZmQ2OGYyMjdmMTFkMWViNjQ3MDQ2Nzlh,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055292,445747,051070700.NG10,MFW,MFW ADAPTOR 051070700.NG10,Adaptadores de reposapié MFW Bonneville,47.50,39.26,25.52,051070700.NG10,1,8714109090,0,1,<p>Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.</p>,"
Los adaptadores Vario de MFW te ayudan a encontrar la mejor postura de las estriberas para tu estilo de conducción.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,546,93,167,121,27,,Aluminio,,https://api.mybihr.com/medias/800Wx800H-1055292-1.jpg?context=bWFzdGVyfHJvb3R8MzYyNzJ8aW1hZ2UvanBlZ3xhRGd3TDJneU55OHpNekV6TVRrek9EazNNVFkzT0M4NE1EQlhlRGd3TUVoZk1UQTFOVEk1TWkweExtcHdad3xhOWJlZTBiMGUyODc2ODliZWMxYTFiMmEzZGU3ODZjNjEzOGNkZWE4YTdjODJiMDZjNzIyMWI1ZTZlNTc0Y2Ux,,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055367,445864,050050110.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard Kawasaki NINJA 250 R,28.50,23.55,15.31,050050110.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,789,132,162,116,42,,,,https://api.mybihr.com/medias/1055367-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhRGt3TDJoaU9TODRPVGN5TURBMk1USTVOamswTHpFd05UVXpOamN0TVY4NE1EQlhlRGd3TUVnfDZjMjU5OGI1NDBjOTkxYjIyZjYzMjJjMDY1N2ZjMDQ1NDVhNjhiY2E5ZjUyMmZhYzM3MzcxMTcyMmU3NDAwOWY,https://api.mybihr.com/medias/1055367-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhRFl4TDJoak1DODRPVGN5TURBMk16STJNekF5THpFd05UVXpOamN0TWw4NE1EQlhlRGd3TUVnfGM0YjE1ZjBkOTdjN2JkYTgxNTg3MmQyYmY4ODI4OGVlOGIwOGM0NGViZTQ4MTUxMmNkNWIwNDE1ZDVmNjUxNDk,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055369,445862,050050210.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard Kawasaki ER 5,28.50,23.55,15.31,050050210.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,846,146,162,116,45,,,,https://api.mybihr.com/medias/1055369-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhR0psTDJoa05DODRPVGN5TURBMk9URTJNVEkyTHpFd05UVXpOamt0TVY4NE1EQlhlRGd3TUVnfDUwMjM3YTk1NTRkZDE1YWIyZDJhYTE2OThiNTI2NmY3NGVkYzJlYWIzODQzYzQwMTRmYjYwOTFkYTUxYjI4MWM,https://api.mybihr.com/medias/1055369-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhR00xTDJoa1l5ODRPVGN5TURBM01URXlOek0wTHpFd05UVXpOamt0TWw4NE1EQlhlRGd3TUVnfDg5ZDY3OGJiMGUwZWMzZTdlZTQ4MzkxOWU3Mjk4NzA5ZjI2MTI3YTU0NTg3ZDA1OGVhOTMxOTI2ZmY2YzBkMGU,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055370,445861,050050300.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard Kawasaki Z 300,21.08,17.42,11.32,050050300.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,846,103,162,116,45,,,,https://api.mybihr.com/medias/1055370-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhREE0TDJoa05pODRPVGN5TURBM016QTVNelF5THpFd05UVXpOekF0TVY4NE1EQlhlRGd3TUVnfDIwNTkzZTZkMGJjMmQyOGFiYWM1Y2RmYWVlY2U4NzJmNGFmODJiYmY1OTNhZWQ3YjdmYzkyZDk0YzJhZTIzOTY,https://api.mybihr.com/medias/1055370-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhRE00TDJoalppODRPVGN5TURBM05UQTFPVFV3THpFd05UVXpOekF0TWw4NE1EQlhlRGd3TUVnfDgwNDAyODIyNDNhYzNjNDg2ZTczMTM2ZjI4MmU4ZmQxZTMwMDc0ODY2MTM5NWUzOWRjYTljZGJmYmQ1NDU4YWE,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055373,445858,050050500.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard Kawasaki Z 800,20.21,16.70,10.86,050050500.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,840,105,161,116,45,,,,https://api.mybihr.com/medias/1055373-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhR1l4TDJnMk55ODRPVGN5TURBNE5EZzRPVGt3THpFd05UVXpOek10TVY4NE1EQlhlRGd3TUVnfDFkNDY0MzA3YjQ4YmRhMGYyMGM5MTYxNGIxNWM5Y2FmYTdjMDQ4ZjU1ZGYwYzc2ZTlhZDQ4MzNlZTgxMzMxZDU,https://api.mybihr.com/medias/1055373-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhREl3TDJnMk1TODRPVGN5TURBNE5qZzFOVGs0THpFd05UVXpOek10TWw4NE1EQlhlRGd3TUVnfGI2ODIxNTU1MzYxNmIxNDRkNGQyN2NhNTk2MTk3OTAzNDhlOGQ5Yzg0NjM1YjhkN2I3ZGY5YTVjNTk5MDMwY2E,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055393,445797,050070700.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard Triumph BONNEVILLE,28.50,23.55,15.31,050070700.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,868,145,162,119,45,,,,https://api.mybihr.com/medias/1055393-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhRGhoTDJnMlppODRPVGN5TURFMk16VXpNekV3THpFd05UVXpPVE10TVY4NE1EQlhlRGd3TUVnfGU5Mjg2OGNhMzRkMWQ4NmM2YjY0MDg5OTBkZDk4YmM1NmUzZWY5M2Q5OGRmMmYyYWZjY2JlYzU0ODBlMzhkZDk,https://api.mybihr.com/medias/1055393-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhR05rTDJnMk9DODRPVGN5TURFMk5UUTVPVEU0THpFd05UVXpPVE10TWw4NE1EQlhlRGd3TUVnfDdmZDhmN2Y5Y2VhZGQwNTdiNjYzMGEzZDg0YjQzNmE3MmYwMzNiMDg0MDQ0NTYxNjdkMzVhYjkwZWUzNDIwMWE,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055402,445788,050080110.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard Yamaha MT-125,28.99,23.96,15.57,050080110.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,917,128,164,119,47,,,,https://api.mybihr.com/medias/1055402-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhRFZoTDJoa1ppODRPVGN5TURFNU9Ea3lNalUwTHpFd05UVTBNREl0TVY4NE1EQlhlRGd3TUVnfGQyYmM5NDdmODM4NGFiNTI2MWJkODExMzM1Mjk4ZWQyZjMwNTk5NmMwMjM0YjQ3OTg2YjM2YjQwNGY4YjY4Zjg,https://api.mybihr.com/medias/1055402-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhRGMzTDJneU5DODRPVGN5TURJd01EZzRPRFl5THpFd05UVTBNREl0TWw4NE1EQlhlRGd3TUVnfGQ0YWQwYTRmNDIwNzExM2YzYTg2NjM1YTAxMjVjODEyNDM2YzhhOWM0NmQ0MzFiNDM0YzlmOTFkYWE3NzE5NDg,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
1055408,445782,050080410.NG10,MFW,MFW ADAPTOR FOOT PEGS,Adaptadores de reposapié V Parts Standard Yamaha YZF-R6,19.51,16.12,9.39,050080410.NG10,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>CNC Machined from high grade aluminium</li></ul> </body> </html>","        CNC Machined from high grade aluminium  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,846,112,162,116,45,,,,https://api.mybihr.com/medias/1055408-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTc1MjF8aW1hZ2UvanBlZ3xhRGxoTDJoaU5TODRPVGN5TURJeU1qVXhOVFV3THpFd05UVTBNRGd0TVY4NE1EQlhlRGd3TUVnfDRlZjcxMmNlYjdmMGIwZmYyNjc1ZDYzZThlNTlmYWRjZmFlZDAyODRkMjAzNWRhODJhN2FlNmU1MmNhZDBhZTE,https://api.mybihr.com/medias/1055408-2-800Wx800H?context=bWFzdGVyfHJvb3R8OTk5NTJ8aW1hZ2UvanBlZ3xhRFUzTDJoaVl5ODRPVGN5TURJeU5EUTRNVFU0THpFd05UVTBNRGd0TWw4NE1EQlhlRGd3TUVnfDIzOTkxZjIxNWJiNzY3YjcyYzFhZjhlYzBhOTE4NGYxNzg3NTYzNjdjNWZiODE0YWEwNjNiZTY5ZWU4NTZiNGQ,,,https://static.bihr.pro/eBihr/Pictures/MFW-pictures.zip,Spain Warehouse (Parts)
