PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,DeliveryPlant
1010548,MKP50,VM22/210-050,MIKUNI,MIKUN JET MKP 50MM,Chiclé de baja Mikuni VM22/210-050,8.47,7.00,4.55,VM22/210-050,2,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1010548-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg1MjZ8aW1hZ2UvanBlZ3xhRGcxTDJnMVl5ODRPVFk0T0Rnek9USTVNVEU0THpFd01UQTFORGd0TVY4NE1EQlhlRGd3TUVnfDg1MWI1YjExNmVmYjczOTA1YWE4MjJhMDFhZWM5OGVkZmFjYzllNTc4NGE5ZTk0ZDVkYWEzZjczYjIxMzZmZjY,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010549,MKP55,VM22/210-055,MIKUNI,MIKUN JET MKP 55MM,Chiclé de baja Mikuni VM22/210-055,8.47,7.00,4.55,VM22/210-055,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,5,13,12,12,https://api.mybihr.com/medias/1010549-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg1MjZ8aW1hZ2UvanBlZ3xhREJoTDJnd1pTODRPVFk0T0RnME1USTFOekkyTHpFd01UQTFORGt0TVY4NE1EQlhlRGd3TUVnfDg5YjQzZGQzZDdmZjk1MGMwMzdkMTlmZDY0NWQ5NjAzY2NmZTUyMTYzZjU1NjNkYjU2Y2I0N2Y5NWRkOGIwZDY,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010479,MKE60,VM11/22-060,MIKUNI,MIKUN JET MKE 60MM,Chiclé de baja Mikuni VM11/22-060,8.47,7.00,4.55,VM11/22-060,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,48,10,80,60,10,https://api.mybihr.com/medias/1010479-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY5MDF8aW1hZ2UvanBlZ3xhR1V4TDJobFlpODRPVEE0TkRFMU1qTTRNVGMwTHpFd01UQTBOemt0TVY4NE1EQlhlRGd3TUVnfGI3ZTVlNzgxMGM1YTNhOThhOGFmNmRhYzUzMDgzMjZjZjVjNzZhZDMxN2ZjYjBmOGQ4ZjkzZWQxYjBhYjBhNDc,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010485,MKE75,VM11/22-075,MIKUNI,MIKUN JET MKE 75MM,Chiclé de alta Mikuni VM11/22-075,8.47,7.00,4.55,VM11/22-075,8,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,48,10,80,60,10,https://api.mybihr.com/medias/1010485-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY5MDF8aW1hZ2UvanBlZ3xhR1F6TDJobU1DODRPVE00TXpRek5UWXpNamswTHpFd01UQTBPRFV0TVY4NE1EQlhlRGd3TUVnfGU4Njc2Nzk5M2FjZGUwMWQ0NzU2NzIxMjFmNTI2Y2Y2MGZhMmNmNzA2YjdkNmE0ZWQ4MDRkZjZiZmU0NmRlNjE,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010957,823027,MK-BN38/44 SPR,MIKUNI,MIKUN REPAIRKIT SBN34/46,Kit de reparación carburador Mikuni BN38/44 SPR,81.07,67.00,43.55,MK-BN38/44 SPR,0,8409910090,0,1,Square pump.,Square pump.,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,495,35,201,145,17,https://api.mybihr.com/medias/1010957-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDExODN8aW1hZ2UvanBlZ3xhRE5qTDJneU5pODRPVEkwTkRnMk1UQTNNVFkyTHpFd01UQTVOVGN0TVY4NE1EQlhlRGd3TUVnfDUxMTkwODEyNWY4Y2U5ZGFmODFlMjZjYTJlNmExMmU4NTg5M2Y4NGFmNzBkMjdiNjM5N2FiMGQxYjhlNzRhNWQ,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010452,MKT20,N224103-020,MIKUNI,MIKUN JET MKT 20MM,Chiclé de baja Mikuni N224103-020,8.47,7.00,4.55,N224103-020,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,5,20,10,10,https://api.mybihr.com/medias/1010452-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA5Nzd8aW1hZ2UvanBlZ3xhRFJrTDJnMk55ODRPVE01TURJNU9UZzNNelU0THpFd01UQTBOVEl0TVY4NE1EQlhlRGd3TUVnfGI5MzY2YzM0MTFhMjI4NWRhMzg2N2FlMDA0MzY2ZTJmYWUxZGJiYzdhN2I1YTE4NjkzMzg0ZGUzZjljMjk2NDc,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010457,MKT32.5,N224103-032.5,MIKUNI,"MIKUN JET MKT 32,5MM",Chiclé de baja Mikuni N224103-032.5,8.47,7.00,4.55,N224103-032.5,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1010457-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE1OTd8aW1hZ2UvanBlZ3xhR014TDJnMU5pODRPVE00TWpRNU1qSTBNakl5THpFd01UQTBOVGN0TVY4NE1EQlhlRGd3TUVnfDAzNzk0ZjJiYzM4NDk0NTUyMGNiYjA1ZGExNGZmMTU0YmJkZDBmOWM1NjEzNmRiYWQ1ZmY1Yjk0Y2I5OTMxMGI,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010459,MKT37.5,N224103-037.5,MIKUNI,"MIKUN JET MKT 37,5MM",Chiclé de baja Mikuni N224103-037.5,8.47,7.00,4.55,N224103-037.5,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,5,100,20,15,15,https://api.mybihr.com/medias/1010459-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE1OTd8aW1hZ2UvanBlZ3xhREppTDJoalppODRPVEkwTVRZMk5UZzJNems0THpFd01UQTBOVGt0TVY4NE1EQlhlRGd3TUVnfDRkMzUxZmJiNzQ3MjI1MjJmMWYwMDcxNzZlNjBmODU0YTIxMGVkZjM1YzYwMDdiM2Y5MzM3ZWUyZWQzYTZiOTk,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010460,MKT40,N224103-040,MIKUNI,MIKUN JET MKT 40MM,Chiclé de baja Mikuni N224103-040,8.47,7.00,4.55,N224103-040,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,4,5,16,16,16,https://api.mybihr.com/medias/1010460-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE1OTd8aW1hZ2UvanBlZ3xhR1F5TDJnNVlTODRPVFV6TXpFek5EWXdNalUwTHpFd01UQTBOakF0TVY4NE1EQlhlRGd3TUVnfDYzMWU1NGNlNDAzYjMyZjYwN2Y2MjkwYmQwM2E5ZjY3ZGE4MmU3NjQzMWZlYTcyZTlkNDk4NGVkMTFmZDA4ODk,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010461,MKT45,N224103-045,MIKUNI,MIKUN JET MKT 45MM,Chiclé de baja Mikuni N224103-045,8.47,7.00,4.55,N224103-045,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3,5,27,10,10,https://api.mybihr.com/medias/1010461-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE1OTd8aW1hZ2UvanBlZ3xhRFE1TDJoaE5DODRPVFExTnpBd05UQXpOVGd5THpFd01UQTBOakV0TVY4NE1EQlhlRGd3TUVnfDc0OTU4ZmI1MjYwNjAyMWNmMjI5ZDdkZWZlMWU0NGNlNGQwYTBkMjMwNjExZDYyNTRhODM3YTYxOTkxOTI0NTY,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010521,MKZ40,VM17/1002-040,MIKUNI,MIKUN JET MKZ 40MM,Chiclé de baja Mikuni VM17/1002-040,8.47,7.00,4.55,VM17/1002-040,7,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,48,10,80,60,10,https://api.mybihr.com/medias/1010521-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg1Mzl8aW1hZ2UvanBlZ3xhRFpoTDJnNE9DODRPVEF4TkRrek9EZ3lPVEV3THpFd01UQTFNakV0TVY4NE1EQlhlRGd3TUVnfGY3M2EwMTZlNjIyNjA1YmU2MjhkMzMwNjg4ZTg3ZmI4YWQzMzI0ZjdiYjMxNTM4MmYyM2U4OGU1NTUzM2IzZTQ,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009895,MKA190,4/042-190,MIKUNI,MIKUN JET MKA 190MM,Chiclé de alta Mikuni 4/042-190,8.47,7.00,4.55,4/042-190,2,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,105,20,20,20,https://api.mybihr.com/medias/1009895-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY1ODd8aW1hZ2UvanBlZ3xhREExTDJobE1DODRPVFE1TURrME5URTBOekU0THpFd01EazRPVFV0TVY4NE1EQlhlRGd3TUVnfDY0YmU3OTgwY2Y3MzMyMDE1OGYxMDMyNDljMjM3OGZjN2VhMjM5ZGRiOGYzYzg0YTkzNjI2ZjAyNWIzMWI4YTk,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010614,822341,730-03027,MIKUNI,MIKUN SPAREPARTS LEVER SPRING,Muelle de palanca de carburador Mikuni 115G SBN34-46 dorado,4.84,4.00,2.60,730-03027,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,48,10,80,60,10,https://api.mybihr.com/medias/1010614-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzgyODJ8aW1hZ2UvanBlZ3xhREF3TDJnME9DODRPVEE0TlRZd05qSTVOemt3THpFd01UQTJNVFF0TVY4NE1EQlhlRGd3TUVnfGYxYWY3MjBiYTZlNGZjZjZkZmI1YzJlY2U0YzJmMjFhZGUyZWJjMTFlZWYyMzdjMzE3N2I3YzljZmI0NTVmMjk,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009899,MKA220,4/042-220,MIKUNI,MIKUN JET MKA 220MM,Chiclé de alta Mikuni 4/042-220,8.47,7.00,4.55,4/042-220,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,0,10,2,2,1,https://api.mybihr.com/medias/1009899-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY1ODd8aW1hZ2UvanBlZ3xhREk0TDJnMU55ODRPVEF4TURFek9EWTBORGM0THpFd01EazRPVGt0TVY4NE1EQlhlRGd3TUVnfDRiNzZmOWY4YmRlMDNjZjcyNmZhMTkwYmNlOGJmM2RjYzRiNzkxZjhlMzdhOGViMGY3YTY1YTE2ZDBjYmE0Zjc,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010617,822464,730-03033,MIKUNI,MIKUN SPAREPARTS LEVER SPRING,Muelle de palanca Mikuni 80G SBN34-46 color negro,4.84,4.00,2.60,730-03033,2,8409910090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Jetski</li><li>Black</li></ul> </body> </html>","        JetskiBlack  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,4,15,16,16,16,https://api.mybihr.com/medias/1010617-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzgyODJ8aW1hZ2UvanBlZ3xhRGxoTDJnd01DODRPVFExTnpJNU5qQXhOVFkyTHpFd01UQTJNVGN0TVY4NE1EQlhlRGd3TUVnfGU4NTM4MDYzOTkxZjNjZmM4OTRlN2Y1ZDU3Mzg5MGNiYTI5MDVhZmQ3YWQyMjU5YzE0NDhlZTJmNzljOWQyYWI,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009900,MKA230,4/042-230,MIKUNI,MIKUN JET MKA 230MM,Chiclé de alta Mikuni 4/042-230,8.47,7.00,4.55,MKA230,2,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,8,5,20,20,20,https://api.mybihr.com/medias/1009900-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY1ODd8aW1hZ2UvanBlZ3xhRFJoTDJnMU1TODRPVE00TkRnMU56YzJOREUwTHpFd01EazVNREF0TVY4NE1EQlhlRGd3TUVnfDBiYWUxZmYzOWVlNzhmN2MxZmJmNzYxN2FlNDVjNTg3NmQ4MmNjZDIxNTY2OTFiZDM1YjdjNDUxOGJiODljMGU,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009902,MKA250,4/042-250,MIKUNI,MIKUN JET MKA 250MM,Chiclé de alta Mikuni 4/042-250,8.47,7.00,4.55,4/042-250,2,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,1,20,10,8,8,https://api.mybihr.com/medias/1009902-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY1ODd8aW1hZ2UvanBlZ3xhR1EzTDJneU9DODRPRFUyTmprMU16UXhNRGcyTHpFd01EazVNREl0TVY4NE1EQlhlRGd3TUVnfDJiNmIyZTYzOWQxNDE5OTRjYzVlNWZkYTJiZGU3YjQzNTMzMTQ2ZjZhM2ZhYjc0OTkxYjAyMDE5ODkxZDNjZjE,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010620,822147,730-13019,MIKUNI,MIKUN SPAREPARTS VALVE SLIDE SPRING,Muelle de campana de carburador Mikuni TMX 35/38 / TMS 38,4.84,4.00,2.60,730-13019,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2,15,20,10,10,https://api.mybihr.com/medias/1010620-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzgyODJ8aW1hZ2UvanBlZ3xhREEwTDJoak9DODRPVEkyTlRVNE1USTJNVEV3THpFd01UQTJNakF0TVY4NE1EQlhlRGd3TUVnfGQ1ZDYzNjhhNmFiMmFjMzVkMThiM2MzNmYwZWI2ZTcwNzExYTA5ZmMxYzk5NWNhNjE4NWM2YTE5YTNhMDA3YTU,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010546,MKP45,VM22/210-045,MIKUNI,MIKUN JET MKP 45MM,Chiclé de baja Mikuni VM22/210-045,8.47,7.00,4.55,VM22/210-045,0,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,6,20,30,20,10,https://api.mybihr.com/medias/1010546-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjg1MjZ8aW1hZ2UvanBlZ3xhREV6TDJnMllTODRPVFk0T0Rnek5UTTFPVEF5THpFd01UQTFORFl0TVY4NE1EQlhlRGd3TUVnfDVlYTM5YzkyZGNlN2M2Y2VjYTEyZDQwOGI5ZTM1NDgzMzNhMWFhZGU3NzQ4YTdhMzExMWRhN2Q5MDkzMzc2Njg,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010476,MKE50,VM11/22-050,MIKUNI,MIKUN JET MKE 50MM,Chiclé de baja Mikuni VM11/22-050,8.47,7.00,4.55,VM11/22-050,9,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,48,10,80,60,10,https://api.mybihr.com/medias/1010476-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY5MDF8aW1hZ2UvanBlZ3xhRGxrTDJoak5TODRPVEkyTkRFME5qTTFNRE00THpFd01UQTBOell0TVY4NE1EQlhlRGd3TUVnfGYwMmY0N2ExZmM5NDdiYzI5ZDZhNjc3YmQ4NGEyMDBmYTA4YjU2NmM2NjRiODdhMDc5NzkyMDViOGIwYjA3MzE,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010481,MKE65,VM11/22-065,MIKUNI,MIKUN JET MKE 65MM,Chiclé de alta Mikuni VM11/22-065,8.47,7.00,4.55,VM11/22-065,9,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,48,10,80,60,10,https://api.mybihr.com/medias/1010481-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY5MDF8aW1hZ2UvanBlZ3xhRGRtTDJobVl5ODVNREV5TkRVNU1EUTBPRGswTHpFd01UQTBPREV0TVY4NE1EQlhlRGd3TUVnfDBmNjM1NDAzNmU1MzlhYmFjY2YxNWU5NzQ5ZTNhMDBjOWMzYWU4OTQ4NTg5NjdlN2EzNDM3MDllMDZjYjRjYjU,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009854,800502,TM32-1,MIKUNI,MIKUN CARBURETOR TM32,Carburador Mikuni campana plana TM32,283.14,234.00,152.10,TM32-1,1,8409910090,0,1,"For preparing single-cylinder 4-stroke trail and enduro engines, we suggest the MIKUNI TM cross-bar carburetor with recirculation pump. For 2-stroke engines, there is also a range of MIKUNI TM carburetors meeting your need. C","For preparing single-cylinder 4-stroke trail and enduro engines, we suggest the MIKUNI TM cross-bar carburetor with recirculation pump. For 2-stroke engines, there is also a range of MIKUNI TM carburetors meeting your need. C",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2271,640,110,178,116,https://api.mybihr.com/medias/800Wx800H-1009854-1.jpg?context=bWFzdGVyfHJvb3R8MTQ3NjU1fGltYWdlL2pwZWd8YURrMUwyaGlaUzgxTWpNMk9EQTJPRFUwTWpRNU5DODRNREJYZURnd01FaGZNVEF3T1RnMU5DMHhMbXB3Wnd8ZjU1OTQxNjg2N2QwNmVkMjkzZDM0YzYxMGQ1NzIwOTZmZDVkMGE3YmQ5YTA5YWFmOWVhODAwZWQ3Njg5ODQzYQ,https://api.mybihr.com/medias/800Wx800H-1009854-2.jpg?context=bWFzdGVyfHJvb3R8MTkwNDEzfGltYWdlL2pwZWd8YURZekwyaGpPQzgxTWpNMk9EQTJPRGd3TkRZek9DODRNREJYZURnd01FaGZNVEF3T1RnMU5DMHlMbXB3Wnd8MmQzYmYwYzc0NmExMGQ2YzUzNjU1M2Y5YzM5MGNiY2NjZWNiNzljNDVlMjEyNzhhYTM5NjJlY2Q3NmZlNWIwMA,https://api.mybihr.com/medias/800Wx800H-1009854-3.jpg?context=bWFzdGVyfHJvb3R8MTkxMzk0fGltYWdlL2pwZWd8YUdJekwyaGxOQzgxTWpNMk9EQTJPVEU1TnpnMU5DODRNREJYZURnd01FaGZNVEF3T1RnMU5DMHpMbXB3Wnd8NDNkMDEwMTNhYTk3OGUxNzIwOWYxNTg2NWE0YzIyZTM2ZDRmNTVlYmEzZWRjMDJhNTljMjAxYzkwMzYwY2YyNg,https://api.mybihr.com/medias/800Wx800H-1009854-4.jpg?context=bWFzdGVyfHJvb3R8MTQ3MDQxfGltYWdlL2pwZWd8YURFeUwyaGtOeTgxTWpNMk9EQTJPVFU1TVRBM01DODRNREJYZURnd01FaGZNVEF3T1RnMU5DMDBMbXB3Wnd8NjM3ODYwYTYxNGRkNGQ3N2YwNGIwM2VlMDUxNDRlZTEzZWRkZDI3ZDI1YzdhYjRhOWQyMmFhMGQ5Mjc3MzMyMg,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,https://api.mybihr.com/medias/800502.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMjM4NDl8YXBwbGljYXRpb24vcGRmfGFHWTVMMmhqTVM4NU1EUXpOalEyT0Rjek5qTXdMemd3TURVd01nfDJmMGZiYWFhOTAwOTYxZDU5ODU4Mzk1ZjUxMzY1OWViZmMyMWU0Y2QzNmJlNmU3YjMwNzVkZTRhZjI1YWFiMTc,,Spain Warehouse (Parts)
1010572,MKU40,VM28/486-40,MIKUNI,MIKUN JET MKU 40MM,Chiclé de baja Mikuni VM28/486-40,9.68,8.00,5.20,VM28/486-40,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,3,5,30,10,10,https://api.mybihr.com/medias/1010572-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE0NDd8aW1hZ2UvanBlZ3xhREF5TDJobU5TODRPVEF4TmprMk16ZzVNVFV3THpFd01UQTFOekl0TVY4NE1EQlhlRGd3TUVnfDlmYzFjODMyNWEzOWM5ZTUyN2RiZGFiYTVmMTQzMGU0ZjFlMjE2YTg4YTRiZDc0Mzk4ZGExZWEzNWZiZTJmNzk,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009856,800620,TM33-12,MIKUNI,MIKUN CARBURETOR TM33,Carburador Mikuni campana plana con bomba TM33,404.14,334.00,217.10,TM33-12,1,8409910090,0,1,"For preparing single-cylinder 4-stroke trail and enduro engines, we suggest the MIKUNI TM cross-bar carburetor with recirculation pump. For 2-stroke engines, there is also a range of MIKUNI TM carburetors meeting your need. C","For preparing single-cylinder 4-stroke trail and enduro engines, we suggest the MIKUNI TM cross-bar carburetor with recirculation pump. For 2-stroke engines, there is also a range of MIKUNI TM carburetors meeting your need. C",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2271,900,110,178,116,https://api.mybihr.com/medias/1009856-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQ3ODB8aW1hZ2UvanBlZ3xhREJsTDJnelppODRPRGN6TlRZM09URXhPVFkyTHpFd01EazROVFl0TVY4NE1EQlhlRGd3TUVnfDc2ODkzNzkyNWQ3MzhmNTE2YjE0MzcyMGNjNDMzMmY0NTBkNjI3YTg5ODMzYmY2OWY3ODgzYmRiZDVjZTFmM2E,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010574,MKU45,VM28/486-45,MIKUNI,MIKUN JET MKU 45MM,Chiclé de baja Mikuni VM28/486-45,9.68,8.00,5.20,VM28/486-45,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,48,10,80,60,10,https://api.mybihr.com/medias/1010574-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE0NDd8aW1hZ2UvanBlZ3xhRE15TDJnMFlTODRPVFV6TWpnME1UTXlPRGswTHpFd01UQTFOelF0TVY4NE1EQlhlRGd3TUVnfDcyZWMzY2EyODZhOGM4OTE5Y2I4ZWFjYWNmNjBlNGE1Nzk3ODE2YzMxZGI1ZWQwYzhmZTYzNzk3YjA3OTEzYjk,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1009857,800503,TM34-2,MIKUNI,MIKUN CARBURETOR TM34,Carburador Mikuni campana plana TM34,306.13,253.00,164.45,TM34-2,1,8409910090,0,1,"For preparing single-cylinder 4-stroke trail and enduro engines, we suggest the MIKUNI TM cross-bar carburetor with recirculation pump. For 2-stroke engines, there is also a range of MIKUNI TM carburetors meeting your need. C","For preparing single-cylinder 4-stroke trail and enduro engines, we suggest the MIKUNI TM cross-bar carburetor with recirculation pump. For 2-stroke engines, there is also a range of MIKUNI TM carburetors meeting your need. C",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,2271,660,110,178,116,https://api.mybihr.com/medias/1009857-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDQ3ODB8aW1hZ2UvanBlZ3xhRGswTDJnek9TODRPVEF3T0RrM016QTROekF5THpFd01EazROVGN0TVY4NE1EQlhlRGd3TUVnfDg5MTQ2ZjU3YzAyMWZjNzQ2MWVmMmQ0NjIwMmU3Zjk5NGJlMDc4YTRjZWQ4ZDU0YWJhMzQzZThjOTU3NmNmM2I,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,https://api.mybihr.com/medias/800503.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMjM4NDl8YXBwbGljYXRpb24vcGRmfGFHUTVMMmcwT0M4NU1EUXpOalkyTVRBNE5EUTJMemd3TURVd013fDRmNjRjZTc3ZWE5ZDU5MmI1MDBhYTI5ZDZlZDMzZDc4Njg1OWY1MTg0YjUyNjM4NjczMzAxMDAyMTQ5NDllNjk,,Spain Warehouse (Parts)
1010684,822150,888-23022,MIKUNI,MIKUN SPAREPARTS CARBURETOR HOSE,Macarrón Mikuni TMX 35/38 / TMS 38,3.63,3.00,1.95,888-23022,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,88,105,220,20,20,,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010685,822226,888-23026,MIKUNI,MIKUN SPAREPARTS CARBURETOR HOSE,Macarrón Mikuni TM36-40,4.84,4.00,2.60,888-23026,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,136,8,87,68,23,,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
1010580,MKU60,VM28/486-60,MIKUNI,MIKUN JET MKU 60MM,Chiclé de baja Mikuni VM28/486-60,9.68,8.00,5.20,VM28/486-60,1,8409910090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,4,5,16,16,16,https://api.mybihr.com/medias/1010580-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2MzZ8aW1hZ2UvanBlZ3xhRFZqTDJnMk1pODRPVFk0T0RnMU16QTFNemMwTHpFd01UQTFPREF0TVY4NE1EQlhlRGd3TUVnfDNiNzgzNmMxZDJiMDhiZThlNjUzZjFlOTViY2ZhZWYxOTgxYjRmNThiYzFmMjk1NzJjYzRkZDRlNWJlZDdlM2Y,,,,https://static.bihr.pro/eBihr/Pictures/MIKUNI-pictures.zip,,,Spain Warehouse (Parts)
