PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Embalaje,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,DeliveryPlant
1020862,,CCG-33,BOYESEN,BOYES GASKET CLUTCH,Junta de tapa de embrague BOYESEN,10.08,8.33,5.00,804429507146,0,8484900090,0,1, Replacement Clutch Cover gasket 127088, Replacement Clutch Cover gasket 127088,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,73,20,81,225,4,,,,https://api.mybihr.com/medias/1020862-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyNjA5fGltYWdlL2pwZWd8YUdNekwyZ3hOaTg0T1RZNU1USXlOREUwTmpJeUx6RXdNakE0TmpJdE1WODRNREJYZURnd01FZ3wwNGM2NjY1ZGM2ZGQ0MTRiMWMzNmY5NDQ3YjJjY2Q5MWMxZDdhNWU1ZjU1YWM5ZjQyYjEyYTM5MDk0NjUyZDZl,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1020848,,CCG-02A,BOYESEN,BOYES GASKET CLUTCH,Junta de tapa de embrague BOYESEN,10.08,8.33,5.00,804429504671,0,8483608090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs498EE3FA{text-align:left;margin:12pt 0pt 12pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csE8AC24F0{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csE68EB8F3{color:#000;background-color:transparent;font-weight:normal;font-style:normal;text-decoration:none;}.cs9BEB78E7{color:#00F;background-color:transparent;font-weight:normal;font-style:normal;text-decoration:underline;}</style> </head> <body> <ul> <li> Replacement clutch cover gasket for p/n <a href=""https://bihr.pro/Product/Search?CurrentSearchString=127198"">127198</a></li></ul> </body> </html>","         Replacement clutch cover gasket for p/n 127198  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,264,24,181,208,7,,,,https://api.mybihr.com/medias/1020848-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjA4NjV8aW1hZ2UvanBlZ3xhR0UzTDJnME1pODRPVEkyTkRZMU9UUTVOekkyTHpFd01qQTRORGd0TVY4NE1EQlhlRGd3TUVnfDMxZDE2ZWIwMWQ4ZmQ1N2JlYTkyNzMzZjgzNTBkMWI1ZDc4ZTI0MzhhY2ZjYWUxMmU4NTM1ZTM1ZTU5NDI4ZDU,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1020849,,CCG-06A,BOYESEN,BOYES GASKET CLUTCH,Junta de tapa de embrague BOYESEN,10.08,8.33,5.00,804429509867,0,8484900090,0,1, Replacement Clutch Cover gasket 127109, Replacement Clutch Cover gasket 127109,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,526,25,216,203,12,,,,https://api.mybihr.com/medias/1020849-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyNjA5fGltYWdlL2pwZWd8YURneUwyZzFZeTg0T1RJME1EVXpPRFkwTkRjNEx6RXdNakE0TkRrdE1WODRNREJYZURnd01FZ3w1ODJmYmI3NjE5NmNiYjZiODU3ZDI3NjgzYmIzOWQyMDI2MGMyZmU3ZWYyOWE3NTAxM2Y1ZWRhYjYwNzI2ZjM4,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1020850,,CCG-06B,BOYESEN,BOYES GASKET CLUTCH,Junta de tapa de embrague BOYESEN,10.08,8.33,5.00,804429514090,0,8484900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Replacement Clutch Cover Gasket for cover 127109</p></body> </html>","       Replacement Clutch Cover Gasket for cover 127109 ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,526,25,216,203,12,,,,https://api.mybihr.com/medias/1020850-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTMyNjA5fGltYWdlL2pwZWd8YUdNekwyZ3pZeTg0T1RBNE56Z3dOemszT1RneUx6RXdNakE0TlRBdE1WODRNREJYZURnd01FZ3wzZjRkYmRmMGEyYTUwZjI4YjVhMzNmODk5NjJlODZjN2JkMDFmZmI4Y2QyODgzMDAxYzIyNDE3ZmM0M2JkYTVm,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1020851,,CCG-07A,BOYESEN,BOYES GASKET CLUTCH,Junta de tapa de embrague BOYESEN,10.08,8.33,5.00,804429510429,0,8484900090,0,1,<p> Replacement Clutch Cover gasket 127108</p>,"
 Replacement Clutch Cover gasket 127108",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. BEARING&GASKET,,235,23,160,210,7,,,,https://api.mybihr.com/medias/1020851-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQzNzN8aW1hZ2UvanBlZ3xhREl6TDJnd1pDODRPVFE0T1RFeE9EQXdNelV3THpFd01qQTROVEV0TVY4NE1EQlhlRGd3TUVnfDQ4ZmFlMjU4ZDk0M2E2OTVjMDg1YmFhNWRiMzQyZDliOGZkNzhmMjBmYTY2OGZiMzIwN2YzYWFiNDVhOWI2N2Q,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1124386,,SC-12M,BOYESEN,BOYESEN FACTORY IGNITION COVER SC-12M,Tapa de encendido BOYESEN Factory Racing Magnesio,129.47,107.00,64.20,804429505777,0,8714109090,0,1,"<p>Las tapas de encendido / embrague Boyesen est&aacute;n fabricadas en aluminio de alta calidad.</p>
<ul>
<li>M&aacute;s ligeras que las tapas OE</li>
<li>Acabado con recubrimiento en polvo</li>
<li>Rendimiento y protecci&oacute;n duraderos</li>
</ul>","
Las tapas de encendido / embrague Boyesen están fabricadas en aluminio de alta calidad.

Más ligeras que las tapas OE
Acabado con recubrimiento en polvo
Rendimiento y protección duraderos
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,2205,259,197,193,58,,,,https://api.mybihr.com/medias/800Wx800H-1124386-1.jpg?context=bWFzdGVyfHJvb3R8NDEzMTYyfGltYWdlL2pwZWd8YUdOakwyZ3pNQzgwT0RreE9ETTRORGcyT1RRd05pODRNREJYZURnd01FaGZNVEV5TkRNNE5pMHhMbXB3Wnd8MzYzYWIzYzBjYzI1M2Q2NDZkY2E3NDg1MTFmYmMyNDkxYjA5NzE0NDEyM2Y1YTM3NDJlZjYyZGYyMmM3MDAyZA,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1124387,,CC-12M,BOYESEN,BOYESEN FACTORY CLUTCH COVER CC-12M,Tapa de embrague BOYESEN Factory Racing Magnesio,141.57,117.00,70.20,804429505845,0,8714109090,0,1,"<p>Las tapas de encendido / embrague Boyesen est&aacute;n fabricadas en aluminio de alta calidad.</p>
<ul>
<li>M&aacute;s ligeras que las tapas OE</li>
<li>Acabado con recubrimiento en polvo</li>
<li>Rendimiento y protecci&oacute;n duraderos</li>
</ul>","
Las tapas de encendido / embrague Boyesen están fabricadas en aluminio de alta calidad.

Más ligeras que las tapas OE
Acabado con recubrimiento en polvo
Rendimiento y protección duraderos
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,2205,385,197,193,58,,,,https://api.mybihr.com/medias/800Wx800H-1124387-1.jpg?context=bWFzdGVyfHJvb3R8NTA2MzY3fGltYWdlL2pwZWd8YURFNEwyZzROaTgwT0RreE9ETTROVEkyTWpZeU1pODRNREJYZURnd01FaGZNVEV5TkRNNE55MHhMbXB3Wnd8MjZjNDE3Mzk1ODYwNzVkZjQ5ZDM4OTNhMjcwYTZlN2E5M2E3ZDc4Mzk2ZDcxNDY1NGYxZDIxZmY3ZWI0YjY5Ng,https://api.mybihr.com/medias/800Wx800H-1124387-2.jpg?context=bWFzdGVyfHJvb3R8MzU3OTc4fGltYWdlL2pwZWd8YUdFMUwyZzVNeTgwT0RreE9ETTROVFkxTlRnek9DODRNREJYZURnd01FaGZNVEV5TkRNNE55MHlMbXB3Wnd8NDU2YTE5NzFjMDk1NjM1YWJiZmE0MzNhZWNlOWYwNjk1YzEyMDhlZWRiMmRjY2Y2NTA2OTAxYzFlNjA3MWQ1Nw,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1124385,,CC-11M,BOYESEN,BOYESEN FACTORY CLUTCH COVER CC-11M,Tapa de embrague BOYESEN Factory Racing Magnesio,141.57,117.00,70.20,804429506385,0,8714109090,0,1,"<p>Las tapas de encendido / embrague Boyesen est&aacute;n fabricadas en aluminio de alta calidad.</p>
<ul>
<li>M&aacute;s ligeras que las tapas OE</li>
<li>Acabado con recubrimiento en polvo</li>
<li>Rendimiento y protecci&oacute;n duraderos</li>
</ul>","
Las tapas de encendido / embrague Boyesen están fabricadas en aluminio de alta calidad.

Más ligeras que las tapas OE
Acabado con recubrimiento en polvo
Rendimiento y protección duraderos
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,2240,333,197,196,58,,,,https://api.mybihr.com/medias/800Wx800H-1124385-1.jpg?context=bWFzdGVyfHJvb3R8NTA2MzY3fGltYWdlL2pwZWd8YUdJd0wyZ3hOUzgwT0RreE9ETTROREE0TWprM05DODRNREJYZURnd01FaGZNVEV5TkRNNE5TMHhMbXB3Wnd8YzEwMGMzYzBlZGJlMDE4ZTllNmUyMTZhZjdjYjM1MWM1OGEzOTcyZTE4NjAzMjlkMWY0NTMzZTU0ODM0MGQ4Mw,https://api.mybihr.com/medias/800Wx800H-1124385-2.jpg?context=bWFzdGVyfHJvb3R8MzU3OTc4fGltYWdlL2pwZWd8YURObEwyZ3lNeTgwT0RreE9ETTRORFEzTmpFNU1DODRNREJYZURnd01FaGZNVEV5TkRNNE5TMHlMbXB3Wnd8ZWQzMTk0Y2RjYTRkOTM4NTFiNjA2NGJmNjE1NjIwMWRkMTk4ZjEzMjhhMGI1ODc1Zjg2NDcwYTcxMDUwYzEwYw,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1124384,,SC-11M,BOYESEN,BOYESEN FACTORY IGNITION COVER SC-11M,Tapa de encendido BOYESEN Factory Racing Magnesio,129.47,107.00,64.20,,0,8714109090,0,1,"<p>Las tapas de encendido / embrague Boyesen est&aacute;n fabricadas en aluminio de alta calidad.</p>
<ul>
<li>M&aacute;s ligeras que las tapas OE</li>
<li>Acabado con recubrimiento en polvo</li>
<li>Rendimiento y protecci&oacute;n duraderos</li>
</ul>","
Las tapas de encendido / embrague Boyesen están fabricadas en aluminio de alta calidad.

Más ligeras que las tapas OE
Acabado con recubrimiento en polvo
Rendimiento y protección duraderos
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,,2228,248,199,193,58,,,,https://api.mybihr.com/medias/800Wx800H-1124384-1.jpg?context=bWFzdGVyfHJvb3R8NDEzMTYyfGltYWdlL2pwZWd8YURsaUwyZ3paaTgwT0RreE9ETTRNelk0T1RjMU9DODRNREJYZURnd01FaGZNVEV5TkRNNE5DMHhMbXB3Wnd8MmE3OWI3YzJlN2UxNzNlZWYyZjUyOWVhZDZiMDRkNWQ4YWNkNTBlYTE4NDcxZjg4NDJjMzA2ZjBjOWEzNzI5Mw,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1020979,,RAD-33C,BOYESEN,BOYES REEDVALVE INTAKE CARBON PETALS,Caja láminas BOYESEN Rad - Yamaha YZ125,259.15,214.17,128.50,804429501120,0,8481809990,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.csC583D0C8{text-align:left ; margin:12pt 0pt 12pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }</style> </head> <body> <p>BOYESEN engineers create a new lineage of aerodynamic intake technology to increase peak horsepower through design innovation: Aerodynamic Surface Optimization, Model-Specific Reed Petal Tensioning, Material Fuel Resistance, and Multi-Stage Reed Timing. Together, these innovations create a new technological benchmark in intake performance.<br> <br>Each Boyesen RAD Valve is unique - tailor made to that model, year and displacement.</p><ul> <li>100% Aluminium body with aerodynamic internal surfacing </li><li>4-way aerodynamic directional dividers that distribute the angled charge evenly without flow loss</li><li>Carb boot clamp and gasket provided. No modifications required.</li><li>Model-Specific variable tension reed petals (Aerospace carbon material)</li><li>Rubber coated and fuel resistant reed petals to ensure a long-lasting seal</li></ul> <p>Race proven RC2 series Rad Valve results in an optimized air intake system that provides superior efficiency, peak horsepower gains, and acceleration for YOUR specific model machine</p><p> </p></body> </html>","       BOYESEN engineers create a new lineage of aerodynamic intake technology to increase peak horsepower through design innovation: Aerodynamic Surface Optimization, Model-Specific Reed Petal Tensioning, Material Fuel Resistance, and Multi-Stage Reed Timing. Together, these innovations create a new technological benchmark in intake performance. Each Boyesen RAD Valve is unique - tailor made to that model, year and displacement. 100% Aluminium body with aerodynamic internal surfacing 4-way aerodynamic directional dividers that distribute the angled charge evenly without flow lossCarb boot clamp and gasket provided. No modifications required.Model-Specific variable tension reed petals (Aerospace carbon material)Rubber coated and fuel resistant reed petals to ensure a long-lasting seal Race proven RC2 series Rad Valve results in an optimized air intake system that provides superior efficiency, peak horsepower gains, and acceleration for YOUR specific model machine  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,1847,393,146,114,111,,,,https://api.mybihr.com/medias/1020979-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTUyNzV8aW1hZ2UvanBlZ3xhRFJpTDJobU5TODRPVFV5T1RZNU9UZzJNRGM0THpFd01qQTVOemt0TVY4NE1EQlhlRGd3TUVnfDkyZGM4YWFiY2RiYTllNmE4MDBhZmYzZDhlOGM3ODg3NTgyY2U4NTI0YTM4YzdkZDljZDEyY2Y0OWNiN2JjNmE,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1020982,,RAD-33G,BOYESEN,BOYES REEDVALVE INTAKE CARBON PETALS,Caja láminas BOYESEN Rad - Yamaha YZ125,259.15,214.17,128.50,804429504480,0,8481809990,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.csC583D0C8{text-align:left ; margin:12pt 0pt 12pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }</style> </head> <body> <p>BOYESEN engineers create a new lineage of aerodynamic intake technology to increase peak horsepower through design innovation: Aerodynamic Surface Optimization, Model-Specific Reed Petal Tensioning, Material Fuel Resistance, and Multi-Stage Reed Timing. Together, these innovations create a new technological benchmark in intake performance.<br> <br>Each Boyesen RAD Valve is unique - tailor made to that model, year and displacement.</p><ul> <li>100% Aluminium body with aerodynamic internal surfacing </li><li>4-way aerodynamic directional dividers that distribute the angled charge evenly without flow loss</li><li>Carb boot clamp and gasket provided. No modifications required.</li><li>Model-Specific variable tension reed petals (Aerospace carbon material)</li><li>Rubber coated and fuel resistant reed petals to ensure a long-lasting seal</li></ul> <p>Race proven RC2 series Rad Valve results in an optimized air intake system that provides superior efficiency, peak horsepower gains, and acceleration for YOUR specific model machine</p><p> </p></body> </html>","       BOYESEN engineers create a new lineage of aerodynamic intake technology to increase peak horsepower through design innovation: Aerodynamic Surface Optimization, Model-Specific Reed Petal Tensioning, Material Fuel Resistance, and Multi-Stage Reed Timing. Together, these innovations create a new technological benchmark in intake performance. Each Boyesen RAD Valve is unique - tailor made to that model, year and displacement. 100% Aluminium body with aerodynamic internal surfacing 4-way aerodynamic directional dividers that distribute the angled charge evenly without flow lossCarb boot clamp and gasket provided. No modifications required.Model-Specific variable tension reed petals (Aerospace carbon material)Rubber coated and fuel resistant reed petals to ensure a long-lasting seal Race proven RC2 series Rad Valve results in an optimized air intake system that provides superior efficiency, peak horsepower gains, and acceleration for YOUR specific model machine  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,1811,384,147,111,111,,,,https://api.mybihr.com/medias/1020982-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTUyNzV8aW1hZ2UvanBlZ3xhRFZrTDJneU1TODRPVEF4TmpjNE1UQTBOakEyTHpFd01qQTVPREl0TVY4NE1EQlhlRGd3TUVnfDBlNDJlODQ3M2U3Zjk4N2M5ZDAwYzA0NDRlMGFiMGRhNTRkZGIyYjZiM2NmODVmMThmYTdiMDE0MjIwMDk4OTE,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1020985,,RAD-34A,BOYESEN,BOYES REEDVALVE INTAKE CARBON PETALS,Caja láminas BOYESEN Rad - Yamaha YZ250,259.15,214.17,128.50,804429501151,1,8481809990,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html ; charset=utf-8""><title> </title> <style type=""text/css"">.csC583D0C8{text-align:left ; margin:12pt 0pt 12pt 0pt ; }.csA7555675{color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs4FC7BF42{text-align:left ; margin:0pt 0pt 0pt 0pt ; list-style-type:disc ; color:#000 ; background-color:transparent ; font-weight:normal ; font-style:normal ; }.cs95E872D0{text-align:left ; margin:0pt 0pt 0pt 0pt ; }</style> </head> <body> <p>BOYESEN engineers create a new lineage of aerodynamic intake technology to increase peak horsepower through design innovation: Aerodynamic Surface Optimization, Model-Specific Reed Petal Tensioning, Material Fuel Resistance, and Multi-Stage Reed Timing. Together, these innovations create a new technological benchmark in intake performance.<br> <br>Each Boyesen RAD Valve is unique - tailor made to that model, year and displacement.</p><ul> <li>100% Aluminium body with aerodynamic internal surfacing </li><li>4-way aerodynamic directional dividers that distribute the angled charge evenly without flow loss</li><li>Carb boot clamp and gasket provided. No modifications required.</li><li>Model-Specific variable tension reed petals (Aerospace carbon material)</li><li>Rubber coated and fuel resistant reed petals to ensure a long-lasting seal</li></ul> <p>Race proven RC2 series Rad Valve results in an optimized air intake system that provides superior efficiency, peak horsepower gains, and acceleration for YOUR specific model machine</p><p> </p></body> </html>","       BOYESEN engineers create a new lineage of aerodynamic intake technology to increase peak horsepower through design innovation: Aerodynamic Surface Optimization, Model-Specific Reed Petal Tensioning, Material Fuel Resistance, and Multi-Stage Reed Timing. Together, these innovations create a new technological benchmark in intake performance. Each Boyesen RAD Valve is unique - tailor made to that model, year and displacement. 100% Aluminium body with aerodynamic internal surfacing 4-way aerodynamic directional dividers that distribute the angled charge evenly without flow lossCarb boot clamp and gasket provided. No modifications required.Model-Specific variable tension reed petals (Aerospace carbon material)Rubber coated and fuel resistant reed petals to ensure a long-lasting seal Race proven RC2 series Rad Valve results in an optimized air intake system that provides superior efficiency, peak horsepower gains, and acceleration for YOUR specific model machine  ",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,1787,399,145,111,111,,,,https://api.mybihr.com/medias/1020985-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTUyNzV8aW1hZ2UvanBlZ3xhREkwTDJoallpODRPVE0wT1RJek9EazBPREUwTHpFd01qQTVPRFV0TVY4NE1EQlhlRGd3TUVnfDg5YTMxY2E4YTlmOWE3ZmFlYzZjYzk4ODRmOGZmNWUzM2JhMTU3MDZhZTZmZDcwZmYwYmY0ODc4NGQxYzBhZTA,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1021009,,SSC012,BOYESEN,BOYES REEDVALVE SPARE VALVE,Láminas de carbono BOYESEN Kawasaki KX250,61.50,50.83,30.50,804429007837,0,8714109090,0,1,<p> OEM replacement reeds</p>,"
 OEM replacement reeds",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,255,15,253,144,7,,,,https://api.mybihr.com/medias/1021009-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzNDc5fGltYWdlL2pwZWd8YUdObEwyZ3lNUzg0T1RJME5UYzFOemt6TVRneUx6RXdNakV3TURrdE1WODRNREJYZURnd01FZ3wyMTVlNTI2OWRiN2QwZDdhNjllMjQ5NWVjMzM2Mzk5ZjhiYzcwMzRjOTE2MmYyYzJlNDdkZDQxZGQ2YTNmMDg0,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1021012,,SSC020,BOYESEN,BOYES REEDVALVE SPARE VALVE,Láminas de carbono BOYESEN Suzuki RM85,48.40,40.00,24.00,804429008292,0,8714109090,0,1,<p> OEM replacement reeds</p>,"
 OEM replacement reeds",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,146,15,253,144,4,,,,https://api.mybihr.com/medias/1021012-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzNDc5fGltYWdlL2pwZWd8YUdZekwyaGtPUzg0T1RVeU5qZzVOalUxT0RNNEx6RXdNakV3TVRJdE1WODRNREJYZURnd01FZ3w1MDU3ZGE3ZDRiODE4NGYyMjQzNGZiZDlhYWNkYWNhNTkwYzEzYmFlOWVjOWNlMDRkOTQxNThmM2VmYmZiODEy,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1021013,,SSC021,BOYESEN,BOYES REEDVALVE SPARE VALVE,Láminas de carbono BOYESEN Suzuki RM125,61.50,50.83,30.50,804429007851,0,8714109090,0,1,<p> OEM replacement reeds</p>,"
 OEM replacement reeds",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,255,15,253,144,7,,,,https://api.mybihr.com/medias/1021013-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzNDc5fGltYWdlL2pwZWd8YURnMUwyZzRZaTg0T1RJMk9EVXdOalEyTURRMkx6RXdNakV3TVRNdE1WODRNREJYZURnd01FZ3w2MDM0YTc5ZmQ0Njc0YWUzYzA5NjRmODY5OTFiMThhODgwZDc1ZWYzZDQwM2U3MDI5M2I3MmU4Yjc2MjU0ZjI2,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1021015,,SSC031,BOYESEN,BOYES REEDVALVE SPARE VALVE,Láminas de carbono BOYESEN Yamaha YZ125,61.50,50.83,30.50,804429007882,0,8714109090,0,1,<p> OEM replacement reeds</p>,"
 OEM replacement reeds",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,253,13,251,144,7,,,,https://api.mybihr.com/medias/1021015-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzNDc5fGltYWdlL2pwZWd8YURWaEwyaGtZaTg0T1RRNU1EWTFPREE1T1RVd0x6RXdNakV3TVRVdE1WODRNREJYZURnd01FZ3wwY2Y3MWRjNTg2ZDY0M2U3MTY1YTkyOTZiMzY2MjhlOWJhOWYyODIzOWM4MzhlY2Y4NTdmNDdhNmQ5ODExOTNk,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1021037,,SSC302,BOYESEN,BOYES REEDVALVE SPARE VALVE,Láminas de carbono BOYESEN Honda CR250R,76.63,63.33,38.00,804429008773,0,8714109090,0,1,<p> OEM replacement reeds</p>,"
 OEM replacement reeds",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,253,16,251,144,7,,,,https://api.mybihr.com/medias/1021037-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzNDc5fGltYWdlL2pwZWd8YUdOaUwyZ3dNeTg0T1RRMU5qa3pOREkxTmprMEx6RXdNakV3TXpjdE1WODRNREJYZURnd01FZ3w1ZDA0MDIyMjBlMmJhYWViNjk4MTVlM2Q1YWNkNWMwNjIyOGNlN2U2ODBkNGE5ZDM1Zjg0MTllMjY2ZjIzNTlk,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1021038,,SSC332,BOYESEN,BOYES REEDVALVE SPARE VALVE,Láminas de carbono BOYESEN Yamaha YZ250,61.50,50.83,30.50,804429009718,0,8714109090,0,1,<p> OEM replacement reeds</p>,"
 OEM replacement reeds",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,146,12,254,144,4,,,,https://api.mybihr.com/medias/1021038-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzNDc5fGltYWdlL2pwZWd8YURWa0wyZzRZeTg0T1RJME5ERTVORFUzTURVMEx6RXdNakV3TXpndE1WODRNREJYZURnd01FZ3xlNDUzZjJiZjE2OTBhYTU1Nzg3MGQzODZlMDRhYjQxOTZlOTIwOTA0NWY5MGJlOTQxOTMzYTAwNzBhN2ZlNjQ1,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1021064,,RG-02A,BOYESEN,BOYES SPAREPARTS REEDVALVE GASKET,Junta de recambio para caja de láminas BOYESEN Honda CR250R,10.08,8.33,5.00,804429504749,0,4016930090,0,1,,,VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,49,100,139,88,4,,,,https://api.mybihr.com/medias/1021064-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ5ODI0fGltYWdlL2pwZWd8YURKa0wyZzNZeTg0T1RRNE9UVXlNVEEwT1Rrd0x6RXdNakV3TmpRdE1WODRNREJYZURnd01FZ3w2YzRkOTM2YWYyZjMzOGRhN2ExMTIyZDU0YjA4MzQyYzMyN2U0YzRjYzBkYzVjN2M1MTk0Y2I5YWNlZjBlOWVm,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
1021032,,SSC222,BOYESEN,BOYES REEDVALVE SPARE VALVE,Láminas de carbono BOYESEN Suzuki RM250,61.50,50.83,30.50,804429008797,0,8714109090,0,1,<p> OEM replacement reeds</p>,"
 OEM replacement reeds",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. INTAKE,,255,12,253,144,7,,,,https://api.mybihr.com/medias/1021032-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTgzNDc5fGltYWdlL2pwZWd8YURsbUwyaGlPQzg0T1RRMU56a3lNVFUxTmpjNEx6RXdNakV3TXpJdE1WODRNREJYZURnd01FZ3wzOTQ5OTdhZmJmZjc5NzJkYTA2MzA2ZDU1N2Y3NDIyOGM5OTFhNWVlOWNmMjI3MjY1YjM2OTg0MGExZWEzYTE0,,,,https://static.bihr.pro/eBihr/Pictures/BOYESEN-pictures.zip,Spain Warehouse (Parts)
