sku,idx,url,sizes_faltantes
1074398004,0,https://api.mybihr.com/medias/1074398004-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIwMTd8aW1hZ2UvanBlZ3xhRFZtTDJnMk5TODRPVFUwTmpFMU5ETXhNVGs0THpFd056UXpPVGd3TURRdE1WODRNREJYZURnd01FZ3w2MGNhZmI1ZTk3MGE0N2Y5MzkyNDBkYWRkZWExMDJmMDY0M2I2ZGM4ZTE0NTBmY2VmNjEzN2UwNTgxYjVhMjE4,200;400;600;800
1074398001,0,https://api.mybihr.com/medias/1074398001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDIwMTd8aW1hZ2UvanBlZ3xhRE5rTDJnMk1DODRPVE0xTlRNd056STFOREEyTHpFd056UXpPVGd3TURFdE1WODRNREJYZURnd01FZ3xkNjUwMjc1YmIzMGZlMjZhZDBmZWQ1NDBkNGM0ODcyMTQyYzIzMjc2OTAzOTRkMjIzNmM4OWI4MTllNDgzMzU1,200;400;600;800
1124655001,0,https://api.mybihr.com/medias/800Wx800H-1124655001-1.jpg?context=bWFzdGVyfHJvb3R8MTg5ODE5fGltYWdlL2pwZWd8YUdObEwyZzRaUzgyTkRJME5EazNOakF5TlRZek1DODRNREJYZURnd01FaGZNVEV5TkRZMU5UQXdNUzB4TG1wd1p3fDdkNmNhNjc1MTI3OWQwNGQ2NmY0MTEwNGZlM2Q3ZDhlMzUyMTBkOTJjZmY1MDAwZmM5NDFmNjY1Yzk3NTRhMjA,200;400;600;800
1074802001,0,https://api.mybihr.com/medias/1074802001-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQxMzF8aW1hZ2UvanBlZ3xhREV4TDJoa01TODVNREV5TVRNM09UZzBNRE13THpFd056UTRNREl3TURFdE1WODRNREJYZURnd01FZ3xjNGU4MGRkZTc0NDI0MDQxZGMzOWUxYmYyMmIyZGM3ZjQ4ZDE5NjA5N2E5MjAzZjQzYTc3ODU4NWI5ODMxZmY3,200;400;600;800
1074481004,0,https://api.mybihr.com/medias/1074481004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxNDU3fGltYWdlL2pwZWd8YUdSakwyaG1NaTg0T1RJMU5UazVOell3TkRFMEx6RXdOelEwT0RFd01EUXRNVjg0TURCWGVEZ3dNRWd8NTNhNDMxMWJhODMxMTM4NDU0N2JkNWM3ZjkzZGNkY2IxZjljMGQ4NjRmZTBkNTYyMjRjZTA1MzgzZDAzYzNiYw,200;400;600;800
1074481003,0,https://api.mybihr.com/medias/1074481003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxNDU3fGltYWdlL2pwZWd8YUdJM0wyZ3pOUzg1TURFeU1UVXdNREE1T0RnMkx6RXdOelEwT0RFd01ETXRNVjg0TURCWGVEZ3dNRWd8ZTJiZGFjNmI1YjI0YjMzZjcwMjlkMjM3NDllNjVmMDk4NzM3YzQ1YmNhY2E0NDQ0OWZkMWU1YWQ0MDlmMGY3Yw,200;400;600;800
1074481002,0,https://api.mybihr.com/medias/1074481002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAxNDU3fGltYWdlL2pwZWd8YURGa0wyZ3dZeTg0T1RJNE16STNOell4T1RVd0x6RXdOelEwT0RFd01ESXRNVjg0TURCWGVEZ3dNRWd8NzRkMTAwMTc4NTFiYTg4NGQ5ODkwNzEzMTE3ODQwNjFlODY2MjI1MmFkNTIzODYxMGIxYzdkOWRlNTVkODlhMA,200;400;600;800
1074481001,0,https://api.mybihr.com/medias/1074481001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzNDQ0fGltYWdlL2pwZWd8YURjMkwyZzROaTg1TURFeE5EY3hOalEyTnpVd0x6RXdOelEwT0RFd01ERXRNVjg0TURCWGVEZ3dNRWd8NTM0MmY3YTdiNzI4MTkwYjVlNjYzOGQwZjkzMzk3YWFiNjA5N2YwNzg2MzhhYWM0YmQ1MTIwYmE3NTQ1NTgyMQ,200;400;600;800
1155373002,0,https://api.mybihr.com/medias/800Wx800H-1155373002-1.jpg?context=bWFzdGVyfHJvb3R8MTc3ODcwfGltYWdlL2pwZWd8YUdaaEwyZzROaTh4TURNd01EUTJOall5TXpJNE5qSXZPREF3VjNnNE1EQklYekV4TlRVek56TXdNREl0TVM1cWNHY3xkMTk1OWI0YjA0YWM3ZDIxZmUzZjA3NjljMmU4YzIxNTcxNzkzYTk0ZDJhMTFhOTMzM2U2NTg2YTAwNjMxM2Q5,200;400;600;800
1155373001,0,https://api.mybihr.com/medias/800Wx800H-1155373001-1.jpg?context=bWFzdGVyfHJvb3R8MTc3ODcwfGltYWdlL2pwZWd8YURRMkwyaGtZeTh4TURNd01EUTJOalU0TXprMk5EWXZPREF3VjNnNE1EQklYekV4TlRVek56TXdNREV0TVM1cWNHY3xjMTE1MTJiMTFiYjFhZjIxYTU1MzI0YzNlOTVlOWNjYzFkODhhOTcwNDdiNDkyNGNiMGFmNGE2MDA2Mjc2ZWJl,200;400;600;800
1155373003,0,https://api.mybihr.com/medias/800Wx800H-1155373003-1.jpg?context=bWFzdGVyfHJvb3R8MTc3ODcwfGltYWdlL2pwZWd8YURaakwyZzNPUzh4TURNd01EUTJOalkyTWpZd056Z3ZPREF3VjNnNE1EQklYekV4TlRVek56TXdNRE10TVM1cWNHY3w3ODVhMDI3YTk2N2NhNTg2NDYwMTFkNjg4Y2QxZDNjNjQxNWEzMDU2MDZiMmNlNWQzNTg1NjhkMmI1MzUxNDAy,200;400;600;800
1090739,0,https://api.mybihr.com/medias/800Wx800H-1090739-1.jpg?context=bWFzdGVyfHJvb3R8MjYzMTF8aW1hZ2UvanBlZ3xhRFJtTDJoaFpDODROemMzT0RNd016Y3dOVEV4T0M4NE1EQlhlRGd3TUVoZk1UQTVNRGN6T1MweExtcHdad3xkZTFkZTgzYTU0OTFlODc5ZThiZDlmZmYyZGFlOTk4ZmYxMjI1NmMxMDkxOTY1Yjg4MTA1MDliYzY0NWEwZDZl,200;400;600;800
1090739,1,https://api.mybihr.com/medias/800Wx800H-1090739-2.jpg?context=bWFzdGVyfHJvb3R8Mjk4NTl8aW1hZ2UvanBlZ3xhR0l6TDJnelppOHlPVGczTmpZM05EVXlOekkyTWk4NE1EQlhlRGd3TUVoZk1UQTVNRGN6T1MweUxtcHdad3wwZDBjMzFhOGI1YWQ2MjE3OTI5NmQ2MGEwZGQ5M2JlMGY5MjQxMWQ2ODNmMWIwZjNkYjI4YTM1MDZjZTBhNDFi,200;400;600;800
1090680,0,https://api.mybihr.com/medias/1090680-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjIxNjYwfGltYWdlL2pwZWd8YURRMUwyaG1OeTg0T1RRM016TXlNVEl3TmpBMkx6RXdPVEEyT0RBdE1WODRNREJYZURnd01FZ3xmZGNiMzk1ZWQ4N2VhMDBlNTc1NTM0ZWQ0OGFlYTNiNDE0MzljYTU2ZTNmN2U3NjhmMzI0MTg3MjJlMWVjYWZm,200;400;600;800
